Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.24'',Longitud :,73°40'45.29'',Altitud :,150 msnm.
,Tipo :,EMA - Meteorológica,Código :,47271776
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/11/01,00:00,S/D,0.0,S/D,190,0.9
2023/11/01,01:00,S/D,0.0,S/D,198,1.1
2023/11/01,02:00,S/D,0.0,S/D,270,1.0
2023/11/01,03:00,S/D,0.0,S/D,301,1.0
2023/11/01,04:00,S/D,0.0,S/D,222,0.8
2023/11/01,05:00,S/D,0.0,S/D,310,0.1
2023/11/01,06:00,S/D,0.0,S/D,216,0.0
2023/11/01,07:00,S/D,0.0,S/D,169,0.9
2023/11/01,08:00,S/D,0.0,S/D,98,0.5
2023/11/01,09:00,S/D,0.0,S/D,35,1.4
2023/11/01,10:00,S/D,0.0,S/D,352,2.5
2023/11/01,11:00,S/D,0.0,S/D,329,0.9
2023/11/01,12:00,S/D,0.0,S/D,269,2.1
2023/11/01,13:00,S/D,0.0,S/D,266,1.9
2023/11/01,14:00,S/D,28.8,S/D,218,2.3
2023/11/01,15:00,S/D,1.8,S/D,170,1.4
2023/11/01,16:00,S/D,0.0,S/D,283,1.0
2023/11/01,17:00,S/D,0.0,S/D,94,2.4
2023/11/01,18:00,S/D,0.0,S/D,154,0.9
2023/11/01,19:00,S/D,0.0,S/D,334,0.5
2023/11/01,20:00,S/D,0.0,S/D,227,0.0
2023/11/01,21:00,S/D,0.0,S/D,166,0.3
2023/11/01,22:00,S/D,0.0,S/D,104,1.4
2023/11/01,23:00,S/D,0.0,S/D,28,0.8
2023/11/02,00:00,S/D,0.0,S/D,16,1.7
2023/11/02,01:00,S/D,0.0,S/D,17,0.2
2023/11/02,02:00,S/D,0.0,S/D,329,0.7
2023/11/02,03:00,S/D,0.0,S/D,277,0.3
2023/11/02,04:00,S/D,0.0,S/D,270,1.9
2023/11/02,05:00,S/D,0.0,S/D,235,1.5
2023/11/02,06:00,S/D,0.0,S/D,270,2.8
2023/11/02,07:00,S/D,0.0,S/D,324,1.3
2023/11/02,08:00,S/D,0.0,S/D,344,1.4
2023/11/02,09:00,S/D,0.0,S/D,226,1.5
2023/11/02,10:00,S/D,0.0,S/D,342,2.0
2023/11/02,11:00,S/D,0.0,S/D,320,1.5
2023/11/02,12:00,S/D,0.0,S/D,11,1.9
2023/11/02,13:00,S/D,0.0,S/D,303,2.6
2023/11/02,14:00,S/D,0.0,S/D,334,1.5
2023/11/02,15:00,S/D,0.0,S/D,340,2.4
2023/11/02,16:00,S/D,0.0,S/D,302,1.2
2023/11/02,17:00,S/D,0.0,S/D,219,1.5
2023/11/02,18:00,S/D,0.0,S/D,236,0.7
2023/11/02,19:00,S/D,0.0,S/D,263,1.0
2023/11/02,20:00,S/D,0.0,S/D,211,0.3
2023/11/02,21:00,S/D,0.0,S/D,169,0.2
2023/11/02,22:00,S/D,0.0,S/D,189,0.8
2023/11/02,23:00,S/D,0.0,S/D,183,1.0
