Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.24'',Longitud :,73°40'45.29'',Altitud :,150 msnm.
,Tipo :,EMA - Meteorológica,Código :,47271776
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/05/01,00:00,S/D,0.0,S/D,48,0.1
2023/05/01,01:00,S/D,0.0,S/D,134,0.2
2023/05/01,02:00,S/D,0.0,S/D,265,1.1
2023/05/01,03:00,S/D,0.0,S/D,311,2.4
2023/05/01,04:00,S/D,0.0,S/D,334,2.2
2023/05/01,05:00,S/D,0.0,S/D,326,0.7
2023/05/01,06:00,S/D,0.0,S/D,74,0.3
2023/05/01,07:00,S/D,0.0,S/D,261,0.1
2023/05/01,08:00,S/D,0.0,S/D,3,1.2
2023/05/01,09:00,S/D,0.0,S/D,38,0.3
2023/05/01,10:00,S/D,0.0,S/D,72,1.2
2023/05/01,11:00,S/D,0.0,S/D,59,1.1
2023/05/01,12:00,S/D,0.0,S/D,333,1.5
2023/05/01,13:00,S/D,0.0,S/D,351,2.1
2023/05/01,14:00,S/D,5.4,S/D,130,2.1
2023/05/01,15:00,S/D,9.0,S/D,253,2.7
2023/05/01,17:00,S/D,0.0,S/D,169,0.6
2023/05/01,18:00,S/D,0.0,S/D,174,0.8
2023/05/01,19:00,S/D,0.0,S/D,9,1.8
2023/05/01,20:00,S/D,0.0,S/D,197,1.1
2023/05/01,21:00,S/D,0.0,S/D,189,0.6
2023/05/01,22:00,S/D,0.0,S/D,186,2.0
2023/05/01,23:00,S/D,0.0,S/D,191,1.5
2023/05/02,00:00,S/D,0.0,S/D,210,2.3
2023/05/02,01:00,S/D,0.0,S/D,191,0.7
2023/05/02,02:00,S/D,0.0,S/D,189,1.1
2023/05/02,03:00,S/D,0.0,S/D,148,0.8
2023/05/02,04:00,S/D,0.0,S/D,157,1.4
2023/05/02,05:00,S/D,0.0,S/D,55,1.9
2023/05/02,06:00,S/D,0.0,S/D,67,3.4
2023/05/02,07:00,S/D,0.0,S/D,63,2.0
2023/05/02,08:00,S/D,0.0,S/D,98,1.0
2023/05/02,09:00,S/D,0.0,S/D,76,1.4
2023/05/02,10:00,S/D,0.0,S/D,74,0.8
2023/05/02,11:00,S/D,0.0,S/D,19,1.9
2023/05/02,12:00,S/D,0.0,S/D,61,1.7
2023/05/02,13:00,S/D,0.0,S/D,49,0.9
2023/05/02,14:00,S/D,0.0,S/D,67,2.1
2023/05/02,15:00,S/D,0.0,S/D,73,1.7
2023/05/02,16:00,S/D,0.0,S/D,66,0.6
2023/05/02,17:00,S/D,0.0,S/D,146,1.3
2023/05/02,18:00,S/D,0.0,S/D,176,1.1
2023/05/02,19:00,S/D,0.0,S/D,167,2.1
2023/05/02,20:00,S/D,3.0,S/D,338,3.8
2023/05/02,21:00,S/D,64.8,S/D,163,2.3
2023/05/02,22:00,S/D,10.2,S/D,184,0.6
2023/05/02,23:00,S/D,0.0,S/D,301,0.1
2023/05/03,00:00,S/D,0.0,S/D,162,0.5
