Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.24'',Longitud :,73°40'45.29'',Altitud :,150 msnm.
,Tipo :,EMA - Meteorológica,Código :,47271776
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/03/01,00:00,S/D,4.5,5,22,1.2
2022/03/01,01:00,S/D,3.9,5,34,0.9
2022/03/01,02:00,S/D,1.8,5,350,1.7
2022/03/01,03:00,S/D,1.5,5,191,0.2
2022/03/01,04:00,S/D,0.9,5,144,0.2
2022/03/01,05:00,S/D,0.0,5,32,0.8
2022/03/01,06:00,S/D,0.0,5,4,1.9
2022/03/01,07:00,S/D,0.0,5,353,1.5
2022/03/01,08:00,S/D,0.0,5,6,1.0
2022/03/01,09:00,S/D,0.0,6,340,0.7
2022/03/01,10:00,S/D,0.0,7,38,1.1
2022/03/01,11:00,S/D,0.0,7,46,0.7
2022/03/01,12:00,S/D,0.0,8,71,1.2
2022/03/01,13:00,S/D,0.0,7,78,1.7
2022/03/01,14:00,S/D,0.0,7,59,1.2
2022/03/01,15:00,S/D,0.0,7,67,1.5
2022/03/01,16:00,S/D,0.0,7,76,1.8
2022/03/01,17:00,S/D,0.0,6,309,0.1
2022/03/01,18:00,S/D,0.0,5,205,0.3
2022/03/01,19:00,S/D,0.0,5,176,0.9
2022/03/01,20:00,S/D,0.0,5,228,0.9
2022/03/01,21:00,S/D,S/D,5,S/D,S/D
2022/03/01,22:00,S/D,0.0,5,337,1.0
2022/03/01,23:00,S/D,0.0,5,267,2.1
2022/03/02,00:00,S/D,0.0,5,268,1.5
2022/03/02,01:00,S/D,0.0,5,229,0.6
2022/03/02,02:00,S/D,0.0,5,267,1.5
2022/03/02,03:00,S/D,0.0,5,204,1.4
2022/03/02,04:00,S/D,0.0,5,278,1.9
2022/03/02,05:00,S/D,0.0,5,312,0.7
2022/03/02,06:00,S/D,0.3,5,233,0.9
2022/03/02,07:00,S/D,0.0,5,179,0.5
2022/03/02,08:00,S/D,0.0,5,175,1.9
2022/03/02,09:00,S/D,0.0,6,217,2.5
2022/03/02,10:00,S/D,0.0,6,164,2.8
2022/03/02,11:00,S/D,0.0,5,131,2.3
2022/03/02,12:00,S/D,0.9,S/D,87,1.0
2022/03/02,13:00,S/D,3.3,S/D,203,1.2
2022/03/02,14:00,S/D,3.6,S/D,198,0.6
2022/03/02,15:00,S/D,0.6,5,267,1.2
2022/03/02,16:00,S/D,0.0,5,345,0.3
2022/03/02,17:00,S/D,0.0,5,185,1.1
2022/03/02,18:00,S/D,0.0,5,166,0.7
2022/03/02,19:00,S/D,0.0,S/D,150,0.7
2022/03/02,20:00,S/D,0.0,S/D,221,0.4
2022/03/02,21:00,S/D,0.0,S/D,218,1.9
2022/03/02,22:00,S/D,0.0,S/D,206,1.1
2022/03/02,23:00,S/D,0.0,S/D,288,1.2
2022/03/03,00:00,S/D,0.0,S/D,323,0.9
2022/03/03,01:00,S/D,0.0,S/D,313,0.6
2022/03/03,02:00,S/D,0.0,S/D,239,0.2
