Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.24'',Longitud :,73°40'45.29'',Altitud :,150 msnm.
,Tipo :,EMA - Meteorológica,Código :,47271776
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2020/06/01,00:00,23.6,0.0,100,201,0.4
2020/06/01,01:00,23.5,0.0,100,227,0.8
2020/06/01,02:00,23.5,0.0,100,159,0.1
2020/06/01,03:00,23.1,0.0,100,225,0.1
2020/06/01,04:00,23.3,0.0,100,164,1.1
2020/06/01,05:00,23.2,0.0,100,251,0.9
2020/06/01,06:00,22.9,0.0,100,208,0.0
2020/06/01,07:00,23.6,0.0,100,278,0.3
2020/06/01,08:00,24.9,0.0,100,223,0.1
2020/06/01,09:00,26.2,0.0,100,92,0.9
2020/06/01,10:00,26.1,0.0,100,37,0.6
2020/06/01,11:00,27.2,0.0,98,37,0.7
2020/06/01,12:00,28.3,0.0,93,23,1.0
2020/06/01,13:00,29.8,0.0,81,43,0.9
2020/06/01,14:00,25.5,1.8,100,57,0.8
2020/06/01,15:00,26.0,0.0,100,83,0.9
2020/06/01,16:00,25.9,0.0,100,51,0.2
2020/06/01,17:00,25.9,0.0,99,354,0.1
2020/06/01,18:00,25.0,0.0,100,265,0.0
2020/06/01,19:00,24.3,0.0,100,197,0.5
2020/06/01,20:00,24.3,0.0,100,331,0.0
2020/06/01,21:00,24.1,0.0,100,154,0.5
2020/06/01,22:00,24.3,0.0,100,173,0.3
2020/06/01,23:00,24.2,0.0,100,336,0.2
2020/06/02,00:00,23.9,0.0,100,261,0.0
2020/06/02,01:00,23.5,0.0,100,206,1.3
2020/06/02,02:00,23.2,0.0,100,206,1.5
2020/06/02,03:00,22.8,0.0,100,210,1.9
2020/06/02,04:00,22.8,0.0,100,261,1.2
2020/06/02,05:00,22.8,0.0,100,249,0.5
2020/06/02,06:00,22.7,0.0,100,293,0.4
2020/06/02,07:00,23.3,0.0,100,100,0.2
2020/06/02,08:00,24.1,0.0,100,167,1.8
2020/06/02,09:00,25.3,0.0,100,214,1.7
2020/06/02,10:00,26.8,0.0,100,255,2.0
2020/06/02,11:00,28.5,0.0,100,355,2.3
2020/06/02,12:00,29.3,0.0,100,355,1.7
2020/06/02,13:00,29.9,0.0,100,8,2.1
2020/06/02,14:00,30.6,0.0,100,354,2.0
2020/06/02,15:00,30.5,0.0,100,9,1.9
2020/06/02,16:00,32.0,0.0,95,124,1.2
2020/06/02,17:00,31.3,0.0,100,277,1.0
2020/06/02,18:00,27.4,0.0,100,216,0.4
2020/06/02,19:00,26.4,0.0,100,140,0.0
2020/06/02,20:00,26.5,0.0,100,221,1.1
2020/06/02,21:00,25.7,0.0,100,163,1.2
2020/06/02,22:00,25.2,0.0,100,45,0.8
2020/06/02,23:00,24.7,1.5,100,44,0.4
2020/06/03,00:00,24.6,0.6,100,222,0.7
2020/06/03,01:00,24.7,0.0,100,327,0.2
2020/06/03,02:00,24.6,0.0,100,135,0.6
2020/06/03,03:00,24.2,0.6,100,43,1.1
