Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
2025/04/03,01:00,S/D,0.0,S/D,154,0.2
2025/04/03,02:00,S/D,0.0,S/D,61,0.1
2025/04/03,03:00,S/D,0.0,S/D,51,0.0
2025/04/03,04:00,S/D,0.0,S/D,12,0.2
2025/04/03,05:00,S/D,0.0,S/D,147,0.6
2025/04/03,06:00,S/D,0.0,S/D,75,0.1
2025/04/03,07:00,S/D,0.0,S/D,26,0.1
2025/04/03,08:00,S/D,0.0,S/D,70,0.5
2025/04/03,09:00,S/D,0.0,S/D,114,0.9
2025/04/03,10:00,S/D,0.0,S/D,57,0.3
2025/04/03,11:00,S/D,0.0,S/D,51,0.5
2025/04/03,12:00,S/D,0.0,S/D,7,0.3
2025/04/03,13:00,S/D,0.0,S/D,12,1.1
2025/04/03,14:00,S/D,0.0,S/D,25,1.5
2025/04/03,15:00,S/D,0.0,S/D,345,1.6
2025/04/03,16:00,S/D,0.0,S/D,238,2.0
2025/04/03,17:00,S/D,0.0,S/D,223,2.4
2025/04/03,18:00,S/D,0.0,S/D,215,0.3
2025/04/03,19:00,S/D,0.0,S/D,160,1.2
2025/04/03,20:00,S/D,0.0,S/D,168,0.6
2025/04/03,21:00,S/D,0.0,S/D,198,0.0
2025/04/03,22:00,S/D,0.0,S/D,233,0.6
2025/04/03,23:00,S/D,0.0,S/D,221,1.2
2025/04/04,00:00,S/D,0.0,S/D,219,0.1
2025/04/04,01:00,S/D,0.0,S/D,178,0.9
2025/04/04,02:00,S/D,0.0,S/D,170,1.1
2025/04/04,03:00,S/D,0.0,S/D,164,1.3
2025/04/04,04:00,S/D,0.0,S/D,162,0.0
2025/04/04,05:00,S/D,0.0,S/D,130,0.3
2025/04/04,06:00,S/D,0.0,S/D,175,1.2
2025/04/04,07:00,S/D,0.0,S/D,120,0.5
2025/04/04,08:00,S/D,0.0,S/D,32,1.1
2025/04/04,09:00,S/D,0.0,S/D,42,1.7
2025/04/04,10:00,S/D,0.0,S/D,34,1.8
2025/04/04,11:00,S/D,0.0,S/D,49,0.4
2025/04/04,12:00,S/D,0.0,S/D,87,1.5
2025/04/04,13:00,S/D,0.0,S/D,77,0.6
2025/04/04,14:00,S/D,0.0,S/D,79,0.9
2025/04/04,15:00,S/D,0.0,S/D,50,0.4
2025/04/04,16:00,S/D,0.0,S/D,63,0.4
2025/04/04,17:00,S/D,0.0,S/D,108,0.8
2025/04/04,18:00,S/D,0.0,S/D,195,0.3
2025/04/04,19:00,S/D,0.0,S/D,164,1.9
2025/04/04,20:00,S/D,0.0,S/D,175,0.1
2025/04/04,21:00,S/D,0.0,S/D,23,0.0
2025/04/04,22:00,S/D,0.0,S/D,234,0.5
2025/04/04,23:00,S/D,0.0,S/D,163,0.9
2025/04/05,00:00,S/D,0.0,S/D,174,1.1
2025/04/05,01:00,S/D,0.0,S/D,121,0.6
2025/04/05,02:00,S/D,0.0,S/D,149,0.8
2025/04/05,03:00,S/D,0.0,S/D,52,0.0
2025/04/05,04:00,S/D,0.0,S/D,169,0.1
2025/04/05,05:00,S/D,0.0,S/D,68,0.0
2025/04/05,06:00,S/D,0.0,S/D,167,1.3
2025/04/05,07:00,S/D,0.0,S/D,135,1.1
2025/04/05,08:00,S/D,0.0,S/D,40,0.9
2025/04/05,09:00,S/D,0.0,S/D,65,0.6
2025/04/05,10:00,S/D,0.0,S/D,38,1.0
2025/04/05,11:00,S/D,0.0,S/D,36,1.3
2025/04/05,12:00,S/D,0.0,S/D,68,1.0
2025/04/05,13:00,S/D,0.0,S/D,161,2.3
2025/04/05,14:00,S/D,0.0,S/D,61,0.4
2025/04/05,15:00,S/D,0.0,S/D,60,0.8
2025/04/05,16:00,S/D,0.0,S/D,66,1.4
2025/04/05,17:00,S/D,0.0,S/D,90,1.4
2025/04/05,18:00,S/D,0.0,S/D,100,1.2
2025/04/05,19:00,S/D,0.0,S/D,329,0.0
2025/04/05,20:00,S/D,0.0,S/D,103,0.8
2025/04/05,21:00,S/D,0.0,S/D,106,0.9
2025/04/05,22:00,S/D,0.0,S/D,198,0.7
2025/04/05,23:00,S/D,0.0,S/D,83,0.2
2025/04/06,00:00,S/D,0.0,S/D,290,1.1
2025/04/06,01:00,S/D,0.0,S/D,278,0.3
2025/04/06,02:00,S/D,0.0,S/D,264,0.3
2025/04/06,03:00,S/D,0.0,S/D,285,1.3
2025/04/06,04:00,S/D,0.0,S/D,142,0.4
2025/04/06,05:00,S/D,0.0,S/D,156,1.8
2025/04/06,06:00,S/D,0.0,S/D,140,0.0
2025/04/06,07:00,S/D,0.0,S/D,149,0.2
2025/04/06,08:00,S/D,0.0,S/D,125,0.5
2025/04/06,09:00,S/D,0.0,S/D,157,1.7
2025/04/06,10:00,S/D,0.0,S/D,137,1.8
2025/04/06,11:00,S/D,0.0,S/D,82,1.7
2025/04/06,12:00,S/D,0.0,S/D,43,1.4
2025/04/06,13:00,S/D,0.0,S/D,38,1.0
2025/04/06,14:00,S/D,0.0,S/D,121,1.8
2025/04/06,15:00,S/D,0.0,S/D,76,2.2
2025/04/06,16:00,S/D,0.0,S/D,71,0.4
2025/04/06,17:00,S/D,0.0,S/D,175,1.0
2025/04/06,18:00,S/D,0.0,S/D,203,0.6
2025/04/06,19:00,S/D,0.0,S/D,272,2.0
2025/04/06,20:00,S/D,0.0,S/D,248,1.4
2025/04/06,21:00,S/D,0.0,S/D,277,2.4
2025/04/06,22:00,S/D,0.0,S/D,245,1.4
2025/04/06,23:00,S/D,0.0,S/D,275,2.3
2025/04/07,00:00,S/D,0.0,S/D,288,1.3
2025/04/07,01:00,S/D,0.0,S/D,349,1.2
2025/04/07,02:00,S/D,0.0,S/D,247,0.0
2025/04/07,03:00,S/D,0.0,S/D,197,0.1
2025/04/07,04:00,S/D,0.0,S/D,149,0.5
2025/04/07,06:00,S/D,0.0,S/D,250,0.3
2025/04/07,07:00,S/D,0.0,S/D,219,0.2
2025/04/07,08:00,S/D,0.0,S/D,223,1.0
2025/04/07,09:00,S/D,0.0,S/D,12,0.5
2025/04/07,10:00,S/D,0.0,S/D,61,1.2
2025/04/07,11:00,S/D,0.0,S/D,66,2.0
2025/04/07,12:00,S/D,0.0,S/D,75,2.0
2025/04/07,13:00,S/D,0.0,S/D,67,1.5
2025/04/07,14:00,S/D,0.0,S/D,68,2.1
2025/04/07,15:00,S/D,0.0,S/D,69,1.1
2025/04/07,16:00,S/D,0.0,S/D,60,0.6
2025/04/07,17:00,S/D,0.0,S/D,89,0.5
2025/04/07,18:00,S/D,0.0,S/D,116,1.2
2025/04/07,19:00,S/D,0.0,S/D,143,0.5
2025/04/07,20:00,S/D,0.0,S/D,151,1.0
2025/04/07,21:00,S/D,0.0,S/D,161,0.4
2025/04/07,22:00,S/D,0.0,S/D,150,0.5
2025/04/07,23:00,S/D,0.0,S/D,155,0.6
2025/04/08,00:00,S/D,0.0,S/D,157,1.6
2025/04/08,01:00,S/D,0.0,S/D,171,0.0
2025/04/08,02:00,S/D,0.0,S/D,285,0.0
2025/04/08,03:00,S/D,0.0,S/D,242,0.2
2025/04/08,04:00,S/D,0.0,S/D,235,0.0
2025/04/08,05:00,S/D,0.0,S/D,180,1.0
2025/04/08,06:00,S/D,0.0,S/D,194,0.6
2025/04/08,07:00,S/D,0.0,S/D,4,0.3
2025/04/08,08:00,S/D,0.0,S/D,189,1.2
2025/04/08,09:00,S/D,0.0,S/D,231,1.6
2025/04/08,10:00,S/D,0.0,S/D,41,1.4
2025/04/08,11:00,S/D,0.0,S/D,62,1.2
2025/04/08,13:00,S/D,0.0,S/D,9,2.1
2025/04/08,14:00,S/D,0.0,S/D,5,4.0
2025/04/08,15:00,S/D,0.0,S/D,190,1.2
2025/04/08,16:00,S/D,0.0,S/D,133,1.0
2025/04/08,17:00,S/D,0.0,S/D,108,0.7
2025/04/08,18:00,S/D,0.0,S/D,177,0.7
2025/04/08,19:00,S/D,0.0,S/D,135,0.9
2025/04/08,20:00,S/D,0.0,S/D,16,1.2
2025/04/08,21:00,S/D,0.0,S/D,25,0.0
2025/04/08,22:00,S/D,0.0,S/D,265,0.0
2025/04/08,23:00,S/D,0.0,S/D,165,0.0
2025/04/09,00:00,S/D,0.0,S/D,164,1.4
2025/04/09,01:00,S/D,0.0,S/D,186,0.2
2025/04/09,02:00,S/D,0.0,S/D,192,0.8
2025/04/09,03:00,S/D,0.0,S/D,188,0.9
2025/04/09,04:00,S/D,0.0,S/D,8,0.4
2025/04/09,05:00,S/D,0.0,S/D,154,1.3
2025/04/09,06:00,S/D,0.0,S/D,199,0.7
2025/04/09,07:00,S/D,0.0,S/D,158,0.0
2025/04/09,08:00,S/D,0.0,S/D,79,1.1
2025/04/09,09:00,S/D,0.0,S/D,46,0.4
2025/04/09,10:00,S/D,0.0,S/D,39,1.0
2025/04/09,11:00,S/D,0.0,S/D,27,1.7
2025/04/09,12:00,S/D,0.0,S/D,16,1.6
2025/04/09,13:00,S/D,0.0,S/D,351,1.4
2025/04/09,14:00,S/D,0.0,S/D,340,0.8
2025/04/09,15:00,S/D,0.0,S/D,326,0.5
2025/04/09,16:00,S/D,0.0,S/D,31,0.8
2025/04/09,17:00,S/D,0.0,S/D,12,0.4
2025/04/09,18:00,S/D,0.0,S/D,134,0.0
2025/04/09,19:00,S/D,0.0,S/D,167,0.0
2025/04/09,20:00,S/D,0.0,S/D,227,1.4
2025/04/09,21:00,S/D,0.0,S/D,209,0.8
2025/04/09,22:00,S/D,0.0,S/D,134,0.0
2025/04/09,23:00,S/D,0.0,S/D,240,0.0
2025/04/10,00:00,S/D,0.0,S/D,294,0.0
2025/04/10,01:00,S/D,0.0,S/D,134,0.7
2025/04/10,02:00,S/D,0.0,S/D,111,2.0
2025/04/10,03:00,S/D,0.0,S/D,134,1.0
2025/04/10,04:00,S/D,0.0,S/D,232,0.3
2025/04/10,05:00,S/D,0.0,S/D,56,0.0
2025/04/10,06:00,S/D,0.0,S/D,174,0.0
2025/04/10,07:00,S/D,0.0,S/D,354,0.9
2025/04/10,08:00,S/D,0.0,S/D,323,1.1
2025/04/10,09:00,S/D,0.0,S/D,350,1.7
2025/04/10,10:00,S/D,0.0,S/D,346,1.8
2025/04/10,11:00,S/D,0.0,S/D,340,2.0
2025/04/10,12:00,S/D,0.0,S/D,2,1.6
2025/04/10,13:00,S/D,0.0,S/D,15,1.8
2025/04/10,14:00,S/D,0.0,S/D,338,1.4
2025/04/10,15:00,S/D,0.0,S/D,354,1.0
2025/04/10,16:00,S/D,0.0,S/D,286,2.0
2025/04/10,17:00,S/D,0.0,S/D,296,0.7
2025/04/10,18:00,S/D,0.0,S/D,279,0.4
2025/04/10,19:00,S/D,0.0,S/D,274,0.2
2025/04/10,20:00,S/D,0.0,S/D,171,0.0
2025/04/10,21:00,S/D,0.0,S/D,22,0.0
2025/04/10,22:00,S/D,0.0,S/D,41,0.1
2025/04/10,23:00,S/D,0.0,S/D,40,0.3
2025/04/11,00:00,S/D,0.0,S/D,107,0.8
2025/04/11,01:00,S/D,0.0,S/D,22,1.0
2025/04/11,02:00,S/D,0.0,S/D,334,1.2
2025/04/11,03:00,S/D,0.0,S/D,6,0.1
2025/04/11,04:00,S/D,0.0,S/D,321,0.2
2025/04/11,05:00,S/D,0.0,S/D,299,0.2
2025/04/11,06:00,S/D,0.0,S/D,8,0.0
2025/04/11,07:00,S/D,0.0,S/D,8,0.7
2025/04/11,08:00,S/D,0.0,S/D,357,0.9
2025/04/11,09:00,S/D,0.0,S/D,0,2.2
2025/04/11,10:00,S/D,0.0,S/D,338,1.0
2025/04/11,11:00,S/D,0.0,S/D,313,1.2
2025/04/11,12:00,S/D,0.0,S/D,315,1.3
2025/04/11,13:00,S/D,0.0,S/D,300,2.0
2025/04/11,14:00,S/D,0.0,S/D,329,1.3
2025/04/11,15:00,S/D,0.0,S/D,336,1.6
2025/04/11,16:00,S/D,0.0,S/D,328,0.5
2025/04/11,17:00,S/D,0.0,S/D,276,1.5
2025/04/11,18:00,S/D,0.0,S/D,272,0.0
2025/04/11,19:00,S/D,0.0,S/D,338,3.6
2025/04/11,20:00,S/D,0.0,S/D,247,0.8
2025/04/11,21:00,S/D,0.0,S/D,190,0.0
2025/04/11,22:00,S/D,0.0,S/D,280,0.2
2025/04/11,23:00,S/D,0.0,S/D,128,0.5
2025/04/12,00:00,S/D,0.0,S/D,113,0.2
2025/04/12,01:00,S/D,0.0,S/D,165,1.2
2025/04/12,02:00,S/D,0.0,S/D,162,1.8
2025/04/12,03:00,S/D,0.0,S/D,141,1.1
2025/04/12,04:00,S/D,0.0,S/D,110,0.3
2025/04/12,05:00,S/D,0.0,S/D,148,0.0
2025/04/12,06:00,S/D,0.0,S/D,118,0.2
2025/04/12,07:00,S/D,0.0,S/D,112,0.8
2025/04/12,08:00,S/D,0.0,S/D,109,1.3
2025/04/12,09:00,S/D,0.0,S/D,61,1.1
2025/04/12,10:00,S/D,0.0,S/D,36,1.1
2025/04/12,11:00,S/D,0.0,S/D,51,0.6
2025/04/12,12:00,S/D,0.0,S/D,65,0.9
2025/04/12,13:00,S/D,0.0,S/D,69,1.4
2025/04/12,14:00,S/D,0.0,S/D,68,1.3
2025/04/12,15:00,S/D,0.0,S/D,75,2.3
2025/04/12,16:00,S/D,0.0,S/D,54,0.7
2025/04/12,17:00,S/D,0.0,S/D,28,0.8
2025/04/12,18:00,S/D,0.0,S/D,270,0.2
2025/04/12,19:00,S/D,0.0,S/D,27,0.0
2025/04/12,20:00,S/D,0.0,S/D,330,0.0
2025/04/12,21:00,S/D,0.0,S/D,339,0.4
2025/04/12,22:00,S/D,0.0,S/D,198,0.9
2025/04/12,23:00,S/D,0.0,S/D,165,2.4
2025/04/13,00:00,S/D,0.0,S/D,72,0.5
2025/04/13,01:00,S/D,0.0,S/D,164,1.8
2025/04/13,02:00,S/D,0.0,S/D,26,0.0
2025/04/13,03:00,S/D,0.0,S/D,214,0.4
2025/04/13,04:00,S/D,0.0,S/D,165,0.0
2025/04/13,05:00,S/D,0.0,S/D,43,0.0
2025/04/13,06:00,S/D,0.0,S/D,92,0.3
2025/04/13,07:00,S/D,0.0,S/D,165,0.8
2025/04/13,08:00,S/D,0.0,S/D,77,0.9
2025/04/13,09:00,S/D,0.0,S/D,67,1.5
2025/04/13,10:00,S/D,0.0,S/D,48,0.7
2025/04/13,11:00,S/D,0.0,S/D,3,1.8
2025/04/13,12:00,S/D,0.0,S/D,340,1.8
2025/04/13,13:00,S/D,0.0,S/D,347,1.6
2025/04/13,14:00,S/D,0.0,S/D,334,1.2
2025/04/13,15:00,S/D,0.0,S/D,326,3.4
2025/04/13,16:00,S/D,0.0,S/D,224,2.2
2025/04/13,17:00,S/D,0.0,S/D,266,1.2
2025/04/13,18:00,S/D,0.0,S/D,324,2.0
2025/04/13,19:00,S/D,0.0,S/D,298,0.9
2025/04/13,20:00,S/D,0.0,S/D,272,0.9
2025/04/13,21:00,S/D,0.0,S/D,257,0.6
2025/04/13,22:00,S/D,0.0,S/D,280,2.4
2025/04/13,23:00,S/D,0.0,S/D,172,1.0
2025/04/14,00:00,S/D,0.0,S/D,37,0.0
2025/04/14,01:00,S/D,0.0,S/D,260,1.0
2025/04/14,02:00,S/D,0.0,S/D,184,0.4
2025/04/14,03:00,S/D,0.0,S/D,181,0.9
2025/04/14,04:00,S/D,0.0,S/D,279,0.1
2025/04/14,05:00,S/D,0.0,S/D,313,0.0
2025/04/14,06:00,S/D,0.0,S/D,38,0.0
2025/04/14,07:00,S/D,0.0,S/D,187,0.5
2025/04/14,08:00,S/D,0.0,S/D,115,0.6
2025/04/14,09:00,S/D,0.0,S/D,41,0.8
2025/04/14,10:00,S/D,0.0,S/D,35,0.5
2025/04/14,11:00,S/D,0.0,S/D,50,1.1
2025/04/14,12:00,S/D,0.0,S/D,351,2.8
2025/04/14,13:00,S/D,0.0,S/D,287,1.7
2025/04/14,14:00,S/D,0.0,S/D,203,1.9
2025/04/14,15:00,S/D,0.0,S/D,170,2.5
2025/04/14,16:00,S/D,0.0,S/D,165,1.6
2025/04/14,17:00,S/D,0.0,S/D,238,2.5
2025/04/14,18:00,S/D,0.0,S/D,229,0.2
2025/04/14,19:00,S/D,0.0,S/D,145,0.0
2025/04/14,20:00,S/D,0.0,S/D,261,0.0
2025/04/14,21:00,S/D,0.0,S/D,248,0.0
2025/04/14,22:00,S/D,0.0,S/D,166,0.7
2025/04/14,23:00,S/D,0.0,S/D,208,1.0
2025/04/15,00:00,S/D,0.0,S/D,208,0.0
2025/04/15,01:00,S/D,0.0,S/D,216,0.7
2025/04/15,02:00,S/D,0.0,S/D,325,1.2
2025/04/15,03:00,S/D,0.0,S/D,330,1.3
2025/04/15,04:00,S/D,0.0,S/D,17,3.3
2025/04/15,05:00,S/D,0.0,S/D,35,0.4
2025/04/15,06:00,S/D,0.0,S/D,42,1.1
2025/04/15,07:00,S/D,0.0,S/D,108,1.8
2025/04/15,08:00,S/D,0.0,S/D,76,0.3
2025/04/15,09:00,S/D,0.0,S/D,141,1.0
2025/04/15,10:00,S/D,0.0,S/D,146,0.9
2025/04/15,11:00,S/D,0.0,S/D,30,1.1
2025/04/15,12:00,S/D,0.0,S/D,14,1.1
2025/04/15,13:00,S/D,0.0,S/D,53,1.0
2025/04/15,14:00,S/D,0.0,S/D,53,0.6
2025/04/15,15:00,S/D,0.0,S/D,348,1.4
2025/04/15,16:00,S/D,0.0,S/D,11,1.1
2025/04/15,17:00,S/D,0.0,S/D,229,0.0
2025/04/15,18:00,S/D,0.0,S/D,276,0.2
2025/04/15,19:00,S/D,0.0,S/D,267,0.7
2025/04/15,20:00,S/D,0.0,S/D,260,0.0
2025/04/15,21:00,S/D,0.0,S/D,300,1.7
2025/04/15,22:00,S/D,0.0,S/D,225,0.0
2025/04/15,23:00,S/D,0.0,S/D,163,0.0
2025/04/16,00:00,S/D,0.0,S/D,169,0.0
2025/04/16,01:00,S/D,0.0,S/D,157,0.9
2025/04/16,02:00,S/D,0.0,S/D,122,0.5
2025/04/16,03:00,S/D,0.0,S/D,39,0.3
2025/04/16,04:00,S/D,0.0,S/D,144,0.2
2025/04/16,05:00,S/D,0.0,S/D,149,1.8
2025/04/16,06:00,S/D,0.0,S/D,171,1.0
2025/04/16,07:00,S/D,0.0,S/D,28,0.6
2025/04/16,08:00,S/D,0.0,S/D,35,0.6
2025/04/16,09:00,S/D,0.0,S/D,57,0.4
2025/04/16,11:00,S/D,0.0,S/D,20,1.4
2025/04/16,12:00,S/D,0.0,S/D,318,1.0
2025/04/16,13:00,S/D,0.0,S/D,302,1.6
2025/04/16,14:00,S/D,0.0,S/D,25,0.4
2025/04/16,15:00,S/D,0.0,S/D,344,1.0
2025/04/16,16:00,S/D,0.0,S/D,341,0.7
2025/04/16,17:00,S/D,0.0,S/D,312,0.6
2025/04/16,18:00,S/D,0.0,S/D,133,1.7
2025/04/16,19:00,S/D,0.0,S/D,356,1.6
2025/04/16,20:00,S/D,0.0,S/D,265,0.7
2025/04/16,21:00,S/D,0.0,S/D,215,1.6
2025/04/16,22:00,S/D,0.0,S/D,98,0.3
2025/04/16,23:00,S/D,0.0,S/D,340,0.4
2025/04/17,00:00,S/D,0.0,S/D,249,1.8
2025/04/17,01:00,S/D,0.0,S/D,265,1.8
2025/04/17,02:00,S/D,0.0,S/D,253,1.7
2025/04/17,03:00,S/D,0.0,S/D,317,0.2
2025/04/17,04:00,S/D,0.0,S/D,258,2.3
2025/04/17,05:00,S/D,0.0,S/D,214,1.3
2025/04/17,06:00,S/D,0.0,S/D,216,0.2
2025/04/17,07:00,S/D,0.0,S/D,24,0.6
2025/04/17,08:00,S/D,0.0,S/D,59,0.1
2025/04/17,10:00,S/D,0.0,S/D,71,1.4
2025/04/17,11:00,S/D,0.0,S/D,65,1.0
2025/04/17,12:00,S/D,0.0,S/D,63,1.0
2025/04/17,13:00,S/D,0.0,S/D,67,1.2
2025/04/17,14:00,S/D,0.0,S/D,74,1.3
2025/04/17,15:00,S/D,0.0,S/D,77,1.0
2025/04/17,16:00,S/D,0.0,S/D,9,2.5
2025/04/17,17:00,S/D,0.0,S/D,355,0.4
2025/04/17,18:00,S/D,0.0,S/D,355,0.0
2025/04/17,19:00,S/D,0.0,S/D,193,0.0
2025/04/17,20:00,S/D,0.0,S/D,179,0.7
2025/04/17,21:00,S/D,0.0,S/D,226,0.1
2025/04/17,22:00,S/D,0.0,S/D,279,0.8
2025/04/17,23:00,S/D,0.0,S/D,239,1.2
2025/04/18,00:00,S/D,0.0,S/D,179,0.1
2025/04/18,01:00,S/D,0.0,S/D,223,0.9
2025/04/18,02:00,S/D,0.0,S/D,207,1.5
2025/04/18,03:00,S/D,0.0,S/D,280,0.9
2025/04/18,04:00,S/D,0.0,S/D,273,1.6
2025/04/18,06:00,S/D,0.0,S/D,209,0.2
2025/04/18,07:00,S/D,0.0,S/D,253,1.5
2025/04/18,08:00,S/D,0.0,S/D,319,0.7
2025/04/18,09:00,S/D,0.0,S/D,339,1.6
2025/04/18,11:00,S/D,0.0,S/D,355,2.7
2025/04/18,13:00,S/D,0.0,S/D,22,1.4
2025/04/18,14:00,S/D,0.0,S/D,349,1.7
2025/04/18,15:00,S/D,0.0,S/D,359,1.4
2025/04/18,16:00,S/D,0.0,S/D,12,0.8
2025/04/18,17:00,S/D,0.0,S/D,88,0.7
2025/04/18,18:00,S/D,0.0,S/D,95,0.7
2025/04/18,19:00,S/D,0.0,S/D,220,1.4
2025/04/18,20:00,S/D,0.0,S/D,258,1.6
2025/04/18,21:00,S/D,0.0,S/D,225,1.1
2025/04/18,22:00,S/D,0.0,S/D,210,1.4
2025/04/18,23:00,S/D,0.0,S/D,208,0.2
2025/04/19,00:00,S/D,0.0,S/D,210,1.6
2025/04/19,01:00,S/D,0.0,S/D,204,0.4
2025/04/19,02:00,S/D,0.0,S/D,197,0.6
2025/04/19,03:00,S/D,0.0,S/D,62,0.0
2025/04/19,04:00,S/D,0.0,S/D,170,1.3
2025/04/19,05:00,S/D,0.0,S/D,57,0.0
2025/04/19,06:00,S/D,0.0,S/D,48,0.0
2025/04/19,07:00,S/D,0.0,S/D,138,0.3
2025/04/19,08:00,S/D,0.0,S/D,88,0.1
2025/04/19,10:00,S/D,0.0,S/D,88,1.9
2025/04/19,11:00,S/D,0.0,S/D,76,1.9
2025/04/19,12:00,S/D,0.0,S/D,36,1.2
2025/04/19,13:00,S/D,0.0,S/D,54,0.8
2025/04/19,14:00,S/D,0.0,S/D,39,1.1
2025/04/19,15:00,S/D,0.0,S/D,69,1.7
2025/04/19,16:00,S/D,0.0,S/D,55,0.6
2025/04/19,17:00,S/D,0.0,S/D,136,0.6
2025/04/19,18:00,S/D,0.0,S/D,159,0.2
2025/04/19,19:00,S/D,0.0,S/D,203,0.0
2025/04/19,20:00,S/D,0.0,S/D,174,0.9
2025/04/19,21:00,S/D,0.0,S/D,185,0.0
2025/04/19,22:00,S/D,0.0,S/D,228,0.6
2025/04/19,23:00,S/D,0.0,S/D,160,0.0
2025/04/20,00:00,S/D,0.0,S/D,212,0.9
2025/04/20,01:00,S/D,0.0,S/D,246,0.9
2025/04/20,02:00,S/D,0.0,S/D,229,0.7
2025/04/20,03:00,S/D,0.0,S/D,45,1.1
2025/04/20,04:00,S/D,0.0,S/D,67,1.5
2025/04/20,05:00,S/D,0.0,S/D,121,1.4
2025/04/20,06:00,S/D,0.0,S/D,176,0.9
2025/04/20,07:00,S/D,0.0,S/D,168,0.0
2025/04/20,08:00,S/D,0.0,S/D,23,1.2
2025/04/20,10:00,S/D,0.0,S/D,340,1.3
2025/04/20,11:00,S/D,0.0,S/D,305,1.4
2025/04/20,12:00,S/D,0.0,S/D,276,3.7
2025/04/20,13:00,S/D,0.0,S/D,333,1.2
2025/04/20,14:00,S/D,0.0,S/D,320,1.3
2025/04/20,15:00,S/D,0.0,S/D,314,0.7
2025/04/20,16:00,S/D,0.0,S/D,317,0.4
2025/04/20,17:00,S/D,0.0,S/D,289,0.1
2025/04/20,18:00,S/D,0.0,S/D,217,0.3
2025/04/20,19:00,S/D,0.0,S/D,184,0.0
2025/04/20,20:00,S/D,0.0,S/D,164,0.3
2025/04/20,21:00,S/D,0.0,S/D,181,0.3
