Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.24'',Longitud :,73°40'45.29'',Altitud :,150 msnm.
,Tipo :,EMA - Meteorológica,Código :,47271776
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/10/01,00:00,-19.8,0.0,100,308,1.0
2021/10/01,01:00,-11.5,0.0,100,318,0.6
2021/10/01,02:00,-12.8,0.0,100,317,0.4
2021/10/01,03:00,-13.6,0.0,100,317,0.9
2021/10/01,04:00,-14.3,0.0,100,319,0.7
2021/10/01,05:00,15.9,0.0,100,340,2.1
2021/10/01,06:00,3.4,0.0,100,330,0.9
2021/10/01,07:00,1.7,0.0,100,331,1.4
2021/10/01,08:00,6.7,0.0,100,356,1.2
2021/10/01,09:00,0.3,0.0,100,32,1.1
2021/10/01,10:00,-8.8,0.0,100,349,0.5
2021/10/01,11:00,-13.0,0.0,100,358,1.4
2021/10/01,12:00,0.8,0.0,100,20,0.8
2021/10/01,13:00,-2.5,0.0,100,68,0.3
2021/10/01,14:00,1.6,0.0,100,353,1.4
2021/10/01,15:00,-7.9,0.0,100,321,1.9
2021/10/01,16:00,-7.5,0.0,100,270,1.3
2021/10/01,17:00,-10.6,0.0,100,272,1.5
2021/10/01,18:00,-17.5,0.0,100,212,1.1
2021/10/01,19:00,-18.6,0.0,100,178,0.5
2021/10/01,20:00,-18.5,0.0,100,234,0.2
2021/10/01,21:00,-19.7,0.0,100,143,0.5
2021/10/01,22:00,-24.5,0.0,100,223,0.1
2021/10/01,23:00,-27.4,0.0,100,179,1.2
2021/10/02,00:00,-27.5,0.0,100,196,0.9
2021/10/02,01:00,-28.2,0.0,100,192,0.0
2021/10/02,02:00,-29.0,0.0,100,163,1.1
2021/10/02,03:00,-29.6,0.0,91,163,0.0
2021/10/02,04:00,-25.0,0.0,100,85,0.3
2021/10/02,05:00,-23.7,0.0,100,51,0.2
2021/10/02,06:00,-25.5,0.0,100,53,0.4
2021/10/02,07:00,-22.4,0.0,100,26,1.2
2021/10/02,08:00,-25.5,0.0,100,36,1.3
2021/10/02,09:00,-22.3,0.0,100,27,1.4
2021/10/02,10:00,-24.1,0.0,100,347,1.7
2021/10/02,11:00,-22.6,0.0,100,307,1.1
2021/10/02,12:00,-26.7,0.0,61,8,1.9
2021/10/02,13:00,-23.5,0.0,100,18,2.0
2021/10/02,14:00,-16.3,0.0,100,25,1.3
2021/10/02,15:00,-17.3,0.0,100,332,1.1
2021/10/02,16:00,-23.9,0.0,100,37,3.8
2021/10/02,17:00,-27.1,0.0,100,161,1.3
2021/10/02,18:00,-15.6,0.0,100,26,0.9
2021/10/02,19:00,-15.1,0.0,100,118,1.0
2021/10/02,20:00,-24.6,0.0,100,23,1.4
2021/10/02,21:00,-25.9,0.0,100,202,2.1
2021/10/02,22:00,-23.4,0.0,100,210,2.4
2021/10/02,23:00,-24.4,0.0,100,217,0.2
2021/10/03,00:00,-26.9,0.0,100,190,0.0
2021/10/03,01:00,-26.9,0.0,100,167,0.9
