Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.24'',Longitud :,73°40'45.29'',Altitud :,150 msnm.
,Tipo :,EMA - Meteorológica,Código :,47271776
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/01/09,10:00,S/D,0.0,S/D,74,0.2
2025/01/10,11:00,S/D,0.0,S/D,10,0.9
2025/01/10,12:00,S/D,0.0,S/D,31,1.2
2025/01/11,09:00,S/D,0.0,S/D,61,0.7
2025/01/11,10:00,S/D,0.0,S/D,14,1.0
2025/01/11,11:00,S/D,0.0,S/D,77,1.2
2025/01/11,12:00,S/D,0.0,S/D,60,1.1
2025/01/11,13:00,S/D,0.0,S/D,82,1.1
2025/01/12,09:00,S/D,0.0,S/D,356,0.3
2025/01/12,10:00,S/D,0.0,S/D,357,2.3
2025/01/12,12:00,S/D,0.0,S/D,11,2.4
2025/01/12,13:00,S/D,0.0,S/D,10,2.7
2025/01/12,14:00,S/D,0.0,S/D,5,1.9
2025/01/13,11:00,S/D,0.0,S/D,356,1.4
2025/01/13,12:00,S/D,0.0,S/D,353,1.4
2025/01/13,13:00,S/D,0.0,S/D,323,0.9
2025/01/14,09:00,S/D,0.0,S/D,349,1.9
2025/01/14,10:00,S/D,0.0,S/D,320,1.5
2025/01/14,11:00,S/D,0.0,S/D,348,2.8
2025/01/14,12:00,S/D,0.0,S/D,360,5.8
2025/01/14,14:00,S/D,0.0,S/D,359,5.3
2025/01/15,08:00,S/D,0.0,S/D,10,2.6
2025/01/15,09:00,S/D,0.0,S/D,358,2.5
2025/01/15,10:00,S/D,0.0,S/D,354,4.2
2025/01/15,11:00,S/D,0.0,S/D,7,4.9
2025/01/15,16:00,S/D,0.0,S/D,12,2.7
2025/01/16,08:00,S/D,0.0,S/D,354,0.7
2025/01/16,09:00,S/D,0.0,S/D,342,1.4
2025/01/16,10:00,S/D,0.0,S/D,5,3.1
2025/01/16,11:00,S/D,0.0,S/D,5,3.4
2025/01/16,12:00,S/D,0.0,S/D,30,2.5
2025/01/16,13:00,S/D,0.0,S/D,24,3.0
2025/01/16,14:00,S/D,0.0,S/D,26,2.1
2025/01/16,15:00,S/D,0.0,S/D,17,1.1
2025/01/16,16:00,S/D,0.0,S/D,24,0.5
2025/01/17,08:00,S/D,0.0,S/D,40,0.3
2025/01/17,09:00,S/D,0.0,S/D,20,1.3
2025/01/17,10:00,S/D,0.0,S/D,27,2.6
2025/01/17,11:00,S/D,0.0,S/D,34,3.2
2025/01/17,16:00,S/D,0.0,S/D,6,4.3
2025/01/18,08:00,S/D,0.0,S/D,45,0.7
2025/01/18,09:00,S/D,0.0,S/D,31,1.0
2025/01/18,10:00,S/D,0.0,S/D,22,2.0
2025/01/18,11:00,S/D,0.0,S/D,31,3.0
2025/01/18,13:00,S/D,0.0,S/D,29,3.1
2025/01/18,16:00,S/D,0.0,S/D,19,1.5
2025/01/18,17:00,S/D,0.0,S/D,331,0.7
2025/01/19,08:00,S/D,0.0,S/D,285,0.8
