Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
,Latitud :,2°29'15.24'',Longitud :,73°40'45.29'',Altitud :,150 msnm.
,Tipo :,EMA - Meteorológica,Código :,47271776
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/08/01,00:00,22.2,0.0,38,113,0.0
2021/08/01,01:00,22.2,0.0,38,163,0.6
2021/08/01,02:00,21.8,0.0,37,171,1.4
2021/08/01,03:00,21.8,0.0,80,169,1.4
2021/08/01,04:00,21.6,0.0,100,172,1.6
2021/08/01,05:00,21.4,0.0,100,207,1.8
2021/08/01,06:00,21.4,0.0,100,206,1.3
2021/08/01,07:00,22.5,0.0,100,163,0.9
2021/08/01,08:00,24.5,0.0,100,148,0.1
2021/08/01,09:00,24.9,0.0,100,5,0.7
2021/08/01,10:00,25.9,0.0,100,25,0.5
2021/08/01,11:00,25.7,0.0,100,6,0.1
2021/08/01,12:00,27.7,0.0,100,338,0.9
2021/08/01,13:00,29.3,0.0,100,359,2.0
2021/08/01,14:00,30.3,0.0,96,293,0.9
2021/08/01,15:00,27.9,0.0,100,343,1.9
2021/08/01,16:00,26.6,0.0,100,251,0.8
2021/08/01,17:00,25.5,0.0,100,167,1.3
2021/08/01,18:00,24.0,0.0,100,209,0.8
2021/08/01,19:00,23.3,0.0,100,214,1.6
2021/08/01,20:00,23.3,0.0,100,208,1.6
2021/08/01,21:00,23.0,0.0,100,145,0.0
2021/08/01,22:00,22.4,0.0,100,159,0.3
2021/08/01,23:00,22.2,0.0,100,185,0.2
2021/08/02,00:00,21.7,0.0,100,200,0.7
2021/08/02,01:00,21.8,0.0,100,178,0.9
2021/08/02,02:00,21.9,0.0,100,258,1.6
2021/08/02,03:00,21.9,0.0,100,213,1.8
2021/08/02,04:00,22.0,0.0,100,267,1.7
2021/08/02,05:00,21.8,0.0,100,298,0.0
2021/08/02,06:00,22.0,0.0,100,257,0.6
2021/08/02,07:00,23.1,0.0,100,272,2.1
2021/08/02,08:00,25.3,0.0,100,273,2.0
2021/08/02,09:00,26.8,0.0,100,319,1.1
2021/08/02,10:00,28.4,0.0,100,335,1.9
2021/08/02,11:00,30.6,0.0,100,322,1.1
2021/08/02,12:00,32.1,0.0,100,196,2.6
2021/08/02,13:00,33.8,0.0,96,155,2.0
2021/08/02,14:00,30.1,0.0,99,142,2.2
2021/08/02,15:00,30.2,0.0,100,142,1.6
2021/08/02,16:00,26.9,0.0,100,165,3.2
2021/08/02,17:00,25.7,0.0,100,96,0.1
2021/08/02,18:00,24.7,0.0,100,50,0.0
2021/08/02,19:00,23.8,0.0,100,234,0.3
2021/08/02,20:00,23.3,0.0,100,3,0.2
2021/08/02,21:00,23.0,0.0,100,281,0.7
2021/08/02,22:00,22.6,0.0,100,282,0.2
2021/08/02,23:00,23.2,0.0,100,288,2.7
2021/08/03,00:00,22.6,0.0,100,289,1.6
2021/08/03,01:00,22.3,0.0,100,297,0.9
2021/08/03,02:00,22.4,0.0,100,325,0.9
2021/08/03,03:00,22.4,0.0,100,332,1.2
