Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA CLOTILDE
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
2021/07/03,04:00,20.6,0.0,7,196,1.1
2021/07/03,05:00,19.9,0.0,7,184,1.4
2021/07/03,06:00,19.7,0.0,7,194,1.2
2021/07/03,07:00,21.0,0.0,7,163,0.0
2021/07/03,08:00,23.5,0.0,7,21,0.4
2021/07/03,09:00,26.5,0.0,8,346,1.0
2021/07/03,10:00,30.2,0.0,9,132,1.3
2021/07/03,11:00,30.7,0.0,9,143,2.6
2021/07/03,12:00,33.6,0.0,11,51,0.9
2021/07/03,13:00,34.2,0.0,11,62,0.5
2021/07/03,14:00,36.0,0.0,11,66,1.2
2021/07/03,15:00,36.6,0.0,75,51,1.2
2021/07/03,16:00,30.9,0.0,86,157,1.6
2021/07/03,17:00,28.6,0.0,100,143,0.8
2021/07/03,18:00,25.1,0.0,100,154,0.4
2021/07/03,19:00,23.2,0.0,7,148,0.5
2021/07/03,20:00,22.3,0.0,7,196,0.6
2021/07/03,21:00,21.9,0.0,100,180,0.8
2021/07/03,22:00,21.4,0.0,6,197,0.3
2021/07/03,23:00,21.1,0.0,7,187,0.4
2021/07/04,00:00,21.0,0.0,6,197,1.0
2021/07/04,01:00,20.3,0.0,6,205,1.0
2021/07/04,02:00,20.0,0.0,6,183,1.2
2021/07/04,03:00,20.1,0.0,100,233,0.6
2021/07/04,04:00,20.1,0.0,100,208,1.6
2021/07/04,05:00,19.4,0.0,100,201,1.0
2021/07/04,06:00,19.1,0.0,100,207,2.0
2021/07/04,07:00,20.8,0.0,100,278,0.8
2021/07/04,08:00,23.5,0.0,100,339,1.1
2021/07/04,09:00,27.6,0.0,8,24,0.2
2021/07/04,10:00,28.5,0.0,9,350,1.3
2021/07/04,11:00,30.4,0.0,9,142,2.5
2021/07/04,12:00,31.2,0.0,9,156,2.2
2021/07/04,13:00,35.3,0.0,11,223,1.3
2021/07/04,14:00,37.7,0.0,10,88,1.3
2021/07/04,15:00,33.2,0.0,64,225,0.4
2021/07/04,16:00,34.3,0.0,11,357,0.5
2021/07/04,17:00,29.6,0.0,67,87,0.5
2021/07/04,18:00,25.9,0.0,100,157,0.0
2021/07/04,19:00,24.1,0.0,100,170,0.2
2021/07/04,20:00,23.2,0.0,7,178,0.4
2021/07/04,21:00,22.4,0.0,7,174,1.6
2021/07/04,22:00,22.3,0.0,7,174,1.3
2021/07/04,23:00,22.0,0.0,7,164,0.8
2021/07/05,00:00,21.7,0.0,7,173,1.1
2021/07/05,01:00,21.6,0.0,7,170,1.1
2021/07/05,02:00,22.0,0.0,7,168,1.2
2021/07/05,03:00,22.1,0.0,7,205,0.7
2021/07/05,04:00,22.0,0.0,7,186,0.8
2021/07/05,05:00,21.8,0.0,7,192,0.8
2021/07/05,06:00,21.6,0.0,7,202,0.8
2021/07/05,07:00,22.4,0.0,7,192,0.0
2021/07/05,08:00,25.0,0.0,8,4,0.6
2021/07/05,09:00,27.5,0.0,9,64,0.9
2021/07/05,10:00,29.7,0.0,10,67,1.4
2021/07/05,11:00,32.0,0.0,10,57,1.0
2021/07/05,12:00,32.6,0.0,11,1,1.0
2021/07/05,13:00,37.1,0.0,12,36,0.6
2021/07/05,14:00,32.4,0.0,11,40,0.6
2021/07/05,15:00,29.9,0.0,10,55,0.4
2021/07/05,16:00,28.9,0.0,9,77,1.1
2021/07/05,17:00,27.9,0.0,8,83,0.9
2021/07/05,18:00,25.5,0.0,8,99,0.8
2021/07/05,19:00,24.4,0.0,7,179,1.1
2021/07/05,20:00,24.5,0.0,7,171,0.0
2021/07/05,21:00,24.5,0.0,7,251,0.0
2021/07/05,22:00,24.2,0.0,7,171,0.2
2021/07/05,23:00,23.9,0.0,7,164,0.0
2021/07/06,00:00,23.8,0.0,7,271,0.9
2021/07/06,01:00,23.7,0.0,100,297,0.0
2021/07/06,02:00,23.4,0.0,100,44,0.1
2021/07/06,03:00,23.4,0.0,100,297,0.3
2021/07/06,04:00,23.2,0.0,100,343,0.0
2021/07/06,05:00,22.9,0.0,100,1,0.0
2021/07/06,06:00,22.8,0.0,100,0,0.1
2021/07/06,07:00,23.9,0.0,100,353,0.0
2021/07/06,08:00,25.6,0.0,8,345,0.4
2021/07/06,09:00,27.8,0.0,9,70,1.3
2021/07/06,10:00,29.9,0.0,10,84,1.5
2021/07/06,11:00,30.6,0.0,10,67,1.2
2021/07/06,12:00,33.9,0.0,11,56,1.0
2021/07/06,13:00,28.4,0.0,9,87,2.0
2021/07/06,14:00,26.6,0.0,9,313,0.8
2021/07/06,15:00,33.7,0.3,11,357,1.1
2021/07/06,16:00,34.0,0.0,12,60,0.5
2021/07/06,17:00,28.1,0.0,10,65,0.4
2021/07/06,18:00,24.8,0.0,7,261,0.0
2021/07/06,19:00,23.6,0.0,7,205,1.1
2021/07/06,20:00,23.3,0.0,100,203,0.3
2021/07/06,21:00,23.0,0.0,100,216,1.2
2021/07/06,22:00,23.6,0.0,100,244,0.6
2021/07/06,23:00,23.4,0.0,100,300,0.0
2021/07/07,00:00,23.3,0.0,100,305,0.0
2021/07/07,01:00,23.2,0.0,100,4,0.0
2021/07/07,02:00,22.9,0.0,100,4,0.0
2021/07/07,03:00,22.6,0.0,100,231,0.2
2021/07/07,04:00,22.8,0.0,100,296,0.5
2021/07/07,05:00,22.5,0.0,100,310,0.2
2021/07/07,06:00,22.3,0.0,100,167,1.2
2021/07/07,07:00,23.3,0.0,100,96,0.0
2021/07/07,08:00,24.9,0.0,100,321,0.7
2021/07/07,09:00,27.2,0.0,100,329,0.6
2021/07/07,10:00,30.3,0.0,100,344,1.2
2021/07/07,11:00,33.1,0.0,10,347,1.2
2021/07/07,12:00,34.3,0.0,94,54,0.6
2021/07/07,13:00,35.9,0.0,86,63,1.3
2021/07/07,14:00,37.2,0.0,83,52,0.7
2021/07/07,15:00,38.8,0.0,76,61,1.0
2021/07/07,16:00,37.5,0.0,78,69,1.3
2021/07/07,17:00,27.9,0.0,100,355,0.2
2021/07/07,18:00,26.3,0.0,100,301,0.5
2021/07/07,19:00,24.1,0.3,8,131,3.0
2021/07/07,20:00,23.2,3.9,100,113,3.2
2021/07/07,21:00,22.9,3.0,100,277,1.0
2021/07/07,22:00,22.9,0.0,100,154,1.3
2021/07/07,23:00,22.8,0.0,100,154,0.0
2021/07/08,00:00,22.7,0.0,100,78,0.1
2021/07/08,01:00,22.7,0.0,100,178,1.2
2021/07/08,02:00,22.8,0.0,7,109,0.2
2021/07/08,03:00,23.1,0.0,100,254,1.6
2021/07/08,04:00,22.9,0.0,100,265,0.7
2021/07/08,05:00,22.8,0.0,100,258,1.9
2021/07/08,06:00,22.7,0.0,100,247,0.6
2021/07/08,07:00,23.1,0.0,100,299,0.5
2021/07/08,08:00,23.8,0.0,100,103,0.7
2021/07/08,09:00,26.2,0.0,100,71,0.8
2021/07/08,10:00,29.0,0.0,10,63,0.2
2021/07/08,11:00,29.6,0.0,10,330,0.9
2021/07/08,12:00,30.2,0.0,11,357,1.3
2021/07/08,13:00,33.3,0.0,12,343,1.7
2021/07/08,14:00,36.5,0.0,13,19,1.3
2021/07/08,15:00,39.1,0.0,14,28,1.1
2021/07/08,16:00,29.9,0.0,11,113,3.3
2021/07/08,17:00,27.9,0.0,10,105,1.4
2021/07/08,18:00,25.3,0.0,9,126,1.1
2021/07/08,19:00,24.0,0.0,9,126,0.8
2021/07/08,20:00,23.4,0.0,9,166,0.0
2021/07/08,21:00,23.1,0.0,8,132,1.5
2021/07/08,22:00,22.6,0.0,8,153,1.0
2021/07/08,23:00,23.0,0.0,8,190,0.2
2021/07/09,00:00,22.8,0.0,8,243,0.2
2021/07/09,01:00,22.1,0.0,8,56,0.0
2021/07/09,02:00,22.4,0.0,8,209,0.6
2021/07/09,03:00,22.0,0.0,8,105,0.1
2021/07/09,04:00,21.9,0.0,8,287,0.2
2021/07/09,05:00,22.0,0.0,8,262,0.9
2021/07/09,06:00,22.1,0.0,8,265,1.9
2021/07/09,07:00,22.4,0.0,8,209,1.3
2021/07/09,08:00,25.2,0.0,9,327,0.6
2021/07/09,09:00,26.7,0.0,10,356,1.0
2021/07/09,10:00,26.9,0.0,10,296,0.8
2021/07/09,11:00,31.6,0.3,12,326,1.1
2021/07/09,12:00,32.3,0.0,10,345,1.4
2021/07/09,13:00,24.8,3.9,8,101,1.2
2021/07/09,14:00,24.3,3.3,9,182,1.0
2021/07/09,15:00,25.5,0.0,10,34,0.3
2021/07/09,16:00,33.0,0.0,15,122,0.8
2021/07/09,17:00,26.3,0.0,11,283,0.4
2021/07/09,18:00,24.8,0.0,9,284,0.1
2021/07/09,19:00,24.5,0.0,9,225,0.5
2021/07/09,20:00,24.6,0.6,9,64,0.5
2021/07/09,21:00,22.3,13.2,8,328,1.9
2021/07/09,22:00,21.9,3.6,8,312,0.3
2021/07/09,23:00,22.0,1.2,8,204,1.3
2021/07/10,00:00,22.1,0.3,8,206,1.5
2021/07/10,01:00,22.0,0.0,8,330,0.0
2021/07/10,02:00,22.0,0.0,8,112,0.0
2021/07/10,03:00,22.0,0.0,8,311,0.1
2021/07/10,04:00,21.8,0.0,8,182,0.7
2021/07/10,05:00,22.0,0.0,8,185,0.0
2021/07/10,06:00,22.2,0.0,8,357,1.0
2021/07/10,07:00,22.7,0.0,9,273,0.4
2021/07/10,08:00,23.5,0.0,10,324,1.1
2021/07/10,09:00,25.3,0.0,11,300,1.7
2021/07/10,10:00,28.5,0.0,11,273,2.9
2021/07/10,11:00,30.9,0.0,12,327,1.5
2021/07/10,12:00,28.7,0.0,12,307,1.9
2021/07/10,13:00,31.5,0.0,13,326,1.3
2021/07/10,14:00,35.1,0.0,17,353,2.3
2021/07/10,15:00,38.6,0.0,15,327,1.2
2021/07/10,16:00,23.9,1.5,9,61,2.6
2021/07/10,17:00,23.8,0.9,9,157,1.1
2021/07/10,18:00,23.4,0.0,9,170,0.6
2021/07/10,19:00,23.6,0.0,9,318,0.8
2021/07/10,20:00,23.9,0.0,9,163,0.5
2021/07/10,21:00,23.6,0.0,9,221,1.3
2021/07/10,22:00,23.3,0.0,8,201,0.9
2021/07/10,23:00,22.8,0.0,8,250,0.5
2021/07/11,00:00,22.9,0.0,8,34,0.0
2021/07/11,01:00,22.8,0.0,8,299,0.7
2021/07/11,02:00,22.9,0.0,8,205,0.1
2021/07/11,03:00,22.8,0.0,8,341,0.5
2021/07/11,04:00,22.7,0.0,8,294,0.4
2021/07/11,05:00,22.7,0.3,8,274,1.9
2021/07/11,06:00,22.7,0.3,8,297,1.3
2021/07/11,07:00,23.2,0.0,8,268,0.8
2021/07/11,08:00,25.0,0.0,9,262,1.3
2021/07/11,09:00,28.1,0.0,10,315,1.2
2021/07/11,10:00,29.8,0.0,11,330,1.2
2021/07/11,11:00,31.6,0.0,12,8,1.5
2021/07/11,12:00,31.7,0.0,12,336,0.9
2021/07/11,13:00,33.1,0.0,13,311,2.0
2021/07/11,14:00,32.6,0.0,15,301,3.1
2021/07/11,15:00,24.8,5.4,9,271,2.8
2021/07/11,16:00,23.4,25.8,30,183,2.2
2021/07/11,17:00,23.0,11.1,100,72,3.2
2021/07/11,18:00,22.5,0.0,37,37,1.5
2021/07/11,19:00,22.1,0.3,28,69,0.3
2021/07/11,20:00,22.4,0.0,28,53,0.5
2021/07/11,21:00,22.5,0.0,100,74,0.3
2021/07/11,22:00,21.9,0.0,100,125,2.0
2021/07/11,23:00,21.9,0.0,100,200,0.6
2021/07/12,00:00,21.9,0.0,100,196,0.7
2021/07/12,01:00,21.9,0.0,100,109,0.3
2021/07/12,02:00,21.8,0.0,100,263,0.1
2021/07/12,03:00,21.7,0.0,100,140,0.9
2021/07/12,04:00,21.6,0.0,100,159,0.0
2021/07/12,05:00,21.6,0.0,100,266,0.1
2021/07/12,06:00,21.7,0.0,100,245,0.7
2021/07/12,07:00,22.3,0.0,100,334,0.4
2021/07/12,08:00,23.5,0.0,100,271,1.1
2021/07/12,09:00,S/D,0.0,100,326,0.9
2021/07/12,10:00,S/D,0.0,100,324,0.7
2021/07/12,11:00,S/D,0.0,100,342,1.4
2021/07/12,12:00,S/D,0.0,100,328,1.2
2021/07/12,13:00,31.9,0.0,100,325,1.2
2021/07/12,14:00,31.4,0.0,100,326,0.9
2021/07/12,15:00,25.7,0.3,100,343,1.8
2021/07/12,16:00,31.3,0.0,100,262,1.1
2021/07/12,17:00,29.1,0.0,100,338,0.9
2021/07/12,18:00,25.5,0.0,100,6,0.0
2021/07/12,19:00,25.0,0.0,100,152,0.0
2021/07/12,20:00,40.9,0.3,100,106,1.5
2021/07/12,21:00,28.5,0.3,100,124,1.1
2021/07/12,22:00,23.6,0.3,100,70,0.0
2021/07/12,23:00,23.4,0.0,100,267,0.3
2021/07/13,00:00,23.6,0.0,100,286,0.0
2021/07/13,01:00,23.3,0.0,100,272,1.8
2021/07/13,02:00,23.1,0.0,100,272,2.0
2021/07/13,03:00,22.9,0.0,100,287,0.9
2021/07/13,04:00,22.5,0.0,100,278,2.3
2021/07/13,05:00,22.2,0.0,100,271,2.2
2021/07/13,06:00,22.3,0.0,100,356,1.5
2021/07/13,07:00,22.6,0.0,100,359,1.4
2021/07/13,08:00,22.9,3.3,100,23,0.5
2021/07/13,09:00,22.9,4.5,100,295,1.9
2021/07/13,10:00,23.6,0.3,100,323,1.2
2021/07/13,11:00,26.0,0.0,100,322,1.3
2021/07/13,12:00,30.0,0.0,100,324,1.6
2021/07/13,13:00,32.0,0.0,100,329,1.0
2021/07/13,14:00,32.3,0.0,100,348,1.4
2021/07/13,15:00,35.3,0.0,100,346,1.5
2021/07/13,16:00,29.6,0.0,100,323,0.6
2021/07/13,17:00,29.3,0.0,100,307,1.1
2021/07/13,18:00,25.8,0.0,100,274,1.6
2021/07/13,19:00,24.0,0.0,100,212,1.2
2021/07/13,20:00,23.1,0.0,100,216,0.6
2021/07/13,21:00,23.4,0.0,100,177,0.2
2021/07/13,22:00,23.8,0.0,100,209,0.2
2021/07/13,23:00,23.8,0.0,100,207,0.9
2021/07/14,00:00,23.1,0.0,100,264,2.3
2021/07/14,01:00,23.8,0.0,100,303,1.3
2021/07/14,02:00,23.3,0.0,100,286,2.1
2021/07/14,03:00,22.7,0.3,100,288,1.3
2021/07/14,04:00,22.5,3.3,100,137,0.2
2021/07/14,05:00,22.3,0.6,100,210,0.7
2021/07/14,06:00,22.5,0.0,100,0,0.8
2021/07/14,07:00,23.5,0.0,100,12,0.4
2021/07/14,08:00,24.1,0.0,82,358,0.7
2021/07/14,09:00,24.8,0.0,64,324,0.9
2021/07/14,10:00,28.9,0.0,100,333,1.3
2021/07/14,11:00,30.9,0.0,70,344,1.5
2021/07/14,12:00,31.2,0.0,91,341,1.7
2021/07/14,13:00,35.3,0.0,78,348,1.9
2021/07/14,14:00,30.6,0.0,81,340,1.4
2021/07/14,15:00,23.5,3.6,99,278,3.7
2021/07/14,16:00,23.9,3.6,95,36,0.3
2021/07/14,17:00,23.8,0.0,84,79,1.5
2021/07/14,18:00,23.2,0.0,90,18,1.3
2021/07/14,19:00,22.8,0.0,100,332,0.9
2021/07/14,20:00,22.7,0.0,100,184,1.4
2021/07/14,21:00,22.7,0.3,100,234,0.6
2021/07/14,22:00,22.6,0.0,100,191,0.1
2021/07/14,23:00,22.8,0.0,100,287,0.0
2021/07/15,00:00,22.6,0.0,100,163,1.1
2021/07/15,01:00,22.8,0.0,100,241,0.0
2021/07/15,02:00,22.7,0.0,78,190,0.3
2021/07/15,03:00,22.4,0.0,100,155,0.2
2021/07/15,04:00,22.4,0.0,100,17,0.6
2021/07/15,05:00,21.8,0.0,100,306,0.5
2021/07/15,06:00,21.8,0.0,100,283,0.0
2021/07/15,07:00,22.7,0.0,100,5,0.9
2021/07/15,08:00,24.4,0.0,100,56,0.3
2021/07/15,09:00,27.9,0.0,40,5,0.9
2021/07/15,10:00,29.3,0.0,45,337,1.6
2021/07/15,11:00,30.0,0.0,45,332,1.3
2021/07/15,12:00,32.3,0.0,45,7,1.3
2021/07/15,13:00,S/D,S/D,S/D,S/D,S/D
2021/07/15,14:00,36.8,0.0,100,354,1.3
2021/07/15,15:00,32.4,0.0,40,210,0.5
2021/07/15,16:00,23.9,0.9,30,174,1.4
2021/07/15,17:00,24.2,0.3,30,160,0.5
2021/07/15,18:00,23.9,0.0,100,231,0.6
2021/07/15,19:00,23.9,0.0,29,221,0.0
2021/07/15,20:00,23.6,0.0,28,212,2.2
2021/07/15,21:00,23.3,0.0,28,285,0.7
2021/07/15,22:00,23.0,0.0,28,155,0.1
2021/07/15,23:00,22.8,0.0,28,182,0.6
2021/07/16,00:00,22.5,0.0,27,172,1.3
2021/07/16,01:00,22.1,0.0,28,172,1.0
2021/07/16,02:00,22.2,0.0,28,190,1.0
2021/07/16,03:00,22.6,0.0,100,267,2.1
2021/07/16,04:00,22.0,0.0,100,243,1.3
2021/07/16,05:00,22.1,0.0,100,209,1.2
2021/07/16,06:00,21.9,0.0,100,358,0.7
2021/07/16,07:00,22.1,0.0,100,12,0.0
2021/07/16,08:00,23.3,0.0,100,321,0.5
2021/07/16,09:00,25.2,0.0,51,70,0.5
2021/07/16,10:00,30.0,0.0,56,63,1.1
2021/07/16,11:00,31.7,0.0,54,57,0.9
2021/07/16,12:00,33.8,0.0,47,70,1.1
2021/07/16,13:00,34.8,0.0,52,75,1.3
2021/07/16,14:00,39.4,0.0,54,51,0.6
2021/07/16,15:00,40.9,0.0,63,60,0.7
2021/07/16,16:00,31.7,0.0,53,71,1.3
2021/07/16,17:00,28.2,0.0,46,81,1.2
2021/07/16,18:00,26.0,0.0,41,167,0.5
2021/07/16,19:00,25.3,0.0,38,176,2.1
2021/07/16,20:00,25.3,0.0,38,213,0.0
2021/07/16,21:00,25.0,0.0,37,167,1.4
2021/07/16,22:00,25.4,0.0,37,68,1.9
2021/07/16,23:00,24.8,0.0,37,62,0.5
2021/07/17,00:00,24.4,0.0,36,40,0.1
2021/07/17,01:00,24.4,0.0,36,50,0.7
2021/07/17,02:00,24.1,0.0,36,30,0.6
2021/07/17,03:00,23.6,0.0,35,81,0.0
2021/07/17,04:00,23.5,0.0,35,214,1.9
2021/07/17,05:00,23.8,0.0,76,295,2.0
2021/07/17,06:00,23.4,0.0,35,183,1.0
2021/07/17,07:00,25.5,0.0,40,182,1.1
2021/07/17,08:00,26.1,0.0,100,36,0.4
2021/07/17,09:00,27.8,0.0,100,345,1.3
2021/07/17,10:00,28.9,0.0,100,68,0.5
2021/07/17,11:00,26.2,2.1,44,90,1.7
2021/07/17,12:00,29.2,0.0,48,67,0.8
2021/07/17,13:00,32.1,0.0,100,42,0.6
2021/07/17,14:00,33.1,0.0,100,51,0.7
2021/07/17,15:00,32.3,0.0,100,65,0.9
2021/07/17,16:00,32.5,0.0,100,57,0.5
2021/07/17,17:00,28.5,0.0,100,124,3.1
2021/07/17,18:00,24.9,0.0,100,71,1.1
2021/07/17,19:00,24.8,0.0,100,182,0.5
2021/07/17,20:00,24.3,0.0,100,256,0.0
2021/07/17,21:00,24.2,0.0,100,157,0.2
2021/07/17,22:00,24.3,0.0,100,332,0.4
2021/07/17,23:00,24.3,0.0,100,353,1.4
2021/07/18,00:00,23.9,0.0,100,200,0.8
2021/07/18,01:00,23.8,0.0,100,210,0.5
2021/07/18,02:00,23.5,0.0,38,197,1.4
2021/07/18,03:00,23.4,0.0,38,148,0.1
2021/07/18,04:00,23.6,0.0,38,168,0.0
2021/07/18,05:00,23.4,0.0,37,187,0.6
2021/07/18,06:00,23.7,0.0,38,206,0.5
2021/07/18,07:00,24.2,0.0,40,210,1.4
2021/07/18,08:00,26.1,0.0,43,256,0.1
2021/07/18,09:00,28.0,0.0,80,272,1.6
2021/07/18,10:00,30.1,0.0,100,266,1.0
2021/07/18,11:00,31.7,0.0,100,223,2.3
2021/07/18,12:00,32.1,0.0,100,194,1.3
2021/07/18,13:00,33.2,0.0,100,226,1.1
2021/07/18,14:00,33.5,0.0,100,154,2.2
2021/07/18,15:00,37.9,0.0,100,16,1.4
2021/07/18,16:00,37.5,0.0,95,30,0.7
2021/07/18,17:00,32.4,0.0,100,60,0.4
2021/07/18,18:00,27.4,0.0,100,128,3.2
2021/07/18,19:00,23.9,4.2,44,169,1.0
2021/07/18,20:00,23.9,0.0,42,172,0.7
2021/07/18,21:00,23.9,0.0,41,174,1.3
2021/07/18,22:00,24.1,0.0,100,170,0.9
2021/07/18,23:00,23.7,0.0,100,251,0.8
2021/07/19,00:00,23.8,0.3,100,353,0.6
2021/07/19,01:00,23.9,0.0,100,223,0.7
2021/07/19,02:00,23.6,0.0,100,277,1.4
2021/07/19,03:00,23.6,0.0,100,283,2.4
2021/07/19,04:00,23.7,0.0,100,334,1.0
2021/07/19,05:00,21.5,5.4,100,52,0.7
2021/07/19,06:00,21.4,0.9,100,173,0.7
2021/07/19,07:00,21.8,0.0,78,271,0.7
2021/07/19,08:00,22.5,0.0,100,45,0.1
2021/07/19,09:00,22.6,0.3,100,158,0.8
2021/07/19,10:00,22.8,3.0,100,151,1.0
2021/07/19,11:00,22.2,6.0,100,170,1.5
2021/07/19,12:00,23.1,0.9,100,150,0.7
2021/07/19,13:00,23.5,0.0,100,66,0.3
2021/07/19,14:00,23.3,0.0,41,212,1.5
2021/07/19,15:00,24.7,0.3,42,213,1.3
2021/07/19,16:00,26.3,0.0,42,207,1.1
2021/07/19,17:00,24.9,0.0,39,162,1.8
2021/07/19,18:00,23.7,0.0,38,235,0.2
2021/07/19,19:00,23.2,0.0,37,126,0.0
2021/07/19,20:00,22.9,0.0,36,184,0.0
2021/07/19,21:00,23.2,0.0,36,214,0.2
2021/07/19,22:00,23.2,0.0,36,173,1.1
2021/07/19,23:00,23.1,0.0,36,140,1.6
2021/07/20,00:00,22.7,0.0,35,144,1.0
2021/07/20,01:00,22.7,0.0,35,157,0.9
2021/07/20,02:00,22.6,0.0,77,139,0.4
2021/07/20,03:00,22.6,0.0,35,134,1.3
2021/07/20,04:00,22.5,0.0,35,140,2.1
2021/07/20,05:00,22.0,0.0,100,128,2.2
2021/07/20,06:00,21.7,0.0,100,123,1.2
2021/07/20,07:00,22.0,0.0,100,124,1.1
2021/07/20,08:00,22.5,0.0,100,120,1.9
2021/07/20,09:00,24.4,0.0,100,130,1.8
2021/07/20,10:00,26.4,0.0,100,114,3.5
2021/07/20,11:00,S/D,S/D,S/D,S/D,S/D
2021/07/20,12:00,27.4,0.0,100,150,1.8
2021/07/20,13:00,S/D,S/D,S/D,S/D,S/D
2021/07/20,14:00,27.6,0.0,100,173,1.2
2021/07/20,15:00,27.0,0.0,100,232,0.9
2021/07/20,16:00,27.1,0.0,100,202,1.5
2021/07/20,17:00,26.2,0.0,100,176,0.9
2021/07/20,18:00,24.2,0.0,100,231,0.1
2021/07/20,19:00,23.1,0.0,100,203,0.8
2021/07/20,20:00,22.7,0.0,100,262,0.2
2021/07/20,21:00,23.0,0.0,100,251,0.7
2021/07/20,22:00,22.8,0.0,100,276,0.5
2021/07/20,23:00,22.1,0.0,100,262,0.0
2021/07/21,00:00,21.9,0.0,100,225,0.0
2021/07/21,01:00,21.5,0.0,100,216,0.9
2021/07/21,02:00,21.6,0.0,33,215,0.6
2021/07/21,03:00,21.7,0.0,33,267,0.0
2021/07/21,04:00,21.9,0.0,33,280,1.7
2021/07/21,05:00,22.1,0.0,33,80,0.1
2021/07/21,06:00,22.0,0.0,100,216,0.1
2021/07/21,07:00,22.9,0.0,100,248,0.0
2021/07/21,08:00,24.5,0.0,100,186,1.1
2021/07/21,09:00,25.5,0.0,100,74,0.6
2021/07/21,10:00,26.8,0.0,100,136,0.9
2021/07/21,11:00,28.7,0.0,100,160,2.3
2021/07/21,12:00,30.5,0.0,100,131,2.0
2021/07/21,13:00,31.3,0.0,100,158,3.0
2021/07/21,14:00,30.4,0.0,100,139,1.6
2021/07/21,15:00,26.9,0.0,100,167,3.2
2021/07/21,16:00,26.8,0.0,100,161,1.3
2021/07/21,17:00,28.6,0.0,100,162,1.6
2021/07/21,18:00,25.5,0.0,100,161,0.0
2021/07/21,19:00,24.2,0.0,100,169,0.4
2021/07/21,20:00,23.6,0.0,100,211,0.1
2021/07/21,21:00,23.8,0.0,100,173,0.2
