Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : REQUENA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,REQUENA
,Latitud :,5°2'28.12'',Longitud :,73°50'24.05'',Altitud :,96 msnm.
,Tipo :,HLM - Hidrológica,Código :,250101
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2020-06-01,8.49,8.46,8.43,8.39
2020-06-02,8.29,8.26,8.23,8.20
2020-06-03,8.12,8.08,8.04,7.98
2020-06-04,7.90,7.87,7.84,7.81
2020-06-05,7.80,7.76,7.72,7.68
2020-06-06,7.56,7.52,7.48,7.44
2020-06-07,7.32,7.28,7.24,7.20
2020-06-08,7.08,7.04,6.99,6.95
2020-06-09,6.84,6.81,6.78,6.75
2020-06-10,6.65,6.63,6.60,6.57
2020-06-11,6.48,6.46,6.44,6.42
2020-06-12,6.35,6.35,6.35,6.35
2020-06-13,6.35,6.35,6.40,6.46
2020-06-14,6.57,6.63,6.69,6.75
2020-06-15,6.80,6.81,6.82,6.83
2020-06-16,6.83,6.83,6.82,6.81
2020-06-17,6.80,6.79,6.78,6.77
2020-06-18,6.75,6.73,6.71,6.69
2020-06-19,6.63,6.63,6.62,6.62
2020-06-20,6.60,6.59,6.58,6.57
2020-06-21,6.55,6.55,6.54,6.54
2020-06-22,6.52,6.52,6.52,6.52
2020-06-23,6.50,6.50,6.49,6.48
2020-06-24,6.45,6.44,6.42,6.40
2020-06-25,6.35,6.33,6.31,6.29
2020-06-26,6.24,6.22,6.20,6.17
2020-06-27,6.10,6.08,6.06,6.03
2020-06-28,5.92,5.90,5.89,5.87
2020-06-29,5.80,5.50,5.79,5.79
2020-06-30,5.78,5.78,5.78,5.79
