Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : REQUENA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,REQUENA
,Latitud :,5°2'28.12'',Longitud :,73°50'24.05'',Altitud :,96 msnm.
,Tipo :,HLM - Hidrológica,Código :,250101
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2023-06-01,10.45,10.43,10.40,10.36
2023-06-02,10.36,10.35,10.35,10.34
2023-06-03,10.30,10.29,10.29,10.28
2023-06-04,10.27,10.27,10.25,10.25
2023-06-05,10.23,10.23,10.22,10.21
2023-06-06,10.19,10.19,10.18,10.17
2023-06-07,10.12,10.11,10.10,10.09
2023-06-08,10.07,10.05,10.04,10.03
2023-06-09,10.02,9.92,9.93,9.93
2023-06-10,9.91,9.90,9.90,9.89
2023-06-11,9.85,9.85,9.84,9.83
2023-06-12,9.81,9.81,9.80,9.79
2023-06-13,9.76,9.75,9.74,9.73
2023-06-14,9.71,9.70,9.68,9.67
2023-06-15,9.63,9.63,9.62,9.60
2023-06-16,9.58,9.57,9.55,9.53
2023-06-17,9.51,9.50,9.49,9.46
2023-06-18,9.44,9.43,9.43,9.42
2023-06-19,9.40,9.40,9.39,9.38
2023-06-20,9.37,9.37,9.36,9.35
2023-06-21,9.33,9.32,9.31,9.30
2023-06-22,9.27,9.25,9.27,9.30
2023-06-23,9.33,9.35,9.36,9.38
2023-06-24,9.37,9.38,9.40,9.40
2023-06-25,9.39,9.40,9.41,9.40
2023-06-26,9.38,9.39,9.40,9.41
2023-06-27,9.43,9.43,9.45,9.45
2023-06-28,9.46,9.47,9.47,9.48
2023-06-29,9.50,9.49,9.50,9.51
2023-06-30,9.53,9.50,9.48,9.45
