Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : REQUENA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,REQUENA
,Latitud :,5°2'28.12'',Longitud :,73°50'24.05'',Altitud :,96 msnm.
,Tipo :,HLM - Hidrológica,Código :,250101
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2020-02-01,10.58,10.57,10.56,10.55
2020-02-02,10.52,10.51,10.50,10.49
2020-02-03,10.46,10.46,10.45,10.45
2020-02-04,10.44,10.44,10.43,10.42
2020-02-05,10.40,10.40,10.39,10.39
2020-02-06,10.37,10.37,10.36,10.36
2020-02-07,10.33,10.33,10.32,10.31
2020-02-08,10.30,10.30,10.29,10.28
2020-02-09,10.26,10.26,10.25,10.24
2020-02-10,10.22,10.22,10.21,10.20
2020-02-11,10.19,10.19,10.18,10.17
2020-02-12,10.16,10.16,10.15,10.14
2020-02-13,10.13,10.13,10.13,10.12
2020-02-14,10.11,10.11,10.11,10.11
2020-02-15,10.11,10.11,10.11,10.12
2020-02-16,10.13,10.14,10.15,10.16
2020-02-17,10.18,10.18,10.19,10.19
2020-02-18,10.20,10.20,10.20,10.20
2020-02-19,10.20,10.20,10.20,10.20
2020-02-20,10.20,10.20,10.21,10.21
2020-02-21,10.21,10.21,10.21,10.21
2020-02-22,10.21,10.21,10.21,10.22
2020-02-23,10.22,10.22,10.23,10.23
2020-02-24,10.24,10.24,10.25,10.25
2020-02-25,10.25,10.25,10.24,10.24
2020-02-26,10.22,10.22,10.21,10.21
2020-02-27,10.19,10.19,10.19,10.18
2020-02-28,10.17,10.17,10.16,10.16
2020-02-29,10.15,10.15,10.15,10.15
