Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : REQUENA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,REQUENA
,Latitud :,5°2'28.12'',Longitud :,73°50'24.05'',Altitud :,96 msnm.
,Tipo :,HLM - Hidrológica,Código :,250101
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-05-01,10.67,10.65,10.63,10.61
2018-05-02,10.53,10.51,10.49,10.47
2018-05-03,10.40,10.37,10.34,10.30
2018-05-04,10.22,10.21,10.20,10.20
2018-05-05,10.18,10.17,10.16,10.14
2018-05-06,10.10,10.09,10.08,10.06
2018-05-07,10.02,10.01,9.99,9.98
2018-05-08,9.96,9.95,9.94,9.93
2018-05-09,9.90,9.90,9.89,9.88
2018-05-10,9.86,9.86,9.85,9.85
2018-05-11,9.83,9.82,9.81,9.80
2018-05-12,9.77,9.76,9.75,9.74
2018-05-13,9.71,9.70,9.69,9.68
2018-05-14,9.65,9.63,9.61,9.58
2018-05-15,9.53,9.52,9.51,9.50
2018-05-16,9.47,9.46,9.45,9.44
2018-05-17,9.41,9.40,9.39,9.38
2018-05-18,9.35,9.34,9.33,9.32
2018-05-19,9.29,9.29,9.29,9.29
2018-05-20,9.29,9.29,9.29,9.29
2018-05-21,9.29,9.29,9.30,9.30
2018-05-22,9.32,9.33,9.34,9.35
2018-05-23,9.38,9.38,9.36,9.34
2018-05-24,9.30,9.30,9.29,9.29
2018-05-25,9.24,9.23,9.22,9.20
2018-05-26,9.16,9.15,9.13,9.12
2018-05-27,9.08,9.07,9.06,9.05
2018-05-28,8.99,8.97,8.95,8.94
2018-05-29,8.88,8.87,8.86,8.85
2018-05-30,8.80,8.79,8.78,8.77
2018-05-31,8.74,8.73,8.72,8.71
