Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : REQUENA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,REQUENA
,Latitud :,5°2'28.12'',Longitud :,73°50'24.05'',Altitud :,96 msnm.
,Tipo :,HLM - Hidrológica,Código :,250101
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-12-01,9.60,9.62,9.62,9.62
2018-12-02,9.62,9.62,9.62,9.62
2018-12-03,9.62,9.61,9.60,9.58
2018-12-04,9.54,9.52,9.50,9.48
2018-12-05,9.42,9.40,9.38,9.36
2018-12-06,9.30,9.30,9.30,9.30
2018-12-07,9.30,9.30,9.31,9.31
2018-12-08,9.32,9.35,9.39,9.44
2018-12-09,9.56,9.60,9.64,9.68
2018-12-10,9.82,9.86,9.90,9.94
2018-12-11,10.06,10.10,10.14,10.18
2018-12-12,10.32,10.36,10.40,10.44
2018-12-13,10.54,10.58,10.62,10.66
2018-12-14,10.74,10.79,10.82,10.85
2018-12-15,10.94,10.95,10.95,10.95
2018-12-16,10.96,10.96,10.96,10.96
2018-12-17,10.96,10.93,10.90,10.87
2018-12-18,10.82,10.79,10.75,10.70
2018-12-19,10.58,10.54,10.50,10.46
2018-12-20,10.34,10.30,10.26,10.22
2018-12-21,10.12,10.10,10.08,10.06
2018-12-22,10.02,9.99,9.97,9.95
2018-12-23,9.90,9.88,9.86,9.84
2018-12-24,9.78,9.78,9.78,9.78
2018-12-25,9.76,9.76,9.76,9.76
2018-12-26,9.76,9.78,9.80,9.82
2018-12-27,9.90,9.91,9.92,9.93
2018-12-28,9.95,9.95,9.96,9.96
2018-12-29,9.97,9.97,9.97,9.97
2018-12-30,9.97,9.97,9.97,9.97
2018-12-31,9.97,9.96,9.95,9.94
