Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : REQUENA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,REQUENA
,Latitud :,5°2'28.12'',Longitud :,73°50'24.05'',Altitud :,96 msnm.
,Tipo :,HLM - Hidrológica,Código :,250101
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2023-08-01,6.00,5.58,5.50,5.48
2023-08-02,5.46,5.43,5.39,5.35
2023-08-03,5.29,5.20,5.16,4.99
2023-08-04,4.90,4.85,4.50,4.49
2023-08-05,4.30,4.26,4.23,4.19
2023-08-06,4.13,4.10,4.06,3.90
2023-08-07,3.82,3.79,3.74,3.70
2023-08-08,3.65,3.62,3.58,3.56
2023-08-09,3.49,3.47,3.45,3.40
2023-08-10,3.36,2.30,2.29,2.28
2023-08-11,2.20,2.19,2.16,2.14
2023-08-12,2.08,2.60,2.05,2.02
2023-08-13,1.99,1.97,1.95,1.90
2023-08-14,1.85,1.83,1.80,1.78
2023-08-15,1.70,1.69,1.65,1.60
2023-08-16,1.57,1.55,1.54,1.50
2023-08-17,1.47,1.47,1.45,1.43
2023-08-18,1.39,1.36,1.36,1.35
2023-08-19,1.36,1.37,1.38,1.40
2023-08-20,1.41,1.41,1.42,1.43
2023-08-21,1.44,1.44,1.45,1.45
2023-08-22,1.47,1.48,1.49,1.49
2023-08-23,1.50,1.50,1.51,1.51
2023-08-24,1.53,1.54,1.55,1.56
2023-08-25,1.58,1.58,1.58,1.58
2023-08-26,1.58,1.58,1.58,1.58
2023-08-27,1.57,1.58,1.60,1.60
2023-08-28,1.63,1.63,1.64,1.65
2023-08-29,1.67,1.68,1.69,1.70
2023-08-30,1.73,1.74,1.76,1.77
2023-08-31,1.79,1.49,1.80,1.82
