Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : REQUENA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,REQUENA
,Latitud :,5°2'28.12'',Longitud :,73°50'24.05'',Altitud :,96 msnm.
,Tipo :,HLM - Hidrológica,Código :,250101
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-05-01,11.95,11.94,11.93,11.92
2019-05-02,11.89,11.80,11.87,11.86
2019-05-03,11.83,11.82,11.81,11.80
2019-05-04,11.77,11.76,11.75,11.74
2019-05-05,11.71,11.70,11.69,11.68
2019-05-06,11.65,11.64,11.63,11.62
2019-05-07,11.59,11.58,11.57,11.56
2019-05-08,11.53,11.52,11.50,11.49
2019-05-09,11.47,11.46,11.45,11.40
2019-05-10,11.41,11.39,11.38,11.37
2019-05-11,11.34,11.33,11.32,11.31
2019-05-12,11.28,11.27,11.26,11.25
2019-05-13,11.22,11.21,11.20,11.19
2019-05-14,11.17,11.17,11.16,11.16
2019-05-15,11.15,11.14,11.12,11.10
2019-05-16,11.06,11.04,11.02,10.99
2019-05-17,10.94,10.93,10.92,10.91
2019-05-18,10.88,10.87,10.86,10.85
2019-05-19,10.80,10.79,10.78,10.76
2019-05-20,10.70,10.68,10.66,10.64
2019-05-21,10.58,10.56,10.54,10.52
2019-05-22,10.46,10.46,10.46,10.46
2019-05-23,10.48,10.49,10.49,10.49
2019-05-24,10.50,10.50,10.51,10.51
2019-05-25,10.51,10.51,10.51,10.51
2019-05-26,10.50,10.49,10.48,10.47
2019-05-27,10.44,10.41,10.38,10.35
2019-05-28,10.26,10.24,10.22,10.20
2019-05-29,10.14,10.10,10.06,10.02
2019-05-30,9.88,9.84,9.80,9.76
2019-05-31,9.64,9.60,9.56,9.52
