Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : REQUENA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,REQUENA
,Latitud :,5°2'28.12'',Longitud :,73°50'24.05'',Altitud :,96 msnm.
,Tipo :,HLM - Hidrológica,Código :,250101
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-10-01,1.92,1.92,1.92,1.92
2018-10-02,1.92,1.92,1.91,1.91
2018-10-03,1.89,1.89,1.87,1.87
2018-10-04,1.86,1.86,1.85,1.85
2018-10-05,1.84,1.83,1.82,1.81
2018-10-06,1.78,1.78,1.78,1.79
2018-10-07,1.82,1.82,1.83,1.84
2018-10-08,1.87,1.88,1.89,1.90
2018-10-09,1.92,1.92,1.95,1.95
2018-10-10,1.95,1.95,1.95,1.95
2018-10-11,1.95,1.95,1.96,1.97
2018-10-12,2.03,2.07,2.11,2.15
2018-10-13,2.28,2.32,2.34,2.37
2018-10-14,2.46,2.49,2.52,2.55
2018-10-15,2.66,2.68,2.70,2.72
2018-10-16,2.80,2.82,2.85,2.88
2018-10-17,3.04,3.08,3.13,3.18
2018-10-18,3.29,3.36,3.42,3.48
2018-10-19,3.68,3.74,3.80,3.86
2018-10-20,4.06,4.09,4.12,4.15
2018-10-21,4.24,4.27,4.30,4.33
2018-10-22,4.44,4.45,4.46,4.47
2018-10-23,4.50,4.51,4.52,4.53
2018-10-24,4.56,4.56,4.56,4.56
2018-10-25,4.56,4.56,4.55,4.55
2018-10-26,4.53,4.53,4.53,4.53
2018-10-27,4.53,4.53,4.54,4.55
2018-10-28,4.60,4.63,4.66,4.69
2018-10-29,4.78,4.81,4.84,4.87
2018-10-30,4.96,4.99,5.04,5.08
2018-10-31,5.18,5.24,5.30,5.36
