Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : REQUENA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,REQUENA
,Latitud :,5°2'28.12'',Longitud :,73°50'24.05'',Altitud :,96 msnm.
,Tipo :,HLM - Hidrológica,Código :,250101
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2020-03-01,10.16,10.16,10.17,10.17
2020-03-02,10.18,10.19,10.20,10.21
2020-03-03,10.24,10.25,10.27,10.30
2020-03-04,10.35,10.35,10.36,10.37
2020-03-05,10.39,10.39,10.40,10.41
2020-03-06,10.43,10.44,10.45,10.46
2020-03-07,10.50,10.51,10.52,10.53
2020-03-08,10.57,10.58,10.59,10.60
2020-03-09,10.64,10.64,10.65,10.66
2020-03-10,10.68,10.68,10.69,10.70
2020-03-11,10.72,10.73,10.74,10.75
2020-03-12,10.78,10.79,10.80,10.81
2020-03-13,10.84,10.85,10.86,10.87
2020-03-14,10.90,10.90,10.90,10.90
2020-03-15,10.91,10.91,10.91,10.91
2020-03-16,10.91,10.91,10.91,10.91
2020-03-17,10.92,10.92,10.93,10.94
2020-03-18,10.96,10.96,10.97,10.97
2020-03-19,10.98,10.98,10.99,10.99
2020-03-20,11.01,11.02,11.03,11.03
2020-03-21,11.04,11.04,11.04,11.04
2020-03-22,11.04,11.04,11.04,11.04
2020-03-23,11.04,11.04,11.04,11.04
2020-03-24,11.04,11.04,11.04,11.03
2020-03-25,11.01,11.01,10.99,10.99
2020-03-26,10.98,10.98,10.98,10.97
2020-03-27,10.97,10.97,10.97,10.96
2020-03-28,10.96,10.96,10.96,10.95
2020-03-29,10.95,10.95,10.95,10.95
2020-03-30,10.95,10.95,10.95,10.95
2020-03-31,10.95,10.95,10.95,10.95
