Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : REQUENA
,Departamento :,LORETO,Provincia :,REQUENA,Distrito :,REQUENA
,Latitud :,5°2'28.12'',Longitud :,73°50'24.05'',Altitud :,96 msnm.
,Tipo :,HLM - Hidrológica,Código :,250101
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-11-01,5.54,5.62,5.70,5.78
2018-11-02,6.08,6.16,6.24,6.32
2018-11-03,6.56,6.62,6.68,6.74
2018-11-04,6.84,6.88,6.92,6.96
2018-11-05,7.06,7.07,7.08,7.09
2018-11-06,7.12,7.12,7.12,7.12
2018-11-07,7.12,7.12,7.12,7.12
2018-11-08,7.12,7.11,7.10,7.09
2018-11-09,7.06,7.05,7.04,7.03
2018-11-10,6.99,6.98,6.97,6.69
2018-11-11,6.93,6.92,6.91,6.90
2018-11-12,6.87,6.87,6.89,6.91
2018-11-13,6.96,6.99,7.02,7.06
2018-11-14,7.16,7.19,7.22,7.25
2018-11-15,7.34,7.36,7.38,7.40
2018-11-16,7.48,7.50,7.52,7.54
2018-11-17,7.60,7.61,7.61,7.61
2018-11-18,7.61,7.61,7.61,7.61
2018-11-19,7.61,7.61,7.62,7.62
2018-11-20,7.63,7.64,7.65,7.66
2018-11-21,7.69,7.70,7.71,7.73
2018-11-22,7.78,7.82,7.86,7.90
2018-11-23,8.06,8.10,8.14,8.20
2018-11-24,8.30,8.33,8.36,8.39
2018-11-25,8.42,8.45,8.48,8.51
2018-11-26,8.60,8.63,8.66,8.69
2018-11-27,8.78,8.81,8.85,8.89
2018-11-28,9.02,9.06,9.10,9.14
2018-11-29,9.24,9.27,9.30,9.33
2018-11-30,9.42,9.45,9.48,9.51
