Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : CABALLOCOCHA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,RAMON CASTILLA
,Latitud :,3°54'40.5'',Longitud :,70°30'43.4'',Altitud :,107 msnm.
,Tipo :,EMA - Meteorológica,Código :,4727547C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/11/01,00:00,24.7,0.0,100,172,0.6
2023/11/01,01:00,24.6,0.0,100,210,0.5
2023/11/01,02:00,24.7,0.0,100,224,0.1
2023/11/01,03:00,24.6,0.0,100,215,0.5
2023/11/01,04:00,24.5,0.0,100,141,0.5
2023/11/01,05:00,24.2,0.0,100,122,0.7
2023/11/01,06:00,24.4,0.0,100,121,1.3
2023/11/01,07:00,24.8,0.0,100,166,1.2
2023/11/01,08:00,25.8,0.0,96,151,1.8
2023/11/01,09:00,27.2,0.0,92,112,0.5
2023/11/01,10:00,28.6,0.0,81,113,1.4
2023/11/01,11:00,28.8,0.0,82,120,2.4
2023/11/01,12:00,29.1,0.0,82,107,2.2
2023/11/01,13:00,27.0,0.0,88,129,3.0
2023/11/01,14:00,28.9,0.0,80,127,2.5
2023/11/01,15:00,29.5,0.0,77,105,1.7
2023/11/01,16:00,28.7,0.0,80,113,1.6
2023/11/01,17:00,28.0,0.0,85,122,0.0
2023/11/01,18:00,26.8,0.0,90,173,0.4
2023/11/01,19:00,26.1,0.0,96,211,0.2
2023/11/01,20:00,25.6,0.0,100,135,0.0
2023/11/01,21:00,26.1,0.0,98,275,0.9
2023/11/01,22:00,26.1,0.0,94,305,0.6
2023/11/01,23:00,25.3,0.0,100,68,0.0
2023/11/02,00:00,25.1,0.0,100,88,0.1
2023/11/02,01:00,25.1,0.0,100,132,0.1
2023/11/02,02:00,24.8,0.0,100,150,0.8
2023/11/02,03:00,24.6,0.0,100,131,1.1
2023/11/02,04:00,24.5,0.0,100,112,0.7
2023/11/02,05:00,24.3,0.0,100,81,0.0
2023/11/02,06:00,24.4,0.0,100,217,0.9
2023/11/02,07:00,25.3,0.0,100,257,0.8
2023/11/02,08:00,26.6,0.0,94,275,1.7
2023/11/02,09:00,29.6,0.0,77,333,1.5
2023/11/02,10:00,29.3,0.0,80,320,2.3
2023/11/02,11:00,29.8,0.0,77,331,2.2
2023/11/02,12:00,29.4,0.0,78,292,2.1
2023/11/02,13:00,29.7,0.0,80,290,1.8
2023/11/02,14:00,29.9,0.0,76,307,2.5
2023/11/02,15:00,30.5,0.0,73,290,1.1
2023/11/02,16:00,31.1,0.0,67,257,1.3
2023/11/02,17:00,30.4,0.0,72,331,1.1
2023/11/02,18:00,27.8,0.0,87,352,0.3
2023/11/02,19:00,27.0,0.0,95,20,0.0
2023/11/02,20:00,26.3,0.0,100,16,0.0
2023/11/02,21:00,25.4,0.0,100,184,0.0
2023/11/02,22:00,24.9,0.0,100,86,0.5
2023/11/02,23:00,24.8,0.0,100,132,0.2
2023/11/03,00:00,24.4,0.0,100,123,0.0
2023/11/03,01:00,24.3,0.0,100,129,0.0
2023/11/03,02:00,23.8,0.0,100,152,0.0
2023/11/03,03:00,23.6,0.0,100,107,0.0
2023/11/03,04:00,23.6,0.0,100,148,0.0
2023/11/03,05:00,23.7,0.0,100,307,0.0
2023/11/03,06:00,23.8,0.0,100,137,0.0
2023/11/03,07:00,28.2,0.0,85,238,0.0
2023/11/03,08:00,29.7,0.0,80,37,0.4
2023/11/03,09:00,31.6,0.0,65,7,1.0
2023/11/03,10:00,32.6,0.0,61,335,1.7
2023/11/03,11:00,33.0,0.0,63,109,1.3
2023/11/03,12:00,34.3,0.0,57,20,1.1
2023/11/03,13:00,34.9,0.0,54,359,1.3
2023/11/03,14:00,35.5,0.0,53,345,2.2
2023/11/03,15:00,27.5,0.0,79,96,2.5
2023/11/03,16:00,26.7,0.0,83,139,1.7
2023/11/03,17:00,26.8,0.0,85,149,1.1
2023/11/03,18:00,26.0,0.0,93,97,0.5
2023/11/03,19:00,25.6,0.0,96,67,0.6
2023/11/03,20:00,25.4,0.0,98,103,0.8
2023/11/03,21:00,25.2,0.0,100,102,0.7
2023/11/03,22:00,25.5,0.0,98,38,0.3
2023/11/03,23:00,26.1,0.0,98,326,1.1
2023/11/04,00:00,25.2,0.0,100,114,0.0
2023/11/04,01:00,24.7,0.0,100,131,0.3
2023/11/04,02:00,24.3,0.0,100,227,0.3
2023/11/04,03:00,24.4,0.0,100,215,0.1
2023/11/04,04:00,24.6,0.0,100,183,0.0
2023/11/04,05:00,24.3,0.0,100,157,0.0
2023/11/04,06:00,24.6,0.0,100,238,0.0
2023/11/04,07:00,26.4,0.0,94,109,0.4
2023/11/04,08:00,29.0,0.0,80,25,0.9
2023/11/04,09:00,29.9,0.0,78,47,1.1
2023/11/04,10:00,31.6,0.0,71,20,1.6
2023/11/04,11:00,33.1,0.0,66,2,1.3
2023/11/04,12:00,34.3,0.0,60,55,1.7
2023/11/04,13:00,34.7,0.0,56,66,2.1
2023/11/04,14:00,31.0,0.0,69,87,1.8
2023/11/04,15:00,29.7,0.0,79,124,0.6
2023/11/04,16:00,29.1,0.0,74,105,0.5
2023/11/04,17:00,28.0,0.0,80,279,1.1
2023/11/04,18:00,27.4,0.0,84,273,0.6
2023/11/04,19:00,26.7,0.0,87,200,0.1
2023/11/04,20:00,26.3,0.0,93,96,0.1
2023/11/04,21:00,26.1,0.0,97,160,0.7
2023/11/04,22:00,26.1,0.0,100,136,0.9
2023/11/04,23:00,25.8,0.0,100,234,0.6
2023/11/05,00:00,25.3,0.0,100,213,1.6
2023/11/05,01:00,25.4,0.0,100,172,1.6
2023/11/05,02:00,25.3,0.0,100,159,1.7
2023/11/05,03:00,24.3,0.0,100,191,1.7
2023/11/05,04:00,24.2,0.0,100,192,1.1
2023/11/05,05:00,24.3,0.0,100,258,0.3
2023/11/05,06:00,24.3,0.0,100,185,0.2
2023/11/05,07:00,24.9,0.0,98,195,0.6
2023/11/05,08:00,27.0,0.0,85,214,1.5
2023/11/05,09:00,29.0,0.0,75,192,1.3
2023/11/05,10:00,28.9,0.0,77,132,1.3
2023/11/05,11:00,29.8,0.0,72,158,2.0
2023/11/05,12:00,30.0,0.0,71,182,2.1
2023/11/05,13:00,30.3,0.0,70,192,1.8
2023/11/05,14:00,30.7,0.0,71,172,1.8
2023/11/05,15:00,30.7,0.0,71,178,2.2
2023/11/05,16:00,29.8,0.0,72,162,1.9
2023/11/05,17:00,29.0,0.0,81,82,1.1
2023/11/05,18:00,25.8,0.0,96,105,1.0
2023/11/05,19:00,24.8,0.0,99,230,0.5
2023/11/05,20:00,24.3,0.0,100,218,1.0
2023/11/05,21:00,24.5,0.0,100,298,1.7
2023/11/05,22:00,24.3,0.0,100,182,0.5
2023/11/05,23:00,24.4,0.0,100,288,1.1
2023/11/06,00:00,24.2,0.0,100,104,0.0
2023/11/06,01:00,23.9,0.0,100,200,0.0
2023/11/06,02:00,24.1,0.0,100,274,0.6
2023/11/06,03:00,24.0,0.0,100,217,1.1
2023/11/06,04:00,24.0,0.0,100,286,0.2
2023/11/06,05:00,24.2,0.0,100,279,0.5
2023/11/06,06:00,23.9,0.0,100,135,0.5
2023/11/06,07:00,24.5,0.0,100,166,0.2
2023/11/06,08:00,26.2,0.0,93,220,1.1
2023/11/06,09:00,27.3,0.0,88,226,1.2
2023/11/06,10:00,29.1,0.0,78,202,1.3
2023/11/06,11:00,30.0,0.0,75,257,1.3
2023/11/06,12:00,30.4,0.0,74,270,1.8
2023/11/06,13:00,32.1,0.0,66,278,1.6
2023/11/06,14:00,32.9,0.0,63,292,2.1
2023/11/06,15:00,33.1,0.0,61,282,2.1
2023/11/06,16:00,30.2,0.0,74,171,0.1
2023/11/06,17:00,28.7,0.0,82,101,0.9
2023/11/06,18:00,28.0,0.0,84,258,0.0
2023/11/06,19:00,26.7,0.0,99,62,1.2
2023/11/06,20:00,26.0,0.0,94,49,1.0
2023/11/06,21:00,26.1,0.0,90,329,1.4
2023/11/06,22:00,26.1,0.0,92,341,0.8
2023/11/06,23:00,25.7,0.0,97,310,0.0
2023/11/07,00:00,25.6,0.0,100,240,0.1
2023/11/07,01:00,25.8,0.0,99,309,0.3
2023/11/07,02:00,25.5,0.0,100,294,0.3
2023/11/07,03:00,24.9,0.0,100,84,0.1
2023/11/07,04:00,24.8,0.0,100,230,0.3
2023/11/07,05:00,24.9,0.0,100,6,0.0
2023/11/07,06:00,25.0,0.0,100,81,0.0
2023/11/07,07:00,26.7,0.0,94,59,0.6
2023/11/07,08:00,28.9,0.0,79,352,1.0
2023/11/07,09:00,29.1,0.0,80,294,1.7
2023/11/07,10:00,29.9,0.0,79,281,1.5
2023/11/07,11:00,30.9,0.0,73,280,1.3
2023/11/07,12:00,32.5,0.0,69,335,2.8
2023/11/07,13:00,33.5,0.0,60,349,2.6
2023/11/07,14:00,31.9,0.0,65,320,1.9
2023/11/07,15:00,31.9,0.0,68,282,1.7
2023/11/07,16:00,28.7,0.0,87,155,1.6
2023/11/07,17:00,27.3,0.0,92,94,1.5
2023/11/07,18:00,26.6,0.0,94,109,0.7
2023/11/07,19:00,26.0,0.0,100,179,0.6
2023/11/07,20:00,25.3,0.0,100,184,0.8
2023/11/07,21:00,25.0,0.0,100,135,0.8
2023/11/07,22:00,24.9,0.0,100,99,0.5
2023/11/07,23:00,25.1,0.0,100,34,0.3
2023/11/08,00:00,25.0,0.0,100,125,1.2
