Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : CABALLOCOCHA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,RAMON CASTILLA
,Latitud :,3°54'40.5'',Longitud :,70°30'43.4'',Altitud :,107 msnm.
,Tipo :,EMA - Meteorológica,Código :,4727547C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/02/01,00:00,24.1,0.3,98,24,0.5
2021/02/01,01:00,23.8,0.3,98,338,0.8
2021/02/01,02:00,23.9,0.0,97,311,1.3
2021/02/01,03:00,23.4,0.6,99,24,0.9
2021/02/01,04:00,23.0,6.3,100,26,1.1
2021/02/01,05:00,23.3,0.9,100,305,1.1
2021/02/01,06:00,23.4,0.6,100,283,0.8
2021/02/01,07:00,23.5,0.3,100,259,0.3
2021/02/01,08:00,23.8,0.6,99,215,1.2
2021/02/01,09:00,24.5,0.6,96,302,1.5
2021/02/01,10:00,24.7,0.0,93,293,1.7
2021/02/01,11:00,25.5,0.0,91,264,1.5
2021/02/01,12:00,26.0,0.0,85,315,1.6
2021/02/01,13:00,26.0,0.3,90,280,1.1
2021/02/01,14:00,26.4,0.0,87,272,3.0
2021/02/01,15:00,27.1,0.0,83,267,2.4
2021/02/01,16:00,26.5,0.0,86,297,2.9
2021/02/01,17:00,27.1,0.0,83,254,2.2
2021/02/01,18:00,25.9,0.0,89,197,0.6
2021/02/01,19:00,24.8,0.0,95,280,0.9
2021/02/01,20:00,24.6,0.0,98,8,1.3
2021/02/01,21:00,24.4,0.0,97,318,0.4
2021/02/01,22:00,24.4,0.0,97,290,1.1
2021/02/01,23:00,23.8,0.0,99,90,0.4
2021/02/02,00:00,24.3,0.0,97,315,1.4
2021/02/02,01:00,24.3,0.0,97,353,1.6
2021/02/02,02:00,24.1,0.0,97,8,2.0
2021/02/02,03:00,23.8,0.0,95,18,2.3
2021/02/02,04:00,23.9,0.0,95,19,1.7
2021/02/02,05:00,23.6,0.0,98,62,0.7
2021/02/02,06:00,23.6,0.0,100,232,0.2
2021/02/02,07:00,23.6,0.6,99,348,1.0
2021/02/02,08:00,24.1,0.0,96,343,1.6
2021/02/02,09:00,25.2,0.0,90,345,1.6
2021/02/02,10:00,26.6,0.0,84,51,1.2
2021/02/02,11:00,27.0,0.0,81,38,1.1
2021/02/02,12:00,28.4,0.0,77,33,1.4
2021/02/02,13:00,28.1,0.0,78,38,1.6
2021/02/02,14:00,28.3,0.0,78,357,2.3
2021/02/02,15:00,28.8,0.0,75,322,2.7
2021/02/02,16:00,28.4,0.0,77,303,2.6
2021/02/02,17:00,27.9,0.0,81,318,3.0
2021/02/02,18:00,26.1,0.0,88,288,1.6
2021/02/02,19:00,25.6,0.0,91,338,1.2
2021/02/02,20:00,24.9,0.0,95,161,0.5
2021/02/02,21:00,24.6,0.0,98,106,0.8
2021/02/02,22:00,24.8,0.0,99,126,0.4
2021/02/02,23:00,24.3,0.0,98,74,0.4
2021/02/03,00:00,24.2,0.3,99,231,0.2
2021/02/03,01:00,24.1,0.0,99,81,0.4
2021/02/03,02:00,24.2,0.0,99,331,0.7
2021/02/03,03:00,23.9,0.0,100,244,1.0
2021/02/03,04:00,23.9,0.0,100,186,0.9
2021/02/03,05:00,23.6,0.0,100,172,0.1
2021/02/03,06:00,23.4,0.0,100,128,0.0
2021/02/03,07:00,26.6,0.0,88,74,0.5
2021/02/03,08:00,27.8,0.0,81,108,1.1
2021/02/03,09:00,29.2,0.0,76,18,1.7
2021/02/03,10:00,30.3,0.0,74,20,1.4
2021/02/03,11:00,31.7,0.0,62,25,2.4
2021/02/03,12:00,31.9,0.0,64,90,1.0
2021/02/03,13:00,30.6,0.0,66,2,3.1
2021/02/03,14:00,30.7,0.0,69,21,1.3
2021/02/03,15:00,30.2,0.0,72,75,1.6
2021/02/03,16:00,29.3,0.0,81,82,1.2
2021/02/03,17:00,31.3,0.0,72,77,0.8
2021/02/03,18:00,28.5,0.0,84,106,0.9
2021/02/03,19:00,27.2,0.0,91,138,0.9
2021/02/03,20:00,26.3,0.0,95,51,0.5
2021/02/03,21:00,25.9,0.0,95,61,1.0
2021/02/03,22:00,25.6,0.0,96,129,0.6
2021/02/03,23:00,25.0,0.0,98,153,1.0
2021/02/04,00:00,24.7,0.0,99,203,0.6
2021/02/04,01:00,24.4,0.0,100,220,0.4
2021/02/04,02:00,24.5,0.0,100,166,0.4
2021/02/04,03:00,24.5,0.0,100,224,0.4
2021/02/04,04:00,24.4,0.0,100,219,0.4
2021/02/04,05:00,24.4,0.0,99,134,2.0
2021/02/04,06:00,24.6,0.0,98,161,1.1
2021/02/04,07:00,24.8,0.0,97,136,1.1
2021/02/04,08:00,26.4,0.0,90,216,0.9
2021/02/04,09:00,27.3,0.0,85,187,2.1
2021/02/04,10:00,29.1,0.0,78,48,0.9
2021/02/04,11:00,30.4,0.0,69,4,1.5
2021/02/04,12:00,31.6,0.0,66,28,2.1
2021/02/04,13:00,27.6,0.6,85,42,1.1
2021/02/04,14:00,29.5,0.0,76,21,2.5
2021/02/04,15:00,30.2,0.0,73,5,1.1
2021/02/04,16:00,28.8,0.0,77,89,1.2
2021/02/04,17:00,27.8,0.0,85,151,0.7
2021/02/04,18:00,26.4,0.3,96,155,1.6
2021/02/04,19:00,25.7,0.0,96,166,0.8
2021/02/04,20:00,25.2,0.0,98,78,0.5
2021/02/04,21:00,25.0,0.0,99,222,0.6
2021/02/04,22:00,24.7,0.0,99,191,0.6
2021/02/04,23:00,24.5,0.0,100,252,0.6
2021/02/05,00:00,25.1,0.0,99,275,1.5
2021/02/05,01:00,25.0,0.0,100,253,1.1
2021/02/05,02:00,25.1,0.0,98,270,2.0
2021/02/05,03:00,25.2,0.0,97,281,1.2
2021/02/05,04:00,24.7,0.0,98,221,1.0
2021/02/05,05:00,24.3,5.1,100,262,1.6
2021/02/05,06:00,24.2,0.9,99,197,1.2
2021/02/05,07:00,24.7,0.0,99,251,1.4
2021/02/05,08:00,25.3,0.0,96,274,1.9
2021/02/05,09:00,25.8,0.0,91,234,1.5
2021/02/05,10:00,26.2,0.0,90,218,1.5
2021/02/05,11:00,26.8,0.0,86,209,1.2
2021/02/05,12:00,25.8,0.3,96,124,2.0
2021/02/05,13:00,23.8,1.8,95,27,0.8
2021/02/05,14:00,24.8,0.0,91,51,1.5
2021/02/05,15:00,24.5,0.0,92,287,0.5
2021/02/05,16:00,24.0,0.6,97,88,0.6
2021/02/05,17:00,24.4,0.0,94,137,0.5
2021/02/05,18:00,24.1,0.0,97,184,0.5
2021/02/05,19:00,23.7,0.0,99,64,0.3
2021/02/05,20:00,23.6,0.0,100,70,0.3
2021/02/05,21:00,23.5,0.0,100,203,0.8
2021/02/05,22:00,23.4,0.0,99,250,0.6
2021/02/05,23:00,23.2,0.0,100,193,0.4
2021/02/06,00:00,23.3,0.0,100,246,0.0
2021/02/06,01:00,23.3,0.0,100,22,0.0
2021/02/06,02:00,23.3,0.3,100,25,0.4
2021/02/06,03:00,23.4,0.0,99,306,0.2
2021/02/06,04:00,23.0,0.0,100,213,1.2
2021/02/06,05:00,22.7,0.0,100,127,0.3
2021/02/06,06:00,22.8,0.0,100,214,0.0
2021/02/06,07:00,24.6,0.0,96,125,1.0
2021/02/06,08:00,26.4,0.0,84,74,0.8
2021/02/06,09:00,27.4,0.0,81,102,0.8
2021/02/06,10:00,28.0,0.0,79,81,1.2
2021/02/06,11:00,28.9,0.0,76,126,1.3
2021/02/06,12:00,29.6,0.0,75,357,1.9
2021/02/06,13:00,30.2,0.0,74,50,1.2
2021/02/06,14:00,30.8,0.0,72,114,1.0
2021/02/06,15:00,31.9,0.0,62,31,1.3
2021/02/06,16:00,32.3,0.0,56,38,1.7
2021/02/06,17:00,31.9,0.0,59,12,1.5
2021/02/06,18:00,29.2,0.0,74,9,1.0
2021/02/06,19:00,26.9,0.0,89,50,0.4
2021/02/06,20:00,26.2,0.0,94,100,0.4
2021/02/06,21:00,26.6,0.0,94,320,0.1
2021/02/06,22:00,26.3,0.0,95,35,0.7
2021/02/06,23:00,26.1,0.0,90,356,1.3
2021/02/07,00:00,25.8,0.0,91,339,0.8
2021/02/07,01:00,25.6,0.0,93,301,1.2
2021/02/07,02:00,25.1,0.0,97,188,0.9
2021/02/07,03:00,24.7,0.0,99,17,0.0
2021/02/07,04:00,24.5,0.0,99,267,0.2
2021/02/07,05:00,24.3,0.0,100,119,0.5
2021/02/07,06:00,24.6,0.0,100,90,0.6
2021/02/07,07:00,26.2,0.0,95,61,0.3
2021/02/07,08:00,29.4,0.0,80,87,0.6
2021/02/07,09:00,30.6,0.0,73,24,0.9
2021/02/07,10:00,31.2,0.0,71,40,1.3
2021/02/07,11:00,32.2,0.0,65,31,1.5
2021/02/07,12:00,33.3,0.0,54,80,1.6
2021/02/07,13:00,30.4,0.0,67,356,4.8
2021/02/07,14:00,29.2,0.0,72,343,1.9
2021/02/07,15:00,31.1,0.0,66,342,1.7
2021/02/07,16:00,30.2,0.0,76,333,2.5
2021/02/07,17:00,25.4,0.3,95,305,1.3
2021/02/07,18:00,24.4,2.1,99,167,1.7
2021/02/07,19:00,24.5,0.3,99,135,0.7
2021/02/07,20:00,24.9,0.3,100,300,0.6
2021/02/07,21:00,24.7,0.0,99,3,0.4
2021/02/07,22:00,25.3,0.0,98,241,0.6
2021/02/07,23:00,24.9,0.0,99,219,0.8
2021/02/08,00:00,24.6,0.3,99,140,1.7
