Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : CABALLOCOCHA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,RAMON CASTILLA
,Latitud :,3°54'40.5'',Longitud :,70°30'43.4'',Altitud :,107 msnm.
,Tipo :,EMA - Meteorológica,Código :,4727547C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/04/01,00:00,26.0,0.0,93,261,0.7
2025/04/01,01:00,25.1,0.0,94,155,1.2
2025/04/01,02:00,24.4,0.0,97,229,1.8
2025/04/01,03:00,24.8,0.0,100,126,1.5
2025/04/01,04:00,24.7,0.0,100,220,0.9
2025/04/01,05:00,24.3,0.0,100,179,0.2
2025/04/01,06:00,24.2,0.0,100,130,0.0
2025/04/01,07:00,24.7,0.0,100,185,0.4
2025/04/01,08:00,25.5,0.0,94,175,1.8
2025/04/01,09:00,25.1,0.0,96,138,2.7
2025/04/01,10:00,23.7,0.0,100,84,1.1
2025/04/01,11:00,23.7,0.0,100,65,0.3
2025/04/01,12:00,23.8,0.0,100,91,0.2
2025/04/01,13:00,24.6,0.0,99,150,0.9
2025/04/01,14:00,25.4,0.0,89,148,0.6
2025/04/01,15:00,25.8,0.0,89,8,0.6
2025/04/01,16:00,26.1,0.0,89,339,1.1
2025/04/01,17:00,25.9,0.0,89,352,0.0
2025/04/01,18:00,24.9,0.0,95,185,0.0
2025/04/01,19:00,24.3,0.0,100,164,0.0
2025/04/01,20:00,24.0,0.0,100,186,0.0
2025/04/01,21:00,24.1,0.0,100,167,0.1
2025/04/01,22:00,24.1,0.0,100,170,0.5
2025/04/01,23:00,23.9,0.0,100,169,0.4
2025/04/02,00:00,23.7,0.0,100,184,0.0
2025/04/02,01:00,23.6,0.0,100,254,0.6
2025/04/02,02:00,23.4,0.0,100,135,1.6
2025/04/02,03:00,23.5,0.0,100,111,0.0
2025/04/02,04:00,23.3,0.0,100,151,0.1
2025/04/02,05:00,23.3,0.0,100,123,0.2
2025/04/02,06:00,23.5,0.0,100,99,0.7
2025/04/02,07:00,23.5,0.0,100,84,1.0
2025/04/02,08:00,23.6,0.0,98,35,1.2
2025/04/02,09:00,24.1,0.0,96,52,0.9
2025/04/02,10:00,25.0,0.0,93,79,0.8
2025/04/02,11:00,26.4,0.0,88,99,1.4
2025/04/02,12:00,26.9,0.0,84,99,1.2
2025/04/02,13:00,27.6,0.0,84,84,1.1
2025/04/02,14:00,28.2,0.0,80,8,0.8
2025/04/02,15:00,30.2,0.0,71,8,1.6
2025/04/02,16:00,29.4,0.0,75,47,1.0
2025/04/02,17:00,28.5,0.0,82,43,1.0
2025/04/02,18:00,26.9,0.0,89,323,0.9
2025/04/02,19:00,26.1,0.0,94,241,0.0
2025/04/02,20:00,25.9,0.0,97,134,0.0
2025/04/02,21:00,25.6,0.0,100,77,0.0
2025/04/02,22:00,25.8,0.0,98,66,0.0
2025/04/02,23:00,25.4,0.0,95,100,0.4
2025/04/03,00:00,24.8,0.0,97,84,0.0
2025/04/03,01:00,24.7,0.0,97,200,0.0
2025/04/03,02:00,24.4,0.0,100,48,0.0
2025/04/03,03:00,24.2,0.0,100,144,0.0
2025/04/03,04:00,23.8,0.0,100,183,0.0
2025/04/03,05:00,23.6,0.0,100,161,0.0
2025/04/03,06:00,23.6,0.0,100,176,0.0
2025/04/03,07:00,24.5,0.0,98,145,1.3
2025/04/03,08:00,25.5,0.0,92,133,1.2
2025/04/03,09:00,26.4,0.0,87,172,0.8
2025/04/03,10:00,27.7,0.0,82,158,1.1
2025/04/03,11:00,29.1,0.0,78,350,1.8
2025/04/03,12:00,29.9,0.0,76,343,1.2
2025/04/03,13:00,30.5,0.0,71,117,1.1
2025/04/03,14:00,31.3,0.0,68,298,2.1
2025/04/03,15:00,24.8,0.0,100,250,0.0
2025/04/03,16:00,27.3,0.0,85,221,1.6
2025/04/03,17:00,26.8,0.0,87,283,0.9
2025/04/03,18:00,26.1,0.0,92,344,1.1
2025/04/03,19:00,25.6,0.0,97,7,0.0
2025/04/03,20:00,25.4,0.0,100,324,0.0
2025/04/03,21:00,25.3,0.0,100,166,0.3
2025/04/03,22:00,25.2,0.0,100,77,0.0
2025/04/03,23:00,25.2,0.0,100,351,0.0
2025/04/04,00:00,25.0,0.0,99,335,0.0
2025/04/04,01:00,24.9,0.0,99,27,0.0
2025/04/04,02:00,24.9,0.0,97,326,0.0
2025/04/04,03:00,24.8,0.0,99,335,0.0
2025/04/04,04:00,24.8,0.0,100,268,0.0
2025/04/04,05:00,24.6,0.0,99,350,0.0
2025/04/04,06:00,24.7,0.0,100,120,0.0
2025/04/04,07:00,25.3,0.0,97,208,0.0
2025/04/04,08:00,25.6,0.0,97,197,1.7
2025/04/04,09:00,25.6,0.0,98,242,1.5
2025/04/04,10:00,25.9,0.0,93,203,1.2
2025/04/04,11:00,25.4,0.0,93,134,1.6
2025/04/04,12:00,24.4,0.0,96,113,1.7
2025/04/04,13:00,24.3,0.0,100,74,0.8
2025/04/04,14:00,24.6,0.0,94,36,1.2
2025/04/04,15:00,24.5,0.0,92,27,1.8
2025/04/04,16:00,25.1,0.0,89,24,0.9
2025/04/04,17:00,24.2,0.0,95,355,0.8
2025/04/04,18:00,23.6,0.0,96,284,1.4
2025/04/04,19:00,23.7,0.0,95,228,0.0
2025/04/04,20:00,23.4,0.0,99,158,0.0
2025/04/04,21:00,23.2,0.0,100,155,0.0
2025/04/04,22:00,23.2,0.0,99,139,1.4
2025/04/04,23:00,23.3,0.0,100,152,0.2
2025/04/05,00:00,23.1,0.0,100,222,0.0
2025/04/05,01:00,23.1,0.0,100,255,0.0
2025/04/05,02:00,23.0,0.0,100,206,0.2
2025/04/05,03:00,22.9,0.0,100,229,0.0
2025/04/05,04:00,22.9,0.0,100,131,0.0
2025/04/05,05:00,22.9,0.0,100,168,0.0
2025/04/05,06:00,23.2,0.0,100,185,0.0
2025/04/05,07:00,23.8,0.0,98,195,0.0
2025/04/05,08:00,26.3,0.0,85,93,0.2
2025/04/05,09:00,26.2,0.0,86,142,1.2
2025/04/05,10:00,27.5,0.0,83,272,1.1
2025/04/05,11:00,28.8,0.0,75,307,0.9
2025/04/05,12:00,30.0,0.0,70,56,0.9
2025/04/05,13:00,29.6,0.0,72,262,1.0
2025/04/05,14:00,29.5,0.0,84,277,1.0
2025/04/05,15:00,31.5,0.0,64,287,1.2
2025/04/05,16:00,31.6,0.0,63,350,1.1
2025/04/05,17:00,30.7,0.0,66,53,0.2
2025/04/05,18:00,27.7,0.0,84,0,0.0
2025/04/05,19:00,26.8,0.0,90,75,1.3
2025/04/05,20:00,25.6,0.0,89,97,2.4
2025/04/05,21:00,24.1,0.0,100,126,2.2
2025/04/05,22:00,23.8,0.0,100,101,0.5
2025/04/05,23:00,23.7,0.0,100,145,0.0
2025/04/06,00:00,23.6,0.0,100,138,0.0
2025/04/06,01:00,23.4,0.0,100,179,0.4
2025/04/06,02:00,23.3,0.0,100,176,0.3
2025/04/06,03:00,23.2,0.0,100,191,0.0
2025/04/06,04:00,23.2,0.0,100,214,0.0
2025/04/06,05:00,23.3,0.0,100,269,0.0
2025/04/06,06:00,23.4,0.0,100,214,1.0
2025/04/06,07:00,24.4,0.0,97,209,0.0
2025/04/06,08:00,25.6,0.0,88,167,1.2
2025/04/06,09:00,26.5,0.0,86,194,2.0
2025/04/06,10:00,28.4,0.0,77,193,1.4
2025/04/06,11:00,29.5,0.0,75,353,1.5
2025/04/06,12:00,28.5,0.0,81,11,1.6
2025/04/06,13:00,26.5,0.0,91,126,0.7
2025/04/06,14:00,29.8,0.0,74,198,1.6
2025/04/06,15:00,29.0,0.0,77,161,2.9
2025/04/06,16:00,26.0,0.0,92,183,1.5
2025/04/06,17:00,26.6,0.0,90,179,0.7
2025/04/06,18:00,26.0,0.0,93,217,0.0
2025/04/06,19:00,25.4,0.0,96,65,0.0
2025/04/06,20:00,25.0,0.0,97,225,0.0
2025/04/06,21:00,24.6,0.0,99,197,0.0
2025/04/06,22:00,24.7,0.0,99,14,0.0
2025/04/06,23:00,24.6,0.0,100,82,0.0
2025/04/07,00:00,24.8,0.0,100,213,0.0
2025/04/07,01:00,24.4,0.0,99,180,0.0
2025/04/07,02:00,24.5,0.0,100,232,0.0
2025/04/07,03:00,24.5,0.0,100,225,0.0
2025/04/07,04:00,24.2,0.0,99,201,0.0
2025/04/07,05:00,24.1,0.0,99,223,0.0
2025/04/07,06:00,24.0,0.0,98,248,0.0
2025/04/07,07:00,24.5,0.0,95,322,0.0
2025/04/07,08:00,25.4,0.0,93,104,0.0
2025/04/07,09:00,26.2,0.0,89,234,1.0
2025/04/07,10:00,26.9,0.0,84,250,1.0
2025/04/07,11:00,28.8,0.0,76,136,0.9
2025/04/07,12:00,28.1,0.0,81,54,1.7
2025/04/07,13:00,29.0,0.0,76,31,0.7
2025/04/07,14:00,30.9,0.0,70,11,1.5
2025/04/07,15:00,31.8,0.0,63,40,1.2
2025/04/07,16:00,31.3,0.0,68,45,1.2
2025/04/07,17:00,30.2,0.0,72,44,0.5
2025/04/07,18:00,27.5,0.0,85,65,0.8
2025/04/07,19:00,26.4,0.0,91,206,0.5
2025/04/07,20:00,25.9,0.0,95,151,0.0
2025/04/07,21:00,25.5,0.0,96,129,0.0
2025/04/07,22:00,25.3,0.0,100,109,0.0
2025/04/07,23:00,25.2,0.0,100,89,0.0
2025/04/08,00:00,24.8,0.0,99,194,0.0
