Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : CABALLOCOCHA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,RAMON CASTILLA
2020/10/08,04:00,23.9,0.0,97,78,0.5
2020/10/08,05:00,23.8,0.0,97,241,1.2
2020/10/08,06:00,24.4,0.0,96,276,1.0
2020/10/08,07:00,25.2,0.0,91,290,1.8
2020/10/08,08:00,26.5,0.0,88,315,1.5
2020/10/08,09:00,28.6,0.0,76,13,1.9
2020/10/08,10:00,29.3,0.0,75,42,1.4
2020/10/08,11:00,30.5,0.0,71,8,1.6
2020/10/08,12:00,32.3,0.0,64,24,1.3
2020/10/08,13:00,33.3,0.0,57,18,1.3
2020/10/08,14:00,32.6,0.0,63,345,2.9
2020/10/08,15:00,32.8,0.0,58,330,1.9
2020/10/08,16:00,32.6,0.0,59,4,2.2
2020/10/08,17:00,31.1,0.0,64,305,1.0
2020/10/08,18:00,27.9,0.6,82,249,1.2
2020/10/08,19:00,26.0,0.9,82,139,0.9
2020/10/08,20:00,23.3,0.0,95,43,2.0
2020/10/08,21:00,23.7,0.0,95,163,1.4
2020/10/08,22:00,23.5,0.0,96,194,0.5
2020/10/08,23:00,23.3,0.0,97,340,0.6
2020/10/09,00:00,23.3,0.0,97,333,1.3
2020/10/09,01:00,23.2,0.0,98,297,1.6
2020/10/09,02:00,22.9,0.0,97,291,2.1
2020/10/09,03:00,23.0,0.0,97,278,0.8
2020/10/09,04:00,22.8,0.0,98,316,1.7
2020/10/09,05:00,22.9,0.0,95,296,1.3
2020/10/09,06:00,23.1,0.0,95,295,1.3
2020/10/09,07:00,24.4,0.0,88,294,1.8
2020/10/09,08:00,24.7,0.0,88,293,2.1
2020/10/09,09:00,26.3,0.0,82,273,1.8
2020/10/09,10:00,28.0,0.0,72,218,1.5
2020/10/09,11:00,29.5,0.0,71,263,0.9
2020/10/09,12:00,31.5,0.0,66,293,1.0
2020/10/09,13:00,32.1,0.0,61,303,1.6
2020/10/09,14:00,32.5,0.0,55,255,1.7
2020/10/09,15:00,33.5,0.0,57,278,1.8
2020/10/09,16:00,33.5,0.0,54,202,0.8
2020/10/09,17:00,32.8,0.0,56,239,0.8
2020/10/09,18:00,29.0,0.0,80,153,0.3
2020/10/09,19:00,27.1,0.0,90,147,0.7
2020/10/09,20:00,26.7,0.0,87,135,1.0
2020/10/09,21:00,26.0,0.0,91,147,0.2
2020/10/09,22:00,25.3,0.0,94,97,0.3
2020/10/09,23:00,24.8,0.0,95,144,0.4
2020/10/10,00:00,24.6,0.0,95,217,0.1
2020/10/10,01:00,24.0,0.0,97,199,0.1
2020/10/10,02:00,23.7,0.0,97,140,0.2
2020/10/10,03:00,23.4,0.0,98,151,0.0
2020/10/10,04:00,23.4,0.0,98,172,0.0
2020/10/10,05:00,23.2,0.0,97,215,0.0
2020/10/10,06:00,23.6,0.0,96,152,0.0
2020/10/10,07:00,28.2,0.0,82,27,0.7
2020/10/10,08:00,29.9,0.0,74,55,1.3
2020/10/10,09:00,30.6,0.0,72,58,1.1
2020/10/10,10:00,32.6,0.0,59,357,1.8
2020/10/10,11:00,33.2,0.0,62,45,1.0
2020/10/10,12:00,34.4,0.0,57,28,1.7
2020/10/10,13:00,34.8,0.0,50,335,1.4
2020/10/10,14:00,35.2,0.0,43,14,1.4
2020/10/10,15:00,35.8,0.0,42,358,1.8
2020/10/10,16:00,35.2,0.0,39,10,1.5
2020/10/10,17:00,34.4,0.0,41,10,0.9
2020/10/10,18:00,29.4,0.0,76,109,0.3
2020/10/10,19:00,27.5,0.0,83,177,0.2
2020/10/10,20:00,26.6,0.0,89,145,0.2
2020/10/10,21:00,26.0,0.0,88,99,0.8
2020/10/10,22:00,25.9,0.0,90,200,0.1
2020/10/10,23:00,25.4,0.0,93,30,0.4
2020/10/11,00:00,24.7,0.0,96,91,0.5
2020/10/11,01:00,24.6,0.0,95,154,0.0
2020/10/11,02:00,24.2,0.0,95,189,0.0
2020/10/11,03:00,24.0,0.0,95,148,0.1
2020/10/11,04:00,23.7,0.0,96,140,0.4
2020/10/11,05:00,23.6,0.0,96,149,0.0
2020/10/11,06:00,24.0,0.0,95,98,0.1
2020/10/11,07:00,28.7,0.0,73,4,0.8
2020/10/11,08:00,29.8,0.0,71,354,2.0
2020/10/11,09:00,31.0,0.0,68,343,1.2
2020/10/11,10:00,33.1,0.0,61,0,1.3
2020/10/11,11:00,34.5,0.0,52,359,1.8
2020/10/11,12:00,35.1,0.0,51,5,1.6
2020/10/11,13:00,35.9,0.0,50,27,1.4
2020/10/11,14:00,36.3,0.0,46,9,1.9
2020/10/11,15:00,35.4,0.0,50,8,2.8
2020/10/11,16:00,33.9,0.0,45,61,1.6
2020/10/11,17:00,29.0,0.0,67,34,1.2
2020/10/11,18:00,26.7,0.0,84,62,0.3
2020/10/11,19:00,25.5,0.0,90,220,1.1
2020/10/11,20:00,25.3,0.0,89,267,0.6
2020/10/11,21:00,24.8,0.0,93,176,0.5
2020/10/11,22:00,24.2,0.0,94,117,0.4
2020/10/11,23:00,23.7,0.0,95,64,0.3
2020/10/12,00:00,23.5,0.0,96,125,1.0
2020/10/12,01:00,23.1,0.0,96,147,0.6
2020/10/12,02:00,22.8,0.0,96,109,0.4
2020/10/12,03:00,22.6,0.0,96,170,0.5
2020/10/12,04:00,22.4,0.0,97,152,0.5
2020/10/12,05:00,22.2,0.0,97,150,0.6
2020/10/12,06:00,23.0,0.0,94,135,0.3
2020/10/12,07:00,27.0,0.0,80,92,0.6
2020/10/12,08:00,30.2,0.0,68,81,1.0
2020/10/12,09:00,33.2,0.0,54,77,1.5
2020/10/12,10:00,33.8,0.0,64,46,1.5
2020/10/12,11:00,35.5,0.0,53,65,1.5
2020/10/12,12:00,35.9,0.0,49,60,2.1
2020/10/12,13:00,35.8,0.0,48,75,1.7
2020/10/12,14:00,35.8,0.0,44,87,1.4
2020/10/12,15:00,36.1,0.0,41,157,1.9
2020/10/12,16:00,35.1,0.0,44,154,1.5
2020/10/12,17:00,33.7,0.0,54,162,0.8
2020/10/12,18:00,30.2,0.0,74,27,0.5
2020/10/12,19:00,28.5,0.0,84,140,0.3
2020/10/12,20:00,27.3,0.0,90,109,0.4
2020/10/12,21:00,26.6,0.0,92,155,0.4
2020/10/12,22:00,26.5,0.0,85,54,0.4
2020/10/12,23:00,25.9,0.0,91,94,0.0
2020/10/13,00:00,25.4,0.0,91,92,0.7
2020/10/13,01:00,25.2,0.0,91,147,0.0
2020/10/13,02:00,26.2,0.0,88,346,2.2
2020/10/13,03:00,25.0,3.9,95,11,0.8
2020/10/13,04:00,24.4,0.0,98,308,0.0
2020/10/13,05:00,24.7,0.0,94,53,1.5
2020/10/13,06:00,25.1,0.0,92,344,2.2
2020/10/13,07:00,25.4,0.0,86,328,2.4
2020/10/13,08:00,26.5,0.0,79,322,0.6
2020/10/13,09:00,27.5,0.0,77,253,2.1
2020/10/13,10:00,29.7,0.0,69,238,1.7
2020/10/13,11:00,31.6,0.0,60,310,1.8
2020/10/13,12:00,33.4,0.0,55,62,1.5
2020/10/13,13:00,34.0,0.0,55,319,1.5
2020/10/13,14:00,33.7,0.0,56,57,1.3
2020/10/13,15:00,28.9,0.6,71,195,1.1
2020/10/13,16:00,26.0,0.0,85,214,2.2
2020/10/13,17:00,25.1,0.0,88,230,1.1
2020/10/13,18:00,24.9,0.0,89,249,1.2
2020/10/13,19:00,25.6,0.0,87,296,0.6
2020/10/13,20:00,24.9,0.0,92,226,0.5
2020/10/13,21:00,24.5,0.0,93,131,0.7
2020/10/13,22:00,24.1,0.0,95,165,0.9
2020/10/13,23:00,24.5,0.0,91,101,2.0
2020/10/14,00:00,24.6,0.6,92,256,1.2
2020/10/14,01:00,23.6,0.0,97,126,0.2
2020/10/14,02:00,24.1,0.0,97,1,1.5
2020/10/14,03:00,24.4,0.3,96,1,1.5
2020/10/14,04:00,24.3,0.0,95,23,1.7
2020/10/14,05:00,23.9,0.0,96,105,1.2
2020/10/14,06:00,22.6,11.7,99,131,0.9
2020/10/14,07:00,23.0,3.9,99,243,0.2
2020/10/14,08:00,23.4,2.7,98,278,0.1
2020/10/14,09:00,24.7,0.3,93,141,1.8
2020/10/14,10:00,26.3,0.0,84,270,0.9
2020/10/14,11:00,26.9,0.0,84,248,1.0
2020/10/14,12:00,27.6,0.0,80,246,2.1
2020/10/14,13:00,28.9,0.0,73,243,1.7
2020/10/14,14:00,30.2,0.0,69,271,1.9
2020/10/14,15:00,30.0,0.0,71,215,1.4
2020/10/14,16:00,30.2,0.0,67,326,1.0
2020/10/14,17:00,28.6,0.0,75,64,0.1
2020/10/14,18:00,26.7,0.0,88,37,1.1
2020/10/14,19:00,25.2,0.0,86,32,1.3
2020/10/14,20:00,24.6,0.0,90,55,0.7
2020/10/14,21:00,24.6,0.0,90,63,0.4
2020/10/14,22:00,24.5,0.0,92,286,0.6
2020/10/14,23:00,23.7,0.0,96,199,0.6
2020/10/15,00:00,23.7,0.0,96,291,0.2
2020/10/15,01:00,23.8,0.0,96,278,0.8
2020/10/15,02:00,23.5,0.0,95,306,0.2
2020/10/15,03:00,22.9,0.0,97,181,0.4
2020/10/15,04:00,23.2,0.0,97,301,0.6
2020/10/15,05:00,23.0,0.0,97,228,0.5
2020/10/15,06:00,23.5,0.0,94,158,0.4
2020/10/15,07:00,26.1,0.0,85,178,1.1
2020/10/15,08:00,27.6,0.0,75,211,1.2
2020/10/15,09:00,30.0,0.0,70,234,1.0
2020/10/15,10:00,28.7,0.0,77,52,1.0
2020/10/15,11:00,30.0,0.0,70,52,0.6
2020/10/15,12:00,30.7,0.0,67,152,2.2
2020/10/15,13:00,31.7,0.0,63,159,2.5
2020/10/15,14:00,32.2,0.0,65,224,2.0
2020/10/15,15:00,28.4,0.0,77,272,2.1
2020/10/15,16:00,30.7,0.0,67,219,1.7
2020/10/15,17:00,29.5,0.0,75,225,0.7
2020/10/15,18:00,28.2,0.0,84,230,0.5
2020/10/15,19:00,26.6,0.0,90,148,0.3
2020/10/15,20:00,26.2,0.0,93,58,0.0
2020/10/15,21:00,25.9,0.0,94,222,0.5
2020/10/15,22:00,25.3,0.0,95,203,0.7
2020/10/15,23:00,25.2,0.0,95,221,0.3
2020/10/16,00:00,23.3,24.3,99,55,4.7
2020/10/16,01:00,22.5,38.4,99,72,0.6
2020/10/16,02:00,23.0,0.0,99,267,0.3
2020/10/16,03:00,22.5,0.0,99,204,1.2
2020/10/16,04:00,23.0,0.0,99,193,0.2
2020/10/16,05:00,22.7,0.0,99,205,0.7
2020/10/16,06:00,22.8,0.0,99,251,0.1
2020/10/16,07:00,24.1,0.0,97,273,1.1
2020/10/16,08:00,24.6,0.0,96,277,1.4
2020/10/16,09:00,25.7,0.0,93,254,2.3
2020/10/16,10:00,26.8,0.0,86,273,2.0
2020/10/16,11:00,27.8,0.0,80,277,1.9
2020/10/16,12:00,29.2,0.0,73,195,1.0
2020/10/16,13:00,29.9,0.0,71,161,1.2
2020/10/16,14:00,31.2,0.0,66,17,1.4
2020/10/16,15:00,31.4,0.0,61,86,1.2
2020/10/16,16:00,31.4,0.0,67,33,1.2
2020/10/16,17:00,30.5,0.0,71,71,0.8
2020/10/16,18:00,27.6,0.0,82,140,0.1
2020/10/16,19:00,26.1,0.0,91,183,0.8
2020/10/16,20:00,25.8,0.0,93,266,0.6
2020/10/16,21:00,25.1,0.0,96,116,0.3
2020/10/16,22:00,24.9,0.0,96,218,0.0
2020/10/16,23:00,24.9,0.0,97,234,0.5
2020/10/17,00:00,24.5,0.3,96,232,0.6
2020/10/17,01:00,24.0,0.0,97,208,0.2
2020/10/17,02:00,23.7,0.0,94,253,0.9
2020/10/17,03:00,23.9,0.0,95,262,0.3
2020/10/17,04:00,23.8,0.0,99,313,0.4
2020/10/17,05:00,23.8,0.0,96,44,1.3
2020/10/17,06:00,23.2,0.6,97,119,1.1
2020/10/17,07:00,23.2,0.3,96,343,1.2
2020/10/17,08:00,23.4,0.6,95,349,1.5
2020/10/17,09:00,24.5,0.3,91,279,1.0
2020/10/17,10:00,26.4,0.0,82,236,1.4
2020/10/17,11:00,28.5,0.0,78,291,1.7
2020/10/17,12:00,29.3,0.0,77,292,2.4
2020/10/17,13:00,30.4,0.0,68,183,1.4
2020/10/17,14:00,31.6,0.0,61,241,1.2
2020/10/17,15:00,31.8,0.0,63,287,1.9
2020/10/17,16:00,31.0,0.0,65,265,1.6
2020/10/17,17:00,30.0,0.0,76,308,1.5
2020/10/17,18:00,28.6,0.0,82,243,0.7
2020/10/17,19:00,27.1,0.0,92,110,0.5
2020/10/17,20:00,26.7,0.0,86,121,2.6
2020/10/17,21:00,23.9,4.2,95,53,0.3
2020/10/17,22:00,23.8,0.3,96,211,0.5
2020/10/17,23:00,24.1,0.0,94,20,1.8
2020/10/18,00:00,24.0,0.0,97,211,0.6
2020/10/18,01:00,23.6,0.0,98,96,0.6
2020/10/18,02:00,23.7,0.0,98,129,0.8
2020/10/18,03:00,23.7,0.0,98,248,0.3
2020/10/18,04:00,23.6,0.0,98,243,0.9
2020/10/18,05:00,23.5,0.0,98,87,1.9
2020/10/18,06:00,23.7,0.3,98,261,0.9
2020/10/18,07:00,23.9,0.0,97,153,0.7
2020/10/18,08:00,24.8,0.0,90,213,1.3
2020/10/18,09:00,25.1,0.0,92,255,2.0
2020/10/18,10:00,27.2,0.0,84,311,1.8
2020/10/18,11:00,28.8,0.0,80,24,1.3
2020/10/18,12:00,29.4,0.0,76,278,1.6
2020/10/18,13:00,30.3,0.0,71,338,1.3
2020/10/18,14:00,29.1,0.0,77,256,2.1
2020/10/18,15:00,30.7,0.0,71,294,2.1
2020/10/18,16:00,30.5,0.0,70,296,1.7
2020/10/18,17:00,29.7,0.0,72,290,1.0
2020/10/18,18:00,27.6,0.0,85,220,0.2
2020/10/18,19:00,27.0,0.0,85,242,0.4
2020/10/18,20:00,25.8,0.0,93,149,0.5
2020/10/18,21:00,25.4,0.0,96,127,0.8
2020/10/18,22:00,25.0,0.0,97,124,0.4
2020/10/18,23:00,24.8,0.0,97,159,0.1
2020/10/19,00:00,24.3,0.0,98,42,0.4
2020/10/19,01:00,24.3,0.0,98,59,0.5
2020/10/19,02:00,24.2,0.0,98,196,0.2
2020/10/19,03:00,23.4,0.0,99,209,0.6
2020/10/19,04:00,23.3,0.0,99,196,0.3
2020/10/19,05:00,23.3,0.0,99,31,0.0
2020/10/19,06:00,23.5,0.0,99,80,0.5
2020/10/19,07:00,24.5,0.0,95,136,0.6
2020/10/19,08:00,26.9,0.0,81,115,1.3
2020/10/19,09:00,28.7,0.0,74,204,1.1
2020/10/19,10:00,30.8,0.0,71,18,1.1
2020/10/19,11:00,29.9,0.0,75,344,1.6
2020/10/19,12:00,24.3,12.6,94,237,2.0
2020/10/19,13:00,24.5,0.6,95,238,0.4
2020/10/19,14:00,24.8,0.0,92,308,1.6
2020/10/19,15:00,25.4,0.0,90,300,1.1
2020/10/19,16:00,26.0,0.0,90,325,1.1
2020/10/19,17:00,25.8,0.0,89,359,1.1
2020/10/19,18:00,24.8,0.0,93,345,1.1
2020/10/19,19:00,24.4,0.0,95,288,0.6
2020/10/19,20:00,24.2,0.0,96,286,1.0
2020/10/19,21:00,23.5,0.0,98,49,0.0
2020/10/19,22:00,24.0,0.0,96,310,0.3
2020/10/19,23:00,23.3,0.0,99,207,0.0
2020/10/20,00:00,23.1,0.0,99,111,0.0
2020/10/20,01:00,22.7,0.0,99,90,0.2
2020/10/20,02:00,22.8,0.0,99,308,0.0
2020/10/20,03:00,22.8,0.0,99,158,0.0
2020/10/20,04:00,22.7,0.0,99,90,0.2
2020/10/20,05:00,22.6,0.0,99,105,0.3
2020/10/20,06:00,23.0,0.0,99,139,0.6
2020/10/20,07:00,24.6,0.0,94,102,0.7
2020/10/20,08:00,25.8,0.0,90,104,1.8
2020/10/20,09:00,28.5,0.0,75,107,2.1
2020/10/20,10:00,29.7,0.0,72,94,1.8
2020/10/20,11:00,30.8,0.0,69,91,1.4
2020/10/20,12:00,31.9,0.0,65,54,1.1
2020/10/20,13:00,31.0,0.0,68,190,0.7
2020/10/20,14:00,32.2,0.0,64,94,1.7
2020/10/20,15:00,32.5,0.0,64,118,1.8
2020/10/20,16:00,32.2,0.0,66,132,2.0
2020/10/20,17:00,31.0,0.0,68,125,1.5
2020/10/20,18:00,28.5,0.0,79,135,0.8
2020/10/20,19:00,27.2,0.0,87,185,0.2
2020/10/20,20:00,26.5,0.0,90,135,1.2
2020/10/20,21:00,26.4,0.0,89,146,1.4
2020/10/20,22:00,26.3,0.0,89,138,1.9
2020/10/20,23:00,26.3,0.0,89,132,1.0
2020/10/21,00:00,25.9,0.0,91,115,0.7
2020/10/21,01:00,25.4,0.0,94,101,0.4
2020/10/21,02:00,25.5,0.0,95,286,0.3
2020/10/21,03:00,25.7,0.0,94,336,0.4
2020/10/21,04:00,25.1,0.0,94,291,1.2
2020/10/21,05:00,24.9,0.0,96,245,0.8
2020/10/21,06:00,24.6,0.0,97,200,1.2
2020/10/21,07:00,25.4,0.0,94,245,1.4
2020/10/21,08:00,26.5,0.0,86,250,2.3
2020/10/21,09:00,25.6,0.0,88,127,2.6
2020/10/21,10:00,23.4,5.4,96,130,2.5
2020/10/21,11:00,23.8,0.3,96,232,0.9
2020/10/21,12:00,23.4,0.3,96,245,1.8
2020/10/21,13:00,24.3,0.3,91,285,1.8
2020/10/21,14:00,25.8,0.0,85,206,0.7
2020/10/21,15:00,26.5,0.0,84,144,0.4
2020/10/21,16:00,26.8,0.0,83,1,0.9
2020/10/21,17:00,26.0,0.0,89,351,1.5
2020/10/21,18:00,25.1,0.0,93,297,0.7
2020/10/21,19:00,24.6,0.0,94,314,1.6
2020/10/21,20:00,24.1,0.0,96,261,0.5
2020/10/21,21:00,23.7,0.0,96,285,1.2
2020/10/21,22:00,23.8,0.0,96,279,1.6
2020/10/21,23:00,23.4,0.0,97,273,1.0
