Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : CABALLOCOCHA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,RAMON CASTILLA
,Latitud :,3°54'40.5'',Longitud :,70°30'43.4'',Altitud :,107 msnm.
,Tipo :,EMA - Meteorológica,Código :,4727547C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/01/01,00:00,25.5,0.0,100,189,0.4
2024/01/01,01:00,25.4,0.0,100,181,0.1
2024/01/01,02:00,25.3,0.0,100,201,0.1
2024/01/01,03:00,25.2,0.0,100,310,0.0
2024/01/01,04:00,24.9,0.0,100,156,0.3
2024/01/01,05:00,24.6,0.0,100,155,0.0
2024/01/01,06:00,24.5,0.0,100,188,0.0
2024/01/01,07:00,25.4,0.0,100,184,0.4
2024/01/01,08:00,26.8,0.0,90,198,0.6
2024/01/01,09:00,28.4,0.0,82,91,1.0
2024/01/01,10:00,30.5,0.0,76,85,1.4
2024/01/01,11:00,32.9,0.0,66,60,1.4
2024/01/01,12:00,33.4,0.0,62,70,1.5
2024/01/01,13:00,32.4,0.0,62,88,1.2
2024/01/01,14:00,30.8,0.0,74,89,1.8
2024/01/01,15:00,31.2,0.0,74,103,1.1
2024/01/01,16:00,31.0,0.0,74,67,0.9
2024/01/01,17:00,30.8,0.0,75,83,1.1
2024/01/01,18:00,28.5,0.0,89,72,1.0
2024/01/01,19:00,24.8,0.0,100,17,4.1
2024/01/01,20:00,24.3,0.0,100,303,0.5
2024/01/01,21:00,24.1,0.0,100,206,1.1
2024/01/01,22:00,24.2,0.0,100,259,0.0
2024/01/01,23:00,24.2,0.0,100,138,0.8
2024/01/02,00:00,24.0,0.0,100,310,0.0
2024/01/02,01:00,24.2,0.0,100,154,0.0
2024/01/02,02:00,24.7,0.0,100,75,0.4
2024/01/02,03:00,24.7,0.0,100,217,0.2
2024/01/02,04:00,24.3,0.0,100,151,0.9
2024/01/02,05:00,24.1,0.0,100,127,0.4
2024/01/02,06:00,24.2,0.0,100,85,0.0
2024/01/02,07:00,28.0,0.0,86,44,0.2
2024/01/02,08:00,29.1,0.0,75,50,0.7
2024/01/02,09:00,29.8,0.0,78,61,1.1
2024/01/02,10:00,32.2,0.0,72,47,1.4
2024/01/02,11:00,32.9,0.0,69,74,1.7
2024/01/02,12:00,33.0,0.0,65,68,1.7
2024/01/02,13:00,34.2,0.0,58,54,1.5
2024/01/02,14:00,34.7,0.0,60,10,1.4
2024/01/02,15:00,34.1,0.0,61,0,1.2
2024/01/02,16:00,28.2,0.0,83,19,4.4
2024/01/02,17:00,28.6,0.0,90,340,0.4
2024/01/02,18:00,26.4,0.0,96,207,1.2
2024/01/02,19:00,25.7,0.0,100,294,2.0
2024/01/02,20:00,25.1,0.0,100,216,1.4
2024/01/02,21:00,24.9,0.0,100,174,0.0
2024/01/02,22:00,24.9,0.0,100,242,0.0
2024/01/02,23:00,24.9,0.0,100,228,0.0
2024/01/03,00:00,24.7,0.0,100,111,0.5
2024/01/03,01:00,25.2,0.0,100,330,0.1
2024/01/03,02:00,25.4,0.0,100,331,0.0
2024/01/03,03:00,25.0,0.0,100,136,0.5
2024/01/03,04:00,24.7,0.0,100,202,0.8
2024/01/03,05:00,24.5,0.0,100,122,0.5
2024/01/03,06:00,24.5,0.0,100,102,0.3
2024/01/03,07:00,27.0,0.0,95,80,0.8
2024/01/03,08:00,27.7,0.0,93,79,1.7
2024/01/03,09:00,28.3,0.0,87,71,2.4
2024/01/03,10:00,30.6,0.0,75,67,2.7
2024/01/03,11:00,31.6,0.0,66,46,1.9
2024/01/03,12:00,32.1,0.0,62,33,2.3
2024/01/03,13:00,33.4,0.0,61,45,1.9
2024/01/03,14:00,33.6,0.0,57,42,1.5
2024/01/03,15:00,33.9,0.0,57,7,2.1
2024/01/03,16:00,33.5,0.0,57,6,2.2
2024/01/03,17:00,32.9,0.0,62,340,2.0
2024/01/03,18:00,28.0,0.0,82,72,1.5
2024/01/03,19:00,27.7,0.0,81,152,0.4
2024/01/03,20:00,27.0,0.0,86,272,0.0
2024/01/03,21:00,25.6,0.0,99,104,0.1
2024/01/03,22:00,26.0,0.0,97,239,0.0
2024/01/03,23:00,26.5,0.0,90,323,0.9
2024/01/04,00:00,26.4,0.0,93,259,0.6
2024/01/04,01:00,25.8,0.0,99,208,0.3
2024/01/04,02:00,25.6,0.0,100,165,0.0
2024/01/04,03:00,25.1,0.0,100,123,0.1
2024/01/04,04:00,24.6,0.0,100,100,0.0
2024/01/04,05:00,24.8,0.0,100,238,0.0
2024/01/04,06:00,24.5,0.0,100,232,0.3
2024/01/04,07:00,27.2,0.0,93,192,0.8
2024/01/04,08:00,28.9,0.0,84,95,1.3
2024/01/04,09:00,30.6,0.0,78,41,1.2
2024/01/04,10:00,32.0,0.0,70,45,0.9
2024/01/04,11:00,32.5,0.0,69,56,1.1
2024/01/04,12:00,33.5,0.0,63,93,1.6
2024/01/04,13:00,30.3,0.0,69,331,3.9
2024/01/04,14:00,33.5,0.0,64,27,1.3
2024/01/04,15:00,31.9,0.0,71,34,2.2
2024/01/04,16:00,28.5,0.0,78,31,0.7
2024/01/04,17:00,28.2,0.0,84,210,0.5
2024/01/04,18:00,27.5,0.0,88,227,0.6
2024/01/04,19:00,26.6,0.0,96,151,1.3
2024/01/04,20:00,26.0,0.0,94,149,1.6
2024/01/04,21:00,25.6,0.0,95,151,1.5
2024/01/04,22:00,25.1,0.0,100,253,1.7
2024/01/04,23:00,25.1,0.0,100,165,1.1
2024/01/05,00:00,24.6,0.0,100,252,1.1
2024/01/05,01:00,24.7,0.0,100,247,2.7
2024/01/05,02:00,24.0,0.0,100,239,3.4
2024/01/05,03:00,23.5,0.0,100,233,1.7
2024/01/05,04:00,23.9,0.0,100,316,2.2
2024/01/05,05:00,23.0,0.0,100,305,2.9
2024/01/05,06:00,22.6,0.0,100,330,1.8
2024/01/05,07:00,23.1,0.0,100,209,0.7
2024/01/05,08:00,24.0,0.0,99,45,1.5
2024/01/05,09:00,24.5,0.0,100,87,1.5
2024/01/05,10:00,25.3,0.0,89,43,1.5
2024/01/05,11:00,26.2,0.0,85,77,1.8
2024/01/05,12:00,25.9,0.0,82,41,1.0
2024/01/05,13:00,25.9,0.0,86,60,1.1
2024/01/05,14:00,26.0,0.0,91,47,1.2
2024/01/05,15:00,26.8,0.0,84,21,1.6
2024/01/05,16:00,26.5,0.0,85,11,0.6
2024/01/05,17:00,26.3,0.0,81,10,1.2
2024/01/05,18:00,25.1,0.0,97,88,0.5
2024/01/05,19:00,24.5,0.0,99,29,1.7
2024/01/05,20:00,24.1,0.0,100,43,0.7
2024/01/05,21:00,24.0,0.0,100,20,0.4
2024/01/05,22:00,24.0,0.0,98,356,0.4
2024/01/05,23:00,23.2,0.0,100,144,0.6
2024/01/06,00:00,22.6,0.0,100,102,0.6
2024/01/06,01:00,22.5,0.0,100,179,0.0
2024/01/06,02:00,22.6,0.0,100,244,0.0
2024/01/06,03:00,22.4,0.0,100,205,0.3
2024/01/06,04:00,22.2,0.0,100,274,0.1
2024/01/06,05:00,22.9,0.0,100,210,0.0
2024/01/06,06:00,22.4,0.0,100,225,0.5
2024/01/06,07:00,23.3,0.0,100,231,0.2
2024/01/06,08:00,24.4,0.0,100,114,0.9
2024/01/06,09:00,26.9,0.0,85,175,1.1
2024/01/06,10:00,28.0,0.0,80,291,1.0
2024/01/06,11:00,28.9,0.0,75,277,1.1
2024/01/06,12:00,30.6,0.0,73,59,0.4
2024/01/06,13:00,32.0,0.0,66,65,1.1
2024/01/06,14:00,31.9,0.0,65,293,1.6
2024/01/06,15:00,32.6,0.0,64,313,1.4
2024/01/06,16:00,33.0,0.0,63,217,1.1
2024/01/06,17:00,33.0,0.0,59,275,0.3
2024/01/06,18:00,29.5,0.0,81,82,0.0
2024/01/06,19:00,27.7,0.0,92,28,0.0
2024/01/06,20:00,27.5,0.0,99,230,0.0
2024/01/06,21:00,26.7,0.0,100,54,0.0
2024/01/06,22:00,26.4,0.0,100,315,0.0
2024/01/06,23:00,25.9,0.0,100,180,0.0
2024/01/07,00:00,25.5,0.0,100,76,0.4
2024/01/07,01:00,25.2,0.0,100,138,0.4
2024/01/07,02:00,25.0,0.0,100,173,0.0
2024/01/07,03:00,24.6,0.0,100,208,0.0
2024/01/07,04:00,24.2,0.0,100,89,0.1
2024/01/07,05:00,24.0,0.0,100,139,0.3
2024/01/07,06:00,24.1,0.0,100,128,0.7
2024/01/07,07:00,26.8,0.0,90,130,1.1
2024/01/07,08:00,28.5,0.0,82,139,0.5
2024/01/07,09:00,30.3,0.0,77,302,0.7
2024/01/07,10:00,31.1,0.0,72,15,1.3
2024/01/07,11:00,32.6,0.0,68,18,2.0
2024/01/07,12:00,33.2,0.0,61,3,1.8
2024/01/07,13:00,33.5,0.0,56,355,1.3
2024/01/07,14:00,32.6,0.0,63,67,0.9
2024/01/07,15:00,28.5,0.0,72,65,2.9
2024/01/07,16:00,27.0,0.0,82,90,1.0
2024/01/07,17:00,27.2,0.0,88,41,1.0
2024/01/07,18:00,26.9,0.0,88,232,0.8
2024/01/07,19:00,26.1,0.0,96,238,0.4
2024/01/07,20:00,26.1,0.0,99,208,0.4
2024/01/07,21:00,25.3,0.0,100,0,0.0
2024/01/07,22:00,25.7,0.0,100,142,0.2
2024/01/07,23:00,24.9,0.0,100,167,0.0
2024/01/08,00:00,25.2,0.0,100,291,0.7
