Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : CABALLOCOCHA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,RAMON CASTILLA
,Latitud :,3°54'40.5'',Longitud :,70°30'43.4'',Altitud :,107 msnm.
,Tipo :,EMA - Meteorológica,Código :,4727547C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/05/01,00:00,26.6,0.0,97,13,1.3
2024/05/01,01:00,23.7,0.0,100,66,1.6
2024/05/01,02:00,23.8,0.0,100,52,1.0
2024/05/01,03:00,23.8,0.0,100,37,0.0
2024/05/01,04:00,24.1,0.0,100,57,1.2
2024/05/01,05:00,24.1,0.0,100,37,0.0
2024/05/01,06:00,24.3,0.0,100,199,0.0
2024/05/01,07:00,25.1,0.0,100,151,0.6
2024/05/01,08:00,27.9,0.0,83,245,0.4
2024/05/01,09:00,29.3,0.0,79,71,0.6
2024/05/01,10:00,31.4,0.0,72,42,1.9
2024/05/01,11:00,32.2,0.0,73,27,1.7
2024/05/01,12:00,33.3,0.0,66,70,1.0
2024/05/01,13:00,25.6,0.0,100,146,1.1
2024/05/01,14:00,26.5,0.0,100,285,0.1
2024/05/01,15:00,27.5,0.0,92,99,1.2
2024/05/01,16:00,27.0,0.0,97,359,0.1
2024/05/01,17:00,27.0,0.0,98,161,0.9
2024/05/01,18:00,26.6,0.0,100,322,0.1
2024/05/01,19:00,26.5,0.0,100,238,0.8
2024/05/01,20:00,26.3,0.0,100,270,0.0
2024/05/01,21:00,26.3,0.0,100,330,0.0
2024/05/01,22:00,26.0,0.0,100,140,0.2
2024/05/01,23:00,26.1,0.0,100,266,0.2
2024/05/02,00:00,26.0,0.0,100,258,1.0
2024/05/02,01:00,26.4,0.0,100,278,1.6
2024/05/02,02:00,25.8,0.0,100,291,0.3
2024/05/02,03:00,25.3,0.0,100,301,0.9
2024/05/02,04:00,25.1,0.0,100,118,0.0
2024/05/02,05:00,24.6,0.0,100,46,0.0
2024/05/02,06:00,24.7,0.0,100,120,0.3
2024/05/02,07:00,26.8,0.0,98,42,0.0
2024/05/02,08:00,28.2,0.0,84,347,1.0
2024/05/02,09:00,29.8,0.0,81,15,1.1
2024/05/02,10:00,31.3,0.0,70,4,1.4
2024/05/02,11:00,32.1,0.0,67,4,2.0
2024/05/02,12:00,32.6,0.0,68,95,1.2
2024/05/02,13:00,32.0,0.0,68,242,1.3
2024/05/02,14:00,32.1,0.0,70,41,1.3
2024/05/02,15:00,30.1,0.0,81,34,1.3
2024/05/02,16:00,31.3,0.0,78,119,0.5
2024/05/02,17:00,29.5,0.0,84,74,0.2
2024/05/02,18:00,28.5,0.0,92,90,0.2
2024/05/02,19:00,28.0,0.0,93,87,0.6
2024/05/02,20:00,27.5,0.0,96,76,0.2
2024/05/02,21:00,26.8,0.0,98,82,0.6
2024/05/02,22:00,26.4,0.0,94,65,0.0
2024/05/02,23:00,26.2,0.0,96,345,2.0
2024/05/03,00:00,26.0,0.0,99,30,1.1
2024/05/03,01:00,25.4,0.0,100,37,0.5
2024/05/03,02:00,25.2,0.0,100,197,0.0
2024/05/03,03:00,25.1,0.0,100,54,0.0
2024/05/03,04:00,25.1,0.0,100,98,0.1
2024/05/03,05:00,25.2,0.0,100,30,1.0
2024/05/03,06:00,25.0,0.0,100,60,0.0
2024/05/03,07:00,28.0,0.0,84,73,0.8
2024/05/03,08:00,29.5,0.0,77,76,1.5
2024/05/03,09:00,30.2,0.0,75,43,1.2
2024/05/03,10:00,31.2,0.0,71,15,1.7
2024/05/03,11:00,32.4,0.0,67,76,1.7
2024/05/03,12:00,32.0,0.0,67,52,2.0
2024/05/03,13:00,33.0,0.0,61,44,2.0
2024/05/03,14:00,33.3,0.0,68,49,1.2
2024/05/03,15:00,33.3,0.0,62,21,0.9
2024/05/03,16:00,32.8,0.0,64,54,1.0
2024/05/03,17:00,32.3,0.0,67,264,1.1
2024/05/03,18:00,30.3,0.0,79,277,0.2
2024/05/03,19:00,29.8,0.0,86,283,0.0
2024/05/03,20:00,28.6,0.0,95,30,0.4
2024/05/03,21:00,27.0,0.0,98,136,2.0
2024/05/03,22:00,26.3,0.0,95,134,0.9
2024/05/03,23:00,25.5,0.0,97,204,0.6
2024/05/04,00:00,25.1,0.0,100,82,0.0
2024/05/04,01:00,25.0,0.0,100,167,0.0
2024/05/04,02:00,24.6,0.0,100,79,0.0
2024/05/04,03:00,24.8,0.0,99,162,0.1
2024/05/04,04:00,24.4,0.0,100,95,0.1
2024/05/04,05:00,24.5,0.0,100,61,0.0
2024/05/04,06:00,24.7,0.0,100,140,1.1
2024/05/04,07:00,25.7,0.0,100,158,1.6
2024/05/04,08:00,26.2,0.0,99,153,2.0
2024/05/04,09:00,25.2,0.0,100,135,3.1
2024/05/04,10:00,27.9,0.0,89,51,1.8
2024/05/04,11:00,26.3,0.0,88,69,1.7
2024/05/04,12:00,26.5,0.0,87,67,1.2
2024/05/04,13:00,26.7,0.0,90,82,1.3
2024/05/04,14:00,26.8,0.0,85,136,1.2
2024/05/04,15:00,27.4,0.0,85,109,2.0
2024/05/04,16:00,27.7,0.0,87,119,1.3
2024/05/04,17:00,27.7,0.0,85,219,0.9
2024/05/04,18:00,26.4,0.0,93,21,0.6
2024/05/04,19:00,25.9,0.0,100,153,1.0
2024/05/04,20:00,25.4,0.0,100,238,0.7
2024/05/04,21:00,25.4,0.0,100,75,0.0
2024/05/04,22:00,25.3,0.0,100,291,0.0
2024/05/04,23:00,25.0,0.0,100,198,0.6
2024/05/05,00:00,24.7,0.0,100,219,0.0
2024/05/05,01:00,24.4,0.0,100,161,0.0
2024/05/05,02:00,24.1,0.0,100,168,0.0
2024/05/05,03:00,24.1,0.0,100,152,0.0
2024/05/05,04:00,24.2,0.0,100,150,1.2
2024/05/05,05:00,23.8,0.0,100,160,1.0
2024/05/05,06:00,23.8,0.0,100,172,0.0
2024/05/05,07:00,24.2,0.0,100,267,0.3
2024/05/05,08:00,27.5,0.0,86,70,0.9
2024/05/05,09:00,29.6,0.0,77,78,1.0
2024/05/05,10:00,30.8,0.0,66,101,1.6
2024/05/05,11:00,31.5,0.0,69,19,2.1
2024/05/05,12:00,31.5,0.0,68,43,1.7
2024/05/05,13:00,33.5,0.0,63,80,1.7
2024/05/05,14:00,33.5,0.0,63,48,1.5
2024/05/05,15:00,33.1,0.0,64,28,1.5
2024/05/05,16:00,31.9,0.0,71,73,0.9
2024/05/05,17:00,31.3,0.0,75,48,1.1
2024/05/05,18:00,29.6,0.0,85,355,0.0
2024/05/05,19:00,28.2,0.0,99,83,0.0
2024/05/05,20:00,28.1,0.0,98,120,0.0
2024/05/05,21:00,27.3,0.0,100,63,0.7
2024/05/05,22:00,27.0,0.0,100,36,0.8
2024/05/05,23:00,27.0,0.0,96,1,2.0
2024/05/06,00:00,26.6,0.0,98,75,0.7
2024/05/06,01:00,26.5,0.0,100,36,1.3
2024/05/06,02:00,26.2,0.0,100,354,1.6
2024/05/06,03:00,26.1,0.0,100,337,1.1
2024/05/06,04:00,26.4,0.0,100,331,1.2
2024/05/06,05:00,26.2,0.0,100,327,2.1
2024/05/06,06:00,26.3,0.0,100,317,1.0
2024/05/06,07:00,26.6,0.0,96,314,1.4
2024/05/06,08:00,27.2,0.0,90,282,2.1
2024/05/06,09:00,27.5,0.0,89,268,2.1
2024/05/06,10:00,28.0,0.0,87,298,2.3
2024/05/06,11:00,29.0,0.0,83,309,2.1
2024/05/06,12:00,26.2,0.0,100,341,0.4
2024/05/06,13:00,26.4,0.0,100,333,0.7
2024/05/06,14:00,28.1,0.0,85,329,0.8
2024/05/06,15:00,28.3,0.0,86,207,2.0
2024/05/06,16:00,28.2,0.0,87,206,1.3
2024/05/06,17:00,27.4,0.0,92,233,1.5
2024/05/06,18:00,26.5,0.0,97,161,0.0
2024/05/06,19:00,26.2,0.0,100,87,0.6
2024/05/06,20:00,26.0,0.0,100,139,0.0
2024/05/06,21:00,25.9,0.0,100,153,0.0
2024/05/06,22:00,25.7,0.0,100,114,0.6
2024/05/06,23:00,25.4,0.0,100,105,0.0
2024/05/07,00:00,25.3,0.0,100,130,1.1
2024/05/07,01:00,25.3,0.0,100,131,0.0
2024/05/07,02:00,25.1,0.0,100,266,0.6
2024/05/07,03:00,25.3,0.0,100,307,1.4
2024/05/07,04:00,25.3,0.0,100,301,1.2
2024/05/07,05:00,25.3,0.0,100,270,0.9
2024/05/07,06:00,25.1,0.0,100,132,1.2
2024/05/07,07:00,25.5,0.0,100,195,0.8
2024/05/07,08:00,26.4,0.0,100,239,1.2
2024/05/07,09:00,28.1,0.0,85,152,0.7
2024/05/07,10:00,31.0,0.0,71,25,1.6
2024/05/07,11:00,30.4,0.0,72,32,1.3
2024/05/07,12:00,31.8,0.0,67,44,1.3
2024/05/07,13:00,32.0,0.0,64,31,1.2
2024/05/07,14:00,32.4,0.0,63,43,1.7
2024/05/07,15:00,33.0,0.0,64,66,1.6
2024/05/07,16:00,32.5,0.0,65,48,0.7
2024/05/07,17:00,31.6,0.0,70,42,0.6
2024/05/07,18:00,28.9,0.0,83,16,0.0
2024/05/07,19:00,27.9,0.0,99,134,0.0
2024/05/07,20:00,27.5,0.0,100,29,0.0
2024/05/07,21:00,27.0,0.0,100,70,0.0
2024/05/07,22:00,26.4,0.0,100,118,0.0
2024/05/07,23:00,26.3,0.0,100,45,0.0
2024/05/08,00:00,26.3,0.0,100,144,0.0
