Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : CABALLOCOCHA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,RAMON CASTILLA
,Latitud :,3°54'40.5'',Longitud :,70°30'43.4'',Altitud :,107 msnm.
,Tipo :,EMA - Meteorológica,Código :,4727547C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2020/11/01,00:00,23.3,0.0,98,229,0.4
2020/11/01,01:00,23.0,0.0,99,143,0.2
2020/11/01,02:00,22.9,0.0,99,163,0.8
2020/11/01,03:00,22.7,0.0,99,180,0.0
2020/11/01,04:00,22.6,0.0,99,206,0.0
2020/11/01,05:00,23.0,0.0,97,288,0.0
2020/11/01,06:00,23.2,0.0,97,133,0.3
2020/11/01,07:00,23.8,0.0,94,184,1.3
2020/11/01,08:00,25.6,0.0,83,151,1.9
2020/11/01,09:00,26.9,0.0,77,157,2.3
2020/11/01,10:00,27.5,0.0,74,196,1.5
2020/11/01,11:00,27.7,0.0,77,268,1.5
2020/11/01,12:00,28.5,0.0,69,283,1.4
2020/11/01,13:00,29.7,0.0,63,271,1.7
2020/11/01,14:00,28.8,0.0,68,331,2.4
2020/11/01,15:00,29.1,0.0,67,283,1.3
2020/11/01,16:00,28.5,0.0,71,315,2.2
2020/11/01,17:00,28.2,0.0,75,288,1.5
2020/11/01,18:00,26.8,0.0,79,292,1.2
2020/11/01,19:00,25.1,0.0,92,135,0.3
2020/11/01,20:00,24.2,0.0,95,3,0.2
2020/11/01,21:00,23.8,0.0,96,164,0.3
2020/11/01,22:00,23.2,0.0,96,218,0.5
2020/11/01,23:00,23.0,0.0,98,156,0.0
2020/11/02,00:00,22.6,0.0,97,169,0.5
2020/11/02,01:00,22.3,0.0,97,200,0.0
2020/11/02,02:00,22.0,0.0,98,193,0.0
2020/11/02,03:00,21.8,0.0,97,165,0.0
2020/11/02,04:00,21.5,0.0,98,54,0.0
2020/11/02,05:00,21.3,0.0,98,199,0.0
2020/11/02,06:00,22.2,0.0,96,191,0.0
2020/11/02,07:00,25.4,0.0,87,277,1.3
2020/11/02,08:00,28.3,0.0,72,328,1.3
2020/11/02,09:00,29.4,0.0,65,331,1.8
2020/11/02,10:00,30.4,0.0,60,338,2.4
2020/11/02,11:00,30.8,0.0,61,288,2.2
2020/11/02,12:00,31.7,0.0,59,304,1.5
2020/11/02,13:00,32.9,0.0,55,237,2.2
2020/11/02,14:00,32.4,0.0,54,250,2.0
2020/11/02,15:00,33.6,0.0,53,278,1.6
2020/11/02,16:00,33.2,0.0,53,346,1.7
2020/11/02,17:00,32.3,0.0,57,330,1.5
2020/11/02,18:00,28.6,0.0,76,21,0.3
2020/11/02,19:00,27.1,0.0,84,165,0.1
2020/11/02,20:00,26.1,0.0,91,47,0.2
2020/11/02,21:00,25.2,0.0,94,152,0.1
2020/11/02,22:00,24.9,0.0,94,129,0.0
2020/11/02,23:00,24.5,0.0,95,165,0.0
2020/11/03,00:00,24.1,0.0,96,134,0.0
2020/11/03,01:00,23.8,0.0,96,133,0.7
2020/11/03,02:00,23.6,0.0,98,151,0.6
2020/11/03,03:00,23.3,0.0,99,110,0.2
2020/11/03,04:00,23.2,0.0,98,118,0.4
2020/11/03,05:00,23.2,0.0,99,124,0.4
2020/11/03,06:00,24.4,0.0,94,142,0.5
2020/11/03,07:00,27.6,0.0,84,78,0.8
2020/11/03,08:00,29.6,0.0,76,77,1.1
2020/11/03,09:00,31.5,0.0,69,30,1.3
2020/11/03,10:00,32.9,0.0,62,8,1.6
2020/11/03,11:00,33.8,0.0,58,36,1.5
2020/11/03,12:00,33.3,0.0,53,21,1.3
2020/11/03,13:00,34.9,0.0,49,316,2.1
2020/11/03,14:00,34.8,0.0,50,282,2.0
2020/11/03,15:00,34.5,0.0,52,285,2.0
2020/11/03,16:00,35.3,0.0,49,323,1.3
2020/11/03,17:00,33.8,0.0,53,311,1.4
2020/11/03,18:00,29.9,0.0,76,109,0.4
2020/11/03,19:00,28.8,0.0,86,143,0.3
2020/11/03,20:00,27.7,0.0,89,130,0.6
2020/11/03,21:00,27.6,0.0,91,145,0.2
2020/11/03,22:00,27.3,0.0,91,38,0.6
2020/11/03,23:00,27.3,0.0,91,28,1.2
2020/11/04,00:00,26.3,0.0,94,161,1.2
2020/11/04,01:00,25.7,0.0,96,102,0.8
2020/11/04,02:00,25.8,0.0,96,358,0.2
2020/11/04,03:00,25.1,0.0,98,90,0.3
2020/11/04,04:00,24.9,0.0,98,55,0.2
2020/11/04,05:00,25.0,0.0,96,86,0.1
2020/11/04,06:00,25.5,0.0,93,91,0.0
2020/11/04,07:00,28.2,0.0,82,33,1.3
2020/11/04,08:00,28.4,0.0,79,54,1.0
2020/11/04,09:00,30.9,0.0,73,132,1.0
2020/11/04,10:00,31.5,0.0,70,10,2.4
2020/11/04,11:00,32.8,0.0,65,12,1.8
2020/11/04,12:00,32.7,0.0,66,359,1.4
2020/11/04,13:00,32.4,0.0,65,163,2.2
2020/11/04,14:00,34.8,0.0,57,180,2.8
2020/11/04,15:00,34.6,0.0,54,194,2.0
2020/11/04,16:00,33.5,0.0,58,175,1.9
2020/11/04,17:00,32.1,0.0,65,167,0.4
2020/11/04,18:00,29.5,0.0,84,15,0.3
2020/11/04,19:00,28.9,0.0,90,26,0.7
2020/11/04,20:00,29.1,0.0,86,357,1.8
2020/11/04,21:00,28.0,0.0,89,348,2.1
2020/11/04,22:00,26.8,0.0,82,347,3.2
2020/11/04,23:00,26.0,0.0,82,346,3.0
2020/11/05,00:00,25.4,0.0,86,326,2.3
2020/11/05,01:00,24.8,0.0,90,349,2.8
2020/11/05,02:00,24.7,0.0,91,328,1.8
2020/11/05,03:00,24.6,0.0,91,2,1.9
2020/11/05,04:00,24.1,0.0,93,45,1.1
2020/11/05,05:00,23.7,0.0,95,88,0.3
2020/11/05,06:00,24.0,0.0,94,215,0.3
2020/11/05,07:00,26.4,0.0,83,28,0.9
2020/11/05,08:00,28.0,0.0,77,17,1.5
2020/11/05,09:00,29.3,0.0,75,37,0.8
2020/11/05,10:00,31.7,0.0,65,273,1.1
2020/11/05,11:00,32.9,0.0,66,15,2.0
2020/11/05,12:00,34.1,0.0,59,12,3.2
2020/11/05,13:00,34.5,0.0,56,340,2.4
2020/11/05,14:00,35.6,0.0,53,337,1.6
2020/11/05,15:00,35.6,0.0,51,334,1.6
2020/11/05,16:00,34.7,0.0,50,348,1.2
2020/11/05,17:00,30.6,0.0,72,186,1.6
2020/11/05,18:00,23.5,13.8,97,236,6.3
2020/11/05,19:00,23.1,13.5,95,17,1.3
2020/11/05,20:00,23.3,0.0,98,80,1.6
2020/11/05,21:00,23.7,1.8,99,44,0.8
2020/11/05,22:00,23.9,1.8,99,119,0.8
2020/11/05,23:00,24.1,0.6,98,359,1.6
2020/11/06,00:00,23.5,0.0,98,67,0.6
2020/11/06,01:00,23.5,0.0,98,11,0.2
2020/11/06,02:00,23.4,0.0,98,144,0.8
2020/11/06,03:00,23.4,0.0,99,59,0.1
2020/11/06,04:00,23.6,0.0,98,255,1.2
2020/11/06,05:00,23.8,0.0,97,291,1.4
2020/11/06,06:00,23.7,0.0,98,99,0.5
2020/11/06,07:00,24.8,0.0,94,109,0.9
2020/11/06,08:00,28.2,0.0,78,46,0.6
2020/11/06,09:00,28.8,0.0,76,325,0.9
2020/11/06,10:00,31.4,0.0,64,29,1.5
2020/11/06,11:00,32.0,0.0,66,28,1.1
2020/11/06,12:00,32.3,0.0,67,64,1.0
2020/11/06,13:00,32.4,0.0,65,86,1.1
2020/11/06,14:00,34.2,0.0,61,53,0.6
2020/11/06,15:00,33.8,0.0,62,82,0.8
2020/11/06,16:00,31.2,0.0,75,196,1.7
2020/11/06,17:00,29.2,0.3,81,283,0.8
2020/11/06,18:00,28.5,0.0,85,252,0.6
2020/11/06,19:00,27.7,0.0,92,92,0.6
2020/11/06,20:00,27.1,0.0,90,188,0.0
2020/11/06,21:00,27.3,0.0,87,359,1.6
2020/11/06,22:00,26.6,0.0,88,347,2.4
2020/11/06,23:00,25.7,0.0,92,222,1.1
2020/11/07,00:00,25.8,0.0,89,302,1.6
2020/11/07,01:00,25.0,0.0,86,304,1.7
2020/11/07,02:00,24.2,0.0,90,213,0.7
2020/11/07,03:00,23.4,0.0,92,123,0.5
2020/11/07,04:00,23.5,0.0,95,85,0.5
2020/11/07,05:00,23.5,0.0,95,153,0.7
2020/11/07,06:00,23.8,0.0,95,99,0.5
2020/11/07,07:00,25.6,0.0,90,66,0.4
2020/11/07,08:00,28.2,0.0,82,96,0.7
2020/11/07,09:00,29.2,0.0,76,298,1.1
2020/11/07,10:00,29.9,0.0,75,275,1.1
2020/11/07,11:00,31.6,0.0,71,231,1.4
2020/11/07,12:00,33.1,0.0,67,271,1.7
2020/11/07,13:00,33.8,0.0,58,130,1.5
2020/11/07,14:00,31.8,0.0,67,360,1.6
2020/11/07,15:00,25.3,0.6,90,219,4.0
2020/11/07,16:00,24.0,18.6,96,277,1.3
2020/11/07,17:00,24.7,0.3,91,315,0.9
2020/11/07,18:00,24.2,0.0,97,214,1.3
2020/11/07,19:00,24.8,0.0,94,265,1.7
2020/11/07,20:00,24.5,0.0,95,65,1.0
2020/11/07,21:00,23.6,0.6,93,92,1.9
2020/11/07,22:00,23.5,0.0,97,147,0.7
2020/11/07,23:00,23.5,0.3,98,158,0.4
2020/11/08,00:00,23.3,0.0,99,68,0.4
