Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : CABALLOCOCHA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,RAMON CASTILLA
,Latitud :,3°54'40.5'',Longitud :,70°30'43.4'',Altitud :,107 msnm.
,Tipo :,EMA - Meteorológica,Código :,4727547C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2020/07/01,00:00,24.8,0.0,94,326,1.5
2020/07/01,01:00,24.5,0.0,97,144,1.9
2020/07/01,02:00,24.5,0.0,97,159,1.4
2020/07/01,03:00,24.2,0.0,98,113,1.2
2020/07/01,04:00,24.4,0.0,98,47,0.3
2020/07/01,05:00,24.3,0.0,98,139,0.9
2020/07/01,06:00,23.9,0.0,99,126,0.8
2020/07/01,07:00,24.7,0.0,98,172,1.2
2020/07/01,08:00,25.1,0.0,93,158,2.4
2020/07/01,09:00,25.7,0.0,93,143,2.4
2020/07/01,10:00,27.2,0.0,86,138,3.1
2020/07/01,11:00,28.0,0.0,83,119,3.4
2020/07/01,12:00,29.8,0.0,75,86,3.2
2020/07/01,13:00,29.5,0.0,74,195,2.7
2020/07/01,14:00,26.5,0.0,87,227,5.4
2020/07/01,15:00,26.0,0.0,93,206,3.7
2020/07/01,16:00,22.9,0.0,99,120,5.7
2020/07/01,17:00,22.9,0.0,98,57,1.2
2020/07/01,18:00,22.6,0.0,98,62,1.8
2020/07/01,19:00,22.7,0.0,99,199,2.4
2020/07/01,20:00,22.4,0.0,99,207,0.3
2020/07/01,21:00,22.5,0.0,99,171,0.7
2020/07/01,22:00,22.6,0.0,99,72,0.0
2020/07/01,23:00,22.6,0.0,99,154,0.8
2020/07/02,00:00,22.6,0.0,99,45,0.1
2020/07/02,01:00,22.5,0.0,99,153,0.1
2020/07/02,02:00,21.9,0.0,99,209,0.0
2020/07/02,03:00,21.6,0.0,99,283,0.3
2020/07/02,04:00,21.5,0.0,99,93,0.0
2020/07/02,05:00,21.7,0.0,99,64,0.0
2020/07/02,06:00,21.6,0.0,99,139,0.0
2020/07/02,07:00,23.1,0.0,99,12,1.8
2020/07/02,08:00,25.4,0.0,84,103,0.7
2020/07/02,09:00,27.3,0.0,78,85,1.6
2020/07/02,10:00,29.7,0.0,70,83,2.9
2020/07/02,11:00,29.7,0.0,72,43,2.3
2020/07/02,12:00,30.1,0.0,69,11,2.9
2020/07/02,13:00,30.7,0.0,70,22,3.3
2020/07/02,14:00,31.4,0.0,59,158,2.4
2020/07/02,15:00,30.4,0.0,63,171,1.6
2020/07/02,16:00,29.2,0.0,75,16,4.5
2020/07/02,17:00,28.1,0.0,81,38,0.8
2020/07/02,18:00,26.7,0.0,90,56,1.4
2020/07/02,19:00,26.5,0.0,93,85,0.9
2020/07/02,20:00,25.6,0.0,89,130,4.3
2020/07/02,21:00,25.2,0.0,93,354,4.6
2020/07/02,22:00,24.9,0.0,93,1,3.7
2020/07/02,23:00,24.7,0.0,91,21,3.6
2020/07/03,00:00,24.3,0.0,90,17,3.0
2020/07/03,01:00,24.1,0.0,92,344,1.4
2020/07/03,02:00,23.6,0.0,96,57,1.1
2020/07/03,03:00,24.1,0.0,93,8,3.3
2020/07/03,04:00,23.9,0.0,94,288,0.6
2020/07/03,05:00,23.3,0.0,97,177,0.9
2020/07/03,06:00,22.9,0.0,98,192,1.1
2020/07/03,07:00,23.5,0.0,97,200,0.9
2020/07/03,08:00,25.2,0.0,91,172,1.4
2020/07/03,09:00,27.1,0.0,82,227,1.3
2020/07/03,10:00,30.2,0.0,72,4,2.4
2020/07/03,11:00,29.7,0.0,69,359,5.2
2020/07/03,12:00,30.1,0.0,74,266,4.1
2020/07/03,13:00,30.4,0.0,67,354,2.2
2020/07/03,14:00,29.9,0.0,76,19,3.2
2020/07/03,15:00,26.5,0.0,90,177,1.7
2020/07/03,16:00,23.3,0.0,99,167,3.7
2020/07/03,17:00,23.2,0.0,98,138,2.9
2020/07/03,18:00,22.7,0.0,99,184,1.8
2020/07/03,19:00,22.6,0.0,99,113,1.8
2020/07/03,20:00,22.8,0.0,99,252,1.2
2020/07/03,21:00,22.6,0.0,99,345,0.2
2020/07/03,22:00,22.6,0.0,99,133,1.0
2020/07/03,23:00,22.5,0.0,99,148,1.9
2020/07/04,00:00,22.6,0.0,99,76,0.0
2020/07/04,01:00,22.2,0.0,99,216,0.6
2020/07/04,02:00,21.9,0.0,99,177,1.0
2020/07/04,03:00,21.9,0.0,99,134,2.0
2020/07/04,04:00,21.9,0.0,99,163,0.1
2020/07/04,05:00,22.0,0.0,99,200,0.3
2020/07/04,06:00,21.8,0.0,99,163,0.0
2020/07/04,07:00,22.5,0.0,99,84,1.1
2020/07/04,08:00,23.7,0.0,94,187,1.9
2020/07/04,09:00,26.8,0.0,84,189,2.1
2020/07/04,10:00,27.5,0.0,81,160,2.0
2020/07/04,11:00,27.8,0.0,81,48,1.6
2020/07/04,12:00,28.6,0.0,76,170,2.7
2020/07/04,13:00,30.6,0.0,71,14,3.5
2020/07/04,14:00,29.8,0.0,71,265,0.5
2020/07/04,15:00,30.4,0.0,69,136,1.9
2020/07/04,16:00,29.9,0.0,69,209,1.9
2020/07/04,17:00,29.6,0.0,71,189,1.9
2020/07/04,18:00,27.5,0.0,86,153,0.6
2020/07/04,19:00,26.2,0.0,94,48,0.0
2020/07/04,20:00,25.4,0.0,96,87,1.3
2020/07/04,21:00,25.0,0.0,97,12,0.4
2020/07/04,22:00,24.3,0.0,97,226,1.9
2020/07/04,23:00,24.2,0.0,98,152,0.3
2020/07/05,00:00,23.9,0.0,98,142,0.3
2020/07/05,01:00,23.6,0.0,99,169,0.1
2020/07/05,02:00,23.4,0.0,98,291,0.0
2020/07/05,03:00,23.3,0.0,99,179,0.1
2020/07/05,04:00,22.8,0.0,99,204,0.0
2020/07/05,05:00,22.8,0.0,99,49,0.0
2020/07/05,06:00,23.2,0.0,99,142,0.0
2020/07/05,07:00,24.2,0.0,97,169,1.3
2020/07/05,08:00,27.5,0.0,81,138,0.9
2020/07/05,09:00,27.4,0.0,82,226,1.2
2020/07/05,10:00,28.3,0.0,76,253,2.7
2020/07/05,11:00,31.4,0.0,62,349,1.8
2020/07/05,12:00,31.3,0.0,63,236,1.8
2020/07/05,13:00,31.9,0.0,61,25,3.6
2020/07/05,14:00,31.8,0.0,68,13,4.5
2020/07/05,15:00,26.7,0.0,87,351,5.4
2020/07/05,16:00,24.8,0.0,94,250,2.8
2020/07/05,17:00,24.8,0.0,93,290,3.2
2020/07/05,18:00,24.5,0.0,95,296,1.8
2020/07/05,19:00,24.4,0.0,96,335,0.6
2020/07/05,20:00,24.4,0.0,97,223,0.9
2020/07/05,21:00,24.2,0.0,97,309,2.0
2020/07/05,22:00,24.2,0.0,96,271,2.3
2020/07/05,23:00,23.7,0.0,98,221,1.3
2020/07/06,00:00,23.5,0.0,98,203,1.3
2020/07/06,01:00,23.2,0.0,99,137,0.7
2020/07/06,02:00,23.6,0.0,99,326,0.8
2020/07/06,03:00,23.4,0.0,99,94,0.9
2020/07/06,04:00,23.2,0.0,99,147,0.1
2020/07/06,05:00,23.1,0.0,99,131,1.3
2020/07/06,06:00,22.7,0.0,99,168,1.3
2020/07/06,07:00,23.1,0.0,99,159,2.1
2020/07/06,08:00,24.2,0.0,98,128,1.2
2020/07/06,09:00,27.0,0.0,82,64,1.1
2020/07/06,10:00,27.0,0.0,84,270,2.9
2020/07/06,11:00,28.8,0.0,77,300,2.0
2020/07/06,12:00,29.5,0.0,74,20,3.3
2020/07/06,13:00,31.2,0.0,65,15,3.1
2020/07/06,14:00,31.9,0.0,63,30,3.1
2020/07/06,15:00,30.9,0.0,71,25,3.1
2020/07/06,16:00,30.2,0.0,72,99,2.7
2020/07/06,17:00,28.2,0.0,82,125,1.8
2020/07/06,18:00,27.1,0.0,89,75,2.3
2020/07/06,19:00,26.5,0.0,92,71,1.1
2020/07/06,20:00,26.0,0.0,91,57,1.1
2020/07/06,21:00,25.0,0.0,97,358,1.1
2020/07/06,22:00,24.8,0.0,95,336,3.0
2020/07/06,23:00,24.5,0.0,93,338,3.5
2020/07/07,00:00,24.7,0.0,95,319,3.7
2020/07/07,01:00,24.2,0.0,94,313,1.6
2020/07/07,02:00,23.6,0.0,95,93,1.1
2020/07/07,03:00,23.5,0.0,97,190,0.1
2020/07/07,04:00,23.3,0.0,97,238,1.0
2020/07/07,05:00,23.6,0.0,96,316,3.1
2020/07/07,06:00,23.8,0.0,94,336,3.6
2020/07/07,07:00,24.2,0.0,94,9,1.8
2020/07/07,08:00,24.8,0.0,88,313,5.3
2020/07/07,09:00,26.3,0.0,84,298,4.7
2020/07/07,10:00,26.4,0.0,81,329,2.9
2020/07/07,11:00,28.4,0.0,75,345,3.6
2020/07/07,12:00,30.1,0.0,67,3,2.1
2020/07/07,13:00,30.3,0.0,65,39,3.9
2020/07/07,14:00,31.2,0.0,63,34,3.5
2020/07/07,15:00,31.1,0.0,64,85,2.1
2020/07/07,16:00,30.8,0.0,62,106,1.3
2020/07/07,17:00,29.5,0.0,67,72,2.4
2020/07/07,18:00,27.5,0.0,79,128,0.6
2020/07/07,19:00,26.0,0.0,89,207,0.0
2020/07/07,20:00,25.0,0.0,94,123,1.2
2020/07/07,21:00,24.7,0.0,96,92,0.0
2020/07/07,22:00,24.1,0.0,97,121,0.5
2020/07/07,23:00,23.7,0.0,97,184,0.5
2020/07/08,00:00,23.5,0.0,98,196,0.0
