Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : CABALLOCOCHA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,RAMON CASTILLA
,Latitud :,3°54'40.5'',Longitud :,70°30'43.4'',Altitud :,107 msnm.
,Tipo :,EMA - Meteorológica,Código :,4727547C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2020/09/01,00:00,24.9,0.0,92,241,0.2
2020/09/01,01:00,24.7,0.0,92,233,1.8
2020/09/01,02:00,24.2,0.0,95,210,0.7
2020/09/01,03:00,23.9,0.0,95,209,1.3
2020/09/01,04:00,23.8,0.0,95,228,0.4
2020/09/01,05:00,23.2,0.0,97,165,0.4
2020/09/01,06:00,22.8,0.0,98,149,1.4
2020/09/01,07:00,25.3,0.0,87,169,3.3
2020/09/01,08:00,27.6,0.0,77,138,3.4
2020/09/01,09:00,29.7,0.0,69,150,2.1
2020/09/01,10:00,31.2,0.0,64,136,4.5
2020/09/01,11:00,31.2,0.0,63,144,2.8
2020/09/01,12:00,31.7,0.0,64,263,3.7
2020/09/01,13:00,33.3,0.0,58,10,3.5
2020/09/01,14:00,34.6,0.0,55,1,1.2
2020/09/01,15:00,34.0,0.0,56,244,1.3
2020/09/01,16:00,30.3,0.0,71,60,4.2
2020/09/01,17:00,28.1,0.0,81,77,2.1
2020/09/01,18:00,27.0,0.0,80,85,2.6
2020/09/01,19:00,26.7,0.0,85,348,1.7
2020/09/01,20:00,25.9,0.0,85,350,4.9
2020/09/01,21:00,25.3,0.0,89,292,1.3
2020/09/01,22:00,24.3,0.0,94,153,1.5
2020/09/01,23:00,24.2,0.0,94,276,1.9
2020/09/02,00:00,24.2,0.0,91,316,1.3
2020/09/02,01:00,23.8,0.0,94,319,1.6
2020/09/02,02:00,23.7,0.0,93,323,3.2
2020/09/02,03:00,23.5,0.0,94,359,2.0
2020/09/02,04:00,23.4,0.0,95,93,5.0
2020/09/02,05:00,23.3,0.0,98,273,2.4
2020/09/02,06:00,23.1,0.0,98,264,0.8
2020/09/02,07:00,23.5,0.0,97,237,1.4
2020/09/02,08:00,24.4,0.0,94,227,1.9
2020/09/02,09:00,26.0,0.0,86,258,3.3
2020/09/02,10:00,27.1,0.0,81,245,2.3
2020/09/02,11:00,28.4,0.0,73,136,1.8
2020/09/02,12:00,29.7,0.0,72,7,4.9
2020/09/02,13:00,30.3,0.0,67,353,4.5
2020/09/02,14:00,31.6,0.0,64,41,3.2
2020/09/02,15:00,32.2,0.0,63,64,2.8
2020/09/02,16:00,31.4,0.0,63,86,1.7
2020/09/02,17:00,31.8,0.0,63,305,1.9
2020/09/02,18:00,28.8,0.0,76,333,0.3
2020/09/02,19:00,27.6,0.0,84,275,1.5
2020/09/02,20:00,26.7,0.0,91,172,0.3
2020/09/02,21:00,26.1,0.0,93,318,0.6
2020/09/02,22:00,26.2,0.0,93,11,1.8
2020/09/02,23:00,25.6,0.0,95,3,1.2
2020/09/03,00:00,25.9,0.0,89,265,2.1
2020/09/03,01:00,24.8,0.0,93,245,1.9
2020/09/03,02:00,24.5,0.0,92,286,1.1
2020/09/03,03:00,23.8,0.0,96,116,0.5
2020/09/03,04:00,23.6,0.0,97,305,0.4
2020/09/03,05:00,23.2,0.0,98,211,1.0
2020/09/03,06:00,23.4,0.0,98,221,1.2
2020/09/03,07:00,24.6,0.0,93,231,2.3
2020/09/03,08:00,27.4,0.0,77,313,2.2
2020/09/03,09:00,28.4,0.0,76,281,2.7
2020/09/03,10:00,30.8,0.0,64,204,2.0
2020/09/03,11:00,30.7,0.0,69,334,2.2
2020/09/03,12:00,30.6,0.0,70,179,2.1
2020/09/03,13:00,32.9,0.0,58,226,2.1
2020/09/03,14:00,32.1,0.0,59,294,2.4
2020/09/03,15:00,27.8,0.0,78,84,3.7
2020/09/03,16:00,28.4,0.0,75,209,1.4
2020/09/03,17:00,27.8,0.0,82,13,1.3
2020/09/03,18:00,26.4,0.0,92,182,2.3
2020/09/03,19:00,25.7,0.0,91,234,0.6
2020/09/03,20:00,25.2,0.0,95,84,1.0
2020/09/03,21:00,25.1,0.0,95,64,0.1
2020/09/03,22:00,24.7,0.0,95,206,0.5
2020/09/03,23:00,24.3,0.0,97,169,0.5
2020/09/04,00:00,25.1,0.0,94,130,4.8
2020/09/04,01:00,24.8,0.0,96,278,1.5
2020/09/04,02:00,24.5,0.0,97,260,3.6
2020/09/04,03:00,24.7,0.0,98,26,0.4
2020/09/04,04:00,24.2,0.0,98,125,1.2
2020/09/04,05:00,24.0,0.0,99,107,0.7
2020/09/04,06:00,24.0,0.0,99,122,0.0
2020/09/04,07:00,24.7,0.0,98,273,1.2
2020/09/04,08:00,26.3,0.0,86,274,1.5
2020/09/04,09:00,28.8,0.0,80,255,1.7
2020/09/04,10:00,31.0,0.0,69,229,1.4
2020/09/04,11:00,30.8,0.0,72,220,2.1
2020/09/04,12:00,32.8,0.0,64,333,2.8
2020/09/04,13:00,34.1,0.0,57,65,1.8
2020/09/04,14:00,34.1,0.0,55,48,1.7
2020/09/04,15:00,34.6,0.0,53,56,3.2
2020/09/04,16:00,34.2,0.0,58,42,1.8
2020/09/04,17:00,30.7,0.0,74,309,3.1
2020/09/04,18:00,28.7,0.0,80,343,2.4
2020/09/04,19:00,28.0,0.0,85,330,1.6
2020/09/04,20:00,27.4,0.0,91,242,0.2
2020/09/04,21:00,26.6,0.0,94,198,0.1
2020/09/04,22:00,26.6,0.0,91,272,1.3
2020/09/04,23:00,26.0,0.0,95,18,2.0
2020/09/05,00:00,26.3,0.0,90,8,2.6
2020/09/05,01:00,26.0,0.0,89,37,0.9
2020/09/05,02:00,24.0,0.0,96,273,1.1
2020/09/05,03:00,23.8,0.0,97,354,0.4
2020/09/05,04:00,23.8,0.0,98,281,0.7
2020/09/05,05:00,23.7,0.0,98,216,0.9
2020/09/05,06:00,23.9,0.0,98,227,2.5
2020/09/05,07:00,24.8,0.0,96,266,3.1
2020/09/05,08:00,25.4,0.0,90,353,5.5
2020/09/05,09:00,27.8,0.0,80,256,3.8
2020/09/05,10:00,28.1,0.0,77,300,4.0
2020/09/05,11:00,29.5,0.0,72,277,4.0
2020/09/05,12:00,30.1,0.0,71,329,6.9
2020/09/05,13:00,30.2,0.0,69,285,5.5
2020/09/05,14:00,31.6,0.0,69,295,4.7
2020/09/05,15:00,32.1,0.0,66,319,5.1
2020/09/05,16:00,27.3,0.0,75,187,10.3
2020/09/05,17:00,27.3,0.0,78,217,2.7
2020/09/05,18:00,25.7,0.0,87,228,1.3
2020/09/05,19:00,25.5,0.0,91,144,2.7
2020/09/05,20:00,25.0,0.0,95,175,1.6
2020/09/05,21:00,24.5,0.0,96,119,1.5
2020/09/05,22:00,24.3,0.0,96,160,1.3
2020/09/05,23:00,23.9,0.0,97,201,1.3
2020/09/06,00:00,23.9,0.0,97,188,0.7
2020/09/06,01:00,23.6,0.0,97,98,0.6
2020/09/06,02:00,23.6,0.0,98,330,0.0
2020/09/06,03:00,23.6,0.0,98,38,0.8
2020/09/06,04:00,23.7,0.0,97,326,0.7
2020/09/06,05:00,23.5,0.0,97,300,0.7
2020/09/06,06:00,23.3,0.0,98,159,1.3
2020/09/06,07:00,26.8,0.0,87,66,0.6
2020/09/06,08:00,27.8,0.0,82,342,4.5
2020/09/06,09:00,29.9,0.0,74,22,2.0
2020/09/06,10:00,31.1,0.0,70,355,3.6
2020/09/06,11:00,32.2,0.0,57,346,3.2
2020/09/06,12:00,33.3,0.0,55,42,2.6
2020/09/06,13:00,33.9,0.0,58,53,2.7
2020/09/06,14:00,34.6,0.0,54,16,3.3
2020/09/06,15:00,28.0,0.0,71,36,5.9
2020/09/06,16:00,29.3,0.0,67,232,5.0
2020/09/06,17:00,27.8,0.0,75,244,1.5
2020/09/06,18:00,26.7,0.0,83,219,1.0
2020/09/06,19:00,26.1,0.0,86,255,0.7
2020/09/06,20:00,25.1,0.0,88,217,1.3
2020/09/06,21:00,24.8,0.0,90,264,1.8
2020/09/06,22:00,24.7,0.0,93,261,1.6
2020/09/06,23:00,24.4,0.0,93,238,0.7
2020/09/07,00:00,23.8,0.0,96,171,1.2
2020/09/07,01:00,23.6,0.0,96,212,0.6
2020/09/07,02:00,23.0,0.0,97,69,0.7
2020/09/07,03:00,22.9,0.0,98,135,0.0
2020/09/07,04:00,22.5,0.0,98,104,1.0
2020/09/07,05:00,22.5,0.0,97,182,1.0
2020/09/07,06:00,22.4,0.0,98,144,0.7
2020/09/07,07:00,25.0,0.0,92,131,1.2
2020/09/07,08:00,27.0,0.0,84,249,1.3
2020/09/07,09:00,29.3,0.0,71,287,2.4
2020/09/07,10:00,32.1,0.0,68,343,2.4
2020/09/07,11:00,33.2,0.0,58,2,4.1
2020/09/07,12:00,33.9,0.0,58,3,2.9
2020/09/07,13:00,34.7,0.0,51,10,3.6
2020/09/07,14:00,35.0,0.0,52,48,2.2
2020/09/07,15:00,35.0,0.0,48,36,2.0
2020/09/07,16:00,34.7,0.0,54,69,1.6
2020/09/07,17:00,33.8,0.0,58,34,1.4
2020/09/07,18:00,30.5,0.0,75,311,0.8
2020/09/07,19:00,28.9,0.0,77,64,1.0
2020/09/07,20:00,27.8,0.0,83,124,0.6
2020/09/07,21:00,27.0,0.0,89,134,1.0
2020/09/07,22:00,26.4,0.0,92,173,0.1
2020/09/07,23:00,25.9,0.0,93,171,0.5
2020/09/08,00:00,25.2,0.0,95,148,1.6
