Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : CABALLOCOCHA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,RAMON CASTILLA
,Latitud :,3°54'40.5'',Longitud :,70°30'43.4'',Altitud :,107 msnm.
,Tipo :,EMA - Meteorológica,Código :,4727547C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/04/22,09:00,27.3,0.0,83,211,1.7
2023/04/22,10:00,27.6,0.0,80,185,1.6
2023/04/22,11:00,27.6,0.0,83,255,1.6
2023/04/22,12:00,27.6,0.0,83,250,1.7
2023/04/22,13:00,27.7,0.0,80,277,2.0
2023/04/22,14:00,28.7,0.0,75,293,1.8
2023/04/22,15:00,29.7,0.0,72,324,2.0
2023/04/22,16:00,28.6,0.0,79,270,1.5
2023/04/22,17:00,28.3,0.0,83,232,0.8
2023/04/22,18:00,26.8,0.0,89,354,0.4
2023/04/22,19:00,25.8,0.0,97,175,0.5
2023/04/22,20:00,25.3,0.0,98,73,0.0
2023/04/22,21:00,25.3,0.0,98,148,0.5
2023/04/22,22:00,25.2,0.0,99,149,0.9
2023/04/22,23:00,24.9,0.0,100,168,0.8
2023/04/23,00:00,24.8,0.0,100,137,0.5
2023/04/23,01:00,24.5,0.0,100,93,0.8
2023/04/23,02:00,24.7,0.0,100,128,1.4
2023/04/23,03:00,24.5,0.0,100,138,0.8
2023/04/23,04:00,24.4,0.0,100,138,0.0
2023/04/23,05:00,24.3,0.0,100,164,0.5
2023/04/23,06:00,24.3,0.0,100,142,0.6
2023/04/23,07:00,24.8,0.0,99,128,0.8
2023/04/23,08:00,25.9,0.0,92,145,2.1
2023/04/23,09:00,28.7,0.0,81,114,1.7
2023/04/23,10:00,29.8,0.0,77,142,2.1
2023/04/23,11:00,30.6,0.6,73,120,1.7
2023/04/23,12:00,31.9,0.0,61,108,2.2
2023/04/23,13:00,32.1,0.0,56,108,2.6
2023/04/23,14:00,31.3,0.0,69,166,1.6
2023/04/23,15:00,27.8,0.0,84,259,3.3
2023/04/23,16:00,25.5,0.0,94,250,2.7
2023/04/23,17:00,25.4,0.0,95,233,1.5
2023/04/23,18:00,25.2,0.0,98,249,1.7
2023/04/23,19:00,25.1,0.0,99,262,1.3
2023/04/23,20:00,25.1,0.0,97,328,0.9
2023/04/23,21:00,25.0,0.0,98,316,1.5
2023/04/23,22:00,25.0,0.3,98,281,1.2
2023/04/23,23:00,24.3,0.0,100,254,1.1
2023/04/24,00:00,24.6,0.0,99,270,0.8
2023/04/24,01:00,24.6,0.0,100,204,0.5
2023/04/24,02:00,24.3,0.0,100,216,0.5
2023/04/24,03:00,24.4,0.3,100,277,0.3
2023/04/24,04:00,24.5,0.0,99,304,1.3
2023/04/24,05:00,24.4,0.0,100,296,1.2
2023/04/24,06:00,24.2,6.9,100,304,1.1
2023/04/24,07:00,23.6,4.5,100,290,1.8
2023/04/24,08:00,23.5,31.2,100,348,2.2
2023/04/24,09:00,23.3,24.0,100,353,2.5
2023/04/24,10:00,22.9,21.6,100,8,2.4
2023/04/24,11:00,23.0,8.7,100,332,2.4
2023/04/24,12:00,24.0,0.3,98,351,2.0
2023/04/24,13:00,24.1,0.0,99,71,1.5
2023/04/24,14:00,25.0,0.0,93,37,1.2
2023/04/24,15:00,24.9,0.0,92,334,1.8
2023/04/24,16:00,25.0,0.0,92,318,2.1
2023/04/24,17:00,24.6,0.0,93,275,1.0
2023/04/24,18:00,23.8,0.0,98,210,1.0
2023/04/24,19:00,23.6,0.0,99,210,1.0
2023/04/24,20:00,23.4,0.0,100,191,0.5
2023/04/24,21:00,23.0,0.0,100,166,0.0
2023/04/24,22:00,23.1,0.0,100,304,0.2
2023/04/24,23:00,23.4,0.0,100,11,0.1
2023/04/25,00:00,23.4,0.0,100,132,0.2
2023/04/25,01:00,23.1,0.0,100,124,1.0
2023/04/25,02:00,23.3,0.0,100,115,0.8
2023/04/25,03:00,23.4,0.0,100,103,0.5
2023/04/25,04:00,23.4,0.0,100,104,0.8
2023/04/25,05:00,23.3,0.0,100,58,0.7
2023/04/25,06:00,23.3,0.0,100,87,0.4
2023/04/25,07:00,24.1,0.0,98,128,1.8
2023/04/25,08:00,25.5,0.0,92,98,1.2
2023/04/25,09:00,26.5,0.0,84,69,1.6
2023/04/25,10:00,28.2,0.0,77,53,1.8
2023/04/25,11:00,28.8,0.0,72,96,1.4
2023/04/25,12:00,29.5,0.0,75,82,1.4
2023/04/25,13:00,30.8,0.0,64,35,1.2
2023/04/25,14:00,30.2,0.0,68,55,1.4
2023/04/25,15:00,29.1,0.0,77,120,1.5
2023/04/25,16:00,27.0,0.0,81,74,2.0
2023/04/25,17:00,28.1,0.0,84,81,0.8
2023/04/25,18:00,26.2,0.0,94,39,0.2
2023/04/25,19:00,25.5,0.0,96,32,0.4
2023/04/25,20:00,25.4,0.0,97,138,0.4
2023/04/25,21:00,24.7,0.0,100,160,0.1
2023/04/25,22:00,24.4,0.0,100,164,0.2
2023/04/25,23:00,24.2,0.0,100,197,0.1
2023/04/26,00:00,23.7,0.0,100,176,0.0
2023/04/26,01:00,23.3,0.0,100,182,0.4
2023/04/26,02:00,23.1,0.0,100,171,0.0
2023/04/26,03:00,22.9,0.0,100,161,0.1
2023/04/26,04:00,23.1,0.0,100,25,0.0
2023/04/26,05:00,22.9,0.0,100,226,0.0
2023/04/26,06:00,22.8,0.0,100,134,0.0
2023/04/26,07:00,26.4,0.0,89,273,0.0
2023/04/26,08:00,27.3,0.0,87,262,1.0
2023/04/26,09:00,29.5,0.0,72,10,1.4
2023/04/26,10:00,29.6,0.0,71,44,1.4
2023/04/26,11:00,30.3,0.0,70,16,1.4
2023/04/26,12:00,31.0,0.0,65,21,1.5
2023/04/26,13:00,32.9,0.0,61,23,1.5
2023/04/26,14:00,33.0,0.0,60,13,1.8
2023/04/26,15:00,32.1,0.0,61,117,1.3
2023/04/26,16:00,32.3,0.0,63,42,1.5
2023/04/26,17:00,31.2,0.0,68,44,1.0
2023/04/26,18:00,28.2,0.0,85,61,0.4
2023/04/26,19:00,28.4,0.0,85,194,0.2
2023/04/26,20:00,28.0,0.0,89,122,0.4
2023/04/26,21:00,27.6,0.0,89,18,0.5
2023/04/26,22:00,24.9,15.0,99,300,2.6
2023/04/26,23:00,23.2,59.4,100,335,2.4
2023/04/27,00:00,23.7,0.9,100,342,2.1
2023/04/27,01:00,23.5,0.6,100,152,0.2
2023/04/27,02:00,23.4,0.0,100,235,0.7
2023/04/27,03:00,23.3,0.0,100,193,0.9
2023/04/27,04:00,23.2,0.0,100,234,0.7
2023/04/27,05:00,23.3,0.0,100,96,0.6
2023/04/27,06:00,23.5,1.5,100,283,0.2
2023/04/27,07:00,23.8,0.6,100,295,0.7
2023/04/27,08:00,24.3,0.6,100,26,0.4
2023/04/27,09:00,24.3,1.8,98,31,2.8
2023/04/27,10:00,23.8,2.4,100,38,0.9
2023/04/27,11:00,25.7,0.0,88,58,0.9
2023/04/27,12:00,27.8,0.0,76,360,0.9
2023/04/27,13:00,28.3,0.0,79,260,1.2
2023/04/27,14:00,29.1,0.0,75,295,2.0
2023/04/27,15:00,30.2,0.0,71,107,0.9
2023/04/27,16:00,31.5,0.0,69,53,1.3
2023/04/27,17:00,30.3,0.0,73,78,0.7
2023/04/27,18:00,28.0,0.0,88,150,1.0
2023/04/27,19:00,27.2,0.0,93,138,0.7
2023/04/27,20:00,26.5,0.0,95,128,1.1
2023/04/27,21:00,26.0,0.0,98,148,0.7
2023/04/27,22:00,25.7,0.0,100,130,0.4
2023/04/27,23:00,25.0,0.0,100,120,0.1
2023/04/28,00:00,25.0,0.0,100,160,0.3
2023/04/28,01:00,24.2,0.0,100,234,0.6
2023/04/28,02:00,24.2,0.0,100,180,0.4
2023/04/28,03:00,23.9,0.0,100,125,0.4
2023/04/28,04:00,24.0,0.0,100,167,0.2
2023/04/28,05:00,24.1,0.0,100,149,0.4
2023/04/28,06:00,24.2,0.0,100,129,0.2
2023/04/28,07:00,24.8,0.0,100,113,0.5
2023/04/28,08:00,26.6,0.0,93,27,0.5
2023/04/28,09:00,28.0,0.0,88,46,0.8
2023/04/28,10:00,28.9,0.0,83,335,0.8
2023/04/28,11:00,30.1,0.0,77,282,1.6
2023/04/28,12:00,32.1,0.0,69,360,0.8
2023/04/28,13:00,28.7,0.0,81,281,3.3
2023/04/28,14:00,25.4,1.2,99,302,2.2
2023/04/28,15:00,25.4,0.9,98,322,2.0
2023/04/28,16:00,24.9,0.3,98,261,1.8
2023/04/28,17:00,24.9,0.0,96,276,0.8
2023/04/28,18:00,24.4,0.0,100,147,1.2
2023/04/28,19:00,24.2,0.0,100,206,0.3
2023/04/28,20:00,24.3,0.0,100,175,0.6
2023/04/28,21:00,24.1,0.0,100,221,0.5
2023/04/28,22:00,23.8,0.0,100,160,1.0
2023/04/28,23:00,23.7,0.0,100,351,0.3
2023/04/29,00:00,24.0,0.0,100,137,0.7
2023/04/29,01:00,24.2,0.0,100,263,0.3
2023/04/29,02:00,24.1,0.0,100,20,0.1
2023/04/29,03:00,24.2,0.0,100,334,0.5
2023/04/29,04:00,24.1,0.0,100,258,0.8
2023/04/29,05:00,23.7,0.0,100,187,0.7
2023/04/29,06:00,23.7,0.0,100,172,0.8
2023/04/29,07:00,23.8,0.0,100,97,0.5
2023/04/29,08:00,24.1,0.0,100,74,2.1
2023/04/29,09:00,25.6,0.0,94,198,0.6
