Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : CABALLOCOCHA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,RAMON CASTILLA
2021/04/08,01:00,24.1,0.0,100,231,0.4
2021/04/08,02:00,24.0,0.0,100,182,0.7
2021/04/08,03:00,23.9,0.0,100,190,0.5
2021/04/08,04:00,24.6,0.0,99,280,0.8
2021/04/08,05:00,24.1,0.0,99,180,0.1
2021/04/08,06:00,23.7,0.0,100,141,0.1
2021/04/08,07:00,26.2,0.0,93,313,1.2
2021/04/08,08:00,27.2,0.0,88,284,0.7
2021/04/08,09:00,28.7,0.0,80,295,1.0
2021/04/08,10:00,29.9,0.0,76,304,1.9
2021/04/08,11:00,30.6,0.0,71,269,1.7
2021/04/08,12:00,31.3,0.0,69,275,2.3
2021/04/08,13:00,31.7,0.0,67,331,2.6
2021/04/08,14:00,29.2,0.0,83,163,2.0
2021/04/08,15:00,30.5,0.3,72,149,1.0
2021/04/08,16:00,30.8,0.0,72,157,0.9
2021/04/08,17:00,29.5,0.0,80,311,0.7
2021/04/08,18:00,27.1,0.0,88,281,1.8
2021/04/08,19:00,26.6,0.0,89,342,0.6
2021/04/08,20:00,26.6,0.0,92,358,1.2
2021/04/08,21:00,25.9,0.0,93,58,1.2
2021/04/08,22:00,24.2,2.7,99,74,2.4
2021/04/08,23:00,24.3,2.1,99,139,0.6
2021/04/09,00:00,23.8,0.6,99,216,0.8
2021/04/09,01:00,23.8,0.0,99,171,0.6
2021/04/09,02:00,23.9,0.0,100,140,0.4
2021/04/09,03:00,24.0,0.0,100,106,0.5
2021/04/09,04:00,23.6,0.0,100,85,0.2
2021/04/09,05:00,23.8,0.0,100,156,0.0
2021/04/09,06:00,23.7,0.0,100,129,0.0
2021/04/09,07:00,24.9,0.0,97,103,0.1
2021/04/09,08:00,26.5,0.0,89,24,0.4
2021/04/09,09:00,27.7,0.0,86,10,1.2
2021/04/09,10:00,29.1,0.0,81,42,1.2
2021/04/09,11:00,31.2,0.0,69,48,1.2
2021/04/09,12:00,30.9,0.0,75,276,1.9
2021/04/09,13:00,31.4,0.0,69,340,1.5
2021/04/09,14:00,31.1,0.0,73,212,0.5
2021/04/09,15:00,30.4,0.0,69,312,3.2
2021/04/09,16:00,28.7,0.0,75,6,1.0
2021/04/09,17:00,28.1,0.0,83,194,1.3
2021/04/09,18:00,27.2,0.0,85,211,0.2
2021/04/09,19:00,26.5,0.0,93,135,0.2
2021/04/09,20:00,26.4,0.0,96,144,0.2
2021/04/09,21:00,26.2,0.0,99,97,1.4
2021/04/09,22:00,23.9,8.7,98,268,1.6
2021/04/09,23:00,24.4,0.0,97,313,0.5
2021/04/10,00:00,24.6,0.0,97,315,1.0
2021/04/10,01:00,24.2,0.0,97,279,1.4
2021/04/10,02:00,23.8,0.0,100,219,0.0
2021/04/10,03:00,24.2,0.3,98,350,1.1
2021/04/10,04:00,23.9,0.0,97,301,0.7
2021/04/10,05:00,23.8,0.0,98,304,0.1
2021/04/10,06:00,23.8,0.0,98,46,1.3
2021/04/10,07:00,24.5,0.0,94,37,0.6
2021/04/10,08:00,25.6,0.0,89,288,1.1
2021/04/10,09:00,27.3,0.0,81,288,1.1
2021/04/10,10:00,29.3,0.0,73,12,1.5
2021/04/10,11:00,30.1,0.0,75,354,1.6
2021/04/10,12:00,30.6,0.0,67,34,1.7
2021/04/10,13:00,30.2,0.0,76,58,1.7
2021/04/10,14:00,24.9,0.0,84,88,1.9
2021/04/10,15:00,24.2,0.0,90,173,0.9
2021/04/10,16:00,24.5,0.0,91,152,0.8
2021/04/10,17:00,24.8,0.0,91,79,1.0
2021/04/10,18:00,23.7,0.0,98,67,0.2
2021/04/10,19:00,23.5,0.0,100,93,0.3
2021/04/10,20:00,22.6,0.0,100,169,0.5
2021/04/10,21:00,22.3,0.0,100,267,0.4
2021/04/10,22:00,22.7,0.0,100,111,0.5
2021/04/10,23:00,22.9,0.0,100,344,0.2
2021/04/11,00:00,22.5,0.0,100,167,0.7
2021/04/11,01:00,22.5,0.0,100,152,0.9
2021/04/11,02:00,21.8,0.0,100,191,0.4
2021/04/11,03:00,21.5,0.0,100,171,0.0
2021/04/11,04:00,21.5,0.0,100,237,0.0
2021/04/11,05:00,21.7,0.0,100,125,0.0
2021/04/11,06:00,22.8,0.0,100,333,1.5
2021/04/11,07:00,23.1,0.0,100,345,1.3
2021/04/11,08:00,25.2,0.0,90,305,1.2
2021/04/11,09:00,26.1,0.0,82,329,2.3
2021/04/11,10:00,29.1,0.0,68,47,1.0
2021/04/11,11:00,31.0,0.0,59,340,1.6
2021/04/11,12:00,30.3,0.0,59,290,1.9
2021/04/11,13:00,31.5,0.0,61,282,2.0
2021/04/11,14:00,32.8,0.0,59,304,1.7
2021/04/11,15:00,33.2,0.0,59,248,0.6
2021/04/11,16:00,32.2,0.0,58,182,1.0
2021/04/11,17:00,31.1,0.0,65,136,1.5
2021/04/11,18:00,29.6,0.0,80,127,0.9
2021/04/11,19:00,28.7,0.0,82,138,0.7
2021/04/11,20:00,27.7,0.0,90,58,0.5
2021/04/11,21:00,26.8,0.0,91,104,0.9
2021/04/11,22:00,26.2,0.0,95,106,0.5
2021/04/11,23:00,25.9,0.0,94,76,0.8
2021/04/12,00:00,25.7,0.0,97,74,0.5
2021/04/12,01:00,25.5,0.0,97,121,0.6
2021/04/12,02:00,25.0,0.0,98,169,0.8
2021/04/12,03:00,24.7,0.0,99,120,0.4
2021/04/12,04:00,24.8,0.0,100,126,0.2
2021/04/12,05:00,24.9,0.0,100,248,0.0
2021/04/12,06:00,25.0,0.0,99,30,0.3
2021/04/12,07:00,25.3,0.0,96,352,1.7
2021/04/12,08:00,26.8,0.0,90,0,1.2
2021/04/12,09:00,29.2,0.0,76,64,1.5
2021/04/12,10:00,30.1,0.0,67,36,1.8
2021/04/12,11:00,30.9,0.0,67,26,2.3
2021/04/12,12:00,31.3,0.0,65,16,2.1
2021/04/12,13:00,31.4,0.0,63,70,1.1
2021/04/12,14:00,32.6,0.0,58,105,2.0
2021/04/12,15:00,33.1,0.0,57,87,1.4
2021/04/12,16:00,32.9,0.0,56,90,1.1
2021/04/12,17:00,32.6,0.0,61,41,1.0
2021/04/12,18:00,29.1,0.0,76,30,0.6
2021/04/12,19:00,27.8,0.0,86,202,0.0
2021/04/12,20:00,26.5,0.0,91,153,1.1
2021/04/12,21:00,26.5,0.0,91,132,1.0
2021/04/12,22:00,26.2,0.0,90,238,0.3
2021/04/12,23:00,25.6,0.0,93,260,0.6
2021/04/13,00:00,25.6,0.0,92,182,1.6
2021/04/13,01:00,25.4,0.0,93,174,1.7
2021/04/13,02:00,25.0,0.0,95,324,0.0
2021/04/13,03:00,24.6,0.0,96,247,1.0
2021/04/13,04:00,24.8,0.0,96,239,1.3
2021/04/13,05:00,24.5,0.0,97,231,1.3
2021/04/13,06:00,24.5,0.0,97,228,1.4
2021/04/13,07:00,25.2,0.0,94,226,1.4
2021/04/13,08:00,25.7,0.0,91,220,1.8
2021/04/13,09:00,26.3,0.0,89,202,1.6
2021/04/13,10:00,25.8,0.6,94,313,0.6
2021/04/13,11:00,24.8,12.0,100,72,1.2
2021/04/13,12:00,22.1,44.7,100,173,0.6
2021/04/13,13:00,22.9,5.1,100,338,0.6
2021/04/13,14:00,24.0,0.6,99,12,1.0
2021/04/13,15:00,25.3,0.0,88,350,1.0
2021/04/13,16:00,25.6,0.0,88,340,1.1
2021/04/13,17:00,25.4,0.0,88,252,0.6
2021/04/13,18:00,24.3,0.0,96,311,0.8
2021/04/13,19:00,24.1,0.0,98,156,0.5
2021/04/13,20:00,23.8,0.0,99,241,0.7
2021/04/13,21:00,23.3,0.0,100,163,0.6
2021/04/13,22:00,23.3,0.0,100,296,0.9
2021/04/13,23:00,23.5,0.0,98,293,1.3
2021/04/14,00:00,23.4,0.0,98,280,1.2
2021/04/14,01:00,23.3,0.0,98,311,0.6
2021/04/14,02:00,23.2,0.0,99,290,1.2
2021/04/14,03:00,22.9,0.0,100,187,0.6
2021/04/14,04:00,22.6,0.0,100,151,0.3
2021/04/14,05:00,22.3,0.0,100,187,0.6
2021/04/14,06:00,22.5,0.0,100,186,0.9
2021/04/14,07:00,22.6,0.0,100,152,0.9
2021/04/14,08:00,24.5,0.0,93,243,1.1
2021/04/14,09:00,27.0,0.0,80,254,1.3
2021/04/14,10:00,27.4,0.0,81,174,0.9
2021/04/14,11:00,28.7,0.0,78,187,2.0
2021/04/14,12:00,29.0,0.0,78,149,2.2
2021/04/14,13:00,28.8,0.0,79,101,1.9
2021/04/14,14:00,29.2,0.0,76,138,1.5
2021/04/14,15:00,30.3,0.0,75,41,1.6
2021/04/14,16:00,29.8,0.0,77,69,1.2
2021/04/14,17:00,28.3,0.0,85,61,0.8
2021/04/14,18:00,26.7,0.0,92,95,0.5
2021/04/14,19:00,26.3,0.0,95,135,0.5
2021/04/14,20:00,26.1,0.0,92,87,0.9
2021/04/14,21:00,25.8,0.0,93,80,0.7
2021/04/14,22:00,25.0,0.0,98,54,0.5
2021/04/14,23:00,25.1,0.0,97,86,0.4
2021/04/15,00:00,24.8,0.0,97,196,0.4
2021/04/15,01:00,24.8,0.0,98,294,0.8
2021/04/15,02:00,24.2,0.0,100,185,0.1
2021/04/15,03:00,24.0,0.0,100,179,0.9
2021/04/15,04:00,23.8,0.0,99,147,0.8
2021/04/15,05:00,24.0,0.0,99,103,0.2
2021/04/15,06:00,24.2,0.0,99,157,0.7
2021/04/15,07:00,24.1,0.0,100,154,1.4
2021/04/15,08:00,25.2,0.0,92,159,1.6
2021/04/15,09:00,26.3,0.0,86,173,0.7
2021/04/15,10:00,27.9,0.0,79,278,1.0
2021/04/15,11:00,29.2,0.0,70,306,1.6
2021/04/15,12:00,31.1,0.0,67,58,1.5
2021/04/15,13:00,31.2,0.0,64,27,1.8
2021/04/15,14:00,31.3,0.0,65,42,1.6
2021/04/15,15:00,32.5,0.0,64,50,0.7
2021/04/15,16:00,32.9,0.0,61,47,1.2
2021/04/15,17:00,31.5,0.0,64,11,1.1
2021/04/15,18:00,28.7,0.0,82,354,0.5
2021/04/15,19:00,27.2,0.0,92,153,0.2
2021/04/15,20:00,26.5,0.0,95,142,0.3
2021/04/15,21:00,26.1,0.0,96,102,0.5
2021/04/15,22:00,25.5,0.0,97,151,0.4
2021/04/15,23:00,25.4,0.0,98,23,0.1
2021/04/16,00:00,24.6,0.0,99,248,0.4
2021/04/16,01:00,24.8,0.0,100,352,0.4
2021/04/16,02:00,24.5,0.0,99,85,0.0
2021/04/16,03:00,24.0,0.0,100,209,0.0
2021/04/16,04:00,24.4,0.0,99,275,0.5
2021/04/16,05:00,23.8,0.0,100,137,0.0
2021/04/16,06:00,23.5,0.0,100,228,0.0
2021/04/16,07:00,26.5,0.0,93,212,0.5
2021/04/16,08:00,27.8,0.0,85,274,2.3
2021/04/16,09:00,28.7,0.0,82,284,1.4
2021/04/16,10:00,30.8,0.0,71,340,2.4
2021/04/16,11:00,31.8,0.0,62,339,1.8
2021/04/16,12:00,31.9,0.0,64,260,1.8
2021/04/16,13:00,33.1,0.0,59,298,3.3
2021/04/16,14:00,25.2,14.1,94,313,2.5
2021/04/16,15:00,28.1,0.3,76,310,1.5
2021/04/16,16:00,29.3,0.0,74,314,0.5
2021/04/16,17:00,27.7,0.0,87,61,0.8
2021/04/16,18:00,26.7,0.0,90,68,1.2
2021/04/16,19:00,26.1,0.0,90,110,1.0
2021/04/16,20:00,25.4,0.0,93,120,1.4
2021/04/16,21:00,25.0,0.0,93,119,1.5
2021/04/16,22:00,24.9,0.0,95,87,1.5
2021/04/16,23:00,24.7,0.0,97,79,0.5
2021/04/17,00:00,24.9,0.0,96,23,1.1
2021/04/17,01:00,24.6,0.0,97,22,1.5
2021/04/17,02:00,24.5,0.0,98,42,0.5
2021/04/17,03:00,24.5,0.0,97,337,1.5
2021/04/17,04:00,24.4,0.0,96,331,1.5
2021/04/17,05:00,24.2,0.0,96,357,2.1
2021/04/17,06:00,24.1,0.0,95,359,1.8
2021/04/17,07:00,25.0,0.0,90,354,1.8
2021/04/17,08:00,25.7,0.0,87,306,1.4
2021/04/17,09:00,26.7,0.0,79,331,1.8
2021/04/17,10:00,28.3,0.0,73,343,1.7
2021/04/17,11:00,29.0,0.0,71,18,1.2
2021/04/17,12:00,30.1,0.0,66,29,1.1
2021/04/17,13:00,31.6,0.0,63,52,1.0
2021/04/17,14:00,31.7,0.0,63,279,1.3
2021/04/17,15:00,31.7,0.0,61,306,1.9
2021/04/17,16:00,32.2,0.0,59,292,1.8
2021/04/17,17:00,31.1,0.0,63,305,1.3
2021/04/17,18:00,28.9,0.0,79,238,0.4
2021/04/17,19:00,27.0,0.0,91,161,0.5
2021/04/17,20:00,26.3,0.0,94,159,0.2
2021/04/17,21:00,25.9,0.0,95,100,0.7
2021/04/17,22:00,25.8,0.0,96,174,0.6
2021/04/17,23:00,25.3,0.0,98,183,0.4
2021/04/18,00:00,25.2,0.0,99,86,0.2
2021/04/18,01:00,25.1,0.0,99,247,0.3
2021/04/18,02:00,24.9,0.0,99,98,0.0
2021/04/18,03:00,24.6,0.0,100,268,0.5
2021/04/18,04:00,24.5,0.0,99,174,0.5
2021/04/18,05:00,24.5,0.0,100,108,0.6
2021/04/18,06:00,24.5,0.0,99,156,0.8
2021/04/18,07:00,25.1,0.0,100,145,0.6
2021/04/18,08:00,28.3,0.0,86,79,0.5
2021/04/18,09:00,28.2,0.0,85,85,1.4
2021/04/18,10:00,23.3,1.8,99,58,2.9
2021/04/18,11:00,23.4,0.6,98,50,1.6
2021/04/18,12:00,23.0,3.9,100,52,1.2
2021/04/18,13:00,23.3,4.2,100,22,1.2
2021/04/18,14:00,23.6,3.3,100,348,1.4
2021/04/18,15:00,23.5,1.8,99,346,1.4
2021/04/18,16:00,23.7,0.6,98,317,0.6
2021/04/18,17:00,23.9,0.0,98,208,0.7
2021/04/18,18:00,23.5,0.0,100,183,0.9
2021/04/18,19:00,23.2,0.0,100,192,1.0
2021/04/18,20:00,23.2,0.0,100,302,0.5
2021/04/18,21:00,23.5,0.0,100,114,0.4
2021/04/18,22:00,23.3,0.0,100,188,0.4
2021/04/18,23:00,23.4,0.0,100,241,0.2
2021/04/19,00:00,23.7,0.0,100,321,1.5
2021/04/19,01:00,23.7,0.0,99,289,0.4
2021/04/19,02:00,23.7,0.0,98,338,1.3
2021/04/19,03:00,23.6,0.0,99,174,0.0
2021/04/19,04:00,23.6,0.0,98,10,0.7
2021/04/19,05:00,23.5,0.0,99,304,0.3
2021/04/19,06:00,23.4,0.0,100,201,0.6
2021/04/19,07:00,24.0,0.3,99,205,0.4
2021/04/19,08:00,24.6,0.0,96,198,0.7
2021/04/19,09:00,25.7,0.0,91,300,1.0
2021/04/19,10:00,27.1,0.0,84,284,1.5
2021/04/19,11:00,28.3,0.0,79,336,1.4
2021/04/19,12:00,30.2,0.0,70,45,1.5
2021/04/19,13:00,30.8,0.0,69,335,2.0
2021/04/19,14:00,31.4,0.0,67,287,1.7
2021/04/19,15:00,32.4,0.0,58,349,1.7
2021/04/19,16:00,31.9,0.0,63,57,1.4
2021/04/19,17:00,29.5,0.0,76,114,1.7
2021/04/19,18:00,26.7,0.0,89,121,1.4
2021/04/19,19:00,25.8,0.0,92,239,0.9
2021/04/19,20:00,25.7,0.0,93,172,0.6
2021/04/19,21:00,25.3,0.0,96,74,0.4
2021/04/19,22:00,25.1,0.0,99,41,0.1
2021/04/19,23:00,25.2,0.0,99,83,0.6
2021/04/20,00:00,25.3,0.0,94,14,1.0
2021/04/20,01:00,24.9,0.0,96,335,0.9
2021/04/20,02:00,24.5,0.0,97,332,1.7
2021/04/20,03:00,24.5,0.0,95,330,1.6
2021/04/20,04:00,24.2,0.0,97,319,1.3
2021/04/20,05:00,24.0,0.3,98,334,1.1
2021/04/20,06:00,24.0,0.0,98,303,1.2
2021/04/20,07:00,24.0,0.9,100,273,0.8
2021/04/20,08:00,25.2,0.3,95,329,1.4
2021/04/20,09:00,26.2,0.0,87,299,1.7
2021/04/20,10:00,25.5,0.3,92,291,1.1
2021/04/20,11:00,27.5,0.0,89,282,1.1
2021/04/20,12:00,28.7,0.0,76,286,1.4
2021/04/20,13:00,29.3,0.0,76,263,1.5
2021/04/20,14:00,30.0,0.0,71,250,1.4
2021/04/20,15:00,30.6,0.0,68,10,1.9
2021/04/20,16:00,30.8,0.0,67,14,1.9
2021/04/20,17:00,30.6,0.0,64,2,0.9
2021/04/20,18:00,27.2,0.0,88,26,0.6
2021/04/20,19:00,26.3,0.0,94,39,0.1
2021/04/20,20:00,25.7,0.0,95,171,0.5
2021/04/20,21:00,25.5,0.0,95,273,0.0
2021/04/20,22:00,24.9,0.0,97,136,0.7
2021/04/20,23:00,24.8,0.0,98,153,0.8
2021/04/21,00:00,24.7,0.0,99,151,0.7
2021/04/21,01:00,24.4,0.0,100,223,0.0
2021/04/21,02:00,24.6,0.0,99,198,0.1
2021/04/21,03:00,25.0,0.0,99,11,1.4
2021/04/21,04:00,24.8,0.0,100,128,0.6
2021/04/21,05:00,24.7,0.0,98,0,1.9
2021/04/21,06:00,24.7,0.0,98,15,1.1
2021/04/21,07:00,25.3,0.0,94,78,1.0
2021/04/21,08:00,26.3,0.0,89,146,1.1
2021/04/21,09:00,27.8,0.0,81,161,1.0
2021/04/21,10:00,29.4,0.0,75,143,0.3
2021/04/21,11:00,29.5,0.0,77,9,1.8
2021/04/21,12:00,26.9,0.0,86,180,1.5
2021/04/21,13:00,25.1,0.0,94,240,2.0
2021/04/21,14:00,25.9,0.0,89,212,1.7
2021/04/21,15:00,28.9,0.0,74,207,1.4
2021/04/21,16:00,29.5,0.0,73,267,1.9
2021/04/21,17:00,27.7,0.0,82,262,1.3
2021/04/21,18:00,26.5,0.0,88,301,0.6
2021/04/21,19:00,25.6,0.0,95,193,1.0
2021/04/21,20:00,25.1,0.0,97,204,0.2
