AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/01/01,00:00,23.2,0.0,100,192,0.3
2022/01/01,01:00,22.8,0.0,100,1,0.5
2022/01/01,02:00,22.8,0.0,100,22,0.9
2022/01/01,03:00,23.1,0.0,100,208,0.6
2022/01/01,04:00,23.0,0.0,100,0,0.0
2022/01/01,05:00,22.9,0.0,100,14,0.7
2022/01/01,06:00,23.1,0.0,100,45,0.7
2022/01/01,07:00,23.5,0.0,100,39,1.3
2022/01/01,08:00,24.6,0.0,95,44,1.4
2022/01/01,09:00,27.8,0.0,75,62,1.3
2022/01/01,10:00,29.4,0.0,72,48,2.2
2022/01/01,11:00,32.0,0.0,59,85,2.8
2022/01/01,12:00,30.3,0.0,66,43,3.0
2022/01/01,13:00,32.1,0.0,57,360,3.3
2022/01/01,14:00,32.4,0.0,56,71,2.1
2022/01/01,15:00,32.6,0.0,54,47,1.7
2022/01/01,16:00,25.2,5.1,87,294,2.1
2022/01/01,17:00,25.5,0.3,87,172,1.9
2022/01/01,18:00,24.6,0.0,100,29,0.6
2022/01/01,19:00,24.5,0.0,100,357,1.4
2022/01/01,20:00,24.5,0.0,100,49,0.6
2022/01/01,21:00,24.4,0.0,100,3,0.5
2022/01/01,22:00,24.2,0.0,100,32,2.7
2022/01/01,23:00,23.9,0.0,95,357,1.9
2022/01/02,00:00,23.8,0.0,100,137,0.1
2022/01/02,01:00,23.6,0.0,100,350,2.5
2022/01/02,02:00,23.4,0.0,100,357,0.7
2022/01/02,03:00,23.3,0.0,100,220,0.3
2022/01/02,04:00,22.9,0.0,100,6,1.8
2022/01/02,05:00,23.3,0.0,94,31,3.0
2022/01/02,06:00,23.5,0.0,90,17,2.5
2022/01/02,07:00,23.9,0.0,89,30,1.7
2022/01/02,08:00,25.2,0.0,83,5,2.9
2022/01/02,09:00,25.8,0.0,79,40,1.4
2022/01/02,10:00,29.9,0.0,61,27,2.0
2022/01/02,11:00,31.8,0.0,58,25,2.0
2022/01/02,12:00,31.6,0.0,57,3,1.9
2022/01/02,13:00,31.3,0.0,62,29,2.6
2022/01/02,14:00,30.5,0.0,67,51,1.6
2022/01/02,15:00,30.4,0.0,66,27,1.2
2022/01/02,16:00,29.9,0.0,71,344,0.9
2022/01/02,17:00,28.6,0.0,75,292,1.2
2022/01/02,18:00,27.2,0.0,84,256,0.4
2022/01/02,19:00,26.6,0.0,88,263,0.9
2022/01/02,20:00,25.8,0.0,100,261,0.1
2022/01/02,21:00,25.3,0.0,100,343,0.2
2022/01/02,22:00,24.9,0.0,100,6,0.6
2022/01/02,23:00,24.7,0.0,100,52,0.5
2022/01/03,00:00,24.4,0.0,100,307,0.8
2022/01/03,01:00,23.9,0.0,100,25,0.4
2022/01/03,02:00,23.8,0.0,100,4,0.4
