AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/05/01,00:00,22.5,0.0,100,17,0.8
2021/05/01,01:00,22.4,0.3,100,6,2.1
2021/05/01,02:00,22.4,3.0,100,326,2.8
2021/05/01,03:00,22.3,0.3,100,331,1.5
2021/05/01,04:00,22.4,1.5,100,85,0.4
2021/05/01,05:00,22.1,26.4,100,348,3.0
2021/05/01,06:00,21.9,5.7,100,346,3.5
2021/05/01,07:00,22.3,0.0,100,74,1.0
2021/05/01,08:00,22.4,0.0,100,41,0.1
2021/05/01,09:00,22.4,0.9,100,142,1.5
2021/05/01,10:00,22.5,0.9,100,196,3.2
2021/05/01,11:00,22.6,1.5,100,209,2.7
2021/05/01,12:00,23.7,0.0,89,294,3.5
2021/05/01,13:00,24.9,0.0,82,287,2.8
2021/05/01,14:00,24.2,0.3,87,267,2.1
2021/05/01,15:00,25.2,0.0,79,244,3.6
2021/05/01,16:00,26.5,0.0,75,208,2.9
2021/05/01,17:00,25.8,0.0,74,246,1.4
2021/05/01,18:00,22.7,0.0,100,326,0.5
2021/05/01,19:00,22.3,0.0,100,339,1.4
2021/05/01,20:00,22.3,0.0,100,57,0.8
2021/05/01,21:00,22.2,0.0,100,348,1.5
2021/05/01,22:00,21.9,0.0,100,338,0.4
2021/05/01,23:00,21.6,0.0,100,3,2.2
2021/05/02,00:00,21.6,0.0,100,12,1.1
2021/05/02,01:00,21.6,0.0,100,8,0.3
2021/05/02,02:00,21.5,0.0,100,313,0.9
2021/05/02,03:00,21.4,0.0,100,320,0.2
2021/05/02,04:00,21.1,0.0,100,334,0.7
2021/05/02,05:00,20.9,0.0,100,360,1.2
2021/05/02,06:00,20.8,0.0,100,359,0.8
2021/05/02,07:00,21.4,0.0,100,174,0.0
2021/05/02,08:00,23.8,0.0,90,287,1.3
2021/05/02,09:00,28.5,0.0,64,68,1.4
2021/05/02,10:00,29.8,0.0,63,181,2.9
2021/05/02,11:00,29.8,0.0,59,155,3.6
2021/05/02,12:00,29.8,0.0,63,175,3.2
2021/05/02,13:00,29.4,0.0,63,185,1.2
2021/05/02,14:00,31.7,0.0,58,168,3.3
2021/05/02,15:00,30.4,0.0,63,168,3.4
2021/05/02,16:00,31.7,0.0,61,107,1.8
2021/05/02,17:00,28.2,0.0,71,135,1.0
2021/05/02,18:00,24.8,0.0,88,27,1.3
2021/05/02,19:00,23.9,0.0,100,357,1.1
2021/05/02,20:00,23.6,0.0,100,20,1.0
2021/05/02,21:00,23.6,0.0,100,42,1.3
2021/05/02,22:00,23.5,0.0,100,55,1.2
2021/05/02,23:00,23.4,0.0,89,12,8.4
2021/05/03,00:00,22.3,0.0,93,5,6.8
2021/05/03,01:00,21.8,0.3,100,12,2.0
2021/05/03,02:00,21.5,1.8,100,65,1.4
