AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/12/01,00:00,22.3,0.0,100,33,0.3
2021/12/01,01:00,22.3,0.0,100,73,0.5
2021/12/01,02:00,22.1,0.0,100,46,0.6
2021/12/01,03:00,22.1,0.0,100,88,0.1
2021/12/01,04:00,22.0,0.0,100,0,0.0
2021/12/01,05:00,22.0,0.0,100,353,0.4
2021/12/01,06:00,22.1,0.0,100,96,0.1
2021/12/01,07:00,23.2,0.0,100,19,0.1
2021/12/01,08:00,24.9,0.0,89,337,1.3
2021/12/01,09:00,28.8,0.0,66,359,1.3
2021/12/01,10:00,29.6,0.0,67,132,2.1
2021/12/01,11:00,30.9,0.0,63,168,3.0
2021/12/01,12:00,33.3,0.0,59,163,3.2
2021/12/01,13:00,32.4,0.0,57,317,2.9
2021/12/01,14:00,25.5,0.0,79,44,4.2
2021/12/01,15:00,23.9,0.3,89,172,2.8
2021/12/01,16:00,23.9,0.0,96,133,1.8
2021/12/01,17:00,24.0,0.0,95,98,0.9
2021/12/01,18:00,23.4,0.0,100,11,2.4
2021/12/01,19:00,23.2,0.0,100,23,0.9
2021/12/01,20:00,23.2,0.0,100,320,0.5
2021/12/01,21:00,23.3,0.0,100,150,2.1
2021/12/01,22:00,23.3,0.0,100,50,1.1
2021/12/01,23:00,22.6,13.5,100,345,4.2
2021/12/02,00:00,22.3,0.6,100,36,0.6
2021/12/02,01:00,22.5,0.0,100,146,0.3
2021/12/02,02:00,22.7,0.0,100,156,2.2
2021/12/02,03:00,22.9,0.3,100,110,0.9
2021/12/02,04:00,22.8,0.3,100,106,1.1
2021/12/02,05:00,22.8,0.0,100,62,0.2
2021/12/02,06:00,22.9,0.0,100,358,0.0
2021/12/02,07:00,23.9,0.0,100,79,0.6
2021/12/02,08:00,27.0,0.0,78,121,1.9
2021/12/02,09:00,28.6,0.0,70,47,1.3
2021/12/02,10:00,29.9,0.0,68,82,1.8
2021/12/02,11:00,30.9,0.0,65,95,1.5
2021/12/02,12:00,30.8,0.0,64,330,1.6
2021/12/02,13:00,33.0,0.0,61,171,5.0
2021/12/02,14:00,33.0,0.0,62,145,3.5
2021/12/02,15:00,24.3,2.4,90,351,1.3
2021/12/02,16:00,25.5,0.0,84,286,2.8
2021/12/02,17:00,26.6,0.0,79,282,2.3
2021/12/02,18:00,25.2,0.0,99,117,1.2
2021/12/02,19:00,23.9,11.4,100,341,1.3
2021/12/02,20:00,23.5,6.6,100,100,0.6
2021/12/02,21:00,23.5,0.6,100,307,1.2
2021/12/02,22:00,23.6,0.3,100,236,1.0
2021/12/02,23:00,23.9,0.0,100,234,0.8
2021/12/03,00:00,23.7,0.0,100,215,1.5
2021/12/03,01:00,23.4,0.0,100,255,0.8
2021/12/03,02:00,23.5,0.0,100,214,2.1
2021/12/03,03:00,23.5,0.0,100,219,1.1
2021/12/03,04:00,23.5,0.0,100,161,2.0
2021/12/03,05:00,23.4,1.2,100,136,0.8
2021/12/03,06:00,23.4,0.3,100,77,0.3
2021/12/03,07:00,23.4,0.0,100,61,0.6
2021/12/03,08:00,23.5,0.0,100,25,1.1
2021/12/03,09:00,23.5,0.3,100,57,2.0
2021/12/03,10:00,23.4,1.2,100,33,1.3
2021/12/03,11:00,23.6,0.3,100,32,1.5
2021/12/03,12:00,25.0,0.3,90,25,1.2
2021/12/03,13:00,26.7,0.0,78,341,0.9
