AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/04/01,00:00,S/D,0.6,S/D,62,0.4
2025/04/01,01:00,S/D,0.6,S/D,329,0.0
2025/04/01,02:00,S/D,0.6,S/D,25,1.1
2025/04/01,03:00,S/D,0.9,S/D,60,2.3
2025/04/01,04:00,S/D,0.6,S/D,3,0.3
2025/04/01,05:00,S/D,0.6,S/D,10,1.2
2025/04/01,06:00,S/D,0.3,S/D,75,0.4
2025/04/01,07:00,S/D,0.6,S/D,65,0.4
2025/04/01,08:00,S/D,0.6,S/D,91,0.9
2025/04/01,09:00,S/D,0.6,S/D,45,0.4
2025/04/01,10:00,S/D,0.6,S/D,20,1.0
2025/04/01,11:00,S/D,0.9,S/D,13,2.7
2025/04/01,12:00,S/D,0.6,S/D,347,4.0
2025/04/01,13:00,S/D,0.9,S/D,24,1.7
2025/04/01,14:00,S/D,0.6,S/D,32,1.5
2025/04/01,15:00,S/D,0.9,S/D,27,1.2
2025/04/01,16:00,S/D,0.6,S/D,123,1.9
2025/04/01,17:00,S/D,0.9,S/D,125,2.6
2025/04/01,18:00,S/D,0.9,S/D,147,2.8
2025/04/01,19:00,S/D,0.6,S/D,157,1.8
2025/04/01,20:00,S/D,0.9,S/D,286,1.7
2025/04/01,21:00,S/D,0.9,S/D,240,0.1
2025/04/01,22:00,S/D,0.6,S/D,65,0.7
2025/04/01,23:00,S/D,0.9,S/D,26,0.0
2025/04/02,00:00,S/D,0.9,S/D,252,0.3
2025/04/02,01:00,S/D,0.6,S/D,1,0.7
2025/04/02,02:00,S/D,0.9,S/D,6,0.0
2025/04/02,03:00,S/D,0.6,S/D,40,0.1
2025/04/02,04:00,S/D,0.9,S/D,294,0.0
2025/04/02,05:00,S/D,0.6,S/D,31,0.1
2025/04/02,06:00,S/D,0.9,S/D,10,0.2
2025/04/02,07:00,S/D,0.6,S/D,57,0.6
2025/04/02,08:00,S/D,0.9,S/D,91,0.5
2025/04/02,09:00,S/D,0.6,S/D,86,3.0
2025/04/02,10:00,S/D,0.9,S/D,88,1.9
2025/04/02,11:00,S/D,0.9,S/D,51,1.3
2025/04/02,12:00,S/D,0.9,S/D,22,0.7
2025/04/02,13:00,S/D,0.9,S/D,316,1.5
2025/04/02,14:00,S/D,0.9,S/D,155,3.4
2025/04/02,15:00,S/D,0.9,S/D,145,3.6
2025/04/02,16:00,S/D,0.9,S/D,129,1.9
2025/04/02,17:00,S/D,0.9,S/D,65,0.7
2025/04/02,18:00,S/D,0.9,S/D,87,1.1
2025/04/02,19:00,S/D,0.9,S/D,360,1.1
2025/04/02,20:00,S/D,0.9,S/D,9,0.5
2025/04/02,21:00,S/D,1.2,S/D,14,0.8
2025/04/02,22:00,S/D,0.9,S/D,79,0.5
2025/04/02,23:00,S/D,0.9,S/D,69,0.4
2025/04/03,00:00,S/D,0.9,S/D,38,0.0
2025/04/03,01:00,S/D,0.9,S/D,344,0.6
2025/04/03,02:00,S/D,1.2,S/D,347,0.6
2025/04/03,03:00,S/D,0.9,S/D,354,3.0
2025/04/03,04:00,S/D,0.6,S/D,353,1.6
2025/04/03,05:00,S/D,0.9,S/D,337,2.3
2025/04/03,06:00,S/D,0.9,S/D,312,1.9
2025/04/03,07:00,S/D,0.9,S/D,337,2.0
2025/04/03,08:00,S/D,0.9,S/D,295,3.5
2025/04/03,09:00,S/D,1.2,S/D,343,2.2
2025/04/03,10:00,S/D,0.9,S/D,228,1.4
2025/04/03,11:00,S/D,0.6,S/D,180,3.1
2025/04/03,12:00,S/D,0.9,S/D,164,3.4
2025/04/03,13:00,S/D,0.9,S/D,165,3.6
2025/04/03,14:00,S/D,0.6,S/D,351,1.2
2025/04/03,15:00,S/D,0.6,S/D,318,3.5
2025/04/03,16:00,S/D,0.6,S/D,127,1.2
2025/04/03,17:00,S/D,0.6,S/D,206,2.1
2025/04/03,18:00,S/D,0.6,S/D,304,2.0
2025/04/03,19:00,S/D,0.6,S/D,131,0.4
2025/04/03,20:00,S/D,0.6,S/D,9,1.0
2025/04/03,21:00,S/D,0.3,S/D,347,0.7
2025/04/03,22:00,S/D,0.6,S/D,349,0.8
2025/04/03,23:00,S/D,0.6,S/D,8,0.4
2025/04/04,00:00,S/D,S/D,S/D,67,0.4
2025/04/04,01:00,S/D,S/D,S/D,356,1.0
2025/04/04,02:00,S/D,S/D,S/D,345,1.0
2025/04/04,03:00,S/D,S/D,S/D,36,0.7
2025/04/04,04:00,S/D,S/D,S/D,286,1.6
2025/04/04,05:00,S/D,S/D,S/D,322,1.6
2025/04/04,06:00,S/D,S/D,S/D,335,0.7
2025/04/04,07:00,S/D,S/D,S/D,352,1.3
2025/04/04,08:00,S/D,S/D,S/D,334,5.7
2025/04/04,09:00,S/D,S/D,S/D,313,2.5
2025/04/04,10:00,S/D,S/D,S/D,336,6.0
2025/04/04,11:00,S/D,S/D,S/D,7,4.1
2025/04/04,12:00,S/D,S/D,S/D,348,2.8
2025/04/04,13:00,S/D,S/D,S/D,82,0.2
2025/04/04,14:00,S/D,S/D,S/D,53,1.0
2025/04/04,15:00,S/D,S/D,S/D,64,0.4
2025/04/04,16:00,S/D,S/D,S/D,114,0.6
2025/04/04,17:00,S/D,S/D,S/D,176,0.8
2025/04/04,18:00,S/D,S/D,S/D,149,2.9
2025/04/04,19:00,S/D,S/D,S/D,149,1.1
2025/04/04,20:00,S/D,S/D,S/D,58,0.8
2025/04/04,21:00,S/D,S/D,S/D,343,0.9
2025/04/04,22:00,S/D,S/D,S/D,327,1.6
2025/04/04,23:00,S/D,S/D,S/D,43,1.2
2025/04/05,00:00,S/D,S/D,S/D,35,0.2
2025/04/05,01:00,S/D,S/D,S/D,37,0.6
2025/04/05,02:00,S/D,S/D,S/D,353,0.9
2025/04/05,03:00,S/D,S/D,S/D,7,0.0
2025/04/05,04:00,S/D,S/D,S/D,349,0.1
2025/04/05,05:00,S/D,S/D,S/D,349,0.6
2025/04/05,06:00,S/D,S/D,S/D,359,0.3
2025/04/05,07:00,S/D,S/D,S/D,47,0.1
2025/04/05,08:00,S/D,S/D,S/D,84,0.8
2025/04/05,09:00,S/D,S/D,S/D,142,3.0
2025/04/05,10:00,S/D,S/D,S/D,145,3.2
2025/04/05,11:00,S/D,S/D,S/D,138,2.9
2025/04/05,12:00,S/D,S/D,S/D,149,3.3
2025/04/05,13:00,S/D,S/D,S/D,162,3.0
2025/04/05,14:00,S/D,S/D,S/D,136,3.5
2025/04/05,15:00,S/D,S/D,S/D,178,3.9
2025/04/05,16:00,S/D,S/D,S/D,185,2.8
2025/04/05,17:00,S/D,S/D,S/D,209,3.5
2025/04/05,18:00,S/D,S/D,S/D,202,2.6
2025/04/05,19:00,S/D,S/D,S/D,279,0.6
2025/04/05,20:00,S/D,S/D,S/D,328,0.5
2025/04/05,21:00,S/D,S/D,S/D,294,0.3
2025/04/05,22:00,S/D,S/D,S/D,32,0.1
2025/04/05,23:00,S/D,S/D,S/D,222,0.0
2025/04/06,00:00,S/D,S/D,S/D,348,1.2
2025/04/06,01:00,S/D,S/D,S/D,101,2.3
2025/04/06,02:00,S/D,S/D,S/D,79,2.8
2025/04/06,03:00,S/D,S/D,S/D,65,1.2
2025/04/06,04:00,S/D,S/D,S/D,89,0.2
2025/04/06,05:00,S/D,S/D,S/D,9,0.4
2025/04/06,06:00,S/D,S/D,S/D,119,0.8
2025/04/06,07:00,S/D,S/D,S/D,43,0.0
2025/04/06,08:00,S/D,S/D,S/D,161,3.0
2025/04/06,09:00,S/D,S/D,S/D,184,2.5
2025/04/06,10:00,S/D,S/D,S/D,157,3.3
2025/04/06,11:00,S/D,S/D,S/D,160,2.9
2025/04/06,12:00,S/D,S/D,S/D,163,4.3
2025/04/06,13:00,S/D,S/D,S/D,172,4.4
2025/04/06,14:00,S/D,S/D,S/D,157,3.5
2025/04/06,15:00,S/D,S/D,S/D,39,2.0
2025/04/06,16:00,S/D,S/D,S/D,274,0.7
2025/04/06,17:00,S/D,S/D,S/D,44,2.8
2025/04/06,18:00,S/D,S/D,S/D,177,1.2
2025/04/06,19:00,S/D,S/D,S/D,162,0.6
2025/04/06,20:00,S/D,S/D,S/D,342,0.2
2025/04/06,21:00,S/D,S/D,S/D,344,0.8
2025/04/06,22:00,S/D,S/D,S/D,325,1.9
2025/04/06,23:00,S/D,S/D,S/D,324,1.5
2025/04/07,00:00,S/D,S/D,S/D,27,0.0
