Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : LA LIBERTAD
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
,Latitud :,3°29'10.71'',Longitud :,73°14'1.95'',Altitud :,100 msnm.
,Tipo :,HLM - Hidrológica,Código :,240112
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-08-01,7.15,7.15,7.15,7.15
2019-08-02,7.15,7.15,7.15,7.15
2019-08-03,7.15,7.15,7.15,7.16
2019-08-04,7.16,7.16,7.16,7.16
2019-08-05,7.16,7.16,7.16,7.16
2019-08-06,7.14,7.14,7.14,7.13
2019-08-07,7.12,7.12,7.11,7.10
2019-08-08,7.07,7.07,7.06,7.04
2019-08-09,6.95,6.93,6.91,6.90
2019-08-10,6.85,6.83,6.82,6.80
2019-08-11,6.74,6.74,6.74,6.74
2019-08-12,6.68,6.65,6.63,6.61
2019-08-13,6.51,6.48,6.44,6.40
2019-08-14,6.34,6.31,6.30,6.29
2019-08-15,6.09,6.07,6.02,5.90
2019-08-16,5.72,5.65,5.57,5.48
2019-08-17,5.33,5.29,5.26,5.23
2019-08-18,5.15,5.13,5.10,5.08
2019-08-19,4.93,4.91,4.90,4.88
2019-08-20,4.80,4.80,4.80,4.78
2019-08-21,4.75,4.75,4.74,4.74
2019-08-22,4.60,4.60,4.59,4.58
2019-08-23,4.50,4.46,4.44,4.42
2019-08-24,4.32,4.30,4.28,4.27
2019-08-25,4.22,4.22,4.22,4.22
2019-08-26,4.32,4.33,4.35,4.37
2019-08-27,4.42,4.42,4.44,4.46
2019-08-28,4.58,4.62,4.65,4.68
2019-08-29,4.63,4.63,4.61,4.60
2019-08-30,4.57,4.56,4.56,4.54
2019-08-31,4.50,4.50,4.50,4.50
