AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2020/02/01,00:00,24.2,0.0,97,213,1.1
2020/02/01,01:00,24.1,0.0,97,13,0.3
2020/02/01,02:00,24.3,0.0,98,119,1.3
2020/02/01,03:00,23.9,0.0,98,26,1.4
2020/02/01,04:00,23.8,0.0,97,3,0.3
2020/02/01,05:00,24.2,0.0,98,236,1.6
2020/02/01,06:00,24.2,0.0,98,177,0.8
2020/02/01,07:00,24.4,2.7,98,195,2.0
2020/02/01,08:00,24.8,0.0,97,208,1.3
2020/02/01,09:00,25.5,0.0,93,38,1.4
2020/02/01,10:00,27.5,1.5,83,349,2.2
2020/02/01,11:00,28.2,1.8,81,200,1.7
2020/02/01,12:00,28.0,0.0,80,236,2.6
2020/02/01,13:00,29.5,0.0,75,188,1.2
2020/02/01,14:00,30.0,0.0,75,194,1.6
2020/02/01,15:00,26.7,0.3,82,28,5.6
2020/02/01,16:00,25.7,0.3,87,321,5.0
2020/02/01,17:00,25.9,0.3,85,355,5.4
2020/02/01,18:00,25.3,0.0,88,347,4.4
2020/02/01,19:00,24.4,0.0,90,11,3.3
2020/02/01,20:00,24.3,0.0,90,26,2.2
2020/02/01,21:00,24.1,0.0,90,348,4.8
2020/02/01,22:00,23.9,0.0,91,6,2.8
2020/02/01,23:00,24.0,0.0,91,8,3.3
2020/02/02,00:00,24.4,0.0,88,359,4.2
2020/02/02,01:00,24.5,0.0,87,355,3.4
2020/02/02,02:00,24.3,0.0,88,7,3.6
2020/02/02,03:00,24.3,0.0,89,1,2.4
2020/02/02,04:00,23.7,0.0,93,321,2.3
2020/02/02,05:00,23.5,0.0,94,325,2.3
2020/02/02,06:00,23.5,0.0,95,359,2.3
2020/02/02,07:00,24.2,0.0,92,320,3.3
2020/02/02,08:00,25.1,0.0,87,318,5.1
2020/02/02,09:00,26.9,0.0,80,299,3.6
2020/02/02,10:00,28.0,0.9,75,259,2.3
2020/02/02,11:00,28.8,0.0,77,231,4.2
2020/02/02,12:00,30.4,0.0,70,228,4.3
2020/02/02,13:00,31.2,0.0,67,235,3.6
2020/02/02,14:00,31.9,0.0,69,228,3.5
2020/02/02,15:00,32.1,0.0,62,33,4.5
2020/02/02,16:00,32.8,0.0,54,333,5.0
2020/02/02,17:00,32.8,0.0,54,342,5.3
2020/02/02,18:00,30.5,0.6,66,31,2.1
2020/02/02,19:00,28.3,0.0,76,36,3.0
2020/02/02,20:00,27.9,0.0,77,38,2.6
2020/02/02,21:00,27.6,0.0,79,47,3.6
2020/02/02,22:00,27.2,0.0,81,32,3.1
2020/02/02,23:00,26.6,0.0,83,39,2.9
2020/02/03,00:00,25.6,0.0,90,344,1.4
2020/02/03,01:00,25.4,0.0,92,10,2.0
2020/02/03,02:00,25.2,0.0,92,343,2.3
2020/02/03,03:00,25.0,0.0,93,6,1.9
2020/02/03,04:00,25.1,0.0,92,32,2.3
2020/02/03,05:00,25.1,3.0,92,12,1.5
2020/02/03,06:00,25.0,0.0,91,20,1.8
2020/02/03,07:00,26.8,0.9,84,319,1.5
2020/02/03,08:00,27.1,0.0,83,345,3.2
2020/02/03,09:00,26.9,0.0,83,20,2.1
2020/02/03,10:00,26.4,0.3,89,8,3.7
2020/02/03,11:00,28.3,0.9,80,11,3.1
2020/02/03,12:00,29.8,0.0,74,352,4.6
2020/02/03,13:00,30.4,0.0,69,8,4.8
2020/02/03,14:00,31.9,0.0,64,347,4.6
2020/02/03,15:00,29.1,0.3,75,37,4.0
2020/02/03,16:00,31.1,0.0,69,8,3.7
2020/02/03,17:00,31.9,1.2,65,343,1.8
2020/02/03,18:00,29.2,0.9,77,7,0.6
2020/02/03,19:00,28.0,0.0,82,49,2.4
2020/02/03,20:00,26.9,0.0,87,14,1.7
2020/02/03,21:00,26.5,0.6,91,242,0.4
2020/02/03,22:00,26.2,0.3,85,48,2.1
2020/02/03,23:00,26.0,2.1,85,30,0.8
2020/02/04,00:00,25.7,0.0,89,136,1.8
2020/02/04,01:00,25.4,0.0,89,11,0.0
2020/02/04,02:00,25.0,0.0,96,161,0.5
2020/02/04,03:00,25.0,0.0,98,194,1.3
2020/02/04,04:00,24.6,0.3,98,46,1.2
2020/02/04,05:00,24.7,0.0,98,205,1.8
2020/02/04,06:00,24.3,0.0,98,225,3.2
2020/02/04,07:00,24.4,0.0,99,218,2.7
2020/02/04,08:00,26.1,1.8,89,347,0.3
2020/02/04,09:00,28.6,0.3,78,27,2.6
2020/02/04,10:00,28.5,0.3,81,246,2.7
2020/02/04,11:00,31.8,0.0,67,343,3.4
2020/02/04,12:00,31.3,0.3,74,241,3.4
2020/02/04,13:00,33.5,0.0,58,331,4.1
2020/02/04,14:00,32.6,0.0,60,344,5.3
2020/02/04,15:00,30.1,0.0,76,341,5.7
2020/02/04,16:00,31.3,0.9,67,25,5.6
2020/02/04,17:00,29.8,2.7,70,331,7.4
2020/02/04,18:00,27.3,1.5,74,348,5.5
2020/02/04,19:00,26.3,0.0,78,349,5.3
2020/02/04,20:00,26.0,0.0,79,2,4.4
2020/02/04,21:00,26.1,0.0,75,24,3.7
2020/02/04,22:00,26.0,0.0,76,24,4.1
2020/02/04,23:00,25.6,0.0,78,360,5.5
2020/02/05,00:00,25.8,0.0,77,10,6.4
2020/02/05,01:00,25.6,0.0,77,350,5.0
2020/02/05,02:00,25.6,0.0,77,6,4.5
2020/02/05,03:00,25.2,0.0,78,351,2.9
2020/02/05,04:00,25.3,0.0,78,5,4.0
2020/02/05,05:00,24.4,0.0,85,304,3.0
2020/02/05,06:00,23.8,1.2,92,198,0.3
2020/02/05,07:00,25.7,0.0,83,0,1.0
2020/02/05,08:00,27.9,0.0,77,220,1.9
2020/02/05,09:00,29.2,0.3,69,268,2.0
2020/02/05,10:00,30.0,0.0,68,262,2.6
2020/02/05,11:00,32.2,0.0,65,252,3.4
2020/02/05,12:00,34.3,0.0,52,335,8.3
2020/02/05,13:00,34.5,0.0,53,334,6.7
2020/02/05,14:00,34.8,0.0,52,357,7.2
2020/02/05,15:00,35.4,0.0,50,330,7.5
2020/02/05,16:00,34.2,0.0,53,354,6.5
2020/02/05,17:00,33.5,0.0,53,351,7.5
2020/02/05,18:00,32.2,0.0,59,2,5.1
2020/02/05,19:00,30.2,3.3,65,17,2.6
2020/02/05,20:00,28.9,0.0,71,22,1.7
2020/02/05,21:00,28.4,0.0,76,38,4.1
2020/02/05,22:00,28.2,0.0,76,36,3.6
2020/02/05,23:00,27.9,0.0,78,42,5.8
2020/02/06,00:00,27.2,S/D,82,38,3.6
2020/02/06,01:00,26.5,S/D,87,16,1.9
2020/02/06,02:00,25.9,S/D,88,318,1.7
2020/02/06,03:00,25.6,S/D,92,17,1.6
2020/02/06,04:00,25.8,S/D,87,358,2.6
2020/02/06,05:00,25.9,S/D,84,9,2.8
2020/02/06,06:00,25.4,S/D,89,342,1.9
2020/02/06,07:00,26.1,S/D,88,341,0.8
2020/02/06,08:00,27.9,S/D,80,14,2.2
2020/02/06,09:00,28.5,S/D,80,238,2.0
2020/02/06,10:00,29.7,S/D,77,195,1.1
2020/02/06,11:00,33.0,S/D,66,226,2.4
2020/02/06,12:00,34.3,S/D,55,331,8.5
2020/02/06,13:00,35.5,S/D,51,321,8.5
2020/02/06,14:00,26.4,S/D,82,357,6.1
2020/02/06,15:00,31.7,S/D,59,7,4.5
2020/02/06,16:00,32.6,S/D,56,33,4.3
2020/02/06,17:00,31.1,S/D,62,42,4.6
2020/02/06,18:00,29.6,S/D,69,48,5.6
2020/02/06,19:00,28.7,S/D,73,39,5.9
2020/02/06,20:00,28.0,S/D,72,32,6.8
2020/02/06,21:00,27.4,S/D,73,30,4.2
2020/02/06,22:00,26.8,S/D,75,42,2.6
2020/02/06,23:00,26.3,S/D,81,158,0.0
2020/02/07,00:00,26.5,S/D,75,8,1.1
2020/02/07,01:00,25.9,S/D,87,203,1.5
2020/02/07,02:00,25.4,S/D,89,198,2.2
2020/02/07,03:00,25.2,S/D,91,145,1.4
2020/02/07,04:00,24.6,S/D,94,150,2.4
2020/02/07,05:00,25.2,S/D,94,171,1.3
2020/02/07,06:00,25.0,S/D,94,255,1.5
2020/02/07,07:00,23.4,S/D,95,224,3.2
2020/02/07,08:00,23.6,S/D,95,192,1.4
2020/02/07,09:00,24.0,S/D,93,145,1.0
2020/02/07,10:00,25.2,S/D,87,162,1.6
2020/02/07,11:00,26.3,S/D,86,234,2.6
2020/02/07,12:00,28.3,S/D,77,256,2.4
2020/02/07,13:00,27.9,S/D,81,254,4.4
2020/02/07,14:00,28.6,S/D,76,223,4.5
2020/02/07,15:00,29.5,S/D,76,239,3.8
2020/02/07,16:00,29.0,S/D,75,173,3.5
2020/02/07,17:00,28.9,S/D,77,205,1.6
2020/02/07,18:00,29.1,S/D,77,180,0.6
2020/02/07,19:00,27.2,S/D,86,22,1.5
2020/02/07,20:00,26.6,S/D,90,130,1.0
2020/02/07,21:00,26.5,S/D,90,37,3.1
2020/02/07,22:00,26.6,S/D,82,17,3.6
2020/02/07,23:00,26.3,S/D,81,18,3.0
2020/02/08,00:00,26.0,S/D,78,10,3.6
2020/02/08,01:00,25.5,S/D,76,4,2.7
2020/02/08,02:00,25.3,S/D,80,4,2.6
2020/02/08,03:00,24.9,S/D,80,5,3.1
2020/02/08,04:00,25.3,S/D,78,19,4.0
2020/02/08,05:00,25.0,S/D,82,42,4.3
2020/02/08,06:00,24.4,S/D,87,21,2.1
2020/02/08,07:00,24.7,S/D,87,12,1.7
2020/02/08,08:00,26.1,S/D,79,3,4.0
2020/02/08,09:00,27.3,S/D,73,354,6.2
2020/02/08,10:00,29.4,S/D,70,318,5.3
2020/02/08,11:00,29.8,S/D,71,242,4.4
2020/02/08,12:00,32.4,S/D,65,243,4.4
2020/02/08,13:00,33.5,S/D,55,355,3.1
2020/02/08,14:00,35.1,S/D,49,306,5.8
2020/02/08,15:00,35.4,S/D,51,358,4.2
2020/02/08,16:00,34.1,S/D,51,356,6.1
2020/02/08,17:00,33.3,S/D,54,350,4.9
2020/02/08,18:00,31.7,S/D,59,26,2.1
2020/02/08,19:00,29.3,S/D,67,16,1.8
2020/02/08,20:00,28.7,S/D,69,46,2.8
