AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2016/06/01,00:00,24.0,0.0,96,354,1.3
2016/06/01,01:00,23.8,0.0,96,31,3.0
2016/06/01,02:00,23.9,0.0,97,5,2.3
2016/06/01,03:00,23.6,0.0,97,9,1.8
2016/06/01,04:00,23.7,0.0,97,342,2.0
2016/06/01,05:00,23.4,0.0,97,41,2.7
2016/06/01,06:00,23.4,0.0,98,11,1.4
2016/06/01,07:00,23.8,0.0,94,348,7.9
2016/06/01,08:00,24.1,0.0,91,354,4.3
2016/06/01,09:00,26.3,0.0,80,339,4.3
2016/06/01,10:00,27.8,0.0,73,338,2.8
2016/06/01,11:00,28.3,0.0,71,355,4.9
2016/06/01,12:00,29.6,0.0,66,358,4.5
2016/06/01,13:00,30.3,0.0,68,332,4.6
2016/06/01,14:00,31.6,0.0,62,352,4.7
2016/06/01,15:00,31.3,0.0,64,338,6.0
2016/06/01,16:00,31.4,0.0,62,347,5.0
2016/06/01,17:00,30.4,0.0,65,357,4.0
2016/06/01,18:00,27.6,0.0,79,31,2.3
2016/06/01,19:00,26.7,0.0,82,49,3.0
2016/06/01,20:00,26.1,0.0,84,31,3.0
2016/06/01,21:00,25.6,0.0,85,28,2.8
2016/06/01,22:00,25.6,0.0,85,25,3.3
2016/06/01,23:00,25.1,0.0,87,21,1.7
2016/06/02,00:00,24.7,0.0,89,342,0.9
2016/06/02,01:00,24.6,0.0,91,6,1.5
2016/06/02,02:00,24.2,0.0,93,14,3.1
2016/06/02,03:00,24.1,0.0,94,9,4.1
2016/06/02,04:00,24.0,0.0,95,30,2.1
2016/06/02,05:00,24.1,0.0,95,22,2.8
2016/06/02,06:00,23.8,0.0,95,12,2.4
2016/06/02,07:00,24.8,0.0,91,14,2.5
2016/06/02,08:00,25.3,0.0,87,347,6.4
2016/06/02,09:00,26.8,0.0,81,337,4.0
2016/06/02,10:00,28.2,0.0,75,340,7.1
2016/06/02,11:00,29.5,0.0,68,345,5.6
2016/06/02,12:00,30.7,0.0,65,332,4.7
2016/06/02,13:00,30.7,0.0,67,339,8.4
2016/06/02,14:00,29.1,0.0,71,7,5.4
2016/06/02,15:00,29.6,0.0,67,356,6.6
2016/06/02,16:00,30.3,0.0,64,341,6.1
2016/06/02,17:00,29.4,0.0,67,14,5.0
2016/06/02,18:00,27.0,0.0,77,37,3.0
2016/06/02,19:00,26.0,0.0,82,37,2.0
2016/06/02,20:00,25.4,0.0,84,24,1.5
2016/06/02,21:00,25.1,0.0,86,43,2.7
2016/06/02,22:00,24.2,0.0,90,15,1.6
2016/06/02,23:00,24.0,0.0,90,353,2.3
2016/06/03,00:00,24.2,0.0,87,1,3.1
2016/06/03,01:00,24.3,0.0,88,357,4.4
2016/06/03,02:00,24.9,0.0,85,352,6.6
2016/06/03,03:00,24.9,0.0,86,355,5.1
2016/06/03,04:00,24.6,0.0,88,358,4.2
2016/06/03,05:00,24.4,0.0,89,4,4.6
2016/06/03,06:00,24.4,0.0,89,354,5.2
2016/06/03,07:00,26.0,0.0,82,5,7.5
2016/06/03,08:00,28.1,0.0,74,343,6.0
2016/06/03,09:00,28.1,0.0,73,347,6.9
2016/06/03,10:00,29.7,0.0,68,351,6.1
2016/06/03,11:00,29.9,0.0,69,257,3.4
2016/06/03,12:00,30.2,0.0,70,248,4.1
2016/06/03,13:00,32.3,0.0,57,341,5.8
2016/06/03,14:00,32.8,0.0,54,8,6.5
2016/06/03,15:00,32.7,0.0,56,320,5.3
2016/06/03,16:00,31.6,0.0,59,18,4.9
2016/06/03,17:00,30.5,0.0,64,14,4.0
2016/06/03,18:00,28.1,0.0,73,34,2.6
2016/06/03,19:00,27.1,0.0,76,39,4.1
2016/06/03,20:00,26.2,0.0,79,18,1.3
2016/06/03,21:00,26.1,0.0,82,36,2.2
2016/06/03,22:00,25.4,0.0,86,344,2.5
2016/06/03,23:00,25.2,0.0,87,344,1.9
2016/06/04,00:00,25.1,0.0,89,6,1.1
2016/06/04,01:00,24.9,0.0,90,12,1.7
2016/06/04,02:00,24.3,0.0,93,357,2.0
2016/06/04,03:00,24.2,0.0,94,18,3.3
2016/06/04,04:00,24.5,0.0,94,354,5.1
2016/06/04,05:00,24.5,0.0,94,359,5.7
2016/06/04,06:00,24.8,0.0,91,1,7.0
2016/06/04,07:00,26.1,0.0,84,356,4.8
2016/06/04,08:00,27.3,0.0,78,355,6.3
2016/06/04,09:00,29.6,0.0,69,10,5.3
2016/06/04,10:00,30.5,0.0,65,356,7.2
2016/06/04,11:00,30.7,0.0,64,348,8.8
2016/06/04,12:00,32.3,0.0,59,338,6.1
2016/06/04,13:00,32.2,0.0,60,334,6.8
2016/06/04,14:00,33.5,0.0,55,360,3.9
2016/06/04,15:00,32.9,0.0,57,348,4.7
2016/06/04,16:00,32.1,0.0,59,1,5.4
2016/06/04,17:00,30.8,0.0,62,354,4.9
2016/06/04,18:00,28.6,0.0,72,18,2.7
2016/06/04,19:00,27.3,S/D,78,33,1.8
2016/06/04,21:00,26.0,0.0,85,8,2.9
2016/06/04,22:00,25.6,0.0,85,43,1.0
2016/06/04,23:00,24.9,0.0,90,37,0.5
2016/06/05,00:00,24.4,0.0,91,4,1.3
2016/06/05,01:00,24.1,0.0,95,331,0.2
2016/06/05,02:00,24.0,0.0,93,24,0.2
2016/06/05,03:00,23.7,0.0,93,46,0.8
2016/06/05,04:00,23.6,0.0,92,143,1.3
2016/06/05,05:00,23.8,0.0,90,30,2.2
2016/06/05,06:00,23.7,0.0,90,31,1.1
2016/06/05,07:00,25.7,0.0,83,268,1.3
2016/06/05,08:00,29.5,0.0,72,353,3.1
2016/06/05,09:00,30.5,0.0,69,320,4.5
2016/06/05,10:00,32.0,0.0,62,318,6.1
2016/06/05,11:00,32.1,0.0,61,354,6.7
2016/06/05,12:00,32.6,0.0,57,334,8.3
2016/06/05,13:00,32.7,0.0,59,337,6.4
2016/06/05,14:00,33.1,0.0,57,315,7.1
2016/06/05,15:00,32.0,0.0,60,354,6.3
2016/06/05,16:00,32.7,0.0,58,349,5.6
2016/06/05,17:00,31.3,0.0,62,7,4.7
2016/06/05,18:00,28.9,0.0,72,20,2.1
2016/06/05,19:00,27.7,0.0,79,360,1.8
2016/06/05,20:00,27.3,0.0,80,26,2.4
2016/06/05,21:00,26.6,0.0,83,33,2.3
