AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2016/04/01,01:00,24.0,0.0,98,109,1.4
2016/04/01,02:00,23.6,0.0,98,29,1.5
2016/04/01,03:00,23.9,0.0,98,131,0.7
2016/04/01,04:00,24.0,0.0,98,130,1.7
2016/04/01,05:00,23.9,0.0,98,93,2.0
2016/04/01,06:00,23.6,0.0,98,60,3.3
2016/04/01,07:00,24.2,0.0,95,123,1.2
2016/04/01,08:00,25.5,0.0,90,102,0.5
2016/04/01,09:00,26.0,0.0,90,60,0.7
2016/04/01,10:00,24.8,0.6,95,109,3.6
2016/04/01,11:00,24.3,2.4,97,130,2.2
2016/04/01,12:00,24.8,0.0,97,200,2.2
2016/04/01,13:00,25.5,0.0,91,200,2.3
2016/04/01,14:00,25.5,0.0,90,199,2.5
2016/04/01,15:00,25.9,0.0,89,134,1.6
2016/04/01,16:00,25.9,S/D,86,S/D,3.6
2016/04/01,17:00,25.7,0.0,90,214,1.9
2016/04/01,18:00,24.9,0.0,93,200,3.6
2016/04/01,19:00,24.6,0.0,95,200,3.2
2016/04/01,20:00,24.4,0.0,94,118,2.7
2016/04/01,21:00,24.4,0.0,95,131,2.4
2016/04/01,22:00,24.0,0.0,97,101,1.4
2016/04/01,23:00,23.7,0.0,97,64,2.6
2016/04/02,00:00,23.7,0.0,97,180,0.2
2016/04/02,01:00,23.5,0.0,97,51,1.8
2016/04/02,02:00,23.5,0.0,97,53,2.5
2016/04/02,03:00,23.2,0.0,98,42,3.5
2016/04/02,04:00,23.1,0.0,96,45,3.5
2016/04/02,05:00,23.2,0.0,95,185,0.2
2016/04/02,06:00,23.2,0.0,95,141,0.9
2016/04/02,07:00,23.6,0.0,95,129,1.5
2016/04/02,08:00,24.4,0.0,89,63,0.8
2016/04/02,09:00,26.3,0.0,85,194,1.6
2016/04/02,10:00,27.1,0.0,82,233,1.6
2016/04/02,11:00,28.2,0.0,80,213,2.8
2016/04/02,12:00,29.6,0.0,78,203,3.0
2016/04/02,13:00,27.9,0.0,81,259,2.2
2016/04/02,14:00,27.9,0.0,82,101,1.7
2016/04/02,15:00,27.2,0.0,84,111,2.5
2016/04/02,16:00,26.9,0.0,88,67,3.0
2016/04/02,17:00,26.1,0.0,90,80,2.8
2016/04/02,18:00,25.5,0.0,92,49,1.1
2016/04/02,19:00,25.0,0.0,92,81,1.3
2016/04/02,20:00,24.8,0.0,95,50,4.9
2016/04/02,21:00,24.6,0.0,96,354,1.4
2016/04/02,22:00,24.6,0.0,97,344,0.1
2016/04/02,23:00,24.4,0.0,98,37,1.1
2016/04/03,00:00,24.0,0.0,98,50,3.9
2016/04/03,01:00,23.9,0.0,98,86,0.3
2016/04/03,02:00,23.1,0.0,98,32,2.5
2016/04/03,03:00,22.9,0.0,98,37,1.7
2016/04/03,04:00,22.9,0.0,98,24,1.7
2016/04/03,05:00,23.0,0.0,98,27,1.3
2016/04/03,06:00,23.2,0.0,97,137,2.5
2016/04/03,07:00,24.1,0.0,95,131,2.9
2016/04/03,08:00,25.6,0.0,88,132,2.3
2016/04/03,09:00,27.5,0.0,82,95,1.6
2016/04/03,10:00,29.1,0.0,74,348,4.5
2016/04/03,11:00,31.3,0.0,68,341,4.6
2016/04/03,12:00,31.2,0.0,64,346,4.7
2016/04/03,13:00,31.1,0.0,63,10,4.1
2016/04/03,14:00,31.6,0.0,64,39,2.0
2016/04/03,15:00,29.5,0.0,75,271,4.3
2016/04/03,16:00,32.3,0.0,65,235,2.3
2016/04/03,17:00,30.7,0.0,70,261,3.8
2016/04/03,18:00,24.9,7.8,95,324,2.7
2016/04/03,19:00,24.9,0.0,96,66,2.3
2016/04/03,20:00,24.8,0.0,96,20,0.8
2016/04/03,21:00,24.8,0.0,98,56,1.7
2016/04/03,22:00,24.5,0.0,97,44,0.3
2016/04/03,23:00,24.7,0.0,98,337,0.0
2016/04/04,00:00,24.4,0.0,98,11,0.7
2016/04/04,01:00,24.3,0.0,98,16,1.3
2016/04/04,02:00,24.3,0.0,99,25,0.0
2016/04/04,03:00,24.5,0.0,99,197,1.7
2016/04/04,04:00,23.8,0.0,99,47,2.6
2016/04/04,05:00,24.0,0.0,99,91,0.0
2016/04/04,06:00,24.1,0.0,99,24,1.3
2016/04/04,07:00,23.9,0.0,99,25,1.8
2016/04/04,08:00,24.4,0.0,99,15,1.5
2016/04/04,09:00,25.8,0.0,97,234,0.9
2016/04/04,10:00,28.2,0.0,83,224,2.3
2016/04/04,11:00,30.2,0.0,73,211,2.5
2016/04/04,12:00,31.5,0.0,67,235,4.0
2016/04/04,13:00,29.6,0.0,76,47,5.8
2016/04/04,14:00,30.7,0.0,71,195,1.6
2016/04/04,15:00,31.5,0.0,70,301,1.1
2016/04/04,16:00,32.6,0.0,67,242,3.3
2016/04/04,17:00,30.3,0.0,75,130,3.9
2016/04/04,19:00,26.9,0.0,88,35,3.6
2016/04/04,20:00,26.5,0.0,89,42,2.7
2016/04/04,21:00,25.7,0.0,94,244,0.9
2016/04/04,22:00,26.0,0.0,91,333,2.1
2016/04/04,23:00,25.3,0.0,93,16,1.9
2016/04/05,00:00,24.8,0.0,95,327,2.1
2016/04/05,01:00,24.7,0.0,97,335,1.8
2016/04/05,02:00,24.5,0.0,96,358,1.0
2016/04/05,03:00,24.5,0.0,96,286,2.1
2016/04/05,04:00,24.5,0.0,97,316,1.9
2016/04/05,05:00,24.6,0.0,97,349,1.6
2016/04/05,06:00,24.5,0.0,96,30,2.2
2016/04/05,07:00,25.0,0.0,95,49,2.3
2016/04/05,08:00,26.3,0.0,87,71,1.8
2016/04/05,09:00,26.6,0.0,86,162,1.6
2016/04/05,10:00,26.1,1.2,92,145,0.2
2016/04/05,11:00,28.8,0.0,81,232,3.7
2016/04/05,12:00,29.0,0.0,78,255,3.8
2016/04/05,13:00,25.2,5.4,96,167,2.3
2016/04/05,14:00,25.5,0.0,95,166,1.5
2016/04/05,15:00,24.7,2.4,97,160,1.9
2016/04/05,16:00,24.1,0.0,97,197,2.5
2016/04/05,17:00,23.9,0.0,98,200,2.5
2016/04/05,18:00,23.7,0.0,98,230,2.9
2016/04/05,19:00,23.6,0.0,98,208,1.4
2016/04/05,20:00,23.7,0.0,98,78,1.0
2016/04/05,21:00,23.7,0.0,97,123,2.4
2016/04/05,22:00,23.4,0.0,97,69,2.2
2016/04/05,23:00,23.2,0.0,98,46,3.4
2016/04/06,00:00,23.2,0.0,98,34,1.8
2016/04/06,01:00,23.1,0.0,98,215,0.8
2016/04/06,02:00,23.1,0.0,98,213,1.6
2016/04/06,03:00,23.0,0.0,98,215,1.4
2016/04/06,04:00,23.0,0.0,98,113,2.5
2016/04/06,05:00,23.3,0.0,98,246,0.8
2016/04/06,06:00,23.0,0.0,98,119,2.4
2016/04/06,07:00,23.0,0.0,98,105,3.2
2016/04/06,08:00,24.0,0.0,94,169,1.8
2016/04/06,09:00,26.1,0.0,83,117,2.6
2016/04/06,11:00,29.7,0.0,71,180,1.7
2016/04/06,12:00,30.4,0.0,74,201,2.1
2016/04/06,13:00,31.3,0.0,62,158,2.2
2016/04/06,14:00,31.1,0.0,62,136,3.5
2016/04/06,15:00,32.9,0.0,58,200,3.3
2016/04/06,16:00,32.4,0.0,59,201,3.9
2016/04/06,17:00,31.6,0.0,62,173,1.4
2016/04/06,18:00,30.2,0.0,67,100,1.5
2016/04/06,19:00,28.3,0.0,79,82,0.1
2016/04/06,20:00,27.2,0.0,84,13,2.2
2016/04/06,21:00,27.3,0.0,83,50,3.8
2016/04/06,22:00,26.9,0.0,84,63,1.7
2016/04/06,23:00,25.7,0.0,93,285,0.3
2016/04/07,00:00,25.3,0.0,94,21,0.5
2016/04/07,01:00,S/D,S/D,S/D,S/D,S/D
2016/04/07,02:00,25.1,0.0,92,25,1.5
2016/04/07,03:00,25.3,0.0,93,40,2.2
2016/04/07,04:00,24.9,0.0,96,128,0.9
2016/04/07,05:00,24.7,0.0,96,82,1.1
2016/04/07,06:00,24.3,0.0,96,311,0.8
2016/04/07,07:00,24.7,0.0,96,39,0.3
2016/04/07,08:00,27.5,0.0,87,304,1.0
2016/04/07,09:00,29.0,0.0,81,227,2.5
2016/04/07,10:00,30.4,0.0,75,246,3.4
2016/04/07,11:00,30.4,0.0,74,295,2.4
2016/04/07,12:00,25.9,4.2,94,31,4.0
2016/04/07,13:00,28.4,0.0,85,71,3.8
2016/04/07,14:00,29.9,0.0,79,103,3.5
2016/04/07,15:00,30.9,0.0,72,116,4.1
2016/04/07,16:00,30.6,0.0,69,121,3.9
2016/04/07,17:00,30.2,0.0,73,136,2.6
2016/04/07,18:00,28.5,0.0,74,54,2.3
2016/04/07,19:00,27.6,0.0,77,77,2.0
2016/04/07,20:00,26.7,0.0,83,79,1.1
2016/04/07,21:00,25.6,0.0,91,25,2.0
2016/04/07,22:00,25.6,0.0,95,149,0.6
2016/04/07,23:00,25.9,0.0,88,127,3.0
2016/04/08,00:00,24.8,0.0,95,184,0.1
2016/04/08,01:00,24.7,0.0,96,309,0.0
