AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2012/07/01,00:00,23.3,0.0,95,13,1.0
2012/07/01,01:00,22.9,0.0,95,293,0.9
2012/07/01,02:00,23.1,0.0,94,8,0.8
2012/07/01,03:00,23.0,0.0,94,3,0.6
2012/07/01,04:00,23.0,0.0,94,344,1.5
2012/07/01,05:00,22.9,0.0,95,358,2.0
2012/07/01,06:00,22.9,0.0,95,2,0.9
2012/07/01,07:00,23.2,0.0,95,314,1.9
2012/07/01,08:00,27.3,0.0,77,313,2.6
2012/07/01,09:00,26.6,0.0,82,293,2.9
2012/07/01,10:00,28.6,0.0,74,289,3.4
2012/07/01,11:00,28.5,0.0,76,256,4.0
2012/07/01,12:00,29.3,0.0,68,242,3.7
2012/07/01,13:00,30.7,0.0,62,258,3.2
2012/07/01,14:00,26.2,0.0,86,63,5.5
2012/07/01,15:00,28.0,0.6,76,78,2.3
2012/07/01,16:00,28.9,0.0,73,91,2.3
2012/07/01,17:00,28.3,0.3,69,71,3.6
2012/07/01,18:00,26.9,0.0,76,59,3.9
2012/07/01,19:00,26.1,0.0,81,76,1.1
2012/07/01,20:00,25.6,0.0,82,59,4.1
2012/07/01,21:00,25.3,0.0,83,62,1.8
2012/07/01,22:00,24.0,0.0,90,48,1.8
2012/07/01,23:00,23.5,0.0,93,340,1.6
2012/07/02,00:00,23.6,0.0,93,354,2.0
2012/07/02,01:00,23.2,0.0,94,15,0.5
2012/07/02,02:00,22.9,0.0,95,13,1.1
2012/07/02,03:00,22.6,0.0,95,41,1.0
2012/07/02,04:00,22.6,0.0,95,53,1.8
2012/07/02,05:00,22.5,0.0,94,31,0.6
2012/07/02,06:00,22.3,0.0,94,6,1.0
2012/07/02,07:00,24.4,0.0,89,180,0.0
2012/07/02,08:00,28.0,0.0,73,207,1.0
2012/07/02,09:00,28.6,0.0,72,243,1.5
2012/07/02,10:00,29.0,0.0,72,252,2.9
2012/07/02,11:00,29.9,0.0,70,254,3.7
2012/07/02,12:00,30.8,0.0,67,261,4.1
2012/07/02,13:00,31.9,0.0,55,1,3.6
2012/07/02,14:00,31.0,0.0,64,60,0.5
2012/07/02,15:00,30.6,0.0,67,217,2.1
2012/07/02,16:00,30.1,0.0,66,251,0.9
2012/07/02,17:00,29.7,0.0,68,200,1.2
2012/07/02,18:00,27.9,0.0,77,73,2.1
2012/07/02,19:00,27.4,0.0,78,107,2.9
2012/07/02,20:00,26.4,0.0,83,72,2.7
2012/07/02,21:00,25.6,0.0,85,77,1.9
2012/07/02,22:00,25.2,0.0,85,56,2.6
2012/07/02,23:00,24.7,0.0,87,41,0.8
2012/07/03,00:00,23.7,0.0,92,28,1.0
2012/07/03,01:00,23.9,0.0,94,351,1.8
2012/07/03,02:00,23.7,0.0,96,7,1.3
2012/07/03,03:00,23.7,0.0,96,1,1.0
2012/07/03,04:00,23.5,0.0,97,44,0.8
2012/07/03,05:00,22.8,0.0,97,48,2.4
2012/07/03,06:00,22.7,0.0,97,7,0.9
2012/07/03,07:00,23.3,0.0,97,265,0.9
2012/07/03,08:00,24.3,0.0,97,273,0.6
2012/07/03,09:00,27.5,0.0,80,234,1.9
2012/07/03,10:00,28.7,0.0,76,241,2.4
2012/07/03,11:00,29.2,0.0,74,246,3.3
2012/07/03,12:00,30.1,0.0,67,270,2.6
2012/07/03,13:00,31.7,0.0,61,236,3.4
2012/07/03,14:00,33.3,0.0,54,235,2.5
2012/07/03,15:00,32.2,0.0,54,261,2.7
2012/07/03,16:00,31.1,0.0,57,151,1.7
2012/07/03,17:00,30.6,0.0,58,127,2.6
2012/07/03,18:00,29.6,0.0,62,120,2.1
2012/07/03,19:00,28.0,0.0,71,136,1.1
2012/07/03,20:00,26.6,0.0,81,75,0.9
2012/07/03,21:00,25.8,0.0,82,57,3.0
2012/07/03,22:00,25.0,0.0,89,109,0.4
2012/07/03,23:00,25.0,0.0,84,46,1.9
2012/07/04,00:00,24.5,0.0,90,143,1.5
2012/07/04,01:00,23.8,0.0,94,63,1.2
2012/07/04,02:00,24.0,0.0,91,52,1.3
2012/07/04,03:00,23.3,0.0,93,57,2.6
2012/07/04,04:00,23.6,0.0,95,148,0.9
2012/07/04,05:00,23.5,0.0,96,185,1.7
2012/07/04,06:00,22.9,0.0,96,23,0.8
2012/07/04,07:00,22.6,0.0,96,63,3.5
2012/07/04,08:00,27.6,0.0,76,234,0.7
2012/07/04,09:00,28.1,0.0,75,203,2.2
2012/07/04,10:00,28.9,0.0,72,232,2.4
2012/07/04,11:00,28.1,0.0,77,242,2.2
2012/07/04,12:00,31.0,0.0,65,244,2.8
2012/07/04,13:00,32.2,0.0,58,259,2.9
2012/07/04,14:00,31.9,0.0,58,253,3.1
2012/07/04,15:00,31.4,0.0,58,224,2.7
2012/07/04,16:00,30.6,0.0,64,40,1.6
2012/07/04,17:00,28.8,0.0,71,50,2.4
2012/07/04,18:00,26.7,0.0,73,34,0.8
2012/07/04,19:00,25.7,0.0,80,52,4.0
2012/07/04,20:00,24.9,0.0,85,49,1.9
2012/07/04,21:00,24.3,0.0,88,27,0.6
2012/07/04,22:00,24.1,0.0,87,47,2.7
2012/07/04,23:00,24.2,0.0,84,359,1.6
2012/07/05,00:00,23.5,0.0,88,0,1.9
2012/07/05,01:00,22.9,0.0,92,36,1.1
2012/07/05,02:00,23.0,0.0,87,41,1.0
2012/07/05,03:00,23.1,0.0,86,46,3.9
2012/07/05,04:00,22.8,0.0,88,45,3.1
