AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2016/10/01,00:00,26.4,0.0,90,174,1.5
2016/10/01,01:00,26.3,0.0,86,114,0.5
2016/10/01,02:00,26.0,0.0,81,34,1.6
2016/10/01,03:00,26.5,0.0,77,42,3.2
2016/10/01,04:00,26.7,0.0,73,44,3.0
2016/10/01,05:00,25.2,0.0,84,299,3.1
2016/10/01,06:00,24.9,0.0,89,334,0.9
2016/10/01,07:00,26.6,0.0,85,241,2.7
2016/10/01,08:00,29.2,0.0,74,264,1.9
2016/10/01,09:00,30.8,0.0,70,225,3.2
2016/10/01,10:00,32.7,0.0,64,228,3.7
2016/10/01,11:00,34.1,0.0,59,252,4.4
2016/10/01,12:00,32.7,0.0,67,329,2.1
2016/10/01,13:00,27.2,1.8,81,112,12.2
2016/10/01,14:00,22.8,2.4,96,164,3.0
2016/10/01,15:00,23.0,0.0,97,43,5.4
2016/10/01,16:00,22.8,0.0,96,208,1.1
2016/10/01,17:00,22.9,0.0,96,253,3.0
2016/10/01,18:00,23.1,0.0,96,45,4.4
2016/10/01,19:00,23.3,0.0,97,133,1.9
2016/10/01,20:00,23.3,0.0,94,180,1.0
2016/10/01,21:00,23.3,0.0,95,84,1.1
2016/10/01,22:00,22.9,0.0,96,34,3.2
2016/10/01,23:00,23.3,0.0,94,52,2.7
2016/10/02,00:00,23.2,0.0,93,45,2.5
2016/10/02,01:00,23.2,0.0,96,195,0.9
2016/10/02,02:00,22.9,0.0,97,172,0.6
2016/10/02,03:00,22.8,0.0,95,115,3.1
2016/10/02,04:00,23.0,0.0,91,117,3.3
2016/10/02,05:00,23.0,0.0,94,120,3.5
2016/10/02,06:00,23.2,0.0,93,123,3.5
2016/10/02,07:00,23.2,0.0,93,186,1.5
2016/10/02,08:00,23.9,0.0,93,195,2.7
2016/10/02,09:00,24.6,0.0,88,194,4.0
2016/10/02,10:00,25.1,0.0,85,195,6.3
2016/10/02,11:00,25.8,0.0,83,167,3.6
2016/10/02,12:00,26.0,0.0,83,193,5.9
2016/10/02,13:00,26.9,0.0,79,167,3.0
2016/10/02,14:00,27.2,0.0,76,194,4.7
2016/10/02,15:00,27.6,0.0,73,188,3.6
2016/10/02,16:00,29.3,0.0,67,164,2.6
2016/10/02,17:00,27.8,0.0,71,188,5.3
2016/10/02,18:00,26.6,0.0,78,174,0.9
2016/10/02,19:00,26.1,0.0,82,143,0.8
2016/10/02,20:00,26.0,0.0,85,182,0.3
2016/10/02,21:00,25.4,0.0,87,50,1.6
2016/10/02,22:00,24.9,0.0,88,28,2.5
2016/10/02,23:00,24.9,0.0,86,18,2.0
2016/10/03,00:00,25.3,0.0,85,313,0.0
2016/10/03,01:00,24.8,0.0,91,308,0.2
2016/10/03,02:00,24.5,0.0,93,280,0.7
2016/10/03,03:00,23.9,0.0,93,42,2.5
2016/10/03,04:00,23.6,0.0,93,41,2.4
2016/10/03,05:00,23.8,0.0,91,49,2.5
2016/10/03,06:00,24.0,0.0,89,66,1.5
2016/10/03,07:00,24.7,0.0,87,27,1.2
2016/10/03,08:00,27.8,0.0,74,327,1.1
2016/10/03,09:00,27.2,0.0,78,214,2.3
2016/10/03,10:00,27.7,0.0,76,204,1.3
2016/10/03,11:00,28.7,0.0,73,208,2.8
2016/10/03,12:00,30.1,0.0,68,231,2.0
2016/10/03,13:00,30.8,0.0,67,208,4.1
2016/10/03,14:00,29.3,0.0,70,121,5.4
2016/10/03,15:00,26.0,0.0,78,127,3.7
2016/10/03,16:00,29.0,0.0,66,151,1.3
2016/10/03,17:00,28.4,0.0,72,305,0.4
2016/10/03,18:00,26.8,0.0,79,105,2.1
2016/10/03,19:00,26.1,0.0,87,68,2.4
2016/10/03,20:00,25.2,0.0,88,44,1.7
2016/10/03,21:00,25.4,0.0,88,12,1.0
2016/10/03,22:00,24.7,0.0,92,35,2.6
