AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2015/08/11,10:00,S/D,S/D,S/D,S/D,S/D
2015/08/11,11:00,9.8,0.0,100,185,3.0
2015/08/11,12:00,24.6,1.2,89,183,1.3
2015/08/11,13:00,24.6,0.6,87,157,1.1
2015/08/11,14:00,25.8,0.0,82,191,0.9
2015/08/11,15:00,26.0,0.0,82,227,3.3
2015/08/11,16:00,26.5,0.0,78,119,2.0
2015/08/11,17:00,26.5,0.0,78,130,1.3
2015/08/11,18:00,25.3,0.0,85,134,0.7
2015/08/11,19:00,24.9,0.0,90,122,0.6
2015/08/11,20:00,24.1,0.0,94,33,2.7
2015/08/11,21:00,24.2,0.0,91,57,3.4
2015/08/11,22:00,24.1,0.0,94,92,0.9
2015/08/11,23:00,23.7,0.0,92,42,4.3
2015/08/12,00:00,22.6,8.1,96,32,3.2
2015/08/12,01:00,22.2,0.3,97,304,1.2
2015/08/12,02:00,22.3,0.0,97,201,1.5
2015/08/12,03:00,22.5,0.0,97,62,0.2
2015/08/12,04:00,22.2,0.0,98,48,1.9
2015/08/12,05:00,22.0,0.0,98,60,2.7
2015/08/12,06:00,22.2,0.0,98,47,2.9
2015/08/12,07:00,22.4,0.0,97,220,0.7
2015/08/12,08:00,23.3,0.0,94,151,1.0
2015/08/12,09:00,24.0,0.0,92,137,1.4
2015/08/12,10:00,25.3,0.0,85,189,2.2
2015/08/12,11:00,26.3,0.0,77,197,3.7
2015/08/12,12:00,27.7,0.0,75,208,6.1
2015/08/12,13:00,27.0,0.0,75,204,6.2
2015/08/12,14:00,27.2,0.0,73,211,6.1
2015/08/12,15:00,26.5,0.0,79,125,2.6
2015/08/12,16:00,26.9,0.0,73,191,3.8
2015/08/12,17:00,26.4,0.0,77,169,2.9
2015/08/12,18:00,25.3,0.0,82,155,1.5
2015/08/12,19:00,24.7,0.0,85,110,1.9
2015/08/12,20:00,24.4,0.0,83,121,3.4
2015/08/12,21:00,24.0,0.0,87,122,2.0
2015/08/12,22:00,23.0,0.0,91,81,2.7
2015/08/12,23:00,23.4,0.0,88,99,2.8
2015/08/13,00:00,23.0,0.0,89,121,1.3
2015/08/13,01:00,22.8,0.0,95,200,2.1
2015/08/13,02:00,22.2,0.0,96,133,0.0
2015/08/13,03:00,22.0,0.0,97,181,0.8
2015/08/13,04:00,22.3,0.0,97,178,1.0
2015/08/13,05:00,22.2,0.0,97,119,0.8
2015/08/13,06:00,21.7,0.0,97,121,1.0
2015/08/13,07:00,21.7,0.0,96,86,1.3
2015/08/13,08:00,24.2,0.0,85,152,1.8
2015/08/13,09:00,25.8,0.0,76,132,2.2
2015/08/13,10:00,27.5,0.0,71,178,1.8
2015/08/13,11:00,26.5,0.0,74,196,4.3
2015/08/13,12:00,28.2,0.0,68,203,5.6
2015/08/13,13:00,29.0,0.0,66,195,6.1
2015/08/13,14:00,29.4,0.0,63,156,3.8
2015/08/13,15:00,29.8,0.0,63,132,2.7
2015/08/13,16:00,29.7,0.0,64,160,2.5
2015/08/13,17:00,29.7,0.0,64,136,2.5
2015/08/13,18:00,27.9,0.0,73,116,0.4
2015/08/13,19:00,26.6,0.0,78,138,1.0
2015/08/13,20:00,26.5,0.0,79,128,2.6
2015/08/13,21:00,25.8,0.0,80,125,1.3
2015/08/13,22:00,25.1,0.0,83,147,0.2
2015/08/13,23:00,24.4,0.0,89,132,0.2
2015/08/14,00:00,24.1,0.0,94,190,0.0
2015/08/14,01:00,23.7,0.0,92,233,1.2
2015/08/14,02:00,23.3,0.0,94,259,0.0
2015/08/14,03:00,23.0,0.0,92,57,2.5
2015/08/14,04:00,23.3,0.0,94,319,0.4
2015/08/14,05:00,22.8,0.0,96,32,1.3
2015/08/14,06:00,22.2,0.0,97,57,1.7
2015/08/14,07:00,23.9,0.0,97,189,1.4
2015/08/14,08:00,24.3,0.0,91,127,1.4
2015/08/14,09:00,26.6,0.0,82,138,2.2
2015/08/14,10:00,28.5,0.0,71,159,2.1
2015/08/14,11:00,29.2,0.0,68,198,4.5
2015/08/14,12:00,30.6,0.0,61,200,3.1
2015/08/14,13:00,30.8,0.0,62,203,4.6
2015/08/14,14:00,31.2,0.0,60,196,2.7
2015/08/14,15:00,31.0,0.0,59,203,2.6
2015/08/14,16:00,30.2,0.0,65,199,3.0
2015/08/14,17:00,30.7,0.0,61,202,2.1
2015/08/14,18:00,28.8,0.0,70,178,1.0
2015/08/14,19:00,27.7,0.0,83,211,0.2
2015/08/14,20:00,27.2,0.0,77,45,3.4
2015/08/14,21:00,26.7,0.0,80,46,4.7
2015/08/14,22:00,25.9,0.0,84,42,5.5
2015/08/14,23:00,25.9,0.0,82,35,2.9
2015/08/15,00:00,25.4,0.0,90,290,0.5
2015/08/15,01:00,24.9,0.0,90,300,1.0
2015/08/15,02:00,24.6,0.0,90,355,1.8
2015/08/15,03:00,24.3,0.0,90,27,1.2
2015/08/15,04:00,24.3,0.0,89,356,2.0
2015/08/15,05:00,24.2,0.0,90,37,2.4
2015/08/15,06:00,23.8,0.0,92,33,1.9
2015/08/15,07:00,24.2,0.0,91,285,0.4
2015/08/15,08:00,27.2,0.0,81,268,2.3
2015/08/15,09:00,28.3,0.0,78,240,3.3
2015/08/15,10:00,29.9,0.0,67,306,4.1
2015/08/15,11:00,30.8,0.0,67,304,3.0
2015/08/15,12:00,30.4,0.0,69,286,2.4
2015/08/15,13:00,31.8,0.0,64,324,2.8
2015/08/15,14:00,28.3,0.0,74,120,6.7
2015/08/15,15:00,24.6,0.6,93,29,4.4
2015/08/15,16:00,23.5,0.9,93,42,5.7
2015/08/15,17:00,24.1,0.0,93,24,1.4
2015/08/15,18:00,23.6,0.0,93,327,3.7
2015/08/15,19:00,23.0,0.0,91,7,2.1
2015/08/15,20:00,22.9,0.0,92,27,2.4
2015/08/15,21:00,22.8,0.0,93,347,1.0
2015/08/15,22:00,22.8,0.0,93,358,1.2
2015/08/15,23:00,22.7,0.0,94,1,1.0
2015/08/16,00:00,22.6,0.0,94,36,2.2
2015/08/16,01:00,22.2,0.0,95,30,1.3
2015/08/16,02:00,22.5,0.0,93,51,3.4
2015/08/16,03:00,22.4,0.0,93,50,3.3
2015/08/16,04:00,22.5,0.0,92,52,3.9
