Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : BELLAVISTA
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
,Latitud :,3°28'42.94'',Longitud :,73°4'4.93'',Altitud :,91 msnm.
,Tipo :,HLM - Hidrológica,Código :,240111
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-12-01,6.04,6.06,6.08,6.11
2018-12-02,6.11,6.11,6.10,6.09
2018-12-03,6.05,6.04,6.03,6.01
2018-12-04,5.95,5.94,5.91,5.89
2018-12-05,5.79,5.70,5.71,5.73
2018-12-06,5.68,5.68,5.68,5.67
2018-12-07,5.60,5.60,5.60,5.60
2018-12-08,5.60,5.61,5.63,5.66
2018-12-09,5.72,5.73,5.75,5.76
2018-12-10,5.85,5.86,5.87,5.89
2018-12-11,5.94,5.94,5.93,5.92
2018-12-12,5.79,5.76,5.71,5.68
2018-12-13,5.33,5.31,5.28,5.24
2018-12-14,5.11,5.09,5.06,5.03
2018-12-15,4.95,4.94,4.92,4.90
2018-12-16,4.81,4.78,4.74,4.71
2018-12-17,4.62,4.62,4.64,4.68
2018-12-18,4.81,4.85,4.89,4.94
2018-12-19,5.31,5.31,5.32,5.33
2018-12-20,5.39,5.39,5.39,5.39
2018-12-21,5.28,5.27,5.26,5.24
2018-12-22,5.19,5.19,5.19,5.20
2018-12-23,5.24,5.24,5.25,5.26
2018-12-24,5.31,5.31,5.30,5.29
2018-12-25,5.19,5.18,5.18,5.19
2018-12-26,5.22,5.24,5.27,5.31
2018-12-27,5.42,5.45,5.49,5.53
2018-12-28,5.64,5.67,5.70,5.73
2018-12-29,5.75,5.75,5.75,5.75
2018-12-30,5.42,5.45,5.47,5.49
2018-12-31,5.60,5.57,5.54,5.51
