Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : BELLAVISTA
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
,Latitud :,3°28'42.94'',Longitud :,73°4'4.93'',Altitud :,91 msnm.
,Tipo :,HLM - Hidrológica,Código :,240111
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2019-01-01,5.46,5.44,5.41,5.38
2019-01-02,5.32,5.31,5.30,5.28
2019-01-03,5.21,5.21,5.20,5.19
2019-01-04,5.15,5.13,5.10,5.08
2019-01-05,5.03,5.00,4.97,4.94
2019-01-06,4.85,4.81,4.77,4.72
2019-01-07,4.44,4.41,4.35,4.31
2019-01-08,4.18,4.15,4.11,4.08
2019-01-09,3.98,3.85,3.91,3.87
2019-01-10,3.73,3.70,3.64,3.60
2019-01-11,3.49,3.46,3.43,3.40
2019-01-12,3.34,3.34,3.34,3.34
2019-01-13,3.33,3.33,3.32,3.32
2019-01-14,3.31,3.31,3.33,3.33
2019-01-15,3.47,3.51,3.55,3.61
2019-01-16,3.75,3.81,3.87,3.93
2019-01-17,4.14,4.19,4.25,4.32
2019-01-18,4.59,4.64,4.68,4.73
2019-01-19,4.94,5.00,5.07,5.13
2019-01-20,5.31,5.36,5.45,5.59
2019-01-21,5.83,5.88,5.94,5.99
2019-01-22,6.15,6.15,6.15,6.15
2019-01-23,6.17,6.18,6.20,6.23
2019-01-24,6.34,6.37,6.40,6.44
2019-01-25,6.59,6.63,6.68,6.73
2019-01-26,6.87,6.90,6.93,6.99
2019-01-27,7.06,7.08,7.10,7.13
2019-01-28,7.16,7.16,7.15,7.15
2019-01-29,7.11,7.11,7.10,7.08
2019-01-30,7.04,7.02,7.00,6.98
2019-01-31,6.93,6.93,6.93,6.93
