Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : PEBAS
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,PEBAS
2020/06/02,18:00,25.8,0.0,88,94,0.1
2020/06/02,19:00,25.2,0.0,95,74,0.4
2020/06/02,20:00,24.8,0.0,100,22,1.1
2020/06/02,21:00,24.8,0.0,91,65,0.7
2020/06/02,22:00,24.5,0.0,96,78,0.1
2020/06/02,23:00,24.1,0.0,100,131,0.0
2020/06/03,00:00,24.0,0.0,100,167,1.3
2020/06/03,01:00,23.7,0.0,100,42,0.0
2020/06/03,02:00,23.4,0.0,100,49,1.7
2020/06/03,03:00,23.6,0.0,100,61,1.6
2020/06/03,04:00,23.4,0.0,100,324,0.3
2020/06/03,05:00,23.4,0.0,100,328,1.4
2020/06/03,06:00,23.1,0.3,100,336,3.0
2020/06/03,07:00,22.6,2.1,100,331,3.9
2020/06/03,08:00,24.0,0.0,86,314,3.5
2020/06/03,09:00,25.6,0.0,78,320,4.4
2020/06/03,10:00,26.1,0.0,77,316,3.9
2020/06/03,11:00,27.9,0.0,69,313,4.6
2020/06/03,12:00,29.5,0.0,58,285,4.0
2020/06/03,13:00,30.5,0.0,58,348,2.2
2020/06/03,14:00,33.0,0.0,56,150,3.0
2020/06/03,15:00,32.9,0.0,52,122,2.1
2020/06/03,16:00,33.7,0.0,51,170,2.6
2020/06/03,17:00,32.2,0.0,56,190,2.2
2020/06/03,18:00,26.1,0.0,84,210,0.6
2020/06/03,19:00,25.5,0.0,85,246,1.6
2020/06/03,20:00,25.0,0.0,87,241,1.4
2020/06/03,21:00,24.7,0.0,88,299,1.2
2020/06/03,22:00,24.3,0.3,93,61,3.2
2020/06/03,23:00,23.4,4.5,100,359,4.1
2020/06/04,00:00,23.0,0.6,100,6,3.6
2020/06/04,01:00,22.9,0.3,100,359,3.1
2020/06/04,02:00,22.7,0.3,100,29,2.0
2020/06/04,03:00,22.4,0.6,100,221,0.2
2020/06/04,04:00,22.4,0.0,100,25,1.4
2020/06/04,05:00,22.2,0.0,100,17,1.5
2020/06/04,06:00,22.2,0.0,100,144,0.8
2020/06/04,07:00,22.8,0.0,100,81,0.8
2020/06/04,08:00,25.2,0.0,81,102,0.9
2020/06/04,09:00,28.5,0.0,69,177,1.9
2020/06/04,10:00,30.6,0.0,60,152,2.2
2020/06/04,11:00,30.9,0.0,60,159,3.4
2020/06/04,12:00,33.8,0.0,49,145,3.9
2020/06/04,13:00,32.1,0.0,53,166,3.1
2020/06/04,14:00,32.9,0.0,54,154,2.8
2020/06/04,15:00,32.5,0.0,54,145,3.6
2020/06/04,16:00,30.2,0.0,67,116,1.5
2020/06/04,17:00,28.7,0.0,72,122,1.9
2020/06/04,18:00,26.1,0.0,83,111,1.7
2020/06/04,19:00,25.0,0.0,86,136,1.9
2020/06/04,20:00,24.6,0.0,88,121,1.4
2020/06/04,21:00,24.4,0.0,90,88,1.3
2020/06/04,22:00,24.3,0.0,92,132,2.5
2020/06/04,23:00,22.9,19.2,100,64,2.7
2020/06/05,00:00,22.3,0.6,100,46,0.7
2020/06/05,01:00,22.4,0.0,100,313,1.0
2020/06/05,02:00,22.3,0.0,100,278,2.0
2020/06/05,03:00,22.2,0.3,100,317,1.1
2020/06/05,04:00,22.3,0.0,100,99,0.7
2020/06/05,05:00,22.3,0.0,100,86,0.1
2020/06/05,06:00,22.2,0.0,100,78,1.3
2020/06/05,07:00,22.9,0.0,100,96,2.3
2020/06/05,08:00,24.3,0.0,90,70,0.9
2020/06/05,09:00,28.5,0.0,69,6,1.0
2020/06/05,10:00,30.3,0.0,64,147,2.6
2020/06/05,11:00,30.6,0.0,63,134,2.8
2020/06/05,12:00,30.6,0.0,61,133,3.8
2020/06/05,13:00,31.1,0.0,62,150,4.3
2020/06/05,14:00,31.3,0.0,57,104,1.2
2020/06/05,15:00,31.2,0.0,57,103,2.0
2020/06/05,16:00,31.7,0.0,56,139,0.7
2020/06/05,17:00,33.0,0.0,53,131,1.4
2020/06/05,18:00,25.9,0.0,82,146,1.3
2020/06/05,19:00,24.3,0.0,93,336,0.0
2020/06/05,20:00,24.2,0.0,100,119,0.0
2020/06/05,21:00,24.3,0.0,100,152,1.0
2020/06/05,22:00,24.4,0.0,100,155,1.6
2020/06/05,23:00,24.1,0.0,100,258,1.3
2020/06/06,00:00,23.2,0.0,100,11,1.5
2020/06/06,01:00,22.7,0.0,100,5,0.5
2020/06/06,02:00,22.6,0.0,100,29,0.0
2020/06/06,03:00,22.5,0.0,100,27,0.0
2020/06/06,04:00,22.8,0.0,100,301,0.7
2020/06/06,05:00,22.6,0.0,100,276,0.8
2020/06/06,06:00,23.1,0.0,100,221,1.0
2020/06/06,07:00,23.5,0.0,100,269,1.9
2020/06/06,08:00,24.9,0.0,87,252,1.7
2020/06/06,09:00,25.8,0.0,81,222,3.0
2020/06/06,10:00,27.8,0.0,73,246,2.2
2020/06/06,11:00,28.4,0.0,68,218,2.4
2020/06/06,12:00,30.1,0.0,62,197,3.9
2020/06/06,13:00,30.3,0.0,62,236,2.4
2020/06/06,14:00,32.3,0.0,50,191,3.8
2020/06/06,15:00,32.5,0.0,50,220,3.1
2020/06/06,16:00,33.5,0.0,50,171,3.8
2020/06/06,17:00,31.1,0.0,57,212,2.3
2020/06/06,18:00,26.7,0.0,82,229,0.0
2020/06/06,19:00,24.5,0.0,93,342,0.8
2020/06/06,20:00,24.0,0.0,100,15,0.2
2020/06/06,21:00,23.7,0.0,100,16,0.6
2020/06/06,22:00,23.5,0.0,100,336,0.0
2020/06/06,23:00,23.1,0.0,100,31,1.0
2020/06/07,00:00,23.2,0.0,100,342,1.0
2020/06/07,01:00,23.3,0.0,100,3,0.0
2020/06/07,02:00,23.2,0.0,100,317,1.0
2020/06/07,03:00,23.3,0.0,100,333,1.2
2020/06/07,04:00,23.2,0.0,100,325,0.2
2020/06/07,05:00,23.2,0.0,100,31,1.4
2020/06/07,06:00,23.1,0.0,100,70,1.5
2020/06/07,07:00,24.9,0.0,91,350,0.8
2020/06/07,08:00,27.7,0.0,75,212,0.5
2020/06/07,09:00,31.5,0.0,61,156,2.2
2020/06/07,10:00,32.4,0.0,57,137,1.9
2020/06/07,11:00,32.2,0.0,53,138,2.8
2020/06/07,12:00,32.1,0.0,54,196,2.4
2020/06/07,13:00,33.1,0.0,52,163,3.7
2020/06/07,14:00,34.1,0.0,50,166,3.0
2020/06/07,15:00,35.6,0.0,44,140,2.6
2020/06/07,16:00,35.1,0.0,46,144,2.5
2020/06/07,17:00,28.0,0.0,71,35,3.3
2020/06/07,18:00,26.6,0.0,78,232,1.8
2020/06/07,19:00,25.6,0.0,85,245,0.8
2020/06/07,20:00,24.8,0.0,90,48,1.1
2020/06/07,21:00,23.8,0.0,98,3,1.3
2020/06/07,22:00,23.4,0.0,100,334,0.0
2020/06/07,23:00,22.9,0.0,100,336,0.2
2020/06/08,00:00,22.3,0.0,100,230,0.1
2020/06/08,01:00,22.4,0.0,100,360,0.9
2020/06/08,02:00,22.1,0.0,100,10,0.0
2020/06/08,03:00,21.8,0.0,100,10,0.7
2020/06/08,04:00,21.9,0.0,100,3,2.7
2020/06/08,05:00,22.0,0.0,100,351,2.1
2020/06/08,06:00,22.1,0.0,100,21,1.4
2020/06/08,07:00,23.2,0.0,93,350,1.9
2020/06/08,08:00,26.3,0.0,80,7,3.3
2020/06/08,09:00,25.9,0.0,84,5,4.9
2020/06/08,10:00,26.4,0.0,80,0,3.2
2020/06/08,11:00,27.8,0.0,75,359,2.0
2020/06/08,12:00,27.7,0.0,76,332,2.7
2020/06/08,13:00,29.1,0.0,70,3,1.3
2020/06/08,14:00,30.0,0.0,68,145,1.8
2020/06/08,15:00,32.3,0.0,59,20,1.8
2020/06/08,16:00,29.2,0.0,71,124,0.7
2020/06/08,17:00,27.7,0.0,75,355,0.0
2020/06/08,18:00,25.4,0.0,89,126,0.1
2020/06/08,19:00,24.6,0.0,100,18,0.0
2020/06/08,20:00,24.0,0.0,100,101,0.2
2020/06/08,21:00,23.2,0.0,100,153,0.4
2020/06/08,22:00,22.7,0.0,100,6,0.9
2020/06/08,23:00,22.4,0.0,100,39,0.3
2020/06/09,00:00,22.2,0.0,100,323,0.3
2020/06/09,01:00,23.0,0.0,100,353,0.4
2020/06/09,02:00,23.5,0.0,100,81,0.4
2020/06/09,03:00,23.9,0.0,100,139,1.5
2020/06/09,04:00,23.7,0.0,100,178,1.2
2020/06/09,05:00,23.8,0.0,100,126,0.9
2020/06/09,06:00,23.8,0.0,100,167,2.1
2020/06/09,07:00,24.1,0.0,100,137,2.6
2020/06/09,08:00,25.4,0.0,86,121,1.4
2020/06/09,09:00,26.8,0.0,79,71,1.0
2020/06/09,10:00,30.4,0.0,64,163,3.9
2020/06/09,11:00,29.1,0.0,71,162,2.7
2020/06/09,12:00,32.7,0.0,56,161,2.6
2020/06/09,13:00,32.4,0.0,54,150,3.6
2020/06/09,14:00,33.1,0.0,50,164,1.0
2020/06/09,15:00,33.8,0.0,49,153,2.9
2020/06/09,16:00,34.6,0.0,43,194,1.3
2020/06/09,17:00,33.6,0.0,48,179,2.1
2020/06/09,18:00,26.5,0.0,81,154,0.0
2020/06/09,19:00,24.3,0.0,92,345,0.9
2020/06/09,20:00,23.6,0.0,100,354,1.4
2020/06/09,21:00,23.1,0.0,100,9,1.0
2020/06/09,22:00,22.7,0.0,100,354,1.0
2020/06/09,23:00,22.2,0.0,100,22,0.8
2020/06/10,00:00,22.0,0.0,100,2,1.4
2020/06/10,01:00,21.7,0.0,100,318,1.3
2020/06/10,02:00,21.4,0.0,100,351,1.2
2020/06/10,03:00,21.3,0.0,100,355,0.4
2020/06/10,04:00,20.9,0.0,100,0,1.2
2020/06/10,05:00,20.6,0.0,100,11,0.8
2020/06/10,06:00,20.6,0.0,100,22,1.0
2020/06/10,07:00,22.5,0.0,100,11,0.0
2020/06/10,08:00,30.8,0.0,61,149,1.2
2020/06/10,09:00,32.2,0.0,57,159,2.6
2020/06/10,10:00,34.0,0.0,50,138,3.3
2020/06/10,11:00,32.7,0.0,57,120,2.2
2020/06/10,12:00,32.6,0.0,54,141,2.8
2020/06/10,13:00,32.7,0.0,50,128,2.3
2020/06/10,14:00,35.7,0.0,40,160,2.0
2020/06/10,15:00,35.5,0.0,40,177,2.0
2020/06/10,16:00,34.5,0.0,46,212,2.0
2020/06/10,17:00,34.8,0.0,43,179,1.3
2020/06/10,18:00,27.2,0.0,79,154,0.1
2020/06/10,19:00,25.0,0.0,93,15,1.5
2020/06/10,20:00,23.9,0.0,100,359,1.5
2020/06/10,21:00,23.1,0.0,100,345,1.1
2020/06/10,22:00,22.7,0.0,100,2,1.1
2020/06/10,23:00,22.2,0.0,100,326,1.2
2020/06/11,00:00,21.8,0.0,100,11,1.5
2020/06/11,01:00,21.4,0.0,100,17,1.1
2020/06/11,02:00,21.4,0.0,100,8,0.0
2020/06/11,03:00,20.8,0.0,100,1,0.2
2020/06/11,04:00,20.6,0.0,100,17,1.1
2020/06/11,05:00,20.4,0.0,100,10,1.5
2020/06/11,06:00,20.8,0.0,100,27,1.3
2020/06/11,07:00,22.8,0.0,100,43,1.5
2020/06/11,08:00,25.0,0.0,86,20,1.8
2020/06/11,09:00,31.6,0.0,61,42,2.5
2020/06/11,10:00,33.1,0.0,55,108,1.8
2020/06/11,11:00,33.2,0.0,55,151,4.3
2020/06/11,12:00,36.3,0.0,44,144,4.4
2020/06/11,13:00,32.5,0.0,53,131,2.1
2020/06/11,14:00,30.6,0.0,68,37,1.7
2020/06/11,15:00,30.9,0.0,62,39,2.8
2020/06/11,16:00,29.0,0.0,73,61,2.3
2020/06/11,17:00,31.4,0.0,63,95,0.7
2020/06/11,18:00,25.6,0.0,85,31,0.7
2020/06/11,19:00,24.2,0.0,89,26,1.7
2020/06/11,20:00,24.0,0.0,89,26,3.1
2020/06/11,21:00,24.2,0.0,90,10,2.8
2020/06/11,22:00,24.1,0.0,90,7,4.2
2020/06/11,23:00,23.8,0.0,89,32,4.1
2020/06/12,00:00,23.6,0.0,90,27,2.5
2020/06/12,01:00,23.3,0.0,91,8,3.0
2020/06/12,02:00,23.1,0.0,90,38,2.0
2020/06/12,03:00,22.8,0.0,99,13,1.7
2020/06/12,04:00,22.5,0.0,100,71,0.7
2020/06/12,05:00,22.4,0.0,100,50,0.6
2020/06/12,06:00,22.2,0.0,100,48,0.2
2020/06/12,07:00,22.6,0.0,100,62,0.2
2020/06/12,08:00,23.9,0.0,88,105,0.9
2020/06/12,09:00,25.9,0.0,76,23,0.7
2020/06/12,10:00,26.5,0.0,74,23,2.0
2020/06/12,11:00,29.8,0.0,60,343,2.0
2020/06/12,12:00,31.2,0.0,57,171,2.4
2020/06/12,13:00,30.3,0.0,61,183,2.6
2020/06/12,14:00,30.1,0.0,62,341,0.0
2020/06/12,15:00,30.1,0.0,65,155,1.4
2020/06/12,16:00,32.1,0.0,54,139,2.2
2020/06/12,17:00,30.8,0.0,62,151,1.8
2020/06/12,18:00,25.8,0.0,85,248,0.0
2020/06/12,19:00,23.9,0.0,100,43,0.9
2020/06/12,20:00,23.2,0.0,100,86,0.0
2020/06/12,21:00,22.4,0.0,100,347,1.2
2020/06/12,22:00,22.0,0.0,100,359,1.1
2020/06/12,23:00,21.7,0.0,100,8,0.7
2020/06/13,00:00,21.5,0.0,100,34,0.6
2020/06/13,01:00,21.4,0.0,100,66,0.0
2020/06/13,02:00,20.9,0.0,100,29,0.3
2020/06/13,03:00,21.3,0.0,100,121,0.0
2020/06/13,04:00,21.0,0.0,100,82,0.2
2020/06/13,05:00,21.2,0.0,100,115,1.0
2020/06/13,06:00,21.4,0.0,100,115,1.1
2020/06/13,07:00,23.2,0.0,100,106,1.9
2020/06/13,08:00,24.7,0.0,100,129,1.7
2020/06/13,09:00,28.8,0.0,72,129,2.4
2020/06/13,10:00,31.1,0.0,64,49,2.8
2020/06/13,11:00,31.9,0.0,59,72,2.5
2020/06/13,12:00,32.5,0.0,51,76,2.1
2020/06/13,13:00,33.8,0.0,49,93,2.5
2020/06/13,14:00,32.7,0.0,50,154,3.5
2020/06/13,15:00,34.0,0.0,49,141,2.6
2020/06/13,16:00,35.8,0.0,45,120,2.4
2020/06/13,17:00,32.2,0.0,55,103,1.3
2020/06/13,18:00,26.7,0.0,81,145,0.4
2020/06/13,19:00,24.6,0.0,91,4,0.9
2020/06/13,20:00,24.5,0.0,100,343,0.8
2020/06/13,21:00,24.1,0.0,100,101,0.1
2020/06/13,22:00,23.7,0.0,100,8,1.2
2020/06/13,23:00,23.8,0.0,100,49,1.5
2020/06/14,00:00,23.6,0.0,100,82,0.0
2020/06/14,01:00,23.0,0.0,100,335,1.3
2020/06/14,02:00,23.0,0.0,100,319,1.1
2020/06/14,03:00,22.9,0.0,100,356,1.8
2020/06/14,04:00,23.0,0.0,100,221,0.9
2020/06/14,05:00,22.9,0.0,100,337,2.0
2020/06/14,06:00,22.8,0.0,100,2,1.2
2020/06/14,07:00,23.5,0.0,100,339,1.2
2020/06/14,08:00,25.5,0.0,85,244,0.9
2020/06/14,09:00,27.6,0.0,75,213,2.4
2020/06/14,10:00,30.6,0.0,63,170,3.0
2020/06/14,11:00,30.8,0.0,62,191,3.9
2020/06/14,12:00,31.4,0.0,62,137,2.0
2020/06/14,13:00,34.5,0.0,52,161,3.3
2020/06/14,14:00,35.5,0.0,46,162,1.7
2020/06/14,15:00,26.5,0.0,81,156,2.1
2020/06/14,16:00,27.0,0.0,81,353,4.1
2020/06/14,17:00,25.1,0.0,86,360,3.6
2020/06/14,18:00,24.3,0.0,90,339,2.6
2020/06/14,19:00,23.8,0.0,92,306,1.9
2020/06/14,20:00,23.6,0.0,100,279,1.6
2020/06/14,21:00,23.0,0.0,100,336,1.4
2020/06/14,22:00,22.6,0.0,100,345,1.7
2020/06/14,23:00,22.4,0.0,100,339,1.2
2020/06/15,00:00,22.6,0.0,100,261,1.0
2020/06/15,01:00,22.6,3.3,100,12,0.8
2020/06/15,02:00,22.2,22.2,100,187,2.1
2020/06/15,03:00,22.2,0.0,100,319,1.3
2020/06/15,04:00,22.2,0.0,100,309,0.8
2020/06/15,05:00,22.1,0.0,100,297,2.4
2020/06/15,06:00,21.9,0.3,100,231,1.3
2020/06/15,07:00,22.1,0.0,100,290,1.4
2020/06/15,08:00,22.7,2.7,100,203,0.5
2020/06/15,09:00,23.1,6.6,100,52,1.6
2020/06/15,10:00,24.2,0.0,96,340,1.2
2020/06/15,11:00,25.8,0.0,83,228,2.6
2020/06/15,12:00,27.7,0.0,75,178,4.1
2020/06/15,13:00,27.3,0.0,72,196,4.6
2020/06/15,14:00,28.3,0.0,68,207,4.3
2020/06/15,15:00,24.9,0.6,90,218,2.7
2020/06/15,16:00,24.9,0.3,88,235,2.6
2020/06/15,17:00,24.9,0.0,86,209,1.2
2020/06/15,18:00,24.1,0.0,90,186,0.5
2020/06/15,19:00,23.9,0.0,100,103,0.6
2020/06/15,20:00,22.9,0.0,100,84,0.5
2020/06/15,21:00,23.0,0.0,100,265,0.6
2020/06/15,22:00,22.9,0.0,100,335,0.0
2020/06/15,23:00,22.8,0.0,100,165,1.4
2020/06/16,00:00,22.0,0.0,100,2,0.3
2020/06/16,01:00,21.4,0.0,100,324,0.0
2020/06/16,02:00,21.3,0.0,100,324,0.3
2020/06/16,03:00,20.9,0.0,100,15,0.8
2020/06/16,04:00,20.6,0.0,100,15,0.8
2020/06/16,05:00,20.4,0.0,100,33,0.6
2020/06/16,06:00,21.2,0.0,100,54,0.2
2020/06/16,07:00,22.2,0.0,100,353,0.1
2020/06/16,08:00,24.6,0.0,100,169,2.9
2020/06/16,09:00,26.1,0.0,77,174,3.8
2020/06/16,10:00,26.6,0.0,76,170,2.9
2020/06/16,11:00,28.3,0.0,69,162,3.4
2020/06/16,12:00,29.7,0.0,65,159,1.9
2020/06/16,13:00,31.4,0.0,60,153,2.2
2020/06/16,14:00,32.1,0.0,55,153,3.5
2020/06/16,15:00,32.2,0.0,57,164,5.6
2020/06/16,16:00,32.0,0.0,55,139,1.2
2020/06/16,17:00,30.5,0.0,59,217,0.7
2020/06/16,18:00,25.2,0.0,86,338,1.0
2020/06/16,19:00,23.8,0.0,100,352,0.7
2020/06/16,20:00,23.1,0.0,100,336,0.7
2020/06/16,21:00,22.5,0.0,100,354,0.3
2020/06/16,22:00,22.0,0.0,100,346,1.2
2020/06/16,23:00,21.7,0.0,100,352,0.4
2020/06/17,00:00,21.4,0.0,100,9,1.0
2020/06/17,01:00,21.1,0.0,100,12,0.8
2020/06/17,02:00,21.3,0.0,100,5,0.4
2020/06/17,03:00,21.3,0.0,100,22,1.0
2020/06/17,04:00,21.2,0.0,100,6,0.0
2020/06/17,05:00,21.1,0.0,100,356,0.8
2020/06/17,06:00,21.0,0.0,100,27,0.5
2020/06/17,07:00,22.4,0.0,100,358,0.3
2020/06/17,08:00,26.7,0.0,79,174,2.7
2020/06/17,09:00,28.2,0.0,71,214,1.2
2020/06/17,10:00,30.2,0.0,63,180,2.1
2020/06/17,11:00,31.6,0.0,57,166,2.3
2020/06/17,12:00,32.7,0.0,53,122,1.7
2020/06/17,13:00,33.1,0.0,50,124,2.5
2020/06/17,14:00,33.6,0.0,46,173,2.5
2020/06/17,15:00,35.4,0.0,44,128,1.5
2020/06/17,16:00,32.6,0.0,54,116,2.4
2020/06/17,17:00,28.9,0.0,67,66,1.7
2020/06/17,18:00,25.7,0.0,83,31,2.5
2020/06/17,19:00,25.0,0.0,86,43,2.3
2020/06/17,20:00,24.5,0.0,87,32,0.9
2020/06/17,21:00,24.2,0.0,88,21,0.0
2020/06/17,22:00,23.7,0.0,92,321,0.2
2020/06/17,23:00,23.2,0.0,100,3,0.8
2020/06/18,00:00,23.1,0.0,100,331,0.9
2020/06/18,01:00,23.1,0.0,100,307,0.3
2020/06/18,02:00,22.8,0.0,100,341,1.3
2020/06/18,03:00,22.9,0.0,100,287,0.6
2020/06/18,04:00,22.5,0.0,100,194,0.0
2020/06/18,05:00,22.2,0.0,100,54,0.3
2020/06/18,06:00,22.2,0.0,100,58,0.0
2020/06/18,07:00,23.2,0.0,100,265,0.0
2020/06/18,08:00,26.6,0.0,79,247,0.0
2020/06/18,09:00,27.5,0.0,74,340,2.5
2020/06/18,10:00,27.9,0.0,73,275,0.8
2020/06/18,11:00,29.9,0.0,68,160,1.3
2020/06/18,12:00,32.6,0.0,55,59,1.6
2020/06/18,13:00,32.1,0.0,57,75,1.3
2020/06/18,14:00,33.3,0.0,51,84,1.5
2020/06/18,15:00,35.2,0.0,47,145,3.1
2020/06/18,16:00,30.9,0.0,61,120,1.6
2020/06/18,17:00,27.8,0.0,75,9,0.7
2020/06/18,18:00,26.3,0.0,84,18,0.9
2020/06/18,19:00,25.7,0.0,87,116,0.2
2020/06/18,20:00,24.4,0.0,89,15,1.3
2020/06/18,21:00,23.8,0.0,95,54,1.1
2020/06/18,22:00,23.8,0.0,97,31,1.5
2020/06/18,23:00,23.9,0.0,92,325,1.0
2020/06/19,00:00,23.8,0.0,100,292,1.1
2020/06/19,01:00,22.9,0.0,100,84,0.5
2020/06/19,02:00,22.8,0.0,100,349,0.5
2020/06/19,03:00,23.1,0.0,100,238,0.6
2020/06/19,04:00,23.0,0.0,100,33,0.4
2020/06/19,05:00,22.8,0.0,100,307,0.7
2020/06/19,06:00,22.3,0.0,100,5,0.5
2020/06/19,07:00,22.8,0.0,100,99,0.3
2020/06/19,08:00,27.5,0.0,77,110,1.6
2020/06/19,09:00,27.3,0.0,73,53,2.1
2020/06/19,10:00,28.8,0.0,68,109,1.2
2020/06/19,11:00,29.8,0.0,65,89,1.2
2020/06/19,12:00,32.8,0.0,55,140,2.8
2020/06/19,13:00,29.3,0.0,65,73,3.2
2020/06/19,14:00,27.1,0.6,80,26,2.1
2020/06/19,15:00,30.2,0.0,65,58,1.5
2020/06/19,16:00,27.5,0.0,75,62,2.2
2020/06/19,17:00,26.3,0.0,82,130,1.2
2020/06/19,18:00,24.5,0.0,86,92,1.0
2020/06/19,19:00,23.9,0.0,93,111,0.3
2020/06/19,20:00,23.4,0.0,100,50,1.3
2020/06/19,21:00,22.8,0.0,100,22,0.9
2020/06/19,22:00,22.3,0.0,100,25,1.1
2020/06/19,23:00,22.3,0.0,100,122,0.3
2020/06/20,00:00,22.2,0.0,100,160,0.3
2020/06/20,01:00,22.0,0.0,100,70,0.0
2020/06/20,02:00,22.1,0.0,100,70,0.0
2020/06/20,03:00,22.0,0.0,100,29,0.4
2020/06/20,04:00,22.2,0.0,100,28,0.0
2020/06/20,05:00,22.2,0.0,100,360,0.1
2020/06/20,06:00,22.5,0.0,100,48,0.3
2020/06/20,07:00,23.1,0.0,100,2,0.8
2020/06/20,08:00,25.8,0.0,81,7,2.2
2020/06/20,09:00,30.0,0.0,65,28,2.2
2020/06/20,10:00,30.2,0.0,64,9,2.0
2020/06/20,11:00,30.7,0.0,63,359,2.8
2020/06/20,12:00,33.1,0.0,55,58,2.1
2020/06/20,13:00,31.6,0.0,57,118,2.1
2020/06/20,14:00,33.5,0.0,48,94,1.5
2020/06/20,15:00,34.5,0.0,48,143,2.8
2020/06/20,16:00,31.6,0.0,60,156,1.8
2020/06/20,17:00,30.0,0.0,68,138,1.6
2020/06/20,18:00,26.9,0.0,78,173,2.2
2020/06/20,19:00,24.1,6.0,93,119,2.8
2020/06/20,20:00,22.8,1.5,100,91,0.0
2020/06/20,21:00,22.8,0.6,100,321,1.6
2020/06/20,22:00,23.0,0.0,100,336,1.7
2020/06/20,23:00,23.4,0.0,100,345,3.8
2020/06/21,00:00,23.2,0.0,100,349,3.1
2020/06/21,01:00,22.7,0.0,100,329,0.1
2020/06/21,02:00,22.4,0.0,100,271,0.0
2020/06/21,03:00,21.9,0.0,100,2,0.4
2020/06/21,04:00,21.6,0.0,100,336,0.2
2020/06/21,05:00,21.5,0.0,100,36,0.0
2020/06/21,06:00,21.5,0.0,100,49,0.5
2020/06/21,07:00,22.3,0.0,100,264,0.7
2020/06/21,08:00,23.7,0.0,100,326,1.7
2020/06/21,09:00,27.0,0.0,74,323,4.2
2020/06/21,10:00,30.0,0.0,64,25,2.0
2020/06/21,11:00,29.8,0.0,64,303,2.2
2020/06/21,12:00,29.2,0.0,68,212,4.2
2020/06/21,13:00,28.9,0.0,73,252,3.3
2020/06/21,14:00,29.9,0.0,67,289,4.8
2020/06/21,15:00,24.5,3.3,91,74,3.7
2020/06/21,16:00,23.6,2.4,100,228,2.0
2020/06/21,17:00,23.8,0.0,100,359,0.7
2020/06/21,18:00,23.5,0.0,100,336,1.2
2020/06/21,19:00,23.1,0.0,100,346,1.5
2020/06/21,20:00,22.9,0.0,100,31,1.3
2020/06/21,21:00,22.8,0.0,100,8,0.8
