Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : PEBAS
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,PEBAS
2021/03/21,22:00,23.8,0.0,89,211,1.7
2021/03/21,23:00,23.9,0.0,88,185,3.7
2021/03/22,00:00,23.7,0.0,89,197,3.8
2021/03/22,01:00,23.2,0.0,90,261,1.4
2021/03/22,02:00,23.1,0.0,100,190,1.5
2021/03/22,03:00,22.8,0.0,100,173,0.4
2021/03/22,04:00,23.1,0.0,90,148,2.9
2021/03/22,05:00,22.4,0.0,100,178,0.2
2021/03/22,06:00,22.4,0.0,100,3,1.2
2021/03/22,07:00,22.8,0.0,100,307,1.2
2021/03/22,08:00,23.4,0.0,97,54,0.8
2021/03/22,09:00,27.4,0.0,71,118,1.5
2021/03/22,10:00,27.3,0.0,73,123,1.9
2021/03/22,11:00,28.7,0.0,67,136,1.7
2021/03/22,12:00,30.3,0.0,65,163,2.7
2021/03/22,13:00,30.9,0.0,57,177,3.6
2021/03/22,14:00,30.2,0.0,60,248,1.9
2021/03/22,15:00,28.6,0.0,68,310,5.3
2021/03/22,16:00,26.7,0.0,68,314,5.7
2021/03/22,17:00,27.4,0.0,70,329,2.6
2021/03/22,18:00,25.1,0.0,83,333,0.8
2021/03/22,19:00,24.1,0.0,91,56,0.6
2021/03/22,20:00,24.0,0.0,100,45,1.0
2021/03/22,21:00,23.7,0.0,100,81,1.3
2021/03/22,22:00,23.2,1.8,100,127,4.1
2021/03/22,23:00,22.6,3.3,100,134,3.8
2021/03/23,00:00,21.7,2.4,100,357,0.2
2021/03/23,01:00,21.7,0.9,100,356,0.9
2021/03/23,02:00,21.7,0.3,100,71,0.0
2021/03/23,03:00,21.7,0.3,100,330,0.6
2021/03/23,04:00,21.7,0.0,100,317,0.0
2021/03/23,05:00,21.7,0.3,100,263,0.2
2021/03/23,06:00,21.5,0.0,100,23,0.9
2021/03/23,07:00,22.6,0.0,100,335,1.1
2021/03/23,08:00,24.9,0.0,84,51,0.5
2021/03/23,09:00,25.8,0.0,81,143,2.4
2021/03/23,10:00,27.3,0.0,70,138,1.8
2021/03/23,11:00,28.2,0.0,69,145,1.8
2021/03/23,12:00,27.9,0.0,70,130,3.2
2021/03/23,13:00,31.1,0.0,62,140,3.6
2021/03/23,14:00,29.6,0.0,63,120,2.0
2021/03/23,15:00,32.2,0.0,53,134,2.6
2021/03/23,16:00,30.0,0.0,64,110,1.8
2021/03/23,17:00,30.5,0.0,63,71,1.8
2021/03/23,18:00,25.4,0.0,84,38,1.4
2021/03/23,19:00,24.7,0.0,90,168,1.6
2021/03/23,20:00,24.2,0.0,100,40,0.3
2021/03/23,21:00,24.0,0.0,100,52,0.0
2021/03/23,22:00,24.0,0.0,100,11,1.5
2021/03/23,23:00,23.8,0.0,100,40,0.7
2021/03/24,00:00,23.3,0.0,100,89,0.1
2021/03/24,01:00,22.8,0.0,100,85,0.1
2021/03/24,02:00,22.4,0.0,100,158,1.1
2021/03/24,03:00,22.9,0.0,100,103,0.4
2021/03/24,04:00,22.4,0.0,100,140,0.1
2021/03/24,05:00,21.7,0.0,100,32,1.1
2021/03/24,06:00,21.8,0.0,100,99,1.0
2021/03/24,07:00,23.2,0.0,100,151,3.1
2021/03/24,08:00,25.2,0.0,85,144,3.1
2021/03/24,09:00,29.0,0.0,68,131,3.6
2021/03/24,10:00,30.2,0.0,61,142,3.6
2021/03/24,11:00,29.5,0.0,66,235,2.7
2021/03/24,12:00,31.3,0.0,55,185,2.4
2021/03/24,13:00,32.1,0.0,53,167,3.0
2021/03/24,14:00,32.9,0.0,51,189,3.2
2021/03/24,15:00,30.2,0.0,59,167,2.7
2021/03/24,16:00,26.2,0.0,72,204,4.2
2021/03/24,17:00,25.5,0.0,80,29,1.8
2021/03/24,18:00,24.1,0.0,87,24,1.9
2021/03/24,19:00,23.4,0.0,90,2,2.5
2021/03/24,20:00,23.2,0.0,100,354,1.1
2021/03/24,21:00,22.9,0.0,100,331,0.9
2021/03/24,22:00,23.0,0.0,100,326,3.2
2021/03/24,23:00,22.9,0.0,100,325,0.9
2021/03/25,00:00,22.6,0.0,100,15,1.5
2021/03/25,01:00,22.8,0.0,100,335,2.0
2021/03/25,02:00,22.6,0.0,100,18,1.1
2021/03/25,03:00,22.8,0.0,100,233,1.5
2021/03/25,04:00,22.5,0.0,100,307,1.4
2021/03/25,05:00,22.4,0.0,100,200,0.0
2021/03/25,06:00,22.2,0.0,100,20,0.2
2021/03/25,07:00,23.1,0.0,100,18,1.0
2021/03/25,08:00,25.3,0.0,80,343,4.7
2021/03/25,09:00,27.9,0.0,71,14,2.7
2021/03/25,10:00,28.5,0.0,67,335,1.6
2021/03/25,11:00,29.6,0.0,64,311,2.3
2021/03/25,12:00,30.3,0.0,64,7,2.6
2021/03/25,13:00,31.9,0.0,54,350,2.8
2021/03/25,14:00,29.9,0.0,59,342,0.9
2021/03/25,15:00,30.6,0.0,63,156,2.9
2021/03/25,16:00,32.9,0.0,55,168,2.8
2021/03/25,17:00,30.5,0.0,61,153,2.1
2021/03/25,18:00,27.2,0.0,77,164,1.7
2021/03/25,19:00,25.4,0.0,89,96,1.1
2021/03/25,20:00,25.4,0.0,88,268,0.6
2021/03/25,21:00,25.0,0.0,86,167,4.6
2021/03/25,22:00,24.4,0.0,90,141,3.1
2021/03/25,23:00,23.6,0.0,100,48,1.5
2021/03/26,00:00,23.1,2.4,100,103,0.1
2021/03/26,01:00,23.0,3.0,100,359,2.7
2021/03/26,02:00,22.9,0.0,100,356,2.2
2021/03/26,03:00,23.0,0.9,100,173,0.3
2021/03/26,04:00,23.0,0.9,100,344,1.3
2021/03/26,05:00,23.1,0.6,100,80,0.4
2021/03/26,06:00,23.0,0.0,100,116,1.2
2021/03/26,07:00,23.4,0.0,100,57,0.6
2021/03/26,08:00,24.0,0.0,100,79,1.4
2021/03/26,09:00,25.9,0.0,83,98,1.2
2021/03/26,10:00,26.7,0.0,79,134,1.4
2021/03/26,11:00,27.8,0.0,75,112,0.5
2021/03/26,12:00,29.5,0.0,68,147,1.2
2021/03/26,13:00,30.0,0.0,67,168,3.9
2021/03/26,14:00,28.6,0.0,73,162,3.2
2021/03/26,15:00,28.0,0.0,75,329,3.8
2021/03/26,16:00,28.8,0.0,73,11,1.9
2021/03/26,17:00,27.0,0.0,78,135,0.7
2021/03/26,18:00,25.1,0.0,86,73,1.7
2021/03/26,19:00,24.0,0.0,94,308,0.0
2021/03/26,20:00,23.4,0.0,100,335,0.3
2021/03/26,21:00,23.2,0.0,100,338,1.2
2021/03/26,22:00,23.4,0.0,100,344,0.3
2021/03/26,23:00,23.3,0.0,100,51,0.9
2021/03/27,00:00,23.2,0.0,100,43,1.4
2021/03/27,01:00,23.5,0.0,100,21,1.9
2021/03/27,02:00,23.4,0.0,100,32,0.3
2021/03/27,03:00,23.2,0.0,100,1,1.5
2021/03/27,04:00,22.9,0.0,100,69,0.2
2021/03/27,05:00,22.7,0.0,100,60,0.5
2021/03/27,06:00,23.0,0.0,100,149,1.7
2021/03/27,07:00,23.5,0.0,100,349,1.3
2021/03/27,08:00,24.5,0.0,92,31,0.2
2021/03/27,09:00,26.9,0.0,80,277,0.3
2021/03/27,10:00,29.6,0.0,69,22,1.5
2021/03/27,11:00,30.3,0.0,67,169,4.4
2021/03/27,12:00,30.8,0.0,63,101,2.8
2021/03/27,13:00,24.0,4.8,91,119,5.8
2021/03/27,14:00,28.6,6.3,77,167,3.0
2021/03/27,15:00,31.5,0.0,58,171,3.3
2021/03/27,16:00,27.0,0.0,78,290,4.1
2021/03/27,17:00,27.2,0.0,77,291,2.4
2021/03/27,18:00,25.6,0.0,87,344,1.2
2021/03/27,19:00,24.6,0.0,91,333,1.3
2021/03/27,20:00,24.3,0.0,100,329,1.6
2021/03/27,21:00,24.0,0.0,100,343,1.8
2021/03/27,22:00,23.9,0.0,100,37,1.4
2021/03/27,23:00,23.8,0.0,100,90,0.6
2021/03/28,00:00,23.7,0.0,100,9,0.0
2021/03/28,01:00,23.4,0.0,100,87,2.3
2021/03/28,02:00,23.1,0.6,100,128,3.7
2021/03/28,03:00,22.8,2.7,100,89,0.7
2021/03/28,04:00,22.4,0.3,100,52,1.3
2021/03/28,05:00,22.3,0.0,100,341,1.1
2021/03/28,06:00,22.5,0.0,100,53,1.2
2021/03/28,07:00,22.8,0.0,100,33,1.7
2021/03/28,08:00,25.2,0.0,83,35,2.5
2021/03/28,09:00,26.3,0.0,77,38,3.8
2021/03/28,10:00,28.9,0.0,69,20,4.2
2021/03/28,11:00,28.6,0.0,66,41,3.5
2021/03/28,12:00,29.0,0.0,64,34,2.8
2021/03/28,13:00,30.3,0.0,64,28,2.1
2021/03/28,14:00,31.1,0.0,59,146,3.4
2021/03/28,15:00,33.1,0.0,55,151,4.8
2021/03/28,16:00,31.5,0.0,59,144,2.4
2021/03/28,17:00,27.7,0.0,76,151,2.1
2021/03/28,18:00,25.6,0.0,86,147,0.2
2021/03/28,19:00,24.8,0.0,84,141,3.4
2021/03/28,20:00,24.1,0.0,87,130,1.9
2021/03/28,21:00,23.9,0.0,90,168,2.8
2021/03/28,22:00,23.4,0.0,97,360,3.8
2021/03/28,23:00,23.0,0.0,100,300,1.3
2021/03/29,00:00,22.9,0.3,100,246,1.5
2021/03/29,01:00,22.9,1.8,100,220,1.6
2021/03/29,02:00,22.8,0.0,100,241,1.0
2021/03/29,03:00,22.8,0.3,100,132,2.2
2021/03/29,04:00,22.3,4.8,100,29,0.9
2021/03/29,05:00,22.2,0.3,100,326,1.9
2021/03/29,06:00,22.3,0.0,100,43,0.1
2021/03/29,07:00,22.8,0.0,100,70,0.5
2021/03/29,08:00,24.0,0.0,93,88,0.8
2021/03/29,09:00,26.8,0.0,77,147,2.8
2021/03/29,10:00,29.4,0.0,66,133,2.3
2021/03/29,11:00,30.2,0.0,67,142,3.9
2021/03/29,12:00,30.7,0.0,65,138,4.0
2021/03/29,13:00,28.3,0.0,74,135,2.6
2021/03/29,14:00,32.5,0.0,58,151,3.7
2021/03/29,15:00,33.0,0.0,55,155,4.5
2021/03/29,16:00,29.5,0.0,65,341,4.3
2021/03/29,17:00,25.8,0.0,79,331,3.2
2021/03/29,18:00,24.9,0.0,85,287,1.3
2021/03/29,19:00,24.0,0.0,92,297,0.9
2021/03/29,20:00,23.3,0.0,100,18,0.0
2021/03/29,21:00,23.6,0.0,100,332,0.1
2021/03/29,22:00,24.2,0.0,100,196,2.5
2021/03/29,23:00,23.9,0.0,100,280,1.1
2021/03/30,00:00,23.8,0.0,100,280,1.4
2021/03/30,01:00,22.9,2.4,100,260,1.8
2021/03/30,02:00,23.0,0.0,100,257,0.3
2021/03/30,03:00,23.0,0.0,100,302,1.1
2021/03/30,04:00,23.0,0.0,100,204,3.0
2021/03/30,05:00,22.9,0.6,100,259,1.6
2021/03/30,06:00,22.9,0.0,100,209,1.5
2021/03/30,07:00,23.3,0.0,100,185,2.7
2021/03/30,08:00,24.0,0.0,90,181,3.3
2021/03/30,09:00,24.7,0.6,88,169,3.0
2021/03/30,10:00,25.0,0.6,90,165,3.0
2021/03/30,11:00,26.7,0.0,80,163,2.5
2021/03/30,12:00,25.9,0.3,84,36,0.4
2021/03/30,13:00,25.5,0.3,88,59,1.0
2021/03/30,14:00,24.2,2.7,100,120,2.8
2021/03/30,15:00,23.7,3.6,100,133,1.5
2021/03/30,16:00,23.5,0.0,90,235,1.3
2021/03/30,17:00,23.8,0.0,92,303,1.7
2021/03/30,18:00,23.2,0.0,100,307,1.8
2021/03/30,19:00,23.1,0.0,100,314,1.2
2021/03/30,20:00,22.9,0.0,100,313,1.5
2021/03/30,21:00,22.4,0.0,100,353,1.2
2021/03/30,22:00,22.3,0.0,100,4,1.1
2021/03/30,23:00,22.4,0.0,100,16,1.0
2021/03/31,00:00,22.1,0.0,100,37,0.3
2021/03/31,01:00,22.0,0.0,100,0,0.7
2021/03/31,02:00,22.1,0.0,100,31,0.2
2021/03/31,03:00,22.2,0.0,100,317,1.0
2021/03/31,04:00,21.9,0.0,100,357,1.2
2021/03/31,05:00,21.3,0.6,100,5,1.6
2021/03/31,06:00,21.3,0.3,100,308,0.0
2021/03/31,07:00,21.8,0.0,100,33,0.8
2021/03/31,08:00,22.4,0.0,91,346,0.3
2021/03/31,09:00,23.3,0.0,88,265,2.0
2021/03/31,10:00,24.8,0.0,79,212,0.6
2021/03/31,11:00,26.2,0.0,77,182,3.2
2021/03/31,12:00,27.3,0.0,72,149,2.2
2021/03/31,13:00,28.1,0.0,67,143,3.1
2021/03/31,14:00,30.1,0.0,63,157,4.2
2021/03/31,15:00,30.5,0.0,57,140,1.5
2021/03/31,16:00,29.2,0.0,66,143,2.2
2021/03/31,17:00,27.4,0.0,76,121,0.5
2021/03/31,18:00,24.8,0.0,90,228,0.2
2021/03/31,19:00,23.4,0.0,100,21,0.4
2021/03/31,20:00,22.9,0.0,100,9,0.3
2021/03/31,21:00,22.6,0.0,100,324,1.0
2021/03/31,22:00,22.8,0.0,100,158,0.0
2021/03/31,23:00,22.3,0.0,100,315,0.5
