Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : PEBAS
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,PEBAS
2021/04/02,18:00,25.3,0.0,80,357,1.3
2021/04/02,19:00,24.1,0.0,90,88,0.7
2021/04/02,20:00,23.6,0.0,96,155,0.2
2021/04/02,21:00,23.4,0.0,100,43,0.0
2021/04/02,22:00,22.8,0.0,100,12,1.5
2021/04/02,23:00,22.7,0.0,100,358,0.9
2021/04/03,00:00,23.0,0.0,100,347,0.6
2021/04/03,01:00,23.2,0.0,100,41,0.6
2021/04/03,02:00,23.0,0.0,100,4,0.0
2021/04/03,03:00,22.9,0.0,100,113,0.3
2021/04/03,04:00,22.7,0.0,100,91,0.5
2021/04/03,05:00,22.5,0.0,100,47,0.0
2021/04/03,06:00,22.5,0.0,100,359,0.3
2021/04/03,07:00,24.0,0.0,100,340,1.6
2021/04/03,08:00,25.8,0.0,83,20,1.9
2021/04/03,09:00,27.9,0.0,72,124,0.9
2021/04/03,10:00,30.2,0.0,66,148,4.7
2021/04/03,11:00,30.0,0.0,64,186,3.0
2021/04/03,12:00,30.6,0.0,58,176,4.3
2021/04/03,13:00,30.0,0.0,66,135,4.9
2021/04/03,14:00,29.5,0.0,67,138,2.8
2021/04/03,15:00,32.3,0.0,57,164,3.6
2021/04/03,16:00,31.8,0.0,57,246,1.3
2021/04/03,17:00,31.1,0.0,59,329,1.0
2021/04/03,18:00,26.5,0.0,82,0,2.9
2021/04/03,19:00,24.2,0.0,88,10,5.2
2021/04/03,20:00,23.4,2.1,100,63,3.3
2021/04/03,21:00,23.3,12.0,100,57,1.0
2021/04/03,22:00,23.2,5.7,100,203,2.4
2021/04/03,23:00,23.3,4.2,100,184,3.7
2021/04/04,00:00,23.1,3.0,100,138,3.5
2021/04/04,01:00,23.0,5.7,100,157,2.8
2021/04/04,02:00,22.8,3.6,100,155,2.1
2021/04/04,03:00,23.0,0.6,100,193,2.9
2021/04/04,04:00,22.9,0.0,100,190,2.5
2021/04/04,05:00,23.0,0.0,100,181,1.7
2021/04/04,06:00,23.0,0.0,100,255,0.3
2021/04/04,07:00,23.3,0.0,100,314,1.8
2021/04/04,08:00,24.3,0.0,89,237,2.8
2021/04/04,09:00,25.9,0.0,80,257,1.4
2021/04/04,10:00,28.0,0.0,73,207,3.8
2021/04/04,11:00,29.3,0.0,70,178,3.9
2021/04/04,12:00,27.1,0.0,77,158,5.0
2021/04/04,13:00,27.2,0.9,78,184,5.0
2021/04/04,14:00,26.7,0.6,84,320,3.8
2021/04/04,15:00,23.7,2.7,99,315,5.0
2021/04/04,16:00,23.8,0.0,100,333,3.6
2021/04/04,17:00,23.3,2.7,100,329,4.1
2021/04/04,18:00,23.1,2.1,100,280,0.1
2021/04/04,19:00,23.0,0.3,100,308,0.8
2021/04/04,20:00,23.2,0.9,100,147,0.7
2021/04/04,21:00,23.1,0.0,100,319,0.0
2021/04/04,22:00,23.1,0.3,100,298,0.6
2021/04/04,23:00,22.8,1.2,100,37,1.1
2021/04/05,00:00,22.9,0.0,100,52,0.0
2021/04/05,01:00,22.7,0.3,100,357,1.8
2021/04/05,02:00,22.7,0.0,100,15,1.2
2021/04/05,03:00,22.6,0.6,100,19,1.2
2021/04/05,04:00,22.5,0.9,100,347,3.2
2021/04/05,05:00,22.3,0.3,100,352,0.2
2021/04/05,06:00,22.0,0.3,100,352,1.0
2021/04/05,07:00,22.3,0.0,100,273,1.9
2021/04/05,08:00,22.8,0.0,100,286,2.1
2021/04/05,09:00,25.0,0.3,86,223,4.9
2021/04/05,10:00,25.1,0.0,78,270,3.0
2021/04/05,11:00,25.5,0.0,77,234,3.8
2021/04/05,12:00,26.6,0.0,75,223,3.2
2021/04/05,13:00,28.6,0.0,67,281,4.0
2021/04/05,14:00,28.4,0.0,67,277,4.2
2021/04/05,15:00,29.7,0.0,61,290,3.4
2021/04/05,16:00,29.3,0.0,64,250,2.5
2021/04/05,17:00,28.1,0.0,69,168,4.0
2021/04/05,18:00,25.7,0.0,82,209,0.6
2021/04/05,19:00,25.3,0.0,83,227,2.4
2021/04/05,20:00,24.6,0.0,84,192,2.8
2021/04/05,21:00,23.9,0.0,89,212,1.6
2021/04/05,22:00,22.6,0.0,100,270,1.1
2021/04/05,23:00,22.2,0.0,100,29,0.0
2021/04/06,00:00,22.5,0.0,100,61,1.0
2021/04/06,01:00,22.2,0.0,100,38,0.0
2021/04/06,02:00,21.7,0.0,100,21,1.1
2021/04/06,03:00,21.8,0.0,100,1,0.4
2021/04/06,04:00,21.5,0.0,100,349,1.2
2021/04/06,05:00,21.1,0.0,100,29,0.2
2021/04/06,06:00,20.9,0.0,100,341,0.3
2021/04/06,07:00,22.7,0.0,100,280,1.3
2021/04/06,08:00,27.0,0.0,75,225,1.4
2021/04/06,09:00,28.5,0.0,63,231,3.1
2021/04/06,10:00,30.0,0.0,57,197,3.2
2021/04/06,11:00,30.5,0.0,57,247,2.8
2021/04/06,12:00,32.3,0.0,54,169,4.9
2021/04/06,13:00,32.7,0.0,53,148,3.5
2021/04/06,14:00,33.8,0.0,49,166,2.8
2021/04/06,15:00,34.1,0.0,45,150,3.5
2021/04/06,16:00,28.7,0.0,70,333,7.6
2021/04/06,17:00,28.5,0.0,67,320,4.2
2021/04/06,18:00,26.1,0.0,82,351,2.1
2021/04/06,19:00,24.8,0.0,100,125,1.1
2021/04/06,20:00,24.0,0.3,100,120,2.9
2021/04/06,21:00,23.6,0.3,100,148,1.7
2021/04/06,22:00,23.5,0.0,100,346,2.7
2021/04/06,23:00,23.5,0.0,100,287,2.0
2021/04/07,00:00,23.4,0.0,100,355,3.0
2021/04/07,01:00,23.6,0.0,100,349,2.8
2021/04/07,02:00,23.5,0.0,100,208,0.5
2021/04/07,03:00,23.3,0.0,100,345,1.4
2021/04/07,04:00,23.3,0.6,100,343,0.3
2021/04/07,05:00,23.2,0.6,100,269,1.7
2021/04/07,06:00,22.9,0.0,100,336,0.5
2021/04/07,07:00,23.6,0.0,100,262,1.4
2021/04/07,08:00,24.6,0.0,88,269,1.7
2021/04/07,09:00,25.8,0.0,81,270,2.8
2021/04/07,10:00,27.8,0.0,70,211,4.0
2021/04/07,11:00,28.6,0.0,68,217,3.1
2021/04/07,12:00,29.5,0.0,63,212,3.1
2021/04/07,13:00,31.5,0.0,60,96,1.3
2021/04/07,14:00,31.7,0.0,58,183,1.4
2021/04/07,15:00,31.0,0.0,61,283,2.9
2021/04/07,16:00,31.3,0.0,61,312,3.9
2021/04/07,17:00,24.5,4.8,92,4,3.5
2021/04/07,18:00,24.4,0.0,100,292,3.4
2021/04/07,19:00,24.3,0.0,100,148,1.3
2021/04/07,20:00,23.9,0.0,100,36,0.3
2021/04/07,21:00,23.6,0.0,100,335,1.8
2021/04/07,22:00,23.5,0.0,100,346,1.7
2021/04/07,23:00,23.0,0.0,100,3,1.1
2021/04/08,00:00,22.6,0.3,100,349,0.0
2021/04/08,01:00,22.6,0.0,100,173,0.1
2021/04/08,02:00,22.1,0.0,100,330,0.2
2021/04/08,03:00,21.7,0.0,100,0,0.2
2021/04/08,04:00,21.6,0.0,100,0,0.2
2021/04/08,05:00,21.3,0.0,100,0,0.1
2021/04/08,06:00,21.0,0.0,100,0,0.0
2021/04/08,07:00,22.9,0.0,100,311,0.6
2021/04/08,08:00,26.1,0.0,83,277,2.5
2021/04/08,09:00,27.3,0.0,75,225,2.4
2021/04/08,10:00,29.7,0.0,70,181,5.5
2021/04/08,11:00,29.9,0.0,68,152,2.9
2021/04/08,12:00,31.3,0.0,64,160,4.0
2021/04/08,13:00,32.8,0.0,61,167,4.5
2021/04/08,14:00,33.0,0.0,57,163,5.0
2021/04/08,15:00,32.5,0.0,55,180,4.7
2021/04/08,16:00,32.5,0.0,56,153,2.0
2021/04/08,17:00,27.9,0.0,74,360,3.5
2021/04/08,18:00,26.7,0.0,80,35,0.7
2021/04/08,19:00,24.9,0.0,92,59,1.2
2021/04/08,20:00,24.4,0.0,92,22,2.0
2021/04/08,21:00,24.3,0.0,90,30,2.3
2021/04/08,22:00,24.0,0.0,88,60,0.5
2021/04/08,23:00,24.0,0.0,91,343,0.5
2021/04/09,00:00,23.9,0.0,90,63,1.0
2021/04/09,01:00,23.6,0.0,94,121,0.0
2021/04/09,02:00,23.4,0.0,100,94,1.1
2021/04/09,03:00,23.1,0.0,100,23,1.6
2021/04/09,04:00,23.1,0.0,100,0,0.3
2021/04/09,05:00,22.5,0.0,100,335,0.8
2021/04/09,06:00,22.4,0.0,100,335,2.5
2021/04/09,07:00,23.7,0.0,100,341,2.6
2021/04/09,08:00,25.8,0.0,86,345,3.1
2021/04/09,09:00,27.7,0.0,76,344,5.0
2021/04/09,10:00,28.9,0.0,72,356,4.7
2021/04/09,11:00,29.7,0.0,67,335,3.3
2021/04/09,12:00,29.9,0.0,67,356,2.8
2021/04/09,13:00,31.0,0.0,63,354,1.7
2021/04/09,14:00,31.0,0.0,63,331,3.3
2021/04/09,15:00,31.0,0.0,60,332,1.7
2021/04/09,16:00,31.7,0.0,64,328,1.6
2021/04/09,17:00,31.0,0.0,64,187,1.5
2021/04/09,18:00,27.3,0.0,84,296,0.9
2021/04/09,19:00,22.7,13.8,80,303,7.0
2021/04/09,20:00,21.9,0.3,100,61,0.8
2021/04/09,21:00,22.0,0.0,100,333,2.8
2021/04/09,22:00,22.2,0.0,100,33,1.3
2021/04/09,23:00,22.4,0.0,100,2,1.4
2021/04/10,00:00,22.7,0.0,100,48,0.7
2021/04/10,01:00,22.6,1.8,100,318,1.1
2021/04/10,02:00,22.3,0.0,100,84,0.8
2021/04/10,03:00,22.3,0.3,100,304,0.7
2021/04/10,04:00,22.1,0.0,100,56,0.0
2021/04/10,05:00,22.1,0.0,100,351,0.7
2021/04/10,06:00,22.2,0.0,100,251,1.2
2021/04/10,07:00,22.5,0.0,100,265,1.8
2021/04/10,08:00,24.9,0.0,87,268,1.5
2021/04/10,09:00,27.3,0.0,71,298,1.7
2021/04/10,10:00,28.7,0.0,70,169,0.9
2021/04/10,11:00,31.2,0.0,61,155,4.6
2021/04/10,12:00,31.2,0.0,60,175,4.5
2021/04/10,13:00,31.2,0.0,59,162,2.5
2021/04/10,14:00,33.2,0.0,55,167,4.4
2021/04/10,15:00,33.0,0.0,51,136,2.4
2021/04/10,16:00,23.6,3.9,100,341,4.1
2021/04/10,17:00,23.8,0.3,97,174,1.1
2021/04/10,18:00,23.2,0.0,100,11,1.1
2021/04/10,19:00,23.2,0.0,100,359,0.4
2021/04/10,20:00,22.8,0.0,100,42,1.4
2021/04/10,21:00,22.5,0.0,100,353,0.5
2021/04/10,22:00,22.4,0.0,100,13,0.8
2021/04/10,23:00,22.2,0.0,100,353,0.9
2021/04/11,00:00,22.0,0.0,100,346,0.2
2021/04/11,01:00,21.9,0.0,100,341,2.7
2021/04/11,02:00,22.6,0.0,100,344,2.4
2021/04/11,03:00,22.6,0.0,100,346,1.5
2021/04/11,04:00,22.4,0.0,100,239,1.1
2021/04/11,05:00,22.8,0.0,100,296,2.8
2021/04/11,06:00,22.5,0.0,100,316,1.7
2021/04/11,07:00,23.1,0.0,100,38,0.5
2021/04/11,08:00,24.3,0.0,89,352,0.5
2021/04/11,09:00,28.7,0.0,70,30,1.3
2021/04/11,10:00,30.6,0.0,65,169,3.4
2021/04/11,11:00,30.9,0.0,63,179,2.3
2021/04/11,12:00,32.8,0.0,57,168,3.8
2021/04/11,13:00,30.7,0.0,61,103,1.7
2021/04/11,14:00,33.3,0.0,53,13,1.0
2021/04/11,15:00,34.6,0.0,50,149,3.1
2021/04/11,16:00,30.8,0.0,65,113,1.6
2021/04/11,17:00,32.1,0.0,56,118,1.5
2021/04/11,18:00,26.7,0.0,77,107,1.0
2021/04/11,19:00,25.4,0.0,89,90,0.6
2021/04/11,20:00,24.8,0.0,97,229,1.1
2021/04/11,21:00,24.9,0.0,90,357,2.1
2021/04/11,22:00,24.5,0.0,100,297,1.4
2021/04/11,23:00,24.1,0.0,93,333,2.6
2021/04/12,00:00,23.2,8.7,100,358,4.6
2021/04/12,01:00,23.2,0.0,100,239,0.7
2021/04/12,02:00,23.1,0.0,100,336,3.8
2021/04/12,03:00,22.8,0.3,100,20,1.7
2021/04/12,04:00,22.9,0.6,100,36,1.5
2021/04/12,05:00,22.9,0.3,100,125,1.1
2021/04/12,06:00,22.9,0.3,100,43,1.1
2021/04/12,07:00,22.8,0.3,100,27,1.6
2021/04/12,08:00,24.3,0.0,92,31,1.8
2021/04/12,09:00,26.4,0.0,79,73,2.0
2021/04/12,10:00,28.0,0.0,77,193,2.3
2021/04/12,11:00,30.2,0.0,64,155,3.5
2021/04/12,12:00,31.7,0.0,61,149,3.7
2021/04/12,13:00,31.6,0.0,65,129,2.4
2021/04/12,14:00,34.1,0.0,49,127,2.8
2021/04/12,15:00,33.7,0.0,56,100,2.1
2021/04/12,16:00,33.6,0.0,53,75,1.9
2021/04/12,17:00,33.1,0.0,54,52,1.9
2021/04/12,18:00,26.0,0.0,83,351,1.1
2021/04/12,19:00,24.5,0.0,100,355,1.0
2021/04/12,20:00,23.9,0.0,100,337,0.9
2021/04/12,21:00,23.9,0.0,100,304,1.0
2021/04/12,22:00,23.3,0.0,100,307,1.7
2021/04/12,23:00,24.2,0.0,100,126,1.4
2021/04/13,00:00,24.3,13.8,100,209,1.3
2021/04/13,01:00,24.1,1.8,100,237,3.1
2021/04/13,02:00,23.1,0.0,100,225,2.6
2021/04/13,03:00,23.3,0.0,100,215,1.9
2021/04/13,04:00,23.0,0.0,100,220,0.1
2021/04/13,05:00,22.8,0.0,100,189,0.8
2021/04/13,06:00,22.8,0.0,100,258,0.9
2021/04/13,07:00,23.0,0.0,100,293,2.2
2021/04/13,08:00,23.4,0.0,100,312,1.4
2021/04/13,09:00,23.4,1.2,100,11,2.3
2021/04/13,10:00,23.5,2.1,100,31,2.0
2021/04/13,11:00,21.0,6.9,100,335,7.5
2021/04/13,12:00,20.6,19.2,100,326,4.9
2021/04/13,13:00,21.4,3.6,100,359,0.7
2021/04/13,14:00,22.3,0.3,93,223,0.4
2021/04/13,15:00,22.7,0.0,90,313,0.9
2021/04/13,16:00,22.9,0.0,92,114,0.5
2021/04/13,17:00,22.5,0.0,92,148,0.8
2021/04/13,18:00,22.3,0.0,100,231,1.8
2021/04/13,19:00,22.2,0.0,100,91,0.3
2021/04/13,20:00,21.7,0.0,100,327,0.0
2021/04/13,21:00,21.5,0.0,100,310,1.1
2021/04/13,22:00,21.5,0.0,100,32,1.5
2021/04/13,23:00,21.6,0.0,100,352,0.4
2021/04/14,00:00,21.6,0.0,100,21,1.1
2021/04/14,01:00,21.6,0.0,100,358,0.8
2021/04/14,02:00,21.3,0.0,100,350,0.8
2021/04/14,03:00,21.3,0.0,100,307,1.0
2021/04/14,04:00,21.1,0.0,100,278,1.0
2021/04/14,05:00,20.9,0.0,100,284,0.0
2021/04/14,06:00,21.0,0.0,100,309,0.5
2021/04/14,07:00,21.6,0.0,100,325,1.1
2021/04/14,08:00,24.6,0.0,83,335,2.0
2021/04/14,09:00,27.4,0.0,71,296,1.6
2021/04/14,10:00,29.2,0.0,63,149,2.0
2021/04/14,11:00,29.9,0.0,67,176,2.5
2021/04/14,12:00,29.8,0.0,62,158,2.8
2021/04/14,13:00,25.5,0.3,87,63,3.5
2021/04/14,14:00,27.5,0.0,79,107,1.7
2021/04/14,15:00,31.0,0.0,59,141,2.1
2021/04/14,16:00,29.6,0.0,65,151,4.4
2021/04/14,17:00,29.5,0.0,64,132,1.8
2021/04/14,18:00,25.2,0.0,85,163,1.1
2021/04/14,19:00,23.7,0.0,100,189,0.0
2021/04/14,20:00,23.2,0.0,100,16,0.6
2021/04/14,21:00,23.1,0.0,100,59,0.9
2021/04/14,22:00,23.2,0.0,100,48,0.6
2021/04/14,23:00,22.8,0.0,100,59,0.0
2021/04/15,00:00,22.4,0.0,100,360,0.8
2021/04/15,01:00,22.8,0.0,100,17,0.9
2021/04/15,02:00,22.6,0.0,100,292,1.6
2021/04/15,03:00,22.5,0.0,100,143,1.2
2021/04/15,04:00,22.1,0.0,100,215,0.0
2021/04/15,05:00,21.9,0.0,100,65,0.4
2021/04/15,06:00,21.7,0.0,100,33,0.5
2021/04/15,07:00,23.4,0.0,100,360,0.8
2021/04/15,08:00,28.4,0.0,71,28,0.6
2021/04/15,09:00,30.2,0.0,64,163,2.7
2021/04/15,10:00,28.4,0.0,67,156,1.7
2021/04/15,11:00,31.8,0.0,55,164,2.4
2021/04/15,12:00,31.7,0.0,54,179,3.3
2021/04/15,13:00,31.5,0.0,52,155,1.7
2021/04/15,14:00,32.9,0.0,54,97,0.8
2021/04/15,15:00,32.6,0.0,53,128,2.3
2021/04/15,16:00,33.9,0.0,50,148,2.5
2021/04/15,17:00,30.6,0.0,63,96,1.7
2021/04/15,18:00,26.0,0.0,82,8,3.3
2021/04/15,19:00,24.9,0.0,85,1,3.2
2021/04/15,20:00,24.3,0.0,91,16,1.4
2021/04/15,21:00,24.5,0.0,91,238,1.3
2021/04/15,22:00,24.2,0.0,100,24,1.3
2021/04/15,23:00,23.8,0.0,100,356,1.1
2021/04/16,00:00,23.6,0.0,100,352,1.5
2021/04/16,01:00,23.6,0.0,100,351,1.2
2021/04/16,02:00,23.6,0.0,100,331,1.4
2021/04/16,03:00,23.5,0.0,100,292,1.4
2021/04/16,04:00,23.4,0.0,100,294,1.1
2021/04/16,05:00,23.6,0.0,100,297,1.1
2021/04/16,06:00,23.4,0.0,100,329,1.2
2021/04/16,07:00,24.1,0.0,100,288,2.0
2021/04/16,08:00,25.7,0.0,83,271,2.0
2021/04/16,09:00,28.0,0.0,74,241,3.0
2021/04/16,10:00,29.0,0.0,68,251,1.7
2021/04/16,11:00,30.6,0.0,65,160,3.6
2021/04/16,12:00,30.9,0.0,64,142,3.2
2021/04/16,13:00,31.2,0.0,65,156,2.3
2021/04/16,14:00,31.6,0.0,58,235,5.1
2021/04/16,15:00,29.4,0.0,69,52,2.1
2021/04/16,16:00,23.5,14.1,100,217,4.4
2021/04/16,17:00,23.8,0.0,100,354,2.9
2021/04/16,18:00,23.9,0.0,100,349,3.3
2021/04/16,19:00,23.6,0.0,100,298,2.7
2021/04/16,20:00,23.4,0.0,100,47,0.6
2021/04/16,21:00,23.4,0.0,100,65,2.0
2021/04/16,22:00,23.7,0.0,100,42,2.7
2021/04/16,23:00,23.2,0.3,100,28,3.5
2021/04/17,00:00,22.9,0.3,100,7,3.6
2021/04/17,01:00,22.9,0.3,100,344,4.6
2021/04/17,02:00,22.6,0.0,100,3,1.6
2021/04/17,03:00,22.8,0.0,100,328,2.5
2021/04/17,04:00,22.5,0.0,100,297,1.7
2021/04/17,05:00,22.1,0.3,100,340,2.1
2021/04/17,06:00,22.1,0.0,100,281,0.2
2021/04/17,07:00,23.0,0.0,99,288,1.4
2021/04/17,08:00,24.8,0.0,84,355,1.3
2021/04/17,09:00,27.8,0.0,72,187,2.6
2021/04/17,10:00,28.8,0.0,67,7,1.8
2021/04/17,11:00,30.4,0.0,61,346,0.7
2021/04/17,12:00,30.3,0.0,62,177,3.8
2021/04/17,13:00,30.9,0.0,60,177,3.2
2021/04/17,14:00,29.7,0.0,65,168,2.3
2021/04/17,15:00,31.4,0.0,60,222,2.7
2021/04/17,16:00,32.5,0.0,56,174,3.5
2021/04/17,17:00,31.1,0.0,61,168,2.9
2021/04/17,18:00,27.1,0.0,80,278,1.2
2021/04/17,19:00,24.7,0.0,96,20,0.7
2021/04/17,20:00,24.1,0.0,100,35,0.0
2021/04/17,21:00,23.7,0.0,100,225,0.0
2021/04/17,22:00,23.3,0.0,100,61,1.4
2021/04/17,23:00,22.8,0.0,100,342,0.6
2021/04/18,00:00,22.8,0.0,100,6,1.4
2021/04/18,01:00,22.4,0.0,100,350,1.6
2021/04/18,02:00,22.0,0.0,100,41,1.2
2021/04/18,03:00,21.7,0.0,100,9,1.3
2021/04/18,04:00,21.6,0.0,100,347,1.4
2021/04/18,05:00,21.3,0.0,100,342,1.5
2021/04/18,06:00,21.7,0.0,100,123,0.3
2021/04/18,07:00,22.7,0.0,100,136,0.0
2021/04/18,08:00,24.5,0.0,100,25,0.1
2021/04/18,09:00,28.3,0.0,73,312,1.5
2021/04/18,10:00,30.1,0.0,67,183,3.0
2021/04/18,11:00,31.1,0.0,61,192,1.6
2021/04/18,12:00,29.8,0.0,67,141,3.4
2021/04/18,13:00,22.3,3.9,100,50,5.8
2021/04/18,14:00,22.7,1.2,92,57,3.1
2021/04/18,15:00,24.1,0.0,83,74,3.0
2021/04/18,16:00,25.1,0.0,79,58,1.6
2021/04/18,17:00,24.4,0.0,83,84,0.6
2021/04/18,18:00,23.1,0.0,90,273,1.4
2021/04/18,19:00,22.6,0.0,100,302,1.5
2021/04/18,20:00,22.2,0.0,100,339,0.0
2021/04/18,21:00,22.3,0.0,100,293,0.8
2021/04/18,22:00,22.1,0.0,100,345,1.7
2021/04/18,23:00,22.1,0.0,100,339,1.3
2021/04/19,00:00,22.0,0.0,100,7,0.8
2021/04/19,01:00,21.9,0.0,100,346,0.6
2021/04/19,02:00,21.8,0.0,100,21,0.6
2021/04/19,03:00,21.8,0.0,100,27,0.6
2021/04/19,04:00,21.7,0.0,100,333,1.5
2021/04/19,05:00,21.5,0.0,100,307,1.5
2021/04/19,06:00,21.5,0.0,100,269,0.0
2021/04/19,07:00,22.4,0.0,100,293,0.2
2021/04/19,08:00,24.3,0.0,88,353,1.0
2021/04/19,09:00,25.6,0.0,81,2,1.6
2021/04/19,10:00,26.9,0.0,76,313,2.1
2021/04/19,11:00,28.4,0.0,71,153,3.5
2021/04/19,12:00,29.8,0.0,66,160,2.6
2021/04/19,13:00,30.9,0.0,65,152,1.5
2021/04/19,14:00,30.7,0.0,63,242,2.7
2021/04/19,15:00,31.3,0.0,56,184,3.3
2021/04/19,16:00,30.0,0.0,68,151,2.0
2021/04/19,17:00,31.2,0.0,59,171,3.1
2021/04/19,18:00,26.7,0.0,80,175,0.4
2021/04/19,19:00,25.0,0.0,96,47,1.7
2021/04/19,20:00,24.8,0.0,100,139,0.0
2021/04/19,21:00,24.4,0.0,100,324,0.8
2021/04/19,22:00,23.6,0.0,92,36,3.4
2021/04/19,23:00,22.8,0.3,100,19,3.5
2021/04/20,00:00,22.8,2.1,100,328,0.9
2021/04/20,01:00,22.6,3.6,100,356,2.1
2021/04/20,02:00,22.5,6.0,100,341,3.6
2021/04/20,03:00,22.4,1.8,100,356,2.8
2021/04/20,04:00,22.4,0.9,100,355,1.6
2021/04/20,05:00,22.2,1.2,100,330,2.1
2021/04/20,06:00,22.2,0.0,100,287,0.0
2021/04/20,07:00,22.8,0.0,100,283,0.7
2021/04/20,08:00,24.2,0.0,90,3,1.4
2021/04/20,09:00,26.1,0.0,79,339,3.5
2021/04/20,10:00,28.5,0.0,70,339,2.3
2021/04/20,11:00,30.5,0.0,62,88,1.8
2021/04/20,12:00,31.4,0.0,60,158,3.9
2021/04/20,13:00,31.5,0.0,57,7,1.3
2021/04/20,14:00,32.4,0.0,57,156,2.7
2021/04/20,15:00,33.1,0.0,54,146,4.0
2021/04/20,16:00,32.9,0.0,58,126,2.8
2021/04/20,17:00,28.6,0.0,74,167,0.2
2021/04/20,18:00,26.6,0.0,84,38,1.0
2021/04/20,19:00,25.5,0.0,100,337,0.0
2021/04/20,20:00,25.1,0.0,100,77,0.1
2021/04/20,21:00,24.8,0.0,86,331,6.9
2021/04/20,22:00,23.2,1.5,100,106,1.4
2021/04/20,23:00,23.4,0.0,100,77,0.0
2021/04/21,00:00,23.4,0.9,100,331,1.8
2021/04/21,01:00,23.2,2.4,100,353,1.2
2021/04/21,02:00,23.2,11.1,100,178,1.5
2021/04/21,03:00,23.2,3.6,100,280,2.0
2021/04/21,04:00,22.8,0.6,100,292,2.3
2021/04/21,05:00,22.5,0.0,100,331,2.6
2021/04/21,06:00,22.3,0.0,100,310,0.2
2021/04/21,07:00,22.9,0.0,100,340,2.3
2021/04/21,08:00,24.1,0.0,89,213,0.9
2021/04/21,09:00,28.7,0.0,71,164,3.3
2021/04/21,10:00,28.4,0.0,71,176,3.0
2021/04/21,11:00,29.6,0.0,66,182,2.6
2021/04/21,12:00,29.5,0.0,67,193,3.5
2021/04/21,13:00,30.9,0.0,60,159,2.6
2021/04/21,14:00,24.7,0.0,80,339,6.5
2021/04/21,15:00,23.2,0.9,89,295,2.2
2021/04/21,16:00,24.5,0.0,86,353,0.7
2021/04/21,17:00,24.4,0.0,87,304,0.7
2021/04/21,18:00,23.5,0.0,93,154,0.6
2021/04/21,19:00,23.0,0.0,100,329,1.0
2021/04/21,20:00,22.8,0.0,100,276,1.1
2021/04/21,21:00,22.8,0.0,100,108,0.1
