Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : PEBAS
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,PEBAS
2020/07/02,18:00,25.8,0.0,78,179,1.0
2020/07/02,19:00,23.9,0.0,93,347,0.6
2020/07/02,20:00,23.8,0.0,100,70,1.4
2020/07/02,21:00,23.7,0.0,100,357,0.9
2020/07/02,22:00,23.3,0.0,100,40,1.5
2020/07/02,23:00,23.4,0.0,100,47,1.5
2020/07/03,00:00,23.5,0.0,100,92,0.9
2020/07/03,01:00,23.6,0.0,100,139,0.8
2020/07/03,02:00,23.4,0.0,100,70,0.2
2020/07/03,03:00,23.3,0.0,100,189,0.0
2020/07/03,04:00,23.1,0.0,100,108,0.3
2020/07/03,05:00,23.2,0.0,100,200,0.8
2020/07/03,06:00,23.0,0.0,100,320,1.3
2020/07/03,07:00,23.5,0.0,100,251,0.1
2020/07/03,08:00,24.2,0.0,91,321,2.3
2020/07/03,09:00,26.6,0.0,80,287,1.6
2020/07/03,10:00,28.2,0.0,69,265,2.9
2020/07/03,11:00,28.7,0.0,70,296,2.7
2020/07/03,12:00,28.9,0.0,70,227,3.4
2020/07/03,13:00,28.3,0.0,71,233,4.8
2020/07/03,14:00,25.6,0.3,87,230,3.4
2020/07/03,15:00,25.9,0.3,85,226,1.5
2020/07/03,16:00,26.1,0.0,84,193,0.7
2020/07/03,17:00,25.5,0.0,87,21,1.7
2020/07/03,18:00,22.5,1.2,100,36,4.4
2020/07/03,19:00,22.1,2.4,100,152,0.1
2020/07/03,20:00,22.2,0.0,100,72,0.9
2020/07/03,21:00,22.1,0.0,100,89,0.4
2020/07/03,22:00,22.2,0.0,100,95,0.8
2020/07/03,23:00,22.0,0.0,100,91,0.1
2020/07/04,00:00,22.1,0.0,100,18,0.6
2020/07/04,01:00,22.5,0.0,100,147,1.3
2020/07/04,02:00,22.1,0.0,100,331,0.8
2020/07/04,03:00,21.9,0.0,100,338,0.0
2020/07/04,04:00,21.8,0.3,100,341,0.2
2020/07/04,05:00,22.2,0.0,100,133,1.1
2020/07/04,06:00,22.1,0.0,100,129,1.2
2020/07/04,07:00,22.7,0.0,100,130,1.9
2020/07/04,08:00,24.1,0.0,100,103,0.7
2020/07/04,09:00,25.1,0.0,84,82,1.1
2020/07/04,10:00,26.8,0.0,74,87,0.8
2020/07/04,11:00,27.7,0.0,69,343,1.3
2020/07/04,12:00,31.4,0.0,57,171,3.8
2020/07/04,13:00,32.4,0.0,52,163,4.0
2020/07/04,14:00,32.4,0.0,53,162,4.1
2020/07/04,15:00,32.6,0.0,52,175,3.6
2020/07/04,16:00,35.1,0.0,44,157,2.2
2020/07/04,17:00,33.2,0.0,48,211,1.6
2020/07/04,18:00,26.4,0.0,76,260,0.3
2020/07/04,19:00,23.6,0.0,89,348,0.3
2020/07/04,20:00,23.0,0.0,100,17,0.9
2020/07/04,21:00,22.5,0.0,100,21,1.1
2020/07/04,22:00,22.1,0.0,100,2,1.2
2020/07/04,23:00,21.9,0.0,100,350,0.6
2020/07/05,00:00,21.6,0.0,100,20,0.4
2020/07/05,01:00,21.4,0.0,100,354,0.8
2020/07/05,02:00,21.3,0.0,100,311,0.1
2020/07/05,03:00,20.9,0.0,100,52,0.0
2020/07/05,04:00,20.6,0.0,100,21,0.3
2020/07/05,05:00,20.7,0.0,100,283,0.3
2020/07/05,06:00,20.8,0.0,100,294,1.0
2020/07/05,07:00,22.2,0.0,100,242,0.1
2020/07/05,08:00,25.7,0.0,100,145,1.7
2020/07/05,09:00,27.9,0.0,72,208,1.5
2020/07/05,10:00,28.7,0.0,66,179,2.7
2020/07/05,11:00,29.6,0.0,65,261,1.1
2020/07/05,12:00,29.3,0.0,68,281,2.9
2020/07/05,13:00,22.4,5.7,95,357,5.3
2020/07/05,14:00,23.9,1.2,100,3,3.2
2020/07/05,15:00,24.2,0.0,100,323,1.4
2020/07/05,16:00,24.6,0.6,100,4,2.5
2020/07/05,17:00,24.7,0.0,98,165,1.9
2020/07/05,18:00,24.0,0.0,100,5,1.5
2020/07/05,19:00,23.2,0.0,100,343,0.8
2020/07/05,20:00,23.0,0.0,100,146,1.3
2020/07/05,21:00,23.4,0.0,100,134,1.2
2020/07/05,22:00,23.4,0.0,100,144,1.1
2020/07/05,23:00,23.2,0.0,100,31,0.4
2020/07/06,00:00,23.1,0.0,100,353,0.0
2020/07/06,01:00,22.9,0.0,100,68,0.2
2020/07/06,02:00,22.8,0.0,100,14,0.8
2020/07/06,03:00,22.7,0.0,100,16,0.9
2020/07/06,04:00,22.6,0.0,100,294,0.9
2020/07/06,05:00,22.5,0.0,100,348,0.5
2020/07/06,06:00,22.3,0.0,100,56,0.2
2020/07/06,07:00,23.4,0.0,100,23,0.9
2020/07/06,08:00,26.5,0.0,83,325,1.9
2020/07/06,09:00,29.3,0.0,67,49,1.2
2020/07/06,10:00,30.2,0.0,68,165,2.1
2020/07/06,11:00,30.5,0.0,64,111,1.5
2020/07/06,12:00,33.2,0.0,55,22,2.0
2020/07/06,13:00,32.9,0.0,55,145,2.5
2020/07/06,14:00,26.3,0.0,72,350,7.4
2020/07/06,15:00,23.7,10.2,100,314,3.3
2020/07/06,16:00,27.7,0.0,79,273,2.0
2020/07/06,17:00,30.1,0.0,66,23,0.5
2020/07/06,18:00,24.3,0.0,90,9,1.5
2020/07/06,19:00,23.6,0.0,100,15,1.8
2020/07/06,20:00,23.3,0.0,93,357,3.6
2020/07/06,21:00,22.6,0.9,100,38,2.3
2020/07/06,22:00,22.5,0.0,100,345,2.7
2020/07/06,23:00,22.5,0.6,100,106,0.3
2020/07/07,00:00,22.3,0.3,100,101,0.4
2020/07/07,01:00,22.1,0.3,100,355,1.8
2020/07/07,02:00,22.0,0.3,100,341,2.1
2020/07/07,03:00,22.0,0.0,100,318,2.4
2020/07/07,04:00,21.9,0.0,100,315,1.7
2020/07/07,05:00,21.8,0.0,100,287,1.9
2020/07/07,06:00,21.9,0.0,100,309,1.7
2020/07/07,07:00,22.0,0.0,100,306,3.4
2020/07/07,08:00,24.0,0.0,83,309,3.5
2020/07/07,09:00,28.0,0.0,67,357,4.3
2020/07/07,10:00,29.6,0.0,64,346,1.9
2020/07/07,11:00,30.8,0.0,60,49,1.3
2020/07/07,12:00,33.3,0.0,53,159,2.5
2020/07/07,13:00,32.4,0.0,55,161,4.6
2020/07/07,14:00,34.4,0.0,50,148,2.5
2020/07/07,15:00,31.0,0.0,66,106,1.1
2020/07/07,16:00,29.3,0.0,66,97,0.9
2020/07/07,17:00,34.3,0.0,51,143,1.2
2020/07/07,18:00,25.8,0.0,83,318,0.7
2020/07/07,19:00,24.5,0.0,94,197,0.0
2020/07/07,20:00,23.6,0.0,100,328,0.9
2020/07/07,21:00,23.4,0.0,100,313,0.5
2020/07/07,22:00,22.8,0.0,100,214,0.0
2020/07/07,23:00,22.3,0.0,100,253,0.6
2020/07/08,00:00,21.9,0.0,100,299,0.1
2020/07/08,01:00,21.6,0.0,100,3,0.0
2020/07/08,02:00,21.1,0.0,100,352,1.5
2020/07/08,03:00,21.1,0.0,100,0,0.1
2020/07/08,04:00,21.4,0.0,100,319,0.9
2020/07/08,05:00,21.8,0.0,100,88,0.3
2020/07/08,06:00,21.9,0.0,100,38,0.6
2020/07/08,07:00,22.3,0.0,100,178,0.3
2020/07/08,08:00,23.4,0.0,100,254,0.3
2020/07/08,09:00,24.0,0.0,100,344,1.0
2020/07/08,10:00,29.9,0.0,68,120,1.4
2020/07/08,11:00,29.2,0.0,67,108,1.9
2020/07/08,12:00,27.3,0.3,70,67,1.4
2020/07/08,13:00,29.6,0.0,62,84,0.8
2020/07/08,14:00,28.2,0.0,68,38,1.7
2020/07/08,15:00,30.0,0.0,63,143,2.4
2020/07/08,16:00,33.2,0.0,51,150,1.3
2020/07/08,17:00,32.3,0.0,53,159,0.5
2020/07/08,18:00,24.1,0.0,84,1,0.3
2020/07/08,19:00,22.4,0.0,93,69,0.7
2020/07/08,20:00,21.9,0.0,100,333,0.9
2020/07/08,21:00,21.5,0.0,100,18,0.7
2020/07/08,22:00,21.0,0.0,100,349,1.6
2020/07/08,23:00,20.6,0.0,100,29,1.2
2020/07/09,00:00,20.3,0.0,100,58,0.6
2020/07/09,01:00,20.1,0.0,100,351,0.8
2020/07/09,02:00,20.3,0.0,100,338,1.2
2020/07/09,03:00,21.0,0.0,100,319,0.0
2020/07/09,04:00,21.5,0.0,100,325,0.0
2020/07/09,05:00,21.7,0.0,100,12,0.6
2020/07/09,06:00,22.1,0.0,100,341,0.2
2020/07/09,07:00,23.0,0.0,100,340,0.0
2020/07/09,08:00,24.4,0.0,100,93,1.0
2020/07/09,09:00,31.0,0.0,64,169,2.3
2020/07/09,10:00,33.8,0.0,50,165,1.9
2020/07/09,11:00,33.7,0.0,51,140,2.8
2020/07/09,12:00,34.2,0.0,51,137,3.3
2020/07/09,13:00,34.7,0.0,50,135,2.6
2020/07/09,14:00,35.1,0.0,45,140,2.3
2020/07/09,15:00,34.8,0.0,47,130,2.9
2020/07/09,16:00,29.6,0.0,68,99,1.7
2020/07/09,17:00,26.6,0.0,74,137,1.5
2020/07/09,18:00,24.0,0.0,89,23,1.9
2020/07/09,19:00,23.7,0.0,92,348,1.9
2020/07/09,20:00,23.3,0.0,98,40,1.2
2020/07/09,21:00,22.9,0.0,100,330,1.9
2020/07/09,22:00,23.0,0.0,100,331,0.8
2020/07/09,23:00,22.9,0.0,100,337,0.6
2020/07/10,00:00,23.2,0.0,100,125,2.0
2020/07/10,01:00,23.2,0.0,100,285,0.7
2020/07/10,02:00,23.0,0.0,100,193,1.4
2020/07/10,03:00,22.5,0.0,100,188,0.2
2020/07/10,04:00,22.3,0.0,100,166,2.6
2020/07/10,05:00,22.4,0.0,100,167,3.6
2020/07/10,06:00,22.3,0.0,100,167,3.3
2020/07/10,07:00,22.8,1.5,94,152,2.3
2020/07/10,08:00,23.3,0.0,100,170,3.7
2020/07/10,09:00,23.8,0.0,90,175,4.5
2020/07/10,10:00,26.0,0.0,77,168,5.3
2020/07/10,11:00,27.2,0.0,71,180,4.5
2020/07/10,12:00,30.1,0.0,62,167,4.4
2020/07/10,13:00,31.6,0.0,57,170,3.5
2020/07/10,14:00,31.0,0.0,58,125,2.2
2020/07/10,15:00,26.1,0.6,88,105,2.5
2020/07/10,16:00,26.8,0.0,77,151,2.3
2020/07/10,17:00,26.3,0.0,80,97,0.8
2020/07/10,18:00,24.2,0.0,89,27,0.3
2020/07/10,19:00,23.3,0.0,100,348,1.3
2020/07/10,20:00,22.7,0.0,100,30,1.3
2020/07/10,21:00,22.4,2.4,100,145,4.3
2020/07/10,22:00,21.9,2.4,100,321,1.2
2020/07/10,23:00,21.8,0.6,100,10,0.9
2020/07/11,00:00,21.7,0.0,100,341,1.5
2020/07/11,01:00,21.7,0.0,100,341,2.7
2020/07/11,02:00,22.0,0.0,100,315,1.3
2020/07/11,03:00,21.9,0.0,100,298,2.3
2020/07/11,04:00,21.9,0.0,100,282,1.4
2020/07/11,05:00,21.8,0.0,100,27,1.0
2020/07/11,06:00,22.0,0.0,100,354,0.8
2020/07/11,07:00,22.4,0.0,100,337,1.0
2020/07/11,08:00,23.0,0.0,100,331,1.8
2020/07/11,09:00,26.4,0.0,78,320,1.4
2020/07/11,10:00,27.8,0.0,70,280,2.0
2020/07/11,11:00,30.2,0.0,60,211,2.9
2020/07/11,12:00,28.4,0.0,70,171,3.0
2020/07/11,13:00,32.6,0.0,52,159,2.4
2020/07/11,14:00,31.2,0.0,58,337,3.1
2020/07/11,15:00,34.4,0.0,50,133,2.5
2020/07/11,16:00,31.8,0.0,59,127,2.1
2020/07/11,17:00,29.9,0.0,65,189,3.9
2020/07/11,18:00,25.1,0.0,82,180,2.0
2020/07/11,19:00,23.8,0.0,89,92,0.6
2020/07/11,20:00,22.9,0.0,100,63,0.2
2020/07/11,21:00,22.5,0.0,100,325,0.5
2020/07/11,22:00,22.4,0.0,100,334,2.1
2020/07/11,23:00,22.2,0.0,100,352,0.8
2020/07/12,00:00,21.9,0.0,100,326,1.0
2020/07/12,01:00,21.6,0.0,100,41,0.0
2020/07/12,02:00,21.5,0.0,100,19,0.5
2020/07/12,03:00,22.0,0.0,100,43,0.4
2020/07/12,04:00,21.9,0.0,100,52,0.1
2020/07/12,05:00,21.9,0.0,100,337,0.7
2020/07/12,06:00,21.8,0.0,100,18,0.1
2020/07/12,07:00,22.3,0.0,100,2,1.3
2020/07/12,08:00,28.9,0.0,73,5,1.7
2020/07/12,09:00,29.7,0.0,70,54,1.3
2020/07/12,10:00,31.1,0.0,62,137,1.2
2020/07/12,11:00,33.2,0.0,53,148,4.1
2020/07/12,12:00,33.0,0.0,57,135,2.3
2020/07/12,13:00,32.2,0.3,56,174,3.5
2020/07/12,14:00,34.2,0.0,52,169,3.3
2020/07/12,15:00,36.0,0.0,46,143,2.0
2020/07/12,16:00,24.2,1.5,88,11,2.3
2020/07/12,17:00,23.5,0.6,100,359,1.8
2020/07/12,18:00,23.2,0.0,100,48,1.2
2020/07/12,19:00,23.1,0.0,100,20,0.6
2020/07/12,20:00,22.8,0.0,100,328,0.6
2020/07/12,21:00,22.3,0.0,100,67,0.2
2020/07/12,22:00,22.0,0.0,100,101,0.1
2020/07/12,23:00,21.8,0.0,100,10,1.5
2020/07/13,00:00,21.6,0.0,100,55,0.6
2020/07/13,01:00,21.2,0.0,100,16,0.1
2020/07/13,02:00,21.3,0.0,100,355,0.0
2020/07/13,03:00,21.3,0.0,100,146,1.0
2020/07/13,04:00,21.3,0.0,100,10,0.2
2020/07/13,05:00,21.3,0.0,100,344,0.0
2020/07/13,06:00,21.1,0.0,100,23,1.0
2020/07/13,07:00,22.3,0.0,100,75,0.7
2020/07/13,08:00,27.0,0.0,100,88,2.1
2020/07/13,09:00,32.5,0.3,56,83,1.3
2020/07/13,10:00,33.5,0.0,54,142,2.9
2020/07/13,11:00,32.1,0.0,54,54,1.8
2020/07/13,12:00,33.6,0.0,49,21,1.3
2020/07/13,13:00,32.5,0.0,49,295,2.2
2020/07/13,14:00,32.7,0.0,49,356,1.2
2020/07/13,15:00,34.6,0.0,46,341,1.1
2020/07/13,16:00,35.6,0.0,42,317,2.0
2020/07/13,17:00,32.6,0.0,54,140,0.8
2020/07/13,18:00,27.4,0.0,75,175,0.3
2020/07/13,19:00,24.9,0.0,90,353,1.4
2020/07/13,20:00,24.0,0.0,100,341,1.7
2020/07/13,21:00,23.8,0.0,100,320,0.8
2020/07/13,22:00,23.9,0.0,100,62,0.9
2020/07/13,23:00,23.9,0.6,100,81,2.1
2020/07/14,00:00,23.3,3.9,100,156,1.5
2020/07/14,01:00,23.0,0.0,100,248,1.2
2020/07/14,02:00,22.9,0.0,100,5,1.3
2020/07/14,03:00,23.0,0.0,100,193,1.3
2020/07/14,04:00,22.8,0.0,100,159,0.9
2020/07/14,05:00,22.6,0.0,100,49,0.1
2020/07/14,06:00,21.8,0.0,100,151,2.0
2020/07/14,07:00,22.7,0.0,100,176,2.4
2020/07/14,08:00,26.9,0.0,78,165,2.7
2020/07/14,09:00,31.8,0.0,56,133,2.2
2020/07/14,10:00,31.9,0.0,56,163,2.6
2020/07/14,11:00,31.6,0.0,61,158,2.6
2020/07/14,12:00,32.7,0.0,56,167,3.2
2020/07/14,13:00,34.3,0.0,49,165,2.2
2020/07/14,14:00,27.4,0.0,76,61,0.4
2020/07/14,15:00,28.4,0.0,74,53,1.7
2020/07/14,16:00,33.2,0.0,54,11,2.1
2020/07/14,17:00,28.8,0.0,71,80,1.1
2020/07/14,18:00,25.5,0.0,83,41,1.7
2020/07/14,19:00,24.2,0.0,89,47,0.2
2020/07/14,20:00,23.6,0.0,100,31,1.2
2020/07/14,21:00,23.8,0.0,100,27,0.7
2020/07/14,22:00,24.1,0.0,100,252,1.4
2020/07/14,23:00,23.4,0.0,100,49,1.3
2020/07/15,00:00,23.0,0.0,100,348,1.2
2020/07/15,01:00,22.9,0.0,100,345,1.6
2020/07/15,02:00,22.9,0.0,100,6,1.6
2020/07/15,03:00,22.8,0.0,100,343,0.2
2020/07/15,04:00,23.0,0.0,100,299,0.6
2020/07/15,05:00,22.9,0.0,100,301,2.0
2020/07/15,06:00,22.6,0.0,100,288,2.3
2020/07/15,07:00,23.0,0.0,100,285,2.4
2020/07/15,08:00,24.2,0.0,87,292,2.5
2020/07/15,09:00,25.3,0.0,81,292,3.7
2020/07/15,10:00,27.9,0.0,73,305,3.0
2020/07/15,11:00,28.1,0.0,69,208,1.4
2020/07/15,12:00,31.4,0.0,59,135,2.4
2020/07/15,13:00,32.5,0.0,50,188,2.9
2020/07/15,14:00,32.9,0.0,51,179,2.9
2020/07/15,15:00,34.8,0.0,45,184,2.8
2020/07/15,16:00,35.4,0.0,43,169,3.3
2020/07/15,17:00,33.2,0.0,50,250,1.0
2020/07/15,18:00,28.4,0.0,70,314,0.2
2020/07/15,19:00,25.5,0.0,85,0,1.9
2020/07/15,20:00,24.6,0.0,84,14,2.0
2020/07/15,21:00,23.6,0.0,90,321,1.5
2020/07/15,22:00,22.7,0.0,92,349,2.8
2020/07/15,23:00,22.3,0.0,94,351,2.9
2020/07/16,00:00,21.8,0.0,100,341,1.9
2020/07/16,01:00,21.8,0.0,100,312,1.7
2020/07/16,02:00,21.4,0.0,100,281,1.3
2020/07/16,03:00,21.0,0.0,100,334,1.2
2020/07/16,04:00,21.0,0.0,100,287,1.2
2020/07/16,05:00,21.1,0.0,100,329,0.4
2020/07/16,06:00,21.0,0.0,100,254,0.6
2020/07/16,07:00,22.0,0.0,100,328,2.8
2020/07/16,08:00,23.6,0.0,88,276,2.0
2020/07/16,09:00,24.4,0.0,85,252,2.2
2020/07/16,10:00,26.4,0.0,76,248,2.3
2020/07/16,11:00,27.2,0.0,72,237,3.4
2020/07/16,12:00,30.7,0.0,58,198,4.6
2020/07/16,13:00,30.0,0.0,59,253,2.4
2020/07/16,14:00,33.5,0.0,52,152,3.4
2020/07/16,15:00,33.8,0.0,49,104,1.1
2020/07/16,16:00,31.9,0.0,54,211,4.8
2020/07/16,17:00,30.5,0.0,58,210,4.0
2020/07/16,18:00,26.7,0.0,72,221,2.0
2020/07/16,19:00,24.8,0.0,86,49,1.7
2020/07/16,20:00,23.9,0.0,89,310,0.5
2020/07/16,21:00,23.0,0.0,92,244,0.0
2020/07/16,22:00,22.4,0.0,100,9,0.9
2020/07/16,23:00,21.8,0.0,100,330,1.2
2020/07/17,00:00,21.2,0.0,100,36,1.2
2020/07/17,01:00,21.1,0.0,100,352,0.0
2020/07/17,02:00,20.6,0.0,100,6,0.3
2020/07/17,03:00,20.1,0.0,100,27,0.6
2020/07/17,04:00,19.9,0.0,100,244,0.9
2020/07/17,05:00,19.7,0.0,100,22,0.2
2020/07/17,06:00,20.0,0.0,100,16,1.1
2020/07/17,07:00,22.0,0.0,100,334,0.0
2020/07/17,08:00,26.3,0.0,100,167,1.7
2020/07/17,09:00,32.0,0.0,57,174,1.6
2020/07/17,10:00,33.2,0.0,51,183,2.4
2020/07/17,11:00,32.9,0.0,52,157,2.8
2020/07/17,12:00,35.8,0.0,43,131,2.6
2020/07/17,13:00,33.1,0.0,51,116,4.5
2020/07/17,14:00,34.2,0.0,48,164,1.5
2020/07/17,15:00,35.6,0.0,43,157,4.6
2020/07/17,16:00,28.5,0.0,71,107,1.2
2020/07/17,17:00,26.9,0.0,72,20,2.3
2020/07/17,18:00,24.9,0.0,78,46,1.8
2020/07/17,19:00,23.9,0.0,84,353,2.1
2020/07/17,20:00,23.6,0.0,87,1,3.7
2020/07/17,21:00,23.1,0.0,90,346,3.7
2020/07/17,22:00,22.5,0.0,91,341,2.4
2020/07/17,23:00,22.1,0.0,97,345,2.7
2020/07/18,00:00,21.8,0.0,100,335,2.6
2020/07/18,01:00,21.5,0.0,100,220,0.5
2020/07/18,02:00,22.0,0.0,100,254,1.2
2020/07/18,03:00,21.3,0.0,100,348,1.6
2020/07/18,04:00,21.0,0.0,100,34,2.1
2020/07/18,05:00,20.9,0.0,100,26,1.9
2020/07/18,06:00,20.9,0.0,100,26,1.8
2020/07/18,07:00,21.4,0.0,100,5,1.5
2020/07/18,08:00,26.7,0.0,72,337,2.1
2020/07/18,09:00,26.5,0.0,73,318,2.1
2020/07/18,10:00,27.1,0.0,71,356,2.3
2020/07/18,11:00,29.1,0.0,65,321,1.2
2020/07/18,12:00,29.7,0.0,63,276,1.6
2020/07/18,13:00,33.3,0.0,53,152,4.0
2020/07/18,14:00,30.9,0.0,62,104,1.3
2020/07/18,15:00,25.5,0.0,82,12,2.5
2020/07/18,16:00,25.4,0.0,86,7,2.0
2020/07/18,17:00,25.2,0.0,85,272,1.6
2020/07/18,18:00,24.6,0.0,85,281,1.0
2020/07/18,19:00,23.8,0.0,91,329,0.8
2020/07/18,20:00,23.1,0.0,100,330,0.4
2020/07/18,21:00,22.7,0.0,100,103,1.2
2020/07/18,22:00,22.3,0.0,100,339,1.4
2020/07/18,23:00,22.2,0.0,100,284,0.0
2020/07/19,00:00,22.1,0.0,100,26,0.2
2020/07/19,01:00,22.1,0.0,100,336,1.7
2020/07/19,02:00,21.9,0.0,100,6,1.1
2020/07/19,03:00,22.0,0.0,100,7,1.3
2020/07/19,04:00,21.9,0.0,100,353,1.9
2020/07/19,05:00,22.1,0.0,100,7,2.5
2020/07/19,06:00,21.9,0.0,100,185,0.0
2020/07/19,07:00,22.8,0.0,100,350,1.0
2020/07/19,08:00,24.4,0.0,89,349,1.3
2020/07/19,09:00,30.1,0.0,64,332,1.2
2020/07/19,10:00,31.3,0.0,61,333,1.9
2020/07/19,11:00,32.3,0.0,58,151,2.5
2020/07/19,12:00,35.3,0.0,47,109,1.1
2020/07/19,13:00,34.8,0.0,44,199,1.6
2020/07/19,14:00,34.1,0.0,52,158,4.3
2020/07/19,15:00,37.6,0.0,40,147,3.8
2020/07/19,16:00,31.0,0.0,61,117,2.1
2020/07/19,17:00,30.7,0.0,61,153,2.4
2020/07/19,18:00,26.5,0.0,82,74,0.1
2020/07/19,19:00,25.5,0.0,87,349,1.1
2020/07/19,20:00,25.1,0.3,90,47,0.8
2020/07/19,21:00,24.1,0.3,100,310,2.4
2020/07/19,22:00,24.0,0.0,100,276,2.3
2020/07/19,23:00,23.5,8.1,100,280,1.8
2020/07/20,00:00,23.2,0.0,100,3,1.8
2020/07/20,01:00,23.0,0.0,100,326,1.3
2020/07/20,02:00,22.7,0.0,100,344,1.8
2020/07/20,03:00,22.4,0.0,100,30,1.5
2020/07/20,04:00,22.5,0.0,100,301,1.1
2020/07/20,05:00,22.6,0.0,100,147,0.1
2020/07/20,06:00,22.6,6.3,100,20,1.3
2020/07/20,07:00,22.7,2.1,100,336,1.1
2020/07/20,08:00,23.8,0.0,100,331,2.0
2020/07/20,09:00,25.6,0.0,82,298,1.8
2020/07/20,10:00,27.4,0.0,77,334,1.4
2020/07/20,11:00,30.2,0.0,62,319,2.0
2020/07/20,12:00,31.5,0.0,56,147,1.4
2020/07/20,13:00,33.5,0.0,52,63,1.2
2020/07/20,14:00,31.0,0.0,61,132,6.0
2020/07/20,15:00,31.4,4.2,63,118,1.8
2020/07/20,16:00,27.6,0.0,79,347,2.1
2020/07/20,17:00,25.1,0.0,87,333,1.7
2020/07/20,18:00,24.3,0.0,91,306,1.5
2020/07/20,19:00,23.4,0.0,100,17,1.7
2020/07/20,20:00,22.9,0.0,100,337,1.1
2020/07/20,21:00,22.7,0.0,100,341,1.7
2020/07/20,22:00,22.4,0.0,100,345,1.8
2020/07/20,23:00,22.2,0.0,100,248,0.5
2020/07/21,00:00,21.6,0.0,100,29,0.4
2020/07/21,01:00,21.2,0.0,100,325,0.5
2020/07/21,02:00,21.5,0.0,100,6,0.1
2020/07/21,03:00,21.7,0.0,100,8,0.1
2020/07/21,04:00,22.2,0.0,100,25,0.7
2020/07/21,05:00,22.2,0.0,100,258,1.5
2020/07/21,06:00,22.2,0.0,100,290,2.3
2020/07/21,07:00,22.5,0.0,100,270,2.9
2020/07/21,08:00,22.9,0.0,100,285,2.2
2020/07/21,09:00,24.9,0.0,85,316,2.7
2020/07/21,10:00,26.6,0.0,78,313,2.2
2020/07/21,11:00,27.5,0.0,73,320,3.1
2020/07/21,12:00,28.4,0.0,72,335,3.3
2020/07/21,13:00,28.7,0.0,69,331,5.1
2020/07/21,14:00,30.4,0.0,62,330,4.7
2020/07/21,15:00,31.5,0.0,58,341,3.7
2020/07/21,16:00,35.2,0.0,46,312,1.6
2020/07/21,17:00,24.0,0.0,84,26,1.7
2020/07/21,18:00,23.5,0.3,88,16,2.3
2020/07/21,19:00,22.9,0.0,92,352,1.0
2020/07/21,20:00,22.5,0.0,100,11,1.3
2020/07/21,21:00,22.1,0.0,100,40,0.8
