Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : PEBAS
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,PEBAS
,Latitud :,3°19'4.48'',Longitud :,71°51'34.63'',Altitud :,101 msnm.
,Tipo :,EAMA - Meteorológica,Código :,47288486
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/02/22,11:00,29.3,0.0,68,159,4.7
2021/02/22,12:00,30.4,0.0,67,201,2.6
2021/02/22,13:00,32.0,0.0,60,141,2.7
2021/02/22,14:00,31.9,0.0,59,126,2.1
2021/02/22,15:00,26.0,0.9,84,124,1.9
2021/02/22,16:00,28.1,0.0,72,179,4.7
2021/02/22,17:00,28.6,0.0,70,150,0.5
2021/02/22,18:00,26.0,0.0,82,238,1.6
2021/02/22,19:00,24.7,0.0,93,266,0.6
2021/02/22,20:00,24.3,0.0,100,119,0.3
2021/02/22,21:00,24.0,0.0,100,259,0.2
2021/02/22,22:00,23.9,0.0,100,252,0.9
2021/02/22,23:00,24.1,0.0,100,289,1.5
2021/02/23,00:00,23.8,0.0,100,336,2.6
2021/02/23,01:00,23.5,2.1,100,166,0.7
2021/02/23,02:00,23.2,0.3,100,242,2.4
2021/02/23,03:00,23.5,0.0,100,211,1.9
2021/02/23,04:00,23.5,0.0,100,171,4.4
2021/02/23,05:00,23.4,0.0,100,169,4.8
2021/02/23,06:00,22.9,0.6,100,215,1.7
2021/02/23,07:00,23.0,1.8,100,254,1.8
2021/02/23,08:00,23.7,0.0,93,269,1.3
2021/02/23,09:00,24.6,0.0,88,300,2.5
2021/02/23,10:00,25.0,0.0,83,302,2.0
2021/02/23,11:00,25.4,0.0,83,341,3.9
2021/02/23,12:00,24.1,0.0,89,357,5.5
2021/02/23,13:00,22.5,6.6,100,37,2.7
2021/02/23,14:00,22.6,0.9,100,12,2.0
2021/02/23,15:00,23.3,0.3,92,321,3.4
2021/02/23,16:00,23.8,0.0,86,29,1.0
2021/02/23,17:00,23.6,0.0,87,355,1.1
2021/02/23,18:00,23.1,0.0,92,65,0.1
2021/02/23,19:00,22.4,0.0,100,342,1.2
2021/02/23,20:00,22.5,0.0,100,116,0.0
2021/02/23,21:00,22.2,0.0,100,328,1.4
2021/02/23,22:00,22.0,0.0,100,352,1.7
2021/02/23,23:00,22.2,0.0,100,7,2.9
2021/02/24,00:00,22.4,0.0,100,348,3.1
2021/02/24,01:00,22.1,0.0,100,337,1.8
2021/02/24,02:00,21.8,0.0,100,310,0.0
2021/02/24,03:00,21.6,0.0,100,176,0.0
2021/02/24,04:00,21.5,0.0,100,355,1.2
2021/02/24,05:00,21.5,0.0,100,301,0.0
2021/02/24,06:00,21.4,0.0,100,41,0.6
2021/02/24,07:00,22.2,0.0,100,22,0.4
2021/02/24,08:00,24.2,0.0,87,15,0.7
2021/02/24,09:00,27.0,0.0,75,14,2.5
2021/02/24,10:00,30.0,0.0,66,135,2.2
2021/02/24,11:00,30.0,0.0,66,127,2.4
2021/02/24,12:00,29.7,0.0,67,134,2.8
2021/02/24,13:00,26.0,0.6,83,157,4.6
2021/02/24,14:00,31.0,0.0,62,151,3.5
2021/02/24,15:00,29.2,0.6,69,349,1.5
2021/02/24,16:00,30.9,0.0,63,208,2.3
2021/02/24,17:00,30.7,0.0,61,188,1.9
2021/02/24,18:00,27.1,0.0,75,165,2.6
2021/02/24,19:00,25.0,0.0,88,340,0.0
2021/02/24,20:00,23.3,3.0,94,352,2.5
2021/02/24,21:00,23.3,0.3,100,63,0.3
2021/02/24,22:00,23.1,0.0,100,324,0.6
2021/02/24,23:00,23.4,0.0,100,141,1.6
2021/02/25,00:00,23.0,0.0,100,128,0.0
2021/02/25,01:00,22.9,0.0,100,24,0.0
2021/02/25,02:00,22.8,0.0,100,64,0.1
2021/02/25,03:00,22.9,0.0,100,350,1.4
2021/02/25,04:00,23.0,0.0,100,82,0.3
2021/02/25,05:00,22.8,0.0,100,60,0.0
2021/02/25,06:00,23.0,0.0,100,72,0.6
2021/02/25,07:00,23.1,0.0,100,20,1.7
2021/02/25,08:00,24.2,0.0,88,339,2.7
2021/02/25,09:00,25.4,0.0,81,353,4.2
2021/02/25,10:00,26.7,0.0,77,323,3.1
2021/02/25,11:00,28.9,0.0,65,11,2.0
2021/02/25,12:00,30.7,0.0,62,78,1.1
2021/02/25,13:00,31.5,0.0,59,168,2.9
2021/02/25,14:00,29.3,0.0,67,134,1.3
2021/02/25,15:00,30.8,0.0,64,149,2.3
2021/02/25,16:00,29.3,0.0,69,141,1.4
2021/02/25,17:00,28.8,0.0,75,160,1.3
2021/02/25,18:00,27.1,0.0,82,133,0.5
2021/02/25,19:00,25.1,0.0,100,83,0.0
2021/02/25,20:00,24.2,0.0,100,83,0.0
2021/02/25,21:00,23.9,0.0,100,83,0.0
2021/02/25,22:00,23.6,0.0,100,312,0.3
2021/02/25,23:00,23.2,0.0,100,33,0.7
2021/02/26,00:00,23.2,0.0,100,324,0.2
2021/02/26,01:00,23.1,0.0,100,66,0.0
2021/02/26,02:00,23.3,0.0,100,321,0.6
2021/02/26,03:00,23.0,0.0,100,330,1.5
2021/02/26,04:00,23.0,0.0,100,259,0.3
2021/02/26,05:00,23.1,0.0,100,270,0.9
2021/02/26,06:00,23.3,0.0,100,247,2.0
2021/02/26,07:00,23.4,0.0,100,294,1.5
2021/02/26,08:00,23.1,0.0,100,333,4.3
2021/02/26,09:00,22.6,18.6,100,330,3.9
2021/02/26,10:00,22.3,19.8,100,296,1.5
2021/02/26,11:00,22.3,4.2,100,321,2.5
2021/02/26,12:00,22.8,3.6,100,343,1.4
2021/02/26,13:00,23.6,0.3,91,334,4.2
2021/02/26,14:00,23.7,0.0,92,291,2.2
2021/02/26,15:00,24.9,0.0,84,252,1.5
2021/02/26,16:00,25.8,0.0,81,219,1.2
2021/02/26,17:00,26.0,0.0,82,68,0.5
2021/02/26,18:00,24.2,0.0,90,100,0.9
2021/02/26,19:00,23.0,0.0,100,93,0.4
2021/02/26,20:00,22.7,0.0,100,268,0.1
2021/02/26,21:00,22.2,0.0,100,43,0.0
2021/02/26,22:00,22.0,0.0,100,40,0.0
2021/02/26,23:00,22.0,0.0,100,8,0.2
2021/02/27,00:00,21.7,0.0,100,9,0.8
2021/02/27,01:00,21.9,0.0,100,28,0.2
2021/02/27,02:00,22.8,0.0,100,128,1.4
2021/02/27,03:00,22.4,0.0,100,106,1.3
2021/02/27,04:00,21.9,0.0,100,340,1.2
2021/02/27,05:00,21.9,0.0,100,150,1.0
2021/02/27,06:00,21.9,0.0,100,307,0.0
2021/02/27,07:00,23.1,0.0,100,102,0.7
2021/02/27,08:00,24.7,0.0,89,142,0.7
2021/02/27,09:00,26.5,0.0,79,141,2.7
2021/02/27,10:00,27.8,0.0,75,162,0.7
2021/02/27,11:00,29.6,0.0,69,131,1.3
2021/02/27,12:00,30.5,0.0,65,180,3.7
2021/02/27,13:00,30.5,0.0,60,205,3.4
2021/02/27,14:00,32.0,0.0,57,174,4.6
2021/02/27,15:00,31.4,0.0,57,141,3.7
2021/02/27,16:00,30.1,0.0,68,64,2.3
2021/02/27,17:00,27.1,0.0,76,99,0.6
2021/02/27,18:00,25.3,0.0,86,54,1.5
2021/02/27,19:00,24.6,0.0,89,343,1.1
2021/02/27,20:00,24.2,0.0,90,347,1.7
2021/02/27,21:00,23.4,23.1,100,330,4.0
2021/02/27,22:00,23.0,19.5,100,283,1.9
2021/02/27,23:00,23.0,5.7,100,283,2.4
2021/02/28,00:00,22.7,11.4,100,331,1.2
2021/02/28,01:00,22.7,8.4,100,95,1.3
2021/02/28,02:00,22.4,6.3,100,39,0.6
2021/02/28,03:00,22.5,2.7,100,51,0.7
2021/02/28,04:00,22.5,0.6,100,80,1.2
2021/02/28,05:00,22.4,0.0,100,45,1.3
2021/02/28,06:00,22.2,0.6,100,12,0.9
2021/02/28,07:00,22.2,0.9,100,308,1.2
2021/02/28,08:00,22.6,0.6,100,114,0.0
2021/02/28,09:00,23.2,0.0,100,117,1.4
2021/02/28,10:00,24.0,0.3,100,128,1.6
2021/02/28,11:00,24.3,0.3,91,182,2.9
2021/02/28,12:00,25.1,0.0,88,144,3.0
2021/02/28,13:00,26.3,0.0,80,110,2.4
2021/02/28,14:00,28.4,0.0,75,20,2.0
2021/02/28,15:00,29.3,0.0,67,271,1.5
2021/02/28,16:00,29.3,0.0,67,169,3.6
2021/02/28,17:00,29.0,0.0,69,55,0.4
2021/02/28,18:00,25.7,0.0,85,351,0.0
2021/02/28,19:00,24.6,0.0,100,336,1.8
2021/02/28,20:00,24.2,0.0,100,52,1.4
2021/02/28,21:00,24.0,0.0,100,2,0.6
2021/02/28,22:00,24.0,0.0,100,337,2.7
2021/02/28,23:00,23.8,0.0,92,359,3.9
