Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : PEBAS
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,PEBAS
2020/09/02,18:00,26.9,0.0,73,281,0.2
2020/09/02,19:00,24.4,0.0,88,8,0.0
2020/09/02,20:00,23.5,0.0,100,351,1.5
2020/09/02,21:00,23.4,0.0,100,12,1.6
2020/09/02,22:00,23.6,0.0,100,44,3.5
2020/09/02,23:00,23.2,0.9,93,4,1.2
2020/09/03,00:00,22.6,0.3,100,314,1.9
2020/09/03,01:00,22.5,0.0,100,331,1.6
2020/09/03,02:00,22.3,0.0,100,353,1.8
2020/09/03,03:00,22.3,0.0,100,266,0.0
2020/09/03,04:00,22.4,0.0,100,113,0.6
2020/09/03,05:00,22.7,0.0,100,169,0.0
2020/09/03,06:00,22.8,0.0,100,238,0.2
2020/09/03,07:00,23.1,0.0,100,343,1.5
2020/09/03,08:00,26.2,0.0,82,265,1.6
2020/09/03,09:00,29.0,0.0,69,210,2.0
2020/09/03,10:00,31.2,0.0,61,168,2.5
2020/09/03,11:00,33.0,0.0,54,159,4.4
2020/09/03,12:00,31.3,0.0,60,252,2.5
2020/09/03,13:00,34.4,0.0,47,141,3.4
2020/09/03,14:00,35.8,0.0,43,152,2.7
2020/09/03,15:00,35.1,0.0,43,114,2.4
2020/09/03,16:00,35.8,0.0,42,105,1.7
2020/09/03,17:00,34.8,0.0,44,158,2.2
2020/09/03,18:00,27.5,0.0,73,82,0.5
2020/09/03,19:00,25.5,0.0,87,75,0.0
2020/09/03,20:00,26.5,0.0,79,238,1.4
2020/09/03,21:00,25.0,0.0,88,244,0.5
2020/09/03,22:00,24.0,0.0,98,287,0.4
2020/09/03,23:00,23.5,0.0,100,335,0.3
2020/09/04,00:00,23.0,0.0,100,341,0.0
2020/09/04,01:00,22.8,0.0,100,326,1.7
2020/09/04,02:00,22.7,0.0,100,12,1.1
2020/09/04,03:00,22.3,0.0,100,319,1.7
2020/09/04,04:00,22.1,0.0,100,335,1.9
2020/09/04,05:00,22.2,0.0,100,39,2.1
2020/09/04,06:00,22.7,0.0,100,51,1.2
2020/09/04,07:00,24.6,0.0,100,144,3.0
2020/09/04,08:00,28.0,0.0,72,144,2.8
2020/09/04,09:00,31.6,0.0,58,131,1.4
2020/09/04,10:00,33.8,0.0,51,139,3.8
2020/09/04,11:00,33.9,0.0,52,177,4.7
2020/09/04,12:00,34.8,0.0,49,183,4.6
2020/09/04,13:00,32.7,0.0,58,127,2.8
2020/09/04,14:00,30.0,0.0,64,312,3.7
2020/09/04,15:00,29.0,0.0,65,201,4.3
2020/09/04,16:00,33.0,0.0,52,188,2.7
2020/09/04,17:00,31.7,0.0,58,269,1.2
2020/09/04,18:00,27.3,0.0,76,149,0.4
2020/09/04,19:00,25.6,0.0,86,310,1.2
2020/09/04,20:00,24.7,0.0,90,341,1.9
2020/09/04,21:00,24.2,0.0,91,299,0.7
2020/09/04,22:00,23.5,0.0,100,345,1.4
2020/09/04,23:00,23.0,0.0,100,357,0.1
2020/09/05,00:00,22.7,0.0,100,329,2.0
2020/09/05,01:00,22.7,0.0,100,294,0.3
2020/09/05,02:00,23.6,0.0,100,292,1.5
2020/09/05,03:00,23.5,0.6,100,359,3.7
2020/09/05,04:00,22.6,0.6,100,349,1.6
2020/09/05,05:00,22.0,0.3,100,226,0.1
2020/09/05,06:00,22.2,0.0,100,350,0.2
2020/09/05,07:00,23.4,0.0,100,323,1.6
2020/09/05,08:00,26.7,0.0,75,325,3.0
2020/09/05,09:00,28.2,0.0,69,306,2.9
2020/09/05,10:00,29.6,0.0,64,220,1.2
2020/09/05,11:00,28.6,0.0,72,93,1.1
2020/09/05,12:00,27.9,0.6,78,6,0.7
2020/09/05,13:00,30.9,0.0,67,161,4.1
2020/09/05,14:00,32.8,0.0,59,167,4.1
2020/09/05,15:00,35.0,0.0,52,138,3.0
2020/09/05,16:00,33.3,0.0,54,145,2.7
2020/09/05,17:00,30.8,0.0,60,164,2.8
2020/09/05,18:00,26.7,0.0,83,332,0.3
2020/09/05,19:00,25.9,0.0,87,84,1.3
2020/09/05,20:00,24.8,0.0,88,31,1.3
2020/09/05,21:00,24.3,0.0,92,162,0.5
2020/09/05,22:00,23.9,0.0,100,336,0.9
2020/09/05,23:00,23.6,0.0,100,15,1.4
2020/09/06,00:00,23.1,0.0,100,20,1.3
2020/09/06,01:00,23.2,0.0,100,3,2.7
2020/09/06,02:00,23.2,0.0,100,349,2.1
2020/09/06,03:00,22.9,0.0,100,357,2.9
2020/09/06,04:00,22.7,0.0,100,346,1.7
2020/09/06,05:00,22.7,0.0,100,202,0.2
2020/09/06,06:00,22.3,0.0,100,6,0.9
2020/09/06,07:00,25.8,0.0,100,296,0.3
2020/09/06,08:00,31.1,0.0,62,237,0.5
2020/09/06,09:00,31.3,0.0,62,290,1.6
2020/09/06,10:00,32.7,0.0,55,293,2.8
2020/09/06,11:00,34.9,0.0,49,164,3.3
2020/09/06,12:00,34.0,0.0,53,148,1.9
2020/09/06,13:00,34.9,0.0,48,165,2.5
2020/09/06,14:00,35.7,0.0,42,181,2.6
2020/09/06,15:00,36.5,0.0,38,196,2.6
2020/09/06,16:00,35.9,0.0,47,74,1.0
2020/09/06,17:00,30.4,0.0,60,233,3.2
2020/09/06,18:00,28.6,0.0,69,179,2.7
2020/09/06,19:00,22.8,5.4,100,319,3.7
2020/09/06,20:00,23.2,0.0,100,291,1.9
2020/09/06,21:00,23.4,0.0,100,76,1.0
2020/09/06,22:00,23.2,0.0,100,313,1.5
2020/09/06,23:00,23.0,0.0,100,73,0.6
2020/09/07,00:00,22.3,0.0,100,354,1.4
2020/09/07,01:00,21.9,0.0,100,7,1.6
2020/09/07,02:00,21.5,0.0,100,352,1.1
2020/09/07,03:00,21.6,0.0,100,33,1.1
2020/09/07,04:00,21.3,0.0,100,325,1.1
2020/09/07,05:00,21.4,0.0,100,350,2.1
2020/09/07,06:00,21.5,0.0,100,350,1.8
2020/09/07,07:00,23.4,0.0,100,341,1.9
2020/09/07,08:00,28.2,0.0,73,337,2.7
2020/09/07,09:00,30.7,0.0,63,267,1.5
2020/09/07,10:00,33.2,0.0,58,75,1.1
2020/09/07,11:00,34.6,0.0,54,122,2.5
2020/09/07,12:00,33.0,0.0,53,88,1.5
2020/09/07,13:00,36.7,0.0,44,192,2.0
2020/09/07,14:00,36.4,0.0,42,160,3.9
2020/09/07,15:00,37.8,0.0,38,101,2.6
2020/09/07,16:00,34.2,0.0,48,49,2.1
2020/09/07,17:00,34.8,0.0,47,112,0.7
2020/09/07,18:00,27.7,0.0,79,103,0.4
2020/09/07,19:00,25.8,0.0,90,68,1.0
2020/09/07,20:00,25.2,0.0,100,55,0.3
2020/09/07,21:00,24.4,0.0,100,27,1.3
2020/09/07,22:00,24.0,0.0,100,5,0.6
2020/09/07,23:00,23.5,0.0,100,359,1.8
2020/09/08,00:00,23.2,0.0,100,348,0.8
2020/09/08,01:00,22.9,0.0,100,280,0.6
2020/09/08,02:00,22.4,0.0,100,29,1.0
2020/09/08,03:00,22.2,0.0,100,30,0.6
2020/09/08,04:00,22.0,0.0,100,351,1.2
2020/09/08,05:00,22.0,0.0,100,2,0.7
2020/09/08,06:00,22.2,0.0,100,328,1.0
2020/09/08,07:00,25.3,0.0,100,10,0.1
2020/09/08,08:00,32.2,0.0,58,87,0.6
2020/09/08,09:00,32.6,0.0,55,292,1.5
2020/09/08,10:00,30.7,0.0,63,252,2.8
2020/09/08,11:00,33.7,0.0,57,232,2.9
2020/09/08,12:00,29.3,0.0,74,74,0.8
2020/09/08,13:00,25.7,0.0,75,27,2.8
2020/09/08,14:00,27.3,0.0,71,42,2.5
2020/09/08,15:00,28.5,0.0,65,334,1.0
2020/09/08,16:00,27.6,0.0,73,212,3.5
2020/09/08,17:00,27.0,0.0,74,5,1.8
2020/09/08,18:00,25.1,0.0,83,243,1.7
2020/09/08,19:00,23.6,0.0,92,317,1.1
2020/09/08,20:00,23.1,0.0,100,320,0.4
2020/09/08,21:00,22.8,0.0,100,121,0.5
2020/09/08,22:00,22.6,0.0,100,59,2.0
2020/09/08,23:00,22.4,0.0,100,313,0.9
2020/09/09,00:00,22.3,0.0,100,7,1.1
2020/09/09,01:00,22.4,0.0,100,35,2.0
2020/09/09,02:00,22.7,0.0,100,7,1.6
2020/09/09,03:00,22.8,0.0,100,274,1.7
2020/09/09,04:00,22.4,0.0,96,289,0.8
2020/09/09,05:00,22.7,0.0,90,312,2.9
2020/09/09,06:00,22.5,0.0,91,268,1.7
2020/09/09,07:00,22.4,0.0,90,349,2.9
2020/09/09,08:00,21.6,4.8,100,293,4.0
2020/09/09,09:00,21.5,0.3,100,298,2.0
2020/09/09,10:00,21.8,2.7,100,279,1.0
2020/09/09,11:00,22.4,0.6,100,296,2.6
2020/09/09,12:00,26.2,0.0,74,339,1.7
2020/09/09,13:00,27.9,0.0,71,181,2.4
2020/09/09,14:00,28.5,0.0,68,224,3.0
2020/09/09,15:00,30.0,0.0,62,220,2.0
2020/09/09,16:00,31.4,0.0,58,149,1.3
2020/09/09,17:00,29.0,0.0,65,171,3.2
2020/09/09,18:00,25.1,0.0,84,236,0.2
2020/09/09,19:00,23.7,0.0,95,292,0.2
2020/09/09,20:00,23.3,0.0,100,308,0.6
2020/09/09,21:00,22.9,0.0,100,331,1.5
2020/09/09,22:00,22.5,0.0,100,350,1.2
2020/09/09,23:00,22.0,0.0,100,37,1.3
2020/09/10,00:00,21.6,0.0,100,1,1.5
2020/09/10,01:00,21.3,0.0,100,333,1.4
2020/09/10,02:00,21.1,0.0,100,350,1.8
2020/09/10,03:00,21.1,0.0,100,317,0.1
2020/09/10,04:00,20.7,0.0,100,346,1.1
2020/09/10,05:00,20.5,0.0,100,11,0.4
2020/09/10,06:00,20.6,0.0,100,24,1.1
2020/09/10,07:00,22.5,0.0,100,8,1.5
2020/09/10,08:00,26.0,0.0,81,325,1.5
2020/09/10,09:00,28.6,0.0,68,301,3.3
2020/09/10,10:00,31.3,0.0,58,309,1.8
2020/09/10,11:00,31.7,0.0,59,206,3.2
2020/09/10,12:00,33.2,0.0,54,154,3.2
2020/09/10,13:00,34.9,0.0,48,158,4.9
2020/09/10,14:00,33.8,0.0,50,188,4.7
2020/09/10,15:00,35.0,0.0,40,199,3.4
2020/09/10,16:00,33.6,0.0,53,360,3.0
2020/09/10,17:00,28.3,0.0,69,342,3.7
2020/09/10,18:00,26.1,0.0,74,357,5.0
2020/09/10,19:00,25.8,0.0,74,166,2.5
2020/09/10,20:00,24.4,0.0,81,328,2.0
2020/09/10,21:00,23.7,0.0,88,17,0.5
2020/09/10,22:00,23.3,0.0,92,338,0.4
2020/09/10,23:00,23.1,0.0,100,348,1.5
2020/09/11,00:00,23.5,0.0,92,136,0.2
2020/09/11,01:00,23.5,0.0,85,92,2.9
2020/09/11,02:00,22.7,0.0,86,76,3.3
2020/09/11,03:00,21.5,2.7,100,30,3.2
2020/09/11,04:00,21.4,0.0,100,36,0.8
2020/09/11,05:00,21.6,0.0,100,305,0.0
2020/09/11,06:00,21.5,0.0,100,271,1.3
2020/09/11,07:00,21.7,0.6,100,297,2.3
2020/09/11,08:00,22.1,0.3,100,278,2.1
2020/09/11,09:00,23.0,0.0,92,262,2.0
2020/09/11,10:00,24.9,0.0,84,91,1.4
2020/09/11,11:00,29.9,0.0,62,14,2.3
2020/09/11,12:00,28.7,0.0,67,168,1.1
2020/09/11,13:00,29.3,0.0,68,216,1.7
2020/09/11,14:00,31.0,0.0,59,141,1.7
2020/09/11,15:00,29.6,0.0,59,181,1.3
2020/09/11,16:00,29.8,0.0,63,151,2.0
2020/09/11,17:00,31.5,0.0,55,130,0.8
2020/09/11,18:00,25.5,0.0,79,148,0.0
2020/09/11,19:00,23.3,0.0,100,251,0.9
2020/09/11,20:00,22.5,0.0,100,302,0.7
2020/09/11,21:00,21.9,0.0,100,7,0.4
2020/09/11,22:00,21.4,0.0,100,24,0.1
2020/09/11,23:00,21.1,0.0,100,58,0.0
2020/09/12,00:00,20.6,0.0,100,338,1.5
2020/09/12,01:00,20.5,0.0,100,51,1.5
2020/09/12,02:00,20.1,0.0,100,10,1.3
2020/09/12,03:00,19.8,0.0,100,21,0.6
2020/09/12,04:00,19.8,0.0,100,353,1.3
2020/09/12,05:00,19.6,0.0,100,33,0.5
2020/09/12,06:00,19.5,0.0,100,351,1.4
2020/09/12,07:00,24.1,0.0,100,113,0.0
2020/09/12,08:00,27.1,0.0,81,269,0.4
2020/09/12,09:00,30.1,0.0,64,202,2.4
2020/09/12,10:00,32.7,0.0,44,187,2.3
2020/09/12,11:00,32.3,0.0,48,209,3.0
2020/09/12,12:00,32.9,0.0,50,193,4.2
2020/09/12,13:00,34.4,0.0,46,201,3.6
2020/09/12,14:00,34.1,0.0,40,194,4.6
2020/09/12,15:00,35.0,0.0,42,205,2.7
2020/09/12,16:00,33.9,0.0,44,208,2.6
2020/09/12,17:00,32.2,0.0,50,227,2.3
2020/09/12,18:00,27.6,0.0,74,227,0.3
2020/09/12,19:00,25.3,0.0,88,8,1.1
2020/09/12,20:00,24.5,0.0,100,50,1.0
2020/09/12,21:00,24.0,0.0,100,140,0.0
2020/09/12,22:00,23.5,0.0,100,342,1.8
2020/09/12,23:00,23.0,0.0,100,26,1.2
2020/09/13,00:00,22.7,0.0,100,51,1.2
2020/09/13,01:00,22.3,0.0,100,290,1.4
2020/09/13,02:00,21.9,0.0,100,35,0.3
2020/09/13,03:00,21.5,0.0,100,19,1.4
2020/09/13,04:00,21.4,0.0,100,46,0.9
2020/09/13,05:00,21.2,0.0,100,14,1.0
2020/09/13,06:00,21.2,0.0,100,15,0.6
2020/09/13,07:00,24.7,0.0,100,358,0.7
2020/09/13,08:00,30.7,0.0,64,139,1.3
2020/09/13,09:00,33.0,0.0,56,157,2.5
2020/09/13,10:00,33.1,0.0,52,192,2.6
2020/09/13,11:00,35.5,0.0,47,110,3.2
2020/09/13,12:00,34.0,0.0,46,188,5.0
2020/09/13,13:00,37.3,0.0,40,136,3.1
2020/09/13,14:00,37.5,0.0,39,85,1.6
2020/09/13,15:00,38.2,0.0,36,117,1.2
2020/09/13,16:00,36.9,0.0,38,172,3.1
2020/09/13,17:00,34.8,0.0,44,167,1.4
2020/09/13,18:00,23.8,3.0,85,334,5.4
2020/09/13,19:00,23.7,0.0,91,319,1.6
2020/09/13,20:00,23.4,0.0,100,51,0.8
2020/09/13,21:00,23.3,0.0,100,316,1.4
2020/09/13,22:00,23.1,0.0,100,201,2.4
2020/09/13,23:00,22.8,0.0,100,309,1.2
2020/09/14,00:00,22.4,0.0,100,342,0.7
2020/09/14,01:00,22.3,0.0,100,0,1.9
2020/09/14,02:00,22.1,0.0,100,5,1.7
2020/09/14,03:00,21.9,0.3,100,329,2.0
2020/09/14,04:00,22.0,0.0,100,327,1.6
2020/09/14,05:00,21.8,0.0,100,344,2.2
2020/09/14,06:00,21.9,0.0,100,257,1.4
2020/09/14,07:00,23.9,0.0,91,269,0.5
2020/09/14,08:00,27.2,0.0,71,314,2.7
2020/09/14,09:00,28.8,0.0,67,266,3.8
2020/09/14,10:00,30.2,0.0,62,278,3.5
2020/09/14,11:00,32.9,0.0,59,266,2.0
2020/09/14,12:00,32.5,0.0,56,189,1.6
2020/09/14,13:00,31.8,0.0,57,248,2.5
2020/09/14,14:00,33.0,0.0,52,206,1.7
2020/09/14,15:00,33.6,0.0,50,289,3.8
2020/09/14,16:00,31.9,0.0,58,309,3.0
2020/09/14,17:00,29.3,0.0,70,26,2.7
2020/09/14,18:00,25.4,0.0,77,353,4.9
2020/09/14,19:00,24.2,0.0,84,338,4.6
2020/09/14,20:00,23.3,13.5,100,137,2.2
2020/09/14,21:00,23.0,1.5,100,100,0.9
2020/09/14,22:00,23.2,1.5,100,209,3.1
2020/09/14,23:00,22.8,0.9,100,267,2.4
2020/09/15,00:00,22.4,0.0,100,320,1.7
2020/09/15,01:00,22.3,0.0,100,200,1.5
2020/09/15,02:00,22.2,0.0,100,311,0.7
2020/09/15,03:00,22.0,0.0,100,204,2.5
2020/09/15,04:00,22.0,0.0,100,223,2.1
2020/09/15,05:00,22.0,0.0,100,246,1.5
2020/09/15,06:00,21.7,0.0,100,291,0.9
2020/09/15,07:00,22.4,0.0,92,298,2.9
2020/09/15,08:00,23.5,0.0,86,321,3.0
2020/09/15,09:00,24.1,0.0,84,333,2.7
2020/09/15,10:00,26.3,0.0,74,317,1.8
2020/09/15,11:00,28.3,0.0,67,222,2.8
2020/09/15,12:00,30.6,0.0,62,167,5.2
2020/09/15,13:00,30.6,0.0,60,167,3.8
2020/09/15,14:00,28.4,0.0,63,177,2.9
2020/09/15,15:00,27.4,0.0,71,188,3.6
2020/09/15,16:00,27.2,0.0,74,137,2.6
2020/09/15,17:00,24.0,0.0,82,69,3.7
2020/09/15,18:00,22.6,0.0,87,56,0.8
2020/09/15,19:00,22.3,0.0,91,344,1.9
2020/09/15,20:00,22.3,0.0,93,261,0.3
2020/09/15,21:00,22.0,0.0,100,338,0.1
2020/09/15,22:00,21.7,0.0,100,3,1.2
2020/09/15,23:00,21.7,0.0,100,340,3.0
2020/09/16,00:00,21.7,0.0,100,337,3.5
2020/09/16,01:00,21.6,0.0,100,338,4.3
2020/09/16,02:00,21.7,0.0,100,333,3.7
2020/09/16,03:00,21.9,0.0,100,323,3.2
2020/09/16,04:00,22.1,0.0,100,295,2.2
2020/09/16,05:00,22.1,0.0,100,279,0.5
2020/09/16,06:00,22.1,0.0,100,321,1.1
2020/09/16,07:00,24.7,0.0,80,276,2.1
2020/09/16,08:00,27.0,0.0,72,285,0.6
2020/09/16,09:00,29.1,0.0,64,167,2.1
2020/09/16,10:00,29.4,0.0,60,259,2.1
2020/09/16,11:00,31.1,0.0,57,204,2.6
2020/09/16,12:00,31.7,0.0,56,222,1.9
2020/09/16,13:00,32.2,0.0,49,293,4.0
2020/09/16,14:00,33.3,0.0,47,207,3.3
2020/09/16,15:00,34.3,0.0,45,189,2.8
2020/09/16,16:00,32.8,0.0,44,187,3.4
2020/09/16,17:00,27.6,0.0,71,120,1.1
2020/09/16,18:00,26.0,0.0,78,9,1.1
2020/09/16,19:00,25.0,0.0,84,356,2.0
2020/09/16,20:00,24.5,0.0,89,39,0.9
2020/09/16,21:00,24.3,0.0,90,39,0.7
2020/09/16,22:00,24.1,0.0,90,20,1.7
2020/09/16,23:00,23.8,0.0,90,270,0.7
2020/09/17,00:00,23.2,0.0,100,355,2.2
2020/09/17,01:00,23.5,0.0,100,350,2.4
2020/09/17,02:00,23.7,0.0,93,349,1.9
2020/09/17,03:00,23.0,0.0,100,338,1.5
2020/09/17,04:00,22.3,0.0,100,14,1.3
2020/09/17,05:00,22.2,0.0,100,65,1.0
2020/09/17,06:00,21.9,0.0,100,29,0.2
2020/09/17,07:00,24.5,0.0,100,33,1.7
2020/09/17,08:00,30.1,0.0,66,51,2.1
2020/09/17,09:00,31.9,0.0,59,44,2.4
2020/09/17,10:00,33.4,0.0,52,67,2.1
2020/09/17,11:00,34.0,0.0,52,74,1.7
2020/09/17,12:00,33.8,0.0,48,16,1.7
2020/09/17,13:00,34.1,0.0,47,268,1.5
2020/09/17,14:00,37.9,0.0,37,141,3.7
2020/09/17,15:00,36.8,0.0,43,127,4.9
2020/09/17,16:00,32.3,0.0,58,110,0.3
2020/09/17,17:00,26.7,0.0,72,20,2.9
2020/09/17,18:00,25.5,0.0,81,24,1.6
2020/09/17,19:00,25.5,0.0,79,296,3.7
2020/09/17,20:00,24.3,0.0,86,288,1.5
2020/09/17,21:00,23.2,0.0,91,14,0.6
2020/09/17,22:00,22.8,0.0,100,16,1.3
2020/09/17,23:00,22.5,0.0,100,34,1.1
2020/09/18,00:00,22.3,0.0,100,338,0.5
2020/09/18,01:00,22.1,0.0,100,66,1.1
2020/09/18,02:00,21.7,0.0,100,20,0.7
2020/09/18,03:00,21.6,0.0,100,289,1.2
2020/09/18,04:00,21.4,0.0,100,275,0.0
2020/09/18,05:00,21.0,0.0,100,329,1.1
2020/09/18,06:00,21.0,0.0,100,28,1.0
2020/09/18,07:00,23.5,0.0,100,354,1.7
2020/09/18,08:00,29.8,0.0,66,354,1.1
2020/09/18,09:00,32.8,0.0,54,84,1.4
2020/09/18,10:00,34.3,0.0,52,202,0.7
2020/09/18,11:00,33.6,0.0,54,333,0.8
2020/09/18,12:00,33.6,0.0,50,107,2.4
2020/09/18,13:00,37.0,0.0,43,122,2.5
2020/09/18,14:00,37.4,0.0,40,119,2.7
2020/09/18,15:00,37.8,0.0,36,135,2.0
2020/09/18,16:00,36.9,0.0,39,142,2.2
2020/09/18,17:00,32.3,0.0,51,108,1.2
2020/09/18,18:00,27.9,0.0,78,146,0.9
2020/09/18,19:00,26.2,0.0,85,37,1.6
2020/09/18,20:00,25.9,0.0,83,344,2.4
2020/09/18,21:00,25.0,0.0,88,317,1.5
2020/09/18,22:00,24.4,0.0,87,339,1.8
2020/09/18,23:00,23.8,0.0,89,213,0.1
2020/09/19,00:00,23.7,0.0,84,320,2.3
2020/09/19,01:00,23.0,0.0,91,266,0.0
2020/09/19,02:00,22.7,0.0,100,27,0.1
2020/09/19,03:00,22.4,0.0,100,217,0.3
2020/09/19,04:00,22.3,0.0,100,266,1.2
2020/09/19,05:00,22.4,0.0,100,203,0.0
2020/09/19,06:00,22.8,0.0,100,49,0.6
2020/09/19,07:00,23.9,0.0,93,62,1.1
2020/09/19,08:00,26.1,0.0,79,43,2.0
2020/09/19,09:00,27.0,0.0,75,297,0.4
2020/09/19,10:00,30.2,0.0,63,124,1.8
2020/09/19,11:00,30.3,0.0,63,171,1.9
2020/09/19,12:00,30.8,0.0,63,197,3.2
2020/09/19,13:00,30.8,0.0,62,196,3.4
2020/09/19,14:00,27.5,0.0,80,115,3.1
2020/09/19,15:00,29.4,0.0,67,331,0.0
2020/09/19,16:00,32.1,0.0,57,118,1.5
2020/09/19,17:00,31.5,0.0,60,36,0.5
2020/09/19,18:00,26.0,0.0,83,50,0.2
2020/09/19,19:00,25.0,0.0,91,64,0.8
2020/09/19,20:00,24.2,0.0,100,2,1.0
2020/09/19,21:00,24.0,0.0,100,56,0.7
2020/09/19,22:00,23.6,0.0,100,27,0.9
2020/09/19,23:00,23.4,0.0,100,342,1.2
2020/09/20,00:00,23.8,0.0,100,40,0.8
2020/09/20,01:00,23.6,0.0,100,305,1.6
2020/09/20,02:00,23.9,0.0,91,294,3.2
2020/09/20,03:00,23.6,0.0,93,292,2.6
2020/09/20,04:00,23.4,0.0,100,218,0.7
2020/09/20,05:00,23.2,0.0,100,23,0.2
2020/09/20,06:00,22.8,0.0,100,360,0.9
2020/09/20,07:00,24.3,0.0,92,332,1.4
2020/09/20,08:00,27.1,0.0,77,286,0.6
2020/09/20,09:00,31.2,0.0,62,328,2.4
2020/09/20,10:00,31.0,0.0,61,172,1.0
2020/09/20,11:00,35.5,0.0,49,153,4.1
2020/09/20,12:00,32.8,0.0,56,225,2.6
2020/09/20,13:00,33.2,0.0,55,124,1.0
2020/09/20,14:00,35.0,0.0,47,335,2.0
2020/09/20,15:00,32.9,0.0,56,338,2.9
2020/09/20,16:00,29.3,0.0,63,244,4.1
2020/09/20,17:00,30.9,0.0,59,315,0.8
2020/09/20,18:00,26.9,0.0,78,209,0.9
2020/09/20,19:00,25.7,0.0,83,265,1.1
2020/09/20,20:00,24.6,11.1,89,68,2.5
2020/09/20,21:00,23.8,8.1,100,338,2.8
2020/09/20,22:00,23.8,0.0,100,326,2.9
2020/09/20,23:00,23.7,0.0,91,336,4.6
2020/09/21,00:00,23.8,0.0,100,176,3.2
2020/09/21,01:00,23.4,19.8,100,326,1.2
2020/09/21,02:00,23.0,0.0,100,247,0.3
2020/09/21,03:00,22.6,0.0,100,25,0.9
2020/09/21,04:00,22.4,0.0,100,201,0.1
2020/09/21,05:00,22.3,0.0,100,63,0.9
2020/09/21,06:00,22.1,0.0,100,3,0.8
2020/09/21,07:00,23.7,0.0,100,14,1.6
2020/09/21,08:00,28.7,0.0,75,350,1.8
2020/09/21,09:00,29.9,0.0,65,329,2.9
2020/09/21,10:00,32.7,0.0,59,17,1.8
2020/09/21,11:00,31.7,0.0,58,338,3.1
2020/09/21,12:00,32.9,0.0,53,278,2.3
2020/09/21,13:00,33.2,0.0,51,10,2.0
2020/09/21,14:00,34.7,0.0,45,335,4.1
2020/09/21,15:00,35.6,0.0,44,6,2.9
2020/09/21,16:00,35.9,0.0,41,354,2.0
2020/09/21,17:00,35.3,0.0,47,28,1.1
2020/09/21,18:00,28.7,0.0,72,131,1.8
2020/09/21,19:00,26.8,0.0,78,133,2.1
2020/09/21,20:00,25.8,0.0,80,132,2.0
2020/09/21,21:00,24.8,0.0,85,103,1.5
