AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2024-01-02,32.8,25.6,S/D,0.0
2024-01-03,32.2,25,S/D,4.8
2024-01-04,30.6,25,S/D,0.0
2024-01-05,30.2,25,S/D,6.2
2024-01-06,32,23.2,S/D,0.0
2024-01-07,31.6,25,S/D,0.0
