AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2026-04-01,S/D,S/D,91.7,0.0
2026-04-02,S/D,S/D,93.7,9.4
2026-04-03,S/D,S/D,93.9,0.0
2026-04-04,S/D,S/D,93.1,0.0
2026-04-05,S/D,S/D,92.5,0.0
