Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : ENAPU PERU
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,PUNCHANA
,Latitud :,3°43'38'',Longitud :,73°14'13'',Altitud :,126 msnm.
,Tipo :,EHMA - Hidrológica,Código :,47252718
AÑO / MES / DÍA,HORA,NIVEL DEL RIO (m),PRECIPITACIÓN (mm/hora)
2020/12/07,11:00,111.30,0.0
2020/12/07,12:00,111.31,0.0
2020/12/07,13:00,111.34,0.0
2020/12/07,14:00,111.33,0.3
2020/12/07,15:00,111.33,0.0
2020/12/07,16:00,111.35,0.0
2020/12/07,17:00,111.37,0.0
2020/12/07,18:00,111.37,0.0
2020/12/07,19:00,111.38,0.0
2020/12/07,20:00,111.39,0.0
2020/12/07,21:00,111.41,0.0
2020/12/07,22:00,111.42,0.0
2020/12/07,23:00,111.43,0.0
2020/12/08,00:00,111.44,0.0
2020/12/08,01:00,111.45,0.0
2020/12/08,02:00,111.46,0.0
2020/12/08,03:00,111.48,0.0
2020/12/08,04:00,111.48,0.0
2020/12/08,05:00,111.49,0.0
2020/12/08,06:00,111.50,0.0
2020/12/08,07:00,111.52,0.0
2020/12/08,08:00,111.53,0.0
2020/12/08,09:00,111.57,19.2
2020/12/08,10:00,111.57,3.0
2020/12/08,11:00,111.58,0.3
2020/12/08,12:00,111.59,0.0
2020/12/08,13:00,111.60,0.0
2020/12/08,14:00,111.61,0.0
2020/12/08,15:00,111.62,0.0
2020/12/08,16:00,111.64,0.0
2020/12/08,17:00,111.64,0.0
2020/12/08,18:00,111.66,0.0
2020/12/08,19:00,111.67,0.0
2020/12/08,20:00,111.69,0.0
2020/12/08,21:00,111.70,0.0
2020/12/08,22:00,111.71,0.0
2020/12/08,23:00,111.72,0.0
2020/12/09,00:00,111.74,0.0
2020/12/09,01:00,111.75,0.0
2020/12/09,02:00,111.76,0.0
2020/12/09,03:00,111.77,0.0
2020/12/09,04:00,111.78,0.0
2020/12/09,05:00,111.80,0.0
2020/12/09,06:00,111.81,0.0
2020/12/09,07:00,111.82,0.0
2020/12/09,08:00,111.84,0.0
2020/12/09,09:00,111.85,0.0
2020/12/09,10:00,111.86,0.0
2020/12/09,11:00,111.88,0.0
2020/12/09,12:00,111.89,0.0
2020/12/09,13:00,111.90,0.0
2020/12/09,14:00,111.91,0.0
2020/12/09,15:00,111.92,0.0
2020/12/09,16:00,111.93,0.0
2020/12/09,17:00,111.94,0.0
2020/12/09,18:00,111.95,0.0
2020/12/09,19:00,111.96,0.0
2020/12/09,20:00,111.97,0.0
2020/12/09,21:00,111.99,0.0
2020/12/09,22:00,112.00,0.0
2020/12/09,23:00,112.01,0.0
2020/12/10,00:00,112.02,0.0
2020/12/10,01:00,112.03,0.0
2020/12/10,02:00,112.04,0.0
2020/12/10,03:00,112.05,0.0
2020/12/10,04:00,112.06,0.0
2020/12/10,05:00,112.08,0.0
2020/12/10,06:00,112.09,0.0
2020/12/10,07:00,112.10,0.0
2020/12/10,08:00,112.11,0.0
2020/12/10,09:00,112.12,0.0
2020/12/10,10:00,112.13,0.0
2020/12/10,11:00,112.14,0.0
2020/12/10,12:00,112.15,0.0
2020/12/10,13:00,112.16,0.0
2020/12/10,14:00,112.17,0.0
2020/12/10,15:00,112.18,0.0
2020/12/10,16:00,112.20,0.0
2020/12/10,17:00,112.21,0.0
2020/12/10,18:00,112.22,0.0
2020/12/10,19:00,112.23,0.0
2020/12/10,20:00,112.24,0.0
2020/12/10,21:00,112.25,0.0
2020/12/10,22:00,112.26,0.0
2020/12/10,23:00,112.27,0.0
2020/12/11,00:00,112.28,0.0
2020/12/11,01:00,112.30,0.0
2020/12/11,02:00,112.31,0.0
2020/12/11,03:00,112.31,0.0
2020/12/11,04:00,112.33,0.0
2020/12/11,05:00,112.34,0.0
2020/12/11,06:00,112.35,0.0
2020/12/11,07:00,112.36,0.0
2020/12/11,08:00,112.37,0.0
2020/12/11,09:00,112.39,0.0
2020/12/11,10:00,112.40,0.0
2020/12/11,11:00,112.41,0.0
2020/12/11,12:00,112.43,0.0
2020/12/11,13:00,112.44,0.0
2020/12/11,14:00,112.45,0.0
2020/12/11,15:00,112.46,0.0
2020/12/11,16:00,112.48,0.0
2020/12/11,17:00,112.48,0.0
2020/12/11,18:00,112.49,0.0
2020/12/11,19:00,112.50,0.0
2020/12/11,20:00,112.52,0.0
2020/12/11,21:00,112.53,0.0
2020/12/11,22:00,112.55,0.0
2020/12/11,23:00,112.58,6.3
2020/12/12,00:00,112.57,1.2
2020/12/12,01:00,112.60,0.0
2020/12/12,02:00,112.61,0.0
2020/12/12,03:00,112.62,0.3
2020/12/12,04:00,112.64,0.0
2020/12/12,05:00,112.65,0.3
2020/12/12,06:00,112.66,0.0
2020/12/12,07:00,112.67,0.0
2020/12/12,08:00,112.69,0.0
2020/12/12,09:00,112.70,0.0
2020/12/12,10:00,112.72,0.0
2020/12/12,11:00,112.73,0.0
2020/12/12,12:00,112.75,0.0
2020/12/12,13:00,112.76,0.0
2020/12/12,14:00,112.77,0.0
2020/12/12,15:00,112.79,0.0
2020/12/12,16:00,112.80,0.3
2020/12/12,17:00,112.81,1.5
2020/12/12,18:00,112.82,0.0
2020/12/12,19:00,112.82,0.0
2020/12/12,20:00,112.85,0.0
2020/12/12,21:00,112.87,0.0
2020/12/12,22:00,112.88,0.0
2020/12/12,23:00,112.89,0.3
2020/12/13,00:00,112.90,0.0
2020/12/13,01:00,112.92,0.0
2020/12/13,02:00,112.93,0.0
2020/12/13,03:00,112.95,0.0
2020/12/13,04:00,112.95,0.0
2020/12/13,05:00,112.97,0.0
2020/12/13,06:00,112.98,0.0
2020/12/13,07:00,112.99,0.0
2020/12/13,08:00,113.00,0.0
2020/12/13,09:00,113.03,0.0
2020/12/13,10:00,113.04,0.3
2020/12/13,11:00,113.04,0.0
2020/12/13,12:00,113.06,0.0
2020/12/13,13:00,113.07,0.0
2020/12/13,14:00,113.08,0.0
2020/12/13,15:00,113.10,0.0
2020/12/13,16:00,113.10,0.0
2020/12/13,17:00,113.12,0.0
2020/12/13,18:00,113.13,0.0
2020/12/13,19:00,113.13,0.6
2020/12/13,20:00,113.15,0.0
2020/12/13,21:00,113.17,0.0
2020/12/13,22:00,113.18,0.9
2020/12/13,23:00,113.22,6.3
2020/12/14,00:00,113.22,3.3
2020/12/14,01:00,113.23,4.2
2020/12/14,02:00,113.24,1.2
2020/12/14,03:00,113.26,0.6
2020/12/14,04:00,113.26,0.3
2020/12/14,05:00,113.27,0.0
2020/12/14,06:00,113.29,0.0
2020/12/14,07:00,113.29,0.0
2020/12/14,08:00,113.30,0.0
2020/12/14,09:00,113.32,0.0
2020/12/14,10:00,113.33,0.0
2020/12/14,11:00,113.34,0.0
2020/12/14,12:00,113.35,0.0
2020/12/14,13:00,113.36,0.0
2020/12/14,14:00,113.37,0.0
2020/12/14,15:00,113.37,0.0
2020/12/14,16:00,113.38,0.0
2020/12/14,17:00,113.38,0.0
2020/12/14,18:00,113.40,0.0
2020/12/14,19:00,113.40,0.0
2020/12/14,20:00,113.42,0.0
2020/12/14,21:00,113.42,0.0
2020/12/14,22:00,113.43,0.0
2020/12/14,23:00,113.44,0.0
2020/12/15,00:00,113.45,0.0
2020/12/15,01:00,113.45,0.0
2020/12/15,02:00,113.47,0.0
2020/12/15,03:00,113.48,0.0
2020/12/15,04:00,113.49,0.0
2020/12/15,05:00,113.50,0.0
2020/12/15,06:00,113.51,0.0
2020/12/15,07:00,113.51,2.7
2020/12/15,08:00,113.52,3.3
2020/12/15,09:00,113.53,0.9
2020/12/15,10:00,113.54,0.0
2020/12/15,11:00,113.55,0.0
2020/12/15,12:00,113.56,0.0
2020/12/15,13:00,113.56,0.0
2020/12/15,14:00,113.58,0.0
2020/12/15,15:00,113.57,0.0
2020/12/15,16:00,113.59,0.0
2020/12/15,17:00,113.60,0.0
2020/12/15,18:00,113.60,0.0
2020/12/15,19:00,113.61,0.0
2020/12/15,20:00,113.62,0.0
2020/12/15,21:00,113.63,0.0
2020/12/15,22:00,113.63,0.0
2020/12/15,23:00,113.64,0.0
2020/12/16,00:00,113.65,0.0
2020/12/16,01:00,113.65,0.0
2020/12/16,02:00,113.66,0.0
2020/12/16,03:00,113.66,0.0
2020/12/16,04:00,113.66,0.0
2020/12/16,05:00,113.68,0.0
2020/12/16,06:00,113.67,0.0
2020/12/16,07:00,113.69,0.0
2020/12/16,08:00,113.70,0.0
2020/12/16,09:00,113.70,0.0
2020/12/16,10:00,113.70,0.0
2020/12/16,11:00,113.71,0.0
2020/12/16,12:00,113.72,0.0
2020/12/16,13:00,113.72,0.0
2020/12/16,14:00,113.73,0.0
2020/12/16,15:00,113.73,0.0
2020/12/16,16:00,113.75,0.0
2020/12/16,17:00,113.74,0.0
2020/12/16,18:00,113.75,0.0
2020/12/16,19:00,113.76,0.0
2020/12/16,20:00,113.76,0.0
2020/12/16,21:00,113.77,0.0
2020/12/16,22:00,113.77,0.0
2020/12/16,23:00,113.77,0.0
2020/12/17,00:00,S/D,0.0
2020/12/17,01:00,S/D,0.0
2020/12/17,02:00,S/D,0.0
2020/12/17,03:00,S/D,0.0
2020/12/17,04:00,S/D,0.0
2020/12/17,05:00,S/D,0.3
2020/12/17,06:00,S/D,0.3
2020/12/17,07:00,S/D,1.8
2020/12/17,08:00,S/D,0.9
2020/12/17,09:00,S/D,0.0
2020/12/17,10:00,S/D,0.0
2020/12/17,11:00,S/D,0.0
2020/12/17,12:00,S/D,0.0
2020/12/17,13:00,S/D,0.0
2020/12/17,14:00,S/D,0.0
2020/12/17,15:00,S/D,0.0
2020/12/17,16:00,S/D,0.0
2020/12/17,17:00,S/D,0.0
2020/12/17,18:00,S/D,0.0
2020/12/17,19:00,S/D,0.0
2020/12/17,20:00,S/D,0.3
2020/12/17,21:00,S/D,0.0
2020/12/17,22:00,S/D,0.0
2020/12/17,23:00,S/D,0.0
2020/12/18,00:00,S/D,0.0
2020/12/18,01:00,S/D,0.0
2020/12/18,02:00,S/D,0.0
2020/12/18,03:00,S/D,0.0
2020/12/18,04:00,S/D,0.0
2020/12/18,05:00,S/D,0.0
2020/12/18,06:00,S/D,0.0
2020/12/18,07:00,S/D,0.0
2020/12/18,08:00,S/D,0.0
2020/12/18,09:00,S/D,0.0
2020/12/18,10:00,S/D,0.0
2020/12/18,11:00,S/D,0.0
2020/12/18,12:00,S/D,0.0
2020/12/18,13:00,S/D,0.0
2020/12/18,14:00,S/D,0.0
2020/12/18,15:00,S/D,0.0
2020/12/18,16:00,S/D,0.0
2020/12/18,17:00,S/D,0.0
2020/12/18,18:00,S/D,0.0
2020/12/18,19:00,S/D,0.0
2020/12/18,20:00,S/D,0.0
2020/12/18,21:00,S/D,0.0
2020/12/18,22:00,S/D,0.0
2020/12/18,23:00,S/D,0.0
2020/12/19,00:00,S/D,0.0
2020/12/19,01:00,S/D,0.0
2020/12/19,02:00,S/D,0.0
2020/12/19,03:00,S/D,0.0
2020/12/19,04:00,S/D,0.0
2020/12/19,05:00,S/D,0.0
2020/12/19,06:00,S/D,0.0
2020/12/19,07:00,S/D,0.0
2020/12/19,08:00,S/D,0.0
2020/12/19,09:00,S/D,0.0
2020/12/19,10:00,S/D,0.0
2020/12/19,11:00,S/D,0.0
2020/12/19,12:00,S/D,0.0
2020/12/19,13:00,S/D,0.0
2020/12/19,14:00,S/D,0.0
2020/12/19,15:00,S/D,0.0
2020/12/19,16:00,S/D,0.9
2020/12/19,17:00,S/D,1.5
2020/12/19,18:00,S/D,0.0
2020/12/19,19:00,S/D,0.0
2020/12/19,20:00,S/D,0.0
2020/12/19,21:00,S/D,0.0
2020/12/19,22:00,S/D,0.0
2020/12/19,23:00,S/D,0.0
2020/12/20,00:00,113.19,0.0
2020/12/20,01:00,S/D,0.0
2020/12/20,02:00,S/D,0.0
2020/12/20,03:00,S/D,0.0
2020/12/20,04:00,S/D,0.0
2020/12/20,05:00,S/D,0.0
2020/12/20,06:00,S/D,0.0
2020/12/20,07:00,S/D,0.0
2020/12/20,08:00,S/D,0.0
2020/12/20,09:00,S/D,0.3
2020/12/20,10:00,S/D,0.0
2020/12/20,11:00,S/D,0.0
2020/12/20,12:00,S/D,0.0
2020/12/20,13:00,S/D,0.0
2020/12/20,14:00,S/D,0.0
2020/12/20,15:00,S/D,0.0
2020/12/20,16:00,S/D,0.0
2020/12/20,17:00,S/D,0.0
2020/12/20,18:00,S/D,0.0
2020/12/20,19:00,S/D,0.3
2020/12/20,20:00,S/D,0.0
2020/12/20,21:00,S/D,0.0
2020/12/20,22:00,S/D,0.0
2020/12/20,23:00,S/D,0.0
2020/12/21,00:00,S/D,0.0
2020/12/21,01:00,S/D,0.0
2020/12/21,02:00,S/D,0.0
2020/12/21,03:00,S/D,0.0
2020/12/21,04:00,S/D,0.0
2020/12/21,05:00,S/D,0.0
2020/12/21,06:00,S/D,0.0
2020/12/21,07:00,S/D,0.0
2020/12/21,08:00,S/D,0.6
2020/12/21,09:00,S/D,0.6
2020/12/21,10:00,S/D,0.0
2020/12/21,11:00,S/D,0.0
2020/12/21,12:00,S/D,0.3
2020/12/21,13:00,S/D,0.0
2020/12/21,14:00,S/D,0.0
2020/12/21,15:00,S/D,0.0
2020/12/21,16:00,S/D,0.0
2020/12/21,17:00,S/D,0.0
2020/12/21,18:00,S/D,0.0
2020/12/21,19:00,S/D,0.0
2020/12/21,20:00,S/D,0.0
2020/12/21,21:00,S/D,0.3
2020/12/21,22:00,S/D,0.0
2020/12/21,23:00,S/D,0.3
2020/12/22,00:00,S/D,0.0
2020/12/22,01:00,S/D,0.0
2020/12/22,02:00,S/D,0.0
2020/12/22,03:00,S/D,0.0
2020/12/22,04:00,S/D,0.0
2020/12/22,05:00,S/D,0.0
2020/12/22,06:00,S/D,0.0
2020/12/22,07:00,S/D,0.0
2020/12/22,08:00,S/D,0.0
2020/12/22,09:00,S/D,0.0
2020/12/22,10:00,S/D,0.0
2020/12/22,11:00,S/D,0.0
2020/12/22,12:00,S/D,0.0
2020/12/22,13:00,S/D,0.0
2020/12/22,14:00,S/D,0.0
2020/12/22,15:00,S/D,0.0
2020/12/22,16:00,S/D,0.0
2020/12/22,17:00,S/D,0.0
2020/12/22,18:00,S/D,0.0
2020/12/22,19:00,S/D,0.0
2020/12/22,20:00,S/D,0.0
2020/12/22,21:00,S/D,0.3
2020/12/22,22:00,S/D,2.1
2020/12/22,23:00,S/D,2.1
2020/12/23,00:00,S/D,0.3
2020/12/23,01:00,S/D,0.0
2020/12/23,02:00,S/D,0.0
2020/12/23,03:00,S/D,0.3
2020/12/23,04:00,S/D,0.0
2020/12/23,05:00,S/D,0.0
2020/12/23,06:00,S/D,0.0
2020/12/23,07:00,S/D,0.0
2020/12/23,08:00,S/D,0.0
2020/12/23,11:00,S/D,0.0
2020/12/23,12:00,S/D,0.0
2020/12/23,13:00,S/D,0.0
2020/12/23,14:00,S/D,0.0
2020/12/23,15:00,S/D,0.0
2020/12/23,16:00,S/D,0.0
2020/12/23,17:00,S/D,0.0
2020/12/23,18:00,S/D,0.0
2020/12/23,19:00,S/D,0.0
2020/12/23,20:00,S/D,0.0
2020/12/23,21:00,S/D,0.0
2020/12/23,22:00,S/D,0.0
2020/12/23,23:00,S/D,0.0
2020/12/24,00:00,S/D,0.0
2020/12/24,01:00,S/D,0.0
2020/12/24,02:00,S/D,0.0
2020/12/24,03:00,S/D,0.0
2020/12/24,04:00,S/D,0.0
2020/12/24,05:00,S/D,0.0
2020/12/24,06:00,S/D,3.0
2020/12/24,07:00,S/D,0.3
2020/12/24,08:00,S/D,0.0
2020/12/24,09:00,S/D,0.0
2020/12/24,10:00,S/D,0.0
2020/12/24,11:00,S/D,0.0
2020/12/24,12:00,S/D,0.0
2020/12/24,13:00,S/D,0.0
2020/12/24,14:00,S/D,0.0
2020/12/24,15:00,S/D,0.0
2020/12/24,16:00,S/D,0.0
2020/12/24,17:00,S/D,0.0
2020/12/24,18:00,S/D,4.5
2020/12/24,19:00,S/D,1.2
2020/12/24,20:00,S/D,0.3
2020/12/24,21:00,S/D,0.3
2020/12/24,22:00,S/D,0.0
2020/12/24,23:00,S/D,0.0
2020/12/25,00:00,S/D,0.0
2020/12/25,01:00,S/D,0.0
2020/12/25,02:00,S/D,0.0
2020/12/25,03:00,S/D,0.0
2020/12/25,04:00,S/D,0.0
2020/12/25,05:00,S/D,0.0
2020/12/25,06:00,S/D,0.0
2020/12/25,07:00,S/D,0.0
2020/12/25,08:00,S/D,0.0
2020/12/25,09:00,S/D,0.0
2020/12/25,10:00,S/D,0.0
2020/12/25,11:00,S/D,0.0
2020/12/25,12:00,S/D,0.0
2020/12/25,13:00,S/D,0.0
2020/12/25,14:00,S/D,0.0
2020/12/25,15:00,S/D,0.0
2020/12/25,16:00,S/D,4.2
2020/12/25,17:00,S/D,0.0
2020/12/25,18:00,S/D,0.0
2020/12/25,19:00,S/D,0.0
2020/12/25,20:00,S/D,0.0
2020/12/25,21:00,S/D,0.0
2020/12/25,22:00,S/D,0.0
2020/12/25,23:00,S/D,0.0
2020/12/26,00:00,S/D,0.0
2020/12/26,01:00,S/D,0.0
2020/12/26,02:00,S/D,0.0
2020/12/26,03:00,S/D,0.0
2020/12/26,04:00,S/D,0.0
2020/12/26,05:00,S/D,0.0
2020/12/26,06:00,S/D,0.0
2020/12/26,07:00,S/D,0.0
2020/12/26,08:00,S/D,0.0
2020/12/26,09:00,S/D,0.0
2020/12/26,10:00,S/D,0.0
2020/12/26,11:00,S/D,0.0
2020/12/26,12:00,S/D,0.0
2020/12/26,13:00,S/D,0.0
2020/12/26,14:00,S/D,0.0
2020/12/26,15:00,S/D,0.3
2020/12/26,16:00,S/D,0.0
2020/12/26,17:00,S/D,0.0
2020/12/26,18:00,S/D,0.3
2020/12/26,19:00,S/D,0.0
2020/12/26,20:00,S/D,0.0
2020/12/26,21:00,S/D,0.0
2020/12/26,22:00,S/D,0.0
2020/12/26,23:00,S/D,0.0
2020/12/27,00:00,S/D,0.0
2020/12/27,01:00,S/D,0.0
2020/12/27,02:00,S/D,0.0
2020/12/27,03:00,S/D,0.0
2020/12/27,04:00,S/D,0.0
2020/12/27,05:00,S/D,0.0
2020/12/27,06:00,S/D,0.0
2020/12/27,07:00,S/D,0.0
2020/12/27,08:00,S/D,0.0
2020/12/27,09:00,S/D,0.0
2020/12/27,10:00,S/D,0.0
2020/12/27,11:00,S/D,0.0
2020/12/27,12:00,S/D,0.0
2020/12/27,13:00,S/D,0.0
2020/12/27,14:00,S/D,0.0
2020/12/27,15:00,S/D,0.0
2020/12/27,16:00,S/D,0.0
2020/12/27,17:00,S/D,0.0
2020/12/27,18:00,S/D,0.0
2020/12/27,19:00,S/D,0.0
2020/12/27,20:00,S/D,0.0
2020/12/27,21:00,S/D,0.0
2020/12/27,22:00,S/D,0.0
2020/12/27,23:00,S/D,0.0
2020/12/28,00:00,S/D,0.9
2020/12/28,01:00,S/D,0.3
2020/12/28,02:00,S/D,0.0
2020/12/28,03:00,S/D,0.3
2020/12/28,04:00,S/D,0.0
2020/12/28,05:00,S/D,0.0
2020/12/28,06:00,S/D,0.0
2020/12/28,07:00,S/D,0.0
2020/12/28,08:00,S/D,0.0
2020/12/28,09:00,S/D,0.0
2020/12/28,10:00,S/D,18.6
2020/12/28,11:00,S/D,17.4
2020/12/28,12:00,S/D,2.7
2020/12/28,13:00,S/D,0.0
2020/12/28,14:00,S/D,0.0
2020/12/28,15:00,S/D,0.0
2020/12/28,16:00,S/D,0.0
2020/12/28,17:00,S/D,0.0
2020/12/28,18:00,S/D,0.0
2020/12/28,19:00,S/D,0.0
2020/12/28,20:00,S/D,0.0
2020/12/28,21:00,S/D,0.0
2020/12/28,22:00,S/D,0.0
2020/12/28,23:00,S/D,0.0
2020/12/29,00:00,S/D,0.0
2020/12/29,01:00,S/D,0.0
2020/12/29,02:00,S/D,0.0
2020/12/29,03:00,S/D,0.0
2020/12/29,04:00,S/D,0.0
2020/12/29,05:00,S/D,0.0
2020/12/29,06:00,S/D,0.0
2020/12/29,07:00,S/D,0.0
2020/12/29,08:00,S/D,0.0
2020/12/29,09:00,S/D,0.0
2020/12/29,10:00,S/D,0.0
2020/12/29,11:00,S/D,0.0
2020/12/29,12:00,S/D,0.0
2020/12/29,13:00,S/D,0.0
2020/12/29,14:00,S/D,0.0
2020/12/29,15:00,S/D,0.0
2020/12/29,16:00,S/D,0.0
2020/12/29,17:00,S/D,0.0
2020/12/29,18:00,S/D,0.0
2020/12/29,19:00,S/D,0.0
2020/12/29,20:00,S/D,0.0
2020/12/29,21:00,S/D,0.0
2020/12/29,22:00,S/D,0.0
2020/12/29,23:00,S/D,0.0
2020/12/30,00:00,S/D,0.0
2020/12/30,01:00,S/D,0.0
2020/12/30,02:00,S/D,0.0
2020/12/30,03:00,S/D,0.0
2020/12/30,04:00,S/D,0.0
2020/12/30,05:00,S/D,0.0
2020/12/30,06:00,S/D,0.0
2020/12/30,07:00,S/D,0.0
2020/12/30,08:00,S/D,0.0
2020/12/30,09:00,S/D,0.0
2020/12/30,10:00,S/D,0.0
2020/12/30,11:00,S/D,0.0
2020/12/30,12:00,S/D,0.0
2020/12/30,13:00,S/D,0.0
2020/12/30,14:00,S/D,0.0
2020/12/30,15:00,S/D,0.0
2020/12/30,16:00,S/D,0.0
2020/12/30,17:00,S/D,0.0
