Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : ENAPU PERU
,Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,PUNCHANA
,Latitud :,3°43'38'',Longitud :,73°14'13'',Altitud :,126 msnm.
,Tipo :,EHMA - Hidrológica,Código :,47252718
AÑO / MES / DÍA,HORA,NIVEL DEL RIO (m),PRECIPITACIÓN (mm/hora)
2020/10/04,06:00,109.94,0.3
2020/10/04,07:00,109.95,0.0
2020/10/04,08:00,109.96,0.0
2020/10/04,09:00,109.96,0.0
2020/10/04,10:00,109.97,0.0
2020/10/04,11:00,109.97,0.0
2020/10/04,12:00,109.97,0.0
2020/10/04,13:00,109.98,0.0
2020/10/04,14:00,109.99,0.3
2020/10/04,15:00,109.99,0.0
2020/10/04,16:00,110.03,4.5
2020/10/04,17:00,110.03,1.8
2020/10/04,18:00,110.03,2.4
2020/10/04,19:00,110.03,0.3
2020/10/04,20:00,110.04,0.0
2020/10/04,21:00,110.05,0.0
2020/10/04,22:00,110.06,0.0
2020/10/04,23:00,110.07,0.0
2020/10/05,00:00,110.07,0.0
2020/10/05,01:00,110.08,0.0
2020/10/05,02:00,110.08,0.0
2020/10/05,03:00,110.09,0.0
2020/10/05,04:00,110.10,0.0
2020/10/05,05:00,110.11,0.0
2020/10/05,06:00,110.12,0.0
2020/10/05,07:00,110.13,0.0
2020/10/05,08:00,110.14,0.0
2020/10/05,09:00,110.15,0.0
2020/10/05,10:00,110.14,0.0
2020/10/05,11:00,110.15,0.0
2020/10/05,12:00,110.16,0.0
2020/10/05,13:00,110.16,0.0
2020/10/05,14:00,110.18,0.0
2020/10/05,15:00,110.17,0.0
2020/10/05,16:00,110.19,0.0
2020/10/05,17:00,110.21,0.0
2020/10/05,18:00,110.18,0.0
2020/10/05,19:00,110.20,0.0
2020/10/05,20:00,110.25,0.0
2020/10/05,21:00,110.21,0.0
2020/10/05,22:00,110.20,0.0
2020/10/05,23:00,110.22,0.0
2020/10/06,00:00,110.21,0.0
2020/10/06,01:00,110.22,0.0
2020/10/06,02:00,110.23,0.0
2020/10/06,03:00,110.23,0.0
2020/10/06,04:00,110.23,0.0
2020/10/06,05:00,110.25,0.0
2020/10/06,06:00,110.23,0.0
2020/10/06,07:00,110.23,0.0
2020/10/06,08:00,110.24,0.0
2020/10/06,11:00,110.24,0.0
2020/10/06,13:00,110.25,0.0
2020/10/06,14:00,110.25,0.0
2020/10/06,15:00,110.25,0.0
2020/10/06,16:00,110.25,0.0
2020/10/06,17:00,110.26,0.0
2020/10/06,18:00,110.26,0.0
2020/10/06,19:00,110.26,0.0
2020/10/06,20:00,110.26,0.0
2020/10/06,21:00,110.25,0.0
2020/10/06,22:00,110.26,0.0
2020/10/06,23:00,110.25,0.0
2020/10/07,00:00,110.28,0.0
2020/10/07,01:00,110.25,0.0
2020/10/07,02:00,110.25,0.0
2020/10/07,03:00,110.25,0.0
2020/10/07,04:00,110.24,0.0
2020/10/07,05:00,110.24,0.0
2020/10/07,06:00,110.24,0.0
2020/10/07,07:00,110.24,0.0
2020/10/07,08:00,110.24,0.0
2020/10/07,09:00,110.24,0.0
2020/10/07,10:00,110.24,0.0
2020/10/07,11:00,110.24,0.0
2020/10/07,12:00,110.24,0.0
2020/10/07,14:00,110.23,0.0
2020/10/07,15:00,110.22,0.0
2020/10/07,16:00,110.22,0.0
2020/10/07,17:00,110.23,0.0
2020/10/07,18:00,110.22,9.9
2020/10/07,19:00,110.23,12.0
2020/10/07,20:00,110.22,0.0
2020/10/07,21:00,110.22,0.0
2020/10/07,22:00,110.22,0.0
2020/10/07,23:00,110.21,0.0
2020/10/08,00:00,110.21,0.0
2020/10/08,01:00,110.20,0.0
2020/10/08,02:00,110.20,0.0
2020/10/08,03:00,110.20,0.0
2020/10/08,04:00,110.18,0.0
2020/10/08,05:00,110.19,0.0
2020/10/08,06:00,110.19,0.0
2020/10/08,07:00,110.19,0.0
2020/10/08,08:00,110.17,0.0
2020/10/08,09:00,110.16,0.0
2020/10/08,10:00,110.16,0.0
2020/10/08,11:00,110.16,0.0
2020/10/08,13:00,110.16,0.0
2020/10/08,14:00,110.16,0.0
2020/10/08,15:00,110.14,0.0
2020/10/08,16:00,110.15,0.0
2020/10/08,17:00,110.15,0.0
2020/10/08,18:00,110.14,0.0
2020/10/08,19:00,110.12,0.0
2020/10/08,20:00,110.14,0.0
2020/10/08,21:00,110.15,0.0
2020/10/08,22:00,110.13,0.0
2020/10/08,23:00,110.12,0.0
2020/10/09,00:00,110.11,0.0
2020/10/09,01:00,110.11,0.0
2020/10/09,02:00,110.12,0.3
2020/10/09,03:00,110.11,1.8
2020/10/09,04:00,110.11,1.8
2020/10/09,05:00,110.10,0.0
2020/10/09,06:00,110.10,0.0
2020/10/09,07:00,110.10,0.0
2020/10/09,08:00,110.11,0.0
2020/10/09,09:00,110.10,0.0
2020/10/09,11:00,110.10,0.0
2020/10/09,12:00,110.09,0.0
2020/10/09,13:00,110.09,0.0
2020/10/09,14:00,110.09,0.0
2020/10/09,15:00,110.08,0.0
2020/10/09,16:00,110.08,0.0
2020/10/09,17:00,110.07,0.0
2020/10/09,18:00,110.07,0.0
2020/10/09,19:00,110.07,0.0
2020/10/09,20:00,110.07,0.0
2020/10/09,21:00,110.06,0.0
2020/10/09,22:00,110.06,0.0
2020/10/09,23:00,110.06,0.0
2020/10/10,00:00,110.06,0.0
2020/10/10,01:00,110.05,0.0
2020/10/10,02:00,110.05,0.0
2020/10/10,03:00,110.05,0.0
2020/10/10,04:00,110.04,0.0
2020/10/10,05:00,110.04,0.0
2020/10/10,06:00,110.04,0.0
2020/10/10,07:00,110.03,0.0
2020/10/10,08:00,110.03,0.0
2020/10/10,09:00,110.03,0.0
2020/10/10,11:00,110.03,0.0
2020/10/10,12:00,110.02,0.0
2020/10/10,13:00,110.02,0.0
2020/10/10,14:00,110.02,0.0
2020/10/10,15:00,110.02,0.0
2020/10/10,16:00,110.04,0.0
2020/10/10,17:00,110.00,0.0
2020/10/10,18:00,110.01,0.0
2020/10/10,19:00,110.00,0.0
2020/10/10,20:00,109.99,0.0
2020/10/10,21:00,109.98,0.0
2020/10/10,22:00,109.97,0.0
2020/10/10,23:00,109.96,0.0
2020/10/11,00:00,109.96,0.0
2020/10/11,01:00,109.95,0.0
2020/10/11,02:00,109.94,0.0
2020/10/11,03:00,109.93,0.0
2020/10/11,04:00,109.93,0.0
2020/10/11,05:00,109.93,0.0
2020/10/11,06:00,109.92,0.0
2020/10/11,07:00,109.91,0.0
2020/10/11,08:00,109.91,0.0
2020/10/11,11:00,109.89,0.0
2020/10/11,12:00,109.88,0.0
2020/10/11,13:00,109.88,0.0
2020/10/11,14:00,109.87,0.0
2020/10/11,15:00,109.86,0.0
2020/10/11,16:00,109.86,0.0
2020/10/11,17:00,109.85,0.0
2020/10/11,18:00,109.84,0.0
2020/10/11,19:00,109.84,0.0
2020/10/11,20:00,109.83,0.0
2020/10/11,21:00,109.82,0.0
2020/10/11,22:00,109.81,0.0
2020/10/11,23:00,109.79,0.0
2020/10/12,00:00,109.78,0.0
2020/10/12,01:00,109.77,0.0
2020/10/12,02:00,109.78,0.0
2020/10/12,03:00,109.75,0.0
2020/10/12,04:00,109.75,0.0
2020/10/12,05:00,109.74,0.0
2020/10/12,06:00,109.74,0.0
2020/10/12,07:00,109.73,0.0
2020/10/12,08:00,109.73,0.0
2020/10/12,09:00,109.71,0.0
2020/10/12,11:00,109.71,0.0
2020/10/12,12:00,109.70,0.0
2020/10/12,13:00,109.69,0.0
2020/10/12,14:00,109.69,0.0
2020/10/12,15:00,109.68,0.0
2020/10/12,16:00,109.67,0.0
2020/10/12,17:00,109.67,0.0
2020/10/12,18:00,109.66,0.0
2020/10/12,19:00,109.65,0.0
2020/10/12,20:00,109.64,0.0
2020/10/12,21:00,109.64,0.0
2020/10/12,22:00,109.63,0.0
2020/10/12,23:00,109.61,0.0
2020/10/13,00:00,109.59,0.0
2020/10/13,01:00,109.59,0.0
2020/10/13,02:00,109.58,0.0
2020/10/13,03:00,109.57,0.0
2020/10/13,04:00,109.56,0.0
2020/10/13,05:00,109.56,0.0
2020/10/13,06:00,109.55,0.0
2020/10/13,07:00,109.55,0.0
2020/10/13,08:00,109.54,0.0
2020/10/13,11:00,109.56,0.0
2020/10/13,12:00,109.54,0.0
2020/10/13,13:00,109.51,0.0
2020/10/13,14:00,109.51,0.0
2020/10/13,15:00,109.50,0.0
2020/10/13,16:00,109.50,0.0
2020/10/13,17:00,109.49,0.9
2020/10/13,18:00,S/D,S/D
2020/10/13,19:00,109.47,0.0
2020/10/13,20:00,109.46,0.0
2020/10/13,21:00,109.45,0.0
2020/10/13,22:00,109.44,0.0
2020/10/13,23:00,109.40,0.0
2020/10/14,00:00,109.39,0.0
2020/10/14,01:00,109.38,0.0
2020/10/14,02:00,109.37,0.0
2020/10/14,03:00,109.36,0.0
2020/10/14,04:00,109.35,0.0
2020/10/14,05:00,109.36,0.0
2020/10/14,06:00,109.34,0.0
2020/10/14,07:00,109.33,0.0
2020/10/14,08:00,109.33,0.0
2020/10/14,11:00,109.30,0.0
2020/10/14,12:00,109.29,0.0
2020/10/14,13:00,109.29,0.0
2020/10/14,14:00,109.29,0.3
2020/10/14,15:00,109.26,0.3
2020/10/14,16:00,109.26,0.3
2020/10/14,17:00,109.25,0.0
2020/10/14,18:00,109.24,0.0
2020/10/14,19:00,109.23,0.0
2020/10/14,20:00,109.22,0.0
2020/10/14,21:00,109.21,0.0
2020/10/14,22:00,109.20,0.0
2020/10/14,23:00,109.18,0.0
2020/10/15,00:00,109.15,0.0
2020/10/15,01:00,109.13,0.0
2020/10/15,02:00,109.12,0.0
2020/10/15,03:00,109.12,7.2
2020/10/15,04:00,109.10,0.3
2020/10/15,05:00,109.10,0.0
2020/10/15,06:00,109.08,3.9
2020/10/15,07:00,109.06,0.0
2020/10/15,08:00,109.05,0.0
2020/10/15,09:00,109.05,0.0
2020/10/15,10:00,109.03,0.0
2020/10/15,11:00,109.01,0.0
2020/10/15,12:00,109.01,0.0
2020/10/15,13:00,108.99,0.0
2020/10/15,14:00,108.98,0.0
2020/10/15,15:00,108.96,0.0
2020/10/15,16:00,108.95,0.0
2020/10/15,17:00,108.94,0.0
2020/10/15,18:00,108.92,0.0
2020/10/15,19:00,108.92,0.0
2020/10/15,20:00,108.91,0.0
2020/10/15,21:00,108.89,0.0
2020/10/15,22:00,108.91,0.3
2020/10/15,23:00,108.91,0.0
2020/10/16,00:00,108.87,0.0
2020/10/16,01:00,108.85,0.9
2020/10/16,02:00,108.83,0.6
2020/10/16,03:00,108.83,0.3
2020/10/16,04:00,108.81,0.0
2020/10/16,05:00,108.80,0.0
2020/10/16,06:00,108.80,1.2
2020/10/16,07:00,108.78,0.3
2020/10/16,08:00,108.77,0.0
2020/10/16,09:00,108.76,0.0
2020/10/16,10:00,108.75,0.0
2020/10/16,11:00,108.74,0.0
2020/10/16,12:00,108.73,0.0
2020/10/16,13:00,108.72,0.0
2020/10/16,14:00,108.71,0.0
2020/10/16,15:00,108.70,0.0
2020/10/16,16:00,108.68,0.0
2020/10/16,17:00,108.67,0.0
2020/10/16,18:00,108.66,0.0
2020/10/16,19:00,108.65,0.0
2020/10/16,20:00,108.64,0.0
2020/10/16,21:00,108.63,0.0
2020/10/16,22:00,108.64,0.0
2020/10/16,23:00,108.66,35.1
2020/10/17,00:00,108.63,0.0
2020/10/17,01:00,108.61,0.0
2020/10/17,02:00,108.60,0.0
2020/10/17,03:00,108.59,0.0
2020/10/17,04:00,108.58,0.0
2020/10/17,05:00,108.65,26.4
2020/10/17,06:00,108.61,0.0
2020/10/17,07:00,108.59,0.0
2020/10/17,08:00,108.58,0.0
2020/10/17,09:00,108.58,0.0
2020/10/17,10:00,108.57,0.0
2020/10/17,11:00,108.57,0.0
2020/10/17,12:00,108.59,14.4
2020/10/17,13:00,108.58,0.0
2020/10/17,14:00,108.57,0.0
2020/10/17,15:00,108.56,0.0
2020/10/17,16:00,108.56,0.0
2020/10/17,17:00,108.56,0.0
2020/10/17,18:00,108.55,0.0
2020/10/17,19:00,108.55,0.0
2020/10/17,20:00,108.54,0.0
2020/10/17,21:00,108.53,0.0
2020/10/17,22:00,108.53,0.0
2020/10/17,23:00,108.52,0.0
2020/10/18,00:00,108.52,0.0
2020/10/18,01:00,108.51,0.0
2020/10/18,02:00,108.50,0.0
2020/10/18,03:00,108.50,0.0
2020/10/18,04:00,108.50,0.0
2020/10/18,05:00,108.49,0.0
2020/10/18,06:00,108.48,0.0
2020/10/18,07:00,108.48,0.0
2020/10/18,08:00,108.47,0.0
2020/10/18,09:00,108.47,0.0
2020/10/18,11:00,108.45,0.0
2020/10/18,12:00,108.45,0.0
2020/10/18,13:00,108.44,0.0
2020/10/18,14:00,108.43,0.0
2020/10/18,15:00,108.42,0.0
2020/10/18,16:00,108.41,0.0
2020/10/18,17:00,108.41,0.0
2020/10/18,18:00,108.40,0.0
2020/10/18,19:00,108.40,0.0
2020/10/18,20:00,108.39,0.0
2020/10/18,21:00,108.38,0.0
2020/10/18,22:00,108.37,0.0
2020/10/18,23:00,108.37,0.0
2020/10/19,00:00,108.36,0.0
2020/10/19,01:00,108.35,0.0
2020/10/19,02:00,108.34,0.0
2020/10/19,03:00,108.33,0.0
2020/10/19,04:00,108.33,0.0
2020/10/19,05:00,108.32,0.0
2020/10/19,06:00,108.31,0.0
2020/10/19,07:00,108.31,0.0
2020/10/19,08:00,108.30,0.0
2020/10/19,09:00,108.29,0.0
2020/10/19,11:00,108.28,0.0
2020/10/19,12:00,108.28,0.0
2020/10/19,13:00,108.27,0.0
2020/10/19,14:00,108.26,0.0
2020/10/19,15:00,108.26,0.0
2020/10/19,16:00,108.25,0.0
2020/10/19,17:00,108.25,0.0
2020/10/19,18:00,108.24,0.0
2020/10/19,19:00,108.24,0.0
2020/10/19,20:00,108.23,0.0
2020/10/19,21:00,108.23,0.0
2020/10/19,22:00,108.23,0.0
2020/10/19,23:00,108.22,0.0
2020/10/20,00:00,108.21,0.0
2020/10/20,01:00,108.20,0.0
2020/10/20,02:00,108.19,0.0
2020/10/20,03:00,108.19,0.0
2020/10/20,04:00,108.19,0.0
2020/10/20,05:00,108.18,0.0
2020/10/20,06:00,108.18,0.0
2020/10/20,07:00,108.17,0.0
2020/10/20,08:00,108.17,0.0
2020/10/20,09:00,108.16,0.0
2020/10/20,11:00,108.15,0.0
2020/10/20,12:00,108.14,0.0
2020/10/20,13:00,108.14,0.0
2020/10/20,14:00,108.14,0.0
2020/10/20,15:00,108.12,0.0
2020/10/20,16:00,108.13,0.0
2020/10/20,17:00,108.12,0.0
2020/10/20,18:00,108.11,0.0
2020/10/20,19:00,108.11,0.0
2020/10/20,20:00,108.10,0.0
2020/10/20,21:00,108.10,0.0
2020/10/20,22:00,108.09,0.0
2020/10/20,23:00,108.09,0.0
2020/10/21,00:00,108.09,0.0
2020/10/21,01:00,108.12,0.0
2020/10/21,02:00,108.14,9.9
2020/10/21,03:00,108.14,0.3
2020/10/21,04:00,108.14,1.2
2020/10/21,05:00,108.13,0.3
2020/10/21,06:00,108.14,1.2
2020/10/21,07:00,108.15,1.2
2020/10/21,08:00,108.16,0.6
2020/10/21,09:00,108.16,0.9
2020/10/21,10:00,108.17,0.0
2020/10/21,11:00,108.17,0.0
2020/10/21,12:00,108.17,0.0
2020/10/21,13:00,108.17,0.0
2020/10/21,14:00,108.17,0.0
2020/10/21,15:00,108.18,0.0
2020/10/21,16:00,108.18,1.5
2020/10/21,17:00,108.19,0.0
2020/10/21,18:00,108.19,0.0
2020/10/21,19:00,108.20,0.0
2020/10/21,20:00,108.21,0.0
2020/10/21,21:00,108.22,0.0
2020/10/21,22:00,108.23,0.0
2020/10/21,23:00,108.23,0.0
2020/10/22,00:00,108.24,0.0
2020/10/22,01:00,108.24,0.0
2020/10/22,02:00,108.22,0.0
2020/10/22,03:00,108.22,0.0
2020/10/22,04:00,108.23,0.0
2020/10/22,05:00,108.24,0.0
2020/10/22,06:00,108.24,0.0
2020/10/22,07:00,108.26,2.1
2020/10/22,08:00,108.29,1.8
2020/10/22,09:00,108.29,0.0
2020/10/22,10:00,108.30,0.0
2020/10/22,11:00,108.31,0.0
2020/10/22,12:00,108.32,0.0
2020/10/22,13:00,108.33,0.0
2020/10/22,14:00,108.34,0.0
2020/10/22,15:00,108.35,0.0
2020/10/22,16:00,108.36,0.0
2020/10/22,17:00,108.37,0.0
2020/10/22,18:00,108.37,0.0
2020/10/22,19:00,108.38,0.0
2020/10/22,20:00,108.39,0.0
2020/10/22,21:00,108.40,0.0
2020/10/22,22:00,108.41,0.0
2020/10/22,23:00,108.42,0.0
2020/10/23,00:00,108.43,0.0
2020/10/23,01:00,108.44,0.0
2020/10/23,02:00,108.44,0.0
2020/10/23,03:00,108.45,0.0
2020/10/23,04:00,108.46,0.0
2020/10/23,05:00,108.47,0.0
2020/10/23,06:00,108.48,0.0
2020/10/23,07:00,108.48,0.0
2020/10/23,08:00,108.49,0.0
2020/10/23,10:00,108.51,0.0
2020/10/23,11:00,108.51,0.0
2020/10/23,12:00,108.52,0.0
2020/10/23,13:00,108.52,0.0
2020/10/23,14:00,108.53,0.0
2020/10/23,15:00,108.54,0.0
2020/10/23,16:00,108.60,7.8
2020/10/23,17:00,108.58,0.9
2020/10/23,18:00,108.57,0.0
2020/10/23,19:00,108.57,0.0
2020/10/23,20:00,108.56,0.0
2020/10/23,21:00,108.57,0.0
2020/10/23,22:00,108.57,0.0
2020/10/23,23:00,108.57,0.0
2020/10/24,00:00,108.57,0.0
2020/10/24,01:00,108.58,0.0
2020/10/24,02:00,108.58,0.0
2020/10/24,03:00,108.59,0.0
2020/10/24,04:00,108.59,0.0
2020/10/24,05:00,108.59,0.0
2020/10/24,06:00,108.59,0.0
2020/10/24,07:00,108.60,0.0
2020/10/24,08:00,108.60,0.0
2020/10/24,09:00,108.60,0.0
2020/10/24,10:00,108.60,0.0
2020/10/24,11:00,108.61,0.0
2020/10/24,12:00,108.61,0.0
2020/10/24,13:00,108.60,0.0
2020/10/24,14:00,108.61,0.0
2020/10/24,15:00,108.62,0.0
2020/10/24,16:00,108.61,0.0
2020/10/24,17:00,108.61,0.0
2020/10/24,18:00,108.62,0.0
2020/10/24,19:00,108.61,0.0
2020/10/24,20:00,108.61,0.0
2020/10/24,21:00,108.61,0.0
2020/10/24,22:00,108.61,0.0
2020/10/24,23:00,108.61,0.0
2020/10/25,00:00,108.62,0.0
2020/10/25,01:00,108.61,0.0
2020/10/25,02:00,108.61,0.0
2020/10/25,03:00,108.61,0.0
2020/10/25,04:00,108.61,0.0
2020/10/25,05:00,108.62,0.0
2020/10/25,06:00,108.62,0.0
2020/10/25,07:00,108.62,0.0
2020/10/25,08:00,108.63,0.0
2020/10/25,09:00,108.63,0.0
2020/10/25,10:00,108.63,0.0
2020/10/25,11:00,108.64,0.0
2020/10/25,12:00,108.64,0.0
2020/10/25,13:00,108.64,0.0
2020/10/25,14:00,108.65,0.0
2020/10/25,15:00,108.66,0.0
2020/10/25,16:00,108.67,0.0
2020/10/25,17:00,108.69,0.0
2020/10/25,18:00,108.68,0.0
2020/10/25,19:00,108.68,0.0
2020/10/25,20:00,108.69,0.0
2020/10/25,21:00,108.69,0.0
2020/10/25,22:00,108.70,0.0
2020/10/25,23:00,108.71,0.0
2020/10/26,00:00,108.72,0.0
2020/10/26,01:00,108.73,0.0
2020/10/26,02:00,108.74,0.0
2020/10/26,03:00,108.76,0.0
2020/10/26,04:00,108.76,0.0
2020/10/26,05:00,108.77,0.0
2020/10/26,06:00,108.78,0.0
2020/10/26,07:00,108.80,0.0
2020/10/26,08:00,108.82,0.0
2020/10/26,09:00,108.84,0.0
2020/10/26,10:00,108.85,0.0
2020/10/26,11:00,108.86,0.0
2020/10/26,12:00,108.87,0.0
2020/10/26,13:00,108.89,0.0
2020/10/26,14:00,108.90,0.0
2020/10/26,15:00,108.91,0.0
2020/10/26,16:00,108.93,0.0
2020/10/26,17:00,108.95,1.8
2020/10/26,18:00,108.96,0.3
2020/10/26,19:00,108.99,0.0
2020/10/26,20:00,109.00,4.8
2020/10/26,21:00,109.01,0.0
2020/10/26,22:00,109.03,0.0
2020/10/26,23:00,109.05,0.0
2020/10/27,00:00,109.06,0.0
2020/10/27,01:00,109.09,0.0
2020/10/27,02:00,109.10,0.0
2020/10/27,03:00,109.12,0.0
2020/10/27,04:00,109.14,0.0
2020/10/27,05:00,109.15,0.0
2020/10/27,06:00,109.17,0.0
2020/10/27,07:00,109.18,0.0
2020/10/27,08:00,109.20,0.0
2020/10/27,09:00,109.22,0.0
2020/10/27,10:00,109.24,0.0
2020/10/27,11:00,109.25,0.0
2020/10/27,12:00,109.27,0.0
2020/10/27,13:00,109.29,0.0
2020/10/27,14:00,109.30,0.0
2020/10/27,15:00,109.32,0.0
2020/10/27,16:00,109.33,0.0
2020/10/27,17:00,109.34,0.0
2020/10/27,18:00,109.35,0.0
2020/10/27,20:00,109.37,0.0
2020/10/27,21:00,109.39,0.0
2020/10/27,22:00,109.40,0.0
2020/10/27,23:00,109.41,0.0
2020/10/28,00:00,109.42,0.0
2020/10/28,01:00,109.45,0.3
2020/10/28,02:00,109.44,0.0
2020/10/28,03:00,109.46,0.0
2020/10/28,04:00,109.47,0.0
2020/10/28,05:00,109.47,0.0
2020/10/28,06:00,109.47,0.0
2020/10/28,07:00,109.48,0.0
2020/10/28,08:00,109.50,0.0
2020/10/28,09:00,109.50,0.0
2020/10/28,10:00,109.51,0.0
2020/10/28,11:00,109.51,0.0
2020/10/28,12:00,109.52,0.0
2020/10/28,13:00,109.54,0.0
2020/10/28,14:00,109.54,0.0
2020/10/28,15:00,109.54,0.0
2020/10/28,16:00,109.55,0.0
2020/10/28,17:00,109.55,0.0
2020/10/28,18:00,109.55,0.0
2020/10/28,19:00,109.56,0.0
2020/10/28,20:00,109.56,0.0
2020/10/28,21:00,109.56,0.0
2020/10/28,22:00,109.57,0.0
2020/10/28,23:00,109.58,0.0
2020/10/29,00:00,109.57,0.0
2020/10/29,01:00,109.58,0.0
2020/10/29,02:00,109.58,0.0
2020/10/29,03:00,109.58,0.0
2020/10/29,04:00,109.59,0.0
2020/10/29,05:00,109.59,0.0
2020/10/29,06:00,109.59,0.0
2020/10/29,07:00,109.59,0.0
2020/10/29,08:00,109.59,0.0
2020/10/29,09:00,109.60,0.0
2020/10/29,10:00,109.59,0.0
2020/10/29,11:00,109.59,0.0
2020/10/29,12:00,109.59,0.0
2020/10/29,13:00,109.59,0.0
2020/10/29,14:00,109.58,0.0
2020/10/29,15:00,109.58,0.0
2020/10/29,16:00,109.58,0.0
2020/10/29,17:00,109.58,0.0
2020/10/29,18:00,109.58,0.0
2020/10/29,19:00,109.57,0.0
2020/10/29,20:00,109.58,0.0
2020/10/29,21:00,109.58,0.0
2020/10/29,22:00,109.58,0.0
2020/10/29,23:00,109.57,0.0
2020/10/30,00:00,109.57,0.0
2020/10/30,01:00,109.57,0.0
2020/10/30,02:00,109.56,0.0
2020/10/30,03:00,109.56,0.0
2020/10/30,04:00,109.56,0.0
2020/10/30,05:00,109.56,0.0
2020/10/30,06:00,109.56,0.0
2020/10/30,07:00,109.55,0.0
2020/10/30,08:00,109.55,0.0
2020/10/30,09:00,109.55,0.0
2020/10/30,11:00,109.53,0.0
2020/10/30,12:00,109.52,0.0
2020/10/30,13:00,109.50,0.0
2020/10/30,14:00,109.48,0.3
2020/10/30,15:00,109.49,0.0
2020/10/30,16:00,109.51,0.0
2020/10/30,17:00,109.50,0.0
2020/10/30,18:00,109.48,0.3
2020/10/30,19:00,109.48,0.6
2020/10/30,20:00,109.47,0.6
2020/10/30,21:00,109.47,0.3
2020/10/30,22:00,109.46,0.3
2020/10/30,23:00,109.45,0.0
2020/10/31,00:00,109.45,0.0
2020/10/31,01:00,109.43,0.0
2020/10/31,02:00,109.44,0.0
2020/10/31,03:00,109.43,0.0
2020/10/31,04:00,109.41,0.0
2020/10/31,05:00,109.40,0.0
2020/10/31,06:00,109.40,0.0
2020/10/31,07:00,109.40,0.0
2020/10/31,08:00,109.38,0.0
2020/10/31,09:00,109.38,0.0
2020/10/31,10:00,109.36,0.0
2020/10/31,11:00,109.36,0.0
2020/10/31,12:00,109.34,0.0
2020/10/31,13:00,109.34,0.0
2020/10/31,14:00,109.33,0.0
