Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : LAGUNAS
,Departamento :,LORETO,Provincia :,ALTO AMAZONAS,Distrito :,LAGUNAS
,Latitud :,5°13'9.74'',Longitud :,75°39'57.95'',Altitud :,120 msnm.
,Tipo :,PLU - Meteorológica,Código :,100080
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-07-01,,,,0.0
2020-07-02,,,,0.0
2020-07-03,,,,0.0
2020-07-04,,,,0.0
2020-07-05,,,,0.0
2020-07-06,,,,50.7
2020-07-07,,,,0.0
2020-07-08,,,,0.7
2020-07-09,,,,55.7
2020-07-10,,,,3.8
2020-07-11,,,,0.0
2020-07-12,,,,17.5
2020-07-13,,,,22.2
2020-07-14,,,,18.8
2020-07-15,,,,18.4
2020-07-16,,,,0.8
2020-07-17,,,,0.4
2020-07-18,,,,31.6
2020-07-19,,,,1.4
2020-07-20,,,,2.6
2020-07-21,,,,4.2
2020-07-22,,,,0.0
2020-07-23,,,,0.0
2020-07-24,,,,54.5
2020-07-25,,,,0.0
2020-07-26,,,,0.0
2020-07-27,,,,12.9
2020-07-28,,,,0.0
2020-07-29,,,,8.2
2020-07-30,,,,31.9
2020-07-31,,,,0.0
