AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2017-06-01,31.2,19.2,92.1,7.8
2017-06-02,33,20.8,S/D,12.2
2017-06-03,28.4,21.2,95.7,14.8
2017-06-04,29.5,20.5,85.2,3.0
2017-06-05,32.8,20.8,89.7,1.5
2017-06-06,34.5,18.5,76.1,0.0
2017-06-07,32.8,18,82.4,18.0
2017-07-01,31.6,20,S/D,2.2
