Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : NAUTA
,Departamento :,LORETO,Provincia :,LORETO,Distrito :,NAUTA
,Latitud :,4°30'52.54'',Longitud :,73°34'58.99'',Altitud :,92 msnm.
,Tipo :,HLM - Hidrológica,Código :,221402
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2017-06-01,10.12,10.12,10.10,10.10
2017-06-02,10.04,10.04,10.04,10.04
2017-06-03,9.98,9.96,9.94,9.88
2017-06-04,9.86,9.80,9.76,9.70
2017-06-05,9.64,9.62,9.62,9.60
2017-06-06,9.56,9.54,9.54,9.52
2017-06-07,9.54,9.52,9.52,9.52
2017-06-08,9.56,9.56,9.56,9.56
2017-06-09,9.56,9.56,9.56,9.58
2017-06-10,9.60,9.58,9.58,9.58
2017-06-11,9.58,9.58,9.58,9.58
2017-06-12,9.56,9.54,9.54,9.54
2017-06-13,9.50,9.48,9.48,9.46
2017-06-14,9.44,9.44,9.42,9.42
2017-06-15,9.40,9.40,9.38,9.38
2017-06-16,9.38,9.36,9.36,9.36
2017-06-17,9.34,9.34,9.32,9.30
2017-06-18,9.28,9.28,9.28,9.28
2017-06-19,9.26,9.26,9.26,9.28
2017-06-20,9.26,9.26,9.26,9.28
2017-06-21,9.32,9.32,9.32,9.32
2017-06-22,9.28,9.28,9.26,9.24
2017-06-23,9.16,9.14,9.10,9.10
2017-06-24,9.06,9.06,9.04,9.00
2017-06-25,8.98,8.98,8.96,8.96
2017-06-26,8.96,8.96,8.90,8.90
2017-06-27,8.88,8.88,8.88,8.88
2017-06-28,8.88,8.86,8.86,8.86
2017-06-29,8.82,8.80,8.80,8.78
2017-06-30,8.70,8.68,8.64,8.62
