Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : NAUTA
,Departamento :,LORETO,Provincia :,LORETO,Distrito :,NAUTA
,Latitud :,4°30'52.54'',Longitud :,73°34'58.99'',Altitud :,92 msnm.
,Tipo :,HLM - Hidrológica,Código :,221402
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2017-05-01,11.44,11.44,11.44,11.44
2017-05-02,11.42,11.42,11.42,11.40
2017-05-03,11.40,11.40,11.40,11.40
2017-05-04,11.40,11.40,11.40,11.40
2017-05-05,11.38,11.38,11.38,11.36
2017-05-06,11.36,11.36,11.36,11.36
2017-05-07,11.36,11.36,11.36,11.36
2017-05-08,11.36,11.36,11.36,11.34
2017-05-09,11.32,11.32,11.30,11.30
2017-05-10,11.30,11.30,11.28,11.28
2017-05-11,11.30,11.30,11.30,11.30
2017-05-12,11.30,11.30,11.30,11.30
2017-05-13,11.28,11.28,11.28,11.26
2017-05-14,11.24,11.24,11.24,11.22
2017-05-15,11.20,11.20,11.20,11.20
2017-05-16,11.18,11.18,11.16,11.16
2017-05-17,11.14,11.14,11.14,11.12
2017-05-18,11.10,11.10,11.08,11.08
2017-05-19,11.06,11.06,11.06,11.04
2017-05-20,11.02,11.02,11.02,11.00
2017-05-21,10.98,10.98,10.96,10.96
2017-05-22,10.94,10.94,10.92,10.92
2017-05-23,10.90,10.88,10.88,10.88
2017-05-24,10.84,10.82,10.80,10.80
2017-05-25,10.80,10.80,10.78,10.78
2017-05-26,10.74,10.70,10.68,10.66
2017-05-27,10.60,10.58,10.58,10.56
2017-05-28,10.50,10.50,10.48,10.48
2017-05-29,10.42,10.40,10.38,10.36
2017-05-30,10.32,10.30,10.30,10.28
2017-05-31,10.24,10.22,10.20,10.20
