Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : NAUTA
,Departamento :,LORETO,Provincia :,LORETO,Distrito :,NAUTA
,Latitud :,4°30'52.54'',Longitud :,73°34'58.99'',Altitud :,92 msnm.
,Tipo :,HLM - Hidrológica,Código :,221402
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2018-10-01,2.36,2.34,2.32,2.28
2018-10-02,2.24,2.22,2.21,2.18
2018-10-03,2.16,2.15,2.14,2.18
2018-10-04,2.19,2.20,2.22,2.26
2018-10-05,2.29,2.30,2.31,2.38
2018-10-06,2.45,2.48,2.52,2.59
2018-10-07,2.74,2.78,2.81,3.02
2018-10-08,3.22,3.29,3.33,3.41
2018-10-09,3.57,3.63,3.73,3.88
2018-10-10,4.04,4.12,4.21,4.28
2018-10-11,4.45,4.51,4.57,4.64
2018-10-12,4.71,4.74,4.77,4.81
2018-10-13,4.84,4.86,4.88,4.91
2018-10-14,4.93,4.94,4.96,4.97
2018-10-15,4.97,4.97,4.98,4.99
2018-10-16,4.99,4.99,4.99,4.99
2018-10-17,5.03,5.04,5.05,5.06
2018-10-18,5.11,5.12,5.13,5.14
2018-10-19,5.16,5.16,5.16,5.16
2018-10-20,5.16,5.16,5.16,5.16
2018-10-21,5.17,5.18,5.19,5.20
2018-10-22,5.20,5.20,5.20,5.20
2018-10-23,5.14,5.12,5.10,5.09
2018-10-24,5.05,5.03,5.01,4.97
2018-10-25,4.95,4.93,4.92,4.92
2018-10-26,4.96,4.97,4.98,4.99
2018-10-27,4.99,4.98,4.97,4.97
2018-10-28,4.97,4.98,4.99,5.01
2018-10-29,5.05,5.07,5.10,5.13
2018-10-30,5.26,5.31,5.37,5.41
2018-10-31,5.57,5.67,5.75,5.89
