Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : NAUTA
,Departamento :,LORETO,Provincia :,LORETO,Distrito :,NAUTA
,Latitud :,4°30'52.54'',Longitud :,73°34'58.99'',Altitud :,92 msnm.
,Tipo :,HLM - Hidrológica,Código :,221402
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2022-03-01,7.47,7.49,7.51,7.53
2022-03-02,7.55,7.60,7.65,7.70
2022-03-03,7.73,7.87,7.92,7.96
2022-03-04,8.02,8.03,8.04,8.05
2022-03-05,8.07,8.08,8.08,8.09
2022-03-06,8.10,8.11,8.12,8.13
2022-03-07,8.16,8.23,8.29,8.34
2022-03-08,8.39,8.41,8.45,8.50
2022-03-09,8.55,8.56,8.57,8.59
2022-03-10,8.62,8.63,8.63,8.64
2022-03-11,8.66,8.66,8.66,8.67
2022-03-12,8.68,8.68,8.68,8.69
2022-03-13,8.70,8.74,8.75,8.76
2022-03-14,8.78,8.79,8.80,8.82
2022-03-15,8.84,8.84,8.84,8.84
2022-03-16,8.84,8.84,8.85,8.86
2022-03-17,8.87,8.93,8.95,8.96
2022-03-18,8.98,9.01,9.03,9.05
2022-03-19,9.07,9.10,9.11,9.12
2022-03-20,9.14,9.15,9.20,9.23
2022-03-21,9.25,9.30,9.31,9.33
2022-03-22,9.35,9.36,9.37,9.38
2022-03-23,9.40,9.41,9.42,9.43
2022-03-24,9.46,9.47,9.47,9.48
2022-03-25,9.50,9.52,9.54,9.56
2022-03-26,9.59,9.60,9.62,9.64
2022-03-27,9.67,9.68,9.69,9.73
2022-03-28,9.75,9.76,9.77,9.79
2022-03-29,9.82,9.82,9.83,9.84
2022-03-30,9.86,9.87,9.88,9.89
2022-03-31,9.91,9.92,9.93,9.94
