Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : NAUTA
,Departamento :,LORETO,Provincia :,LORETO,Distrito :,NAUTA
,Latitud :,4°30'52.54'',Longitud :,73°34'58.99'',Altitud :,92 msnm.
,Tipo :,HLM - Hidrológica,Código :,221402
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2017-11-01,7.36,7.36,7.38,7.42
2017-11-02,7.46,7.48,7.52,7.54
2017-11-03,7.54,7.54,7.54,7.54
2017-11-04,7.46,7.46,7.44,7.44
2017-11-05,7.22,7.24,7.26,7.26
2017-11-06,7.22,7.22,7.24,7.24
2017-11-07,7.30,7.32,7.36,7.42
2017-11-08,7.44,7.46,7.48,7.50
2017-11-09,7.58,7.60,7.62,7.64
2017-11-10,7.64,7.66,7.70,7.70
2017-11-11,7.74,7.74,7.76,7.76
2017-11-12,7.78,7.80,7.82,7.84
2017-11-13,7.90,7.94,7.98,8.02
2017-11-14,8.22,8.26,8.30,8.32
2017-11-15,8.38,8.38,8.40,8.44
2017-11-16,8.54,8.58,8.62,8.64
2017-11-17,8.76,8.76,8.78,8.78
2017-11-18,8.84,8.86,8.90,8.96
2017-11-19,9.26,9.28,9.28,9.28
2017-11-20,9.32,9.36,9.38,9.40
2017-11-21,9.46,9.46,9.44,9.44
2017-11-22,9.40,9.36,9.44,9.32
2017-11-23,9.20,9.18,9.16,9.12
2017-11-24,9.08,9.06,9.04,9.04
2017-11-25,9.04,9.04,9.06,9.06
2017-11-26,9.06,9.06,9.06,9.06
2017-11-27,9.04,9.04,9.04,9.04
2017-11-28,8.98,8.98,8.96,8.96
2017-11-29,8.80,8.76,8.72,8.70
2017-11-30,8.66,8.64,8.60,8.58
