Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : SANTA ROSA
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,YAVARI
,Latitud :,4°13'34.88'',Longitud :,69°57'22.63'',Altitud :,62 msnm.
,Tipo :,PLU - Meteorológica,Código :,104010
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2021-01-01,,,,15.7
2021-01-02,,,,0.0
2021-01-03,,,,14.6
2021-01-04,,,,36.8
2021-01-05,,,,40.5
2021-01-06,,,,36.8
2021-01-07,,,,8.2
2021-01-08,,,,0.0
2021-01-09,,,,0.0
2021-01-10,,,,0.0
2021-01-11,,,,0.0
2021-01-12,,,,47.0
2021-01-13,,,,0.0
2021-01-14,,,,19.0
2021-01-15,,,,34.0
2021-01-16,,,,18.8
2021-01-17,,,,20.0
2021-01-18,,,,100.6
2021-01-19,,,,40.0
2021-01-20,,,,2.0
2021-01-21,,,,0.0
2021-01-22,,,,4.1
2021-01-23,,,,10.0
2021-01-24,,,,0.0
2021-01-25,,,,0.0
2021-01-26,,,,6.2
2021-01-27,,,,34.0
2021-01-28,,,,21.2
2021-01-29,,,,3.2
2021-01-30,,,,13.0
2021-01-31,,,,31.6
