Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : EL ESTRECHO
,Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,PUTUMAYO
,Latitud :,2°27'10.67'',Longitud :,72°40'52.42'',Altitud :,105 msnm.
,Tipo :,HLM - Hidrológica,Código :,240402
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2017-03-01,6.24,6.28,6.32,6.35
2017-03-02,6.38,6.44,6.52,6.60
2017-03-03,6.78,6.82,6.86,6.90
2017-03-04,7.10,7.18,7.26,7.34
2017-03-05,7.47,7.49,7.51,7.53
2017-03-06,7.59,7.61,7.63,7.65
2017-03-07,7.76,7.78,7.80,7.83
2017-03-08,7.93,7.93,7.94,7.94
2017-03-09,7.95,7.92,7.90,7.88
2017-03-10,7.84,7.84,7.83,7.83
2017-03-11,7.82,7.83,7.85,7.86
2017-03-12,7.84,7.84,7.83,7.83
2017-03-13,7.81,7.81,7.82,7.82
2017-03-14,7.89,8.00,8.01,8.02
2017-03-15,8.04,8.06,8.08,8.10
2017-03-16,8.15,8.15,8.16,8.16
2017-03-17,8.18,8.22,8.26,8.29
2017-03-18,8.36,8.32,8.28,8.24
2017-03-19,8.23,8.22,8.22,8.21
2017-03-20,8.19,8.19,8.18,8.18
2017-03-21,8.15,8.18,8.20,8.23
2017-03-22,8.25,8.23,8.22,8.22
2017-03-23,8.20,8.24,8.28,8.32
2017-03-24,8.24,8.27,8.31,8.36
2017-03-25,8.27,8.32,8.37,8.42
2017-03-26,8.44,8.45,8.45,8.46
2017-03-27,8.48,8.52,8.56,8.60
2017-03-28,8.64,8.64,8.65,8.65
2017-03-29,8.62,8.58,8.54,8.50
2017-03-30,8.48,8.48,8.47,8.47
2017-03-31,8.45,8.40,8.36,8.32
