Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : EL ESTRECHO
,Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,PUTUMAYO
,Latitud :,2°27'10.67'',Longitud :,72°40'52.42'',Altitud :,105 msnm.
,Tipo :,HLM - Hidrológica,Código :,240402
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2014-05-01,8.30,8.32,8.34,8.36
2014-05-02,8.38,8.40,8.43,8.45
2014-05-03,8.47,8.48,8.99,8.97
2014-05-04,8.53,8.54,8.55,8.56
2014-05-05,8.58,8.58,8.59,8.60
2014-05-06,8.60,8.60,8.59,8.59
2014-05-07,8.59,8.62,8.63,8.64
2014-05-08,8.65,8.66,8.67,8.68
2014-05-09,8.67,8.66,8.65,8.65
2014-05-10,8.64,8.64,8.65,8.65
2014-05-11,8.64,8.64,8.63,8.63
2014-05-12,8.66,8.66,8.65,8.65
2014-05-13,8.66,8.66,8.68,8.68
2014-05-14,8.71,8.73,8.74,8.75
2014-05-15,8.75,8.75,8.75,8.75
2014-05-16,8.76,8.76,8.77,8.77
2014-05-17,8.75,8.74,8.73,8.73
2014-05-18,8.69,8.67,8.66,8.65
2014-05-19,8.63,8.63,8.62,8.62
2014-05-20,8.60,8.59,8.58,8.58
2014-05-21,8.56,8.55,8.54,8.54
2014-05-22,8.53,8.53,8.53,8.53
2014-05-23,8.52,8.52,8.52,8.52
2014-05-24,8.51,8.51,8.51,8.51
2014-05-25,8.53,8.53,8.53,8.53
2014-05-26,8.54,8.54,8.54,8.54
2014-05-27,8.53,8.53,8.52,8.52
2014-05-28,8.54,8.54,8.54,8.54
2014-05-29,8.54,8.54,8.54,8.54
2014-05-30,8.54,8.54,8.54,8.54
2014-05-31,8.55,8.58,8.59,8.61
