Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación : EL ESTRECHO
,Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,PUTUMAYO
,Latitud :,2°27'10.67'',Longitud :,72°40'52.42'',Altitud :,105 msnm.
,Tipo :,HLM - Hidrológica,Código :,240402
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18
2014-06-01,8.65,8.65,8.77,8.77
2014-06-02,8.87,8.87,8.89,8.89
2014-06-03,8.92,8.92,8.94,8.94
2014-06-04,8.96,8.97,8.98,8.99
2014-06-05,8.99,9.01,9.03,9.04
2014-06-06,9.04,9.04,9.04,9.04
2014-06-07,9.06,9.06,9.07,9.07
2014-06-08,9.07,9.07,9.08,9.08
2014-06-09,9.10,9.10,9.10,9.10
2014-06-10,9.11,9.12,9.13,9.14
2014-06-11,9.14,9.14,9.14,9.14
2014-06-12,9.14,9.14,9.15,9.15
2014-06-13,9.15,9.15,9.14,9.14
2014-06-14,9.14,9.14,9.15,9.15
2014-06-15,9.16,9.17,9.18,9.18
2014-06-16,9.19,9.19,9.20,9.20
2014-06-17,9.20,9.20,9.20,9.20
2014-06-18,9.24,9.22,9.23,9.23
2014-06-19,9.23,9.23,9.23,9.23
2014-06-20,9.24,9.24,9.24,9.24
2014-06-21,9.25,9.25,9.25,9.25
2014-06-22,9.25,9.25,9.24,9.24
2014-06-23,9.25,9.25,9.24,9.24
2014-06-24,9.24,9.24,9.24,9.24
2014-06-25,9.25,9.25,9.25,9.25
2014-06-26,9.25,9.25,9.25,9.25
2014-06-27,9.26,9.26,9.27,9.27
2014-06-28,9.28,9.28,9.29,9.29
2014-06-29,9.29,9.29,9.29,9.29
2014-06-30,9.29,9.29,9.29,9.29
